spot,x,y,luminosity,error,T,v
102,1421.0,349.3,36.3784,4.50005,21,5
102,1421.0,349.3,42.4969,4.6699,23,5
103,1442.64,1001.34,1862.6,39.2144,17,5
103,1442.64,1001.34,2082.54,38.9481,19,5
103,1442.64,1001.34,2322.6,38.5236,21,5
103,1442.64,1001.34,2607.47,38.8516,23,5
104,1460.27,16.36,23.2369,4.74526,17,5
104,1460.27,16.36,25.3875,4.65241,19,5
104,1460.27,16.36,31.4206,4.65168,21,5
104,1460.27,16.36,37.822,4.6121,23,5
105,1480.97,1041.03,338.181,16.6628,17,5
105,1480.97,1041.03,381.478,16.7779,19,5
105,1480.97,1041.03,450.647,16.7932,21,5
105,1480.97,1041.03,511.828,16.4287,23,5
106,1493.79,504.35,461.158,23.4103,17,5
106,1493.79,504.35,506.849,23.8124,19,5
106,1493.79,504.35,575.51,23.4488,21,5
106,1493.79,504.35,663.575,23.2825,23,5
107,1497.75,1038.79,24.2556,5.88416,17,5
107,1497.75,1038.79,27.6943,5.33194,19,5
107,1497.75,1038.79,38.4934,5.4405,21,5
107,1497.75,1038.79,45.4602,5.65741,23,5
108,1499.9,196.3,14.3595,3.29887,17,5
108,1499.9,196.3,17.2589,3.28283,19,5
108,1499.9,196.3,20.8326,3.34369,21,5
108,1499.9,196.3,26.877,3.30071,23,5
109,1501.4,860.09,24.8461,4.63943,17,5
109,1501.4,860.09,33.3428,4.8194,19,5
109,1501.4,860.09,33.4999,4.78885,21,5
109,1501.4,860.09,43.8784,4.81269,23,5
110,1530.39,760.37,13.1562,2.63214,17,5
110,1530.39,760.37,14.5969,2.666,19,5
110,1530.39,760.37,18.9608,2.46147,21,5
110,1530.39,760.37,21.5594,2.52348,23,5
111,1531.39,133.9,39.3168,4.80091,17,5
111,1531.39,133.9,44.2256,4.51489,19,5
111,1531.39,133.9,54.2196,4.62617,21,5
111,1531.39,133.9,58.2124,4.67563,23,5
112,1532.74,401.61,22.5555,4.32266,17,5
112,1532.74,401.61,28.6069,4.27912,19,5
112,1532.74,401.61,30.5724,4.31233,21,5
112,1532.74,401.61,34.714,4.15457,23,5
113,1543.3,706.03,349.514,17.0042,17,5
113,1543.3,706.03,403.129,17.5995,19,5
113,1543.3,706.03,458.569,17.3537,21,5
113,1543.3,706.03,530.756,17.594,23,5
114,1553.1,204.77,104.941,11.1948,17,5
114,1553.1,204.77,123.03,11.1383,19,5
114,1553.1,204.77,143.766,10.8895,21,5
114,1553.1,204.77,175.089,11.1002,23,5
115,1570.05,165.08,39.6864,5.18355,17,5
115,1570.05,165.08,47.635,5.39387,19,5
115,1570.05,165.08,57.5179,5.41204,21,5
115,1570.05,165.08,66.116,5.21857,23,5
116,1579.59,922.46,278.411,13.6042,17,5
116,1579.59,922.46,324.554,14.1965,19,5
116,1579.59,922.46,365.362,14.4242,21,5
116,1579.59,922.46,416.702,14.5484,23,5
117,1582.11,647.37,24.4991,4.16089,17,5
117,1582.11,647.37,25.3804,4.15774,19,5
117,1582.11,647.37,29.3567,3.72136,21,5
117,1582.11,647.37,32.309,3.83264,23,5
118,1583.26,806.53,7.85653,2.03665,17,5
118,1583.26,806.53,10.2914,2.04638,19,5
118,1583.26,806.53,12.6952,2.12213,21,5
118,1583.26,806.53,15.51,1.89643,23,5
119,1592.46,41.17,20.2831,3.92362,17,5
119,1592.46,41.17,23.583,3.91745,19,5
119,1592.46,41.17,29.5181,3.66194,21,5
119,1592.46,41.17,34.279,3.8729,23,5
120,1593.53,199.62,24.4299,4.47891,17,5
120,1593.53,199.62,31.3769,4.36397,19,5
120,1593.53,199.62,31.2812,4.34323,21,5
120,1593.53,199.62,37.2259,4.13473,23,5
121,1615.62,700.84,12.0314,2.1654,17,5
121,1615.62,700.84,11.1139,2.22082,19,5
121,1615.62,700.84,14.7655,2.11178,21,5
121,1615.62,700.84,16.6523,1.83012,23,5
122,1616.95,983.9,439.101,19.9053,17,5
122,1616.95,983.9,514.451,20.2694,19,5
122,1616.95,983.9,592.259,19.5609,21,5
122,1616.95,983.9,662.132,20.2487,23,5
123,1616.95,908.1,880.686,28.7355,17,5
123,1616.95,908.1,968.819,31.0854,19,5
123,1616.95,908.1,1126.51,29.7497,21,5
123,1616.95,908.1,1296.29,29.6909,23,5
124,1642.75,876.28,351.88,18.1934,17,5
124,1642.75,876.28,412.244,18.3105,19,5
124,1642.75,876.28,459.161,19.2907,21,5
124,1642.75,876.28,529.224,18.422,23,5
125,1648.23,274.44,36.9741,6.31942,17,5
125,1648.23,274.44,40.9007,6.48466,19,5
125,1648.23,274.44,47.2092,6.34794,21,5
125,1648.23,274.44,50.8673,6.61883,23,5
126,1674.5,250.2,15.0876,3.52428,17,5
126,1674.5,250.2,17.5262,3.56863,19,5
126,1674.5,250.2,19.9468,3.31746,21,5
126,1674.5,250.2,22.1777,3.28267,23,5
127,1680.72,869.2,93.9347,8.18963,17,5
127,1680.72,869.2,115.403,8.25842,19,5
127,1680.72,869.2,129.784,7.88679,21,5
127,1680.72,869.2,147.675,8.00944,23,5
128,1720.47,801.57,50.0015,4.16102,17,5
128,1720.47,801.57,26.835,4.09057,19,5
128,1720.47,801.57,31.5447,3.81028,21,5
128,1720.47,801.57,36.9035,4.07581,23,5
129,1730.68,718.13,2629.32,43.5874,17,5
129,1730.68,718.13,2939.18,44.48,19,5
129,1730.68,718.13,3344.72,45.2513,21,5
129,1730.68,718.13,3670.92,45.5357,23,5
130,1738.49,242.16,51.1747,7.57578,17,5
130,1738.49,242.16,60.8282,7.42436,19,5
130,1738.49,242.16,71.4664,7.74521,21,5
130,1738.49,242.16,77.484,7.67936,23,5
131,1764.81,204.42,196.987,15.453,17,5
131,1764.81,204.42,228.679,15.7406,19,5
131,1764.81,204.42,251.538,15.3989,21,5
131,1764.81,204.42,312.848,15.7544,23,5
132,1766.56,824.67,10.9887,2.06793,17,5
132,1766.56,824.67,13.5405,2.05949,19,5
132,1766.56,824.67,19.0883,2.06669,21,5
132,1766.56,824.67,15.9102,1.97723,23,5
133,1769.13,473.6,349.102,17.7395,17,5
133,1769.13,473.6,388.361,18.1313,19,5
133,1769.13,473.6,444.981,18.2315,21,5
133,1769.13,473.6,493.005,18.7796,23,5
134,1778.17,1057.24,104.846,9.93662,17,5
134,1778.17,1057.24,115.267,9.78349,19,5
134,1778.17,1057.24,133.845,9.54489,21,5
134,1778.17,1057.24,152.675,9.84681,23,5
135,1779.81,550.8,93.5503,9.24657,17,5
135,1779.81,550.8,105.859,8.99081,19,5
135,1779.81,550.8,127.332,9.43083,21,5
135,1779.81,550.8,154.656,9.32552,23,5
136,1816.95,351.96,269.597,17.5041,17,5
136,1816.95,351.96,291.259,17.3331,19,5
136,1816.95,351.96,323.008,17.4931,21,5
136,1816.95,351.96,396.841,17.7552,23,5
137,1821.15,987.89,19.4742,4.41922,17,5
137,1821.15,987.89,21.0212,4.28554,19,5
137,1821.15,987.89,22.5275,4.18927,21,5
137,1821.15,987.89,24.2827,4.10914,23,5
138,1844.23,883.65,154.389,19.0693,17,5
138,1844.23,883.65,189.672,19.4176,19,5
138,1844.23,883.65,207.364,19.535,21,5
138,1844.23,883.65,285.634,20.8745,23,5
139,1848.52,552.77,344.895,19.9144,17,5
139,1848.52,552.77,374.205,19.9256,19,5
139,1848.52,552.77,409.74,20.2695,21,5
139,1848.52,552.77,480.344,20.7511,23,5
140,1855.3,91.45,725.613,17.6729,17,5
140,1855.3,91.45,46.2635,14.925,19,5
140,1855.3,91.45,55.7465,15.1034,21,5
140,1855.3,91.45,366.423,38.6878,23,5
141,1885.23,250.79,167.205,12.135,17,5
141,1885.23,250.79,154.276,12.2451,19,5
141,1885.23,250.79,187.488,12.0183,21,5
141,1885.23,250.79,246.587,12.5981,23,5
142,1888.47,286.09,72.4471,7.84844,17,5
142,1888.47,286.09,86.3728,8.08702,19,5
142,1888.47,286.09,95.711,7.76249,21,5
142,1888.47,286.09,112.966,7.86982,23,5
143,1897.48,1042.75,21.2668,6.22083,17,5
143,1897.48,1042.75,24.8359,5.78906,19,5
143,1897.48,1042.75,31.2552,6.31293,21,5
143,1897.48,1042.75,33.1223,6.12193,23,5

