spot,x,y,luminosity,error,T,v
19,264.23,506.7,17.5032,8.29316,21,5
19,264.23,506.7,25.7939,8.22872,23,5
20,272.99,31.35,27.3953,8.48702,17,5
20,272.99,31.35,34.5234,8.34725,19,5
20,272.99,31.35,31.8583,8.54521,21,5
20,272.99,31.35,44.8601,8.39807,23,5
21,292.78,302.65,14.549,8.30298,17,5
21,292.78,302.65,25.4955,8.51013,19,5
21,292.78,302.65,36.4927,8.42633,21,5
21,292.78,302.65,35.613,8.37491,23,5
22,335.59,297.93,27.7302,8.30368,17,5
22,335.59,297.93,57.1772,8.11748,19,5
22,335.59,297.93,58.47,8.1337,21,5
22,335.59,297.93,57.121,8.19407,23,5
23,346.67,51.25,18.5849,8.57294,17,5
23,346.67,51.25,31.6305,8.5204,19,5
23,346.67,51.25,29.3511,8.5218,21,5
23,346.67,51.25,32.217,8.58559,23,5
24,363.16,857.2,95.8848,8.14938,17,5
24,363.16,857.2,90.1129,8.19638,19,5
24,363.16,857.2,97.6398,8.23957,21,5
24,363.16,857.2,94.1486,8.24364,23,5
25,375.21,380.13,47.8113,8.04879,17,5
25,375.21,380.13,65.3674,7.87235,19,5
25,375.21,380.13,76.9316,7.7263,21,5
25,375.21,380.13,94.9316,7.87723,23,5
26,416.18,767.64,23.8354,8.72459,17,5
26,416.18,767.64,21.6461,8.85394,19,5
26,416.18,767.64,27.4891,8.76563,21,5
26,416.18,767.64,31.6241,8.6354,23,5
27,419.36,559.21,12.6834,8.03567,17,5
27,419.36,559.21,34.6835,8.15276,19,5
27,419.36,559.21,28.7941,8.04088,21,5
27,419.36,559.21,46.1355,8.15728,23,5
28,423.54,957.82,168.383,8.27117,17,5
28,423.54,957.82,192.616,8.08697,19,5
28,423.54,957.82,212.51,8.15156,21,5
28,423.54,957.82,248.833,8.114,23,5
29,421.53,82.44,75.1859,8.5626,17,5
29,421.53,82.44,112.177,8.53584,19,5
29,421.53,82.44,126.585,8.63918,21,5
29,421.53,82.44,132.139,8.39221,23,5
30,431.36,496.14,430.973,9.60257,17,5
30,431.36,496.14,501.337,9.36134,19,5
30,431.36,496.14,586.793,9.82155,21,5
30,431.36,496.14,665.066,9.79647,23,5
31,460.88,776.21,73.5534,8.18016,17,5
31,460.88,776.21,73.2211,8.26764,19,5
31,460.88,776.21,79.3078,8.46158,21,5
31,460.88,776.21,106.646,8.28807,23,5
32,474.38,994.26,16.1356,8.36677,17,5
32,474.38,994.26,9.66847,8.41633,19,5
32,474.38,994.26,21.2233,8.30685,21,5
32,474.38,994.26,30.43,8.2713,23,5
33,486.95,106.65,588.258,8.30351,17,5
33,486.95,106.65,690.657,8.36047,19,5
33,486.95,106.65,803.455,8.31871,21,5
33,486.95,106.65,652.288,8.25569,23,5
35,511.63,1006.59,64.9455,10.9241,17,5
35,511.63,1006.59,80.0155,10.7268,19,5
35,511.63,1006.59,85.2193,10.3209,21,5
35,511.63,1006.59,98.489,9.79821,23,5
36,506.71,147.52,57.883,8.30091,17,5
36,506.71,147.52,85.1674,8.54719,19,5
36,506.71,147.52,100.717,8.34903,21,5
36,506.71,147.52,122.778,8.51749,23,5
38,521.44,890.63,1169.21,10.6711,17,5
38,521.44,890.63,1410.12,10.88,19,5
38,521.44,890.63,1646.83,11.5738,21,5
38,521.44,890.63,1422.35,14.5841,23,5
39,569.67,130.64,26.2516,9.57418,17,5
39,569.67,130.64,26.0648,10.4548,19,5
39,569.67,130.64,32.1123,10.2481,21,5
39,569.67,130.64,35.2739,10.038,23,5
40,598.41,535.2,9.21013,8.14735,17,5
40,598.41,535.2,25.436,8.22129,19,5
40,598.41,535.2,28.6599,8.10472,21,5
40,598.41,535.2,31.31,8.15688,23,5
41,609.64,342.79,35.2183,9.68186,17,5
41,609.64,342.79,46.3103,10.5257,19,5
41,609.64,342.79,35.9695,10.3639,21,5
41,609.64,342.79,50.0349,10.0057,23,5
42,618.44,1039.75,56.0552,16.2736,17,5
42,618.44,1039.75,47.3555,13.7039,19,5
42,618.44,1039.75,65.7422,13.8553,21,5
42,618.44,1039.75,70.6449,17.4486,23,5
43,628.71,61.79,273.086,9.79241,17,5
43,628.71,61.79,296.643,9.67357,19,5
43,628.71,61.79,354.596,9.46365,21,5
43,628.71,61.79,391.427,10.7979,23,5
44,643.25,922.93,77.3846,7.82007,17,5
44,643.25,922.93,86.4667,7.91641,19,5
44,643.25,922.93,100.43,7.83256,21,5
44,643.25,922.93,134.955,8.00479,23,5
45,650.77,446.43,60.1621,7.822,17,5
45,650.77,446.43,74.0094,7.7035,19,5
45,650.77,446.43,76.5345,7.74802,21,5
45,650.77,446.43,102.707,7.78203,23,5
46,652.56,580.32,1156.05,7.81581,17,5
46,652.56,580.32,1294.24,8.03414,19,5
46,652.56,580.32,1471.38,7.95904,21,5
46,652.56,580.32,1648.36,8.09628,23,5
47,665.06,694.65,51.2446,8.19483,17,5
47,665.06,694.65,61.0987,7.9696,19,5
47,665.06,694.65,64.9319,7.93469,21,5
47,665.06,694.65,75.396,8.32884,23,5
48,676.11,911.03,34.3915,7.59227,17,5
48,676.11,911.03,45.2785,7.84747,19,5
48,676.11,911.03,39.9747,7.59183,21,5
48,676.11,911.03,52.0363,7.80442,23,5
50,738.44,319.63,6.56124,7.94997,17,5
50,738.44,319.63,27.2556,8.32386,19,5
50,738.44,319.63,20.192,8.28909,21,5
50,738.44,319.63,22.559,8.09629,23,5
51,749.46,42.19,4634.69,12.9702,17,5
51,749.46,42.19,5222.1,13.426,19,5
51,749.46,42.19,5593.04,14.2516,21,5
51,749.46,42.19,6048.23,14.2671,23,5
52,789.59,679.69,22.9623,8.0265,17,5
52,789.59,679.69,32.2642,8.1578,19,5
52,789.59,679.69,21.7992,8.07202,21,5
52,789.59,679.69,39.1501,8.15713,23,5
53,790.52,254.15,37.6918,7.91834,17,5
53,790.52,254.15,48.8579,7.83266,19,5
53,790.52,254.15,57.2361,7.96895,21,5
53,790.52,254.15,73.5628,7.93087,23,5
54,804.56,197.34,183.235,10.0571,17,5
54,804.56,197.34,243.215,10.622,19,5
54,804.56,197.34,261.922,10.0963,21,5
54,804.56,197.34,305.503,10.1288,23,5
55,811.07,591.62,277.915,7.87318,17,5
55,811.07,591.62,311.074,8.194,19,5
55,811.07,591.62,337.481,8.01816,21,5
55,811.07,591.62,419.483,8.14259,23,5
56,815.82,319.65,78.6345,8.90891,17,5
56,815.82,319.65,77.6454,9.19936,19,5
56,815.82,319.65,90.7679,9.08491,21,5
56,815.82,319.65,116.694,8.85911,23,5
57,834.06,671.97,209.71,8.91508,17,5
57,834.06,671.97,237.509,8.4638,19,5
57,834.06,671.97,274.64,9.01779,21,5
57,834.06,671.97,331.188,8.89082,23,5
58,836.22,829.47,28.0467,8.30327,17,5
58,836.22,829.47,19.5795,8.0479,19,5
58,836.22,829.47,33.4036,8.1577,21,5
58,836.22,829.47,46.9632,8.21336,23,5
59,838.05,888.72,913.501,8.25205,17,5
59,838.05,888.72,984.242,8.39462,19,5
59,838.05,888.72,1085.82,8.46088,21,5
59,838.05,888.72,1221.43,8.30951,23,5
60,843.47,38.63,12.5146,10.0347,17,5
60,843.47,38.63,18.7653,10.0152,19,5
60,843.47,38.63,11.8995,10.0158,21,5
60,843.47,38.63,13.0781,10.1318,23,5
61,866.64,477.64,97.2864,8.07493,17,5
61,866.64,477.64,139.142,8.2317,19,5
61,866.64,477.64,145.434,8.16894,21,5
61,866.64,477.64,174.255,7.86119,23,5
62,866.38,374.75,-1.85,8.28933,17,5
62,866.38,374.75,15.2135,8.27946,19,5
62,866.38,374.75,14.564,8.44875,21,5
62,866.38,374.75,21.735,8.09085,23,5
63,872.37,659.72,971.114,8.69413,17,5
63,872.37,659.72,1080.6,8.64874,19,5
63,872.37,659.72,1236.96,8.8684,21,5
63,872.37,659.72,1427.64,8.87049,23,5
64,876.79,1010.75,231.559,8.40019,17,5
64,876.79,1010.75,264.275,8.41695,19,5
64,876.79,1010.75,285.019,8.36444,21,5
64,876.79,1010.75,310.439,8.37495,23,5
65,875.64,569.46,20.5017,9.6557,17,5
65,875.64,569.46,20.4608,9.30005,19,5
65,875.64,569.46,25.7767,9.99401,21,5
65,875.64,569.46,19.0924,8.80526,23,5
66,882.3,2.19,10.5053,6.08448,17,5
66,882.3,2.19,13.4455,6.05984,19,5
66,882.3,2.19,22.1604,6.05361,21,5
66,882.3,2.19,20.14,6.11026,23,5
67,912.85,734.65,373.48,8.85706,17,5
67,912.85,734.65,433.865,8.81598,19,5
67,912.85,734.65,511.55,8.68514,21,5
67,912.85,734.65,565.027,8.77058,23,5
68,913.31,409.9,1138.09,8.0094,17,5
68,913.31,409.9,1320.58,8.05131,19,5
68,913.31,409.9,1494.94,8.10838,21,5
68,913.31,409.9,1717.85,8.20127,23,5
69,945.76,810.54,713.274,8.52352,17,5
69,945.76,810.54,814.809,8.77822,19,5
69,945.76,810.54,950.083,8.81132,21,5
69,945.76,810.54,1084.51,8.82928,23,5
71,973.85,833.05,33.1133,7.99649,17,5
71,973.85,833.05,22.5889,7.95105,19,5
71,973.85,833.05,29.85,7.822,21,5
71,973.85,833.05,43.8483,7.94487,23,5
72,994.6,806.24,303.291,7.93891,17,5
72,994.6,806.24,336.72,8.33065,19,5
72,994.6,806.24,407.918,8.24565,21,5
72,994.6,806.24,441.904,8.28884,23,5
73,1000.9,9.83,541.005,7.73353,17,5
73,1000.9,9.83,586.676,7.91842,19,5
73,1000.9,9.83,659.551,8.16833,21,5
73,1000.9,9.83,712.227,8.00382,23,5
74,1003.71,124.88,39.7433,7.75135,17,5
74,1003.71,124.88,49.0601,8.05492,19,5
74,1003.71,124.88,58.0906,8.06703,21,5
74,1003.71,124.88,71.623,7.94538,23,5
75,1026.8,1072.41,82.3357,7.34575,17,5
75,1026.8,1072.41,77.6234,7.43955,19,5
75,1026.8,1072.41,93.7589,7.5948,21,5
75,1026.8,1072.41,121.984,7.52368,23,5
76,1047.52,495.35,69.5887,7.70051,17,5
76,1047.52,495.35,82.9812,7.94836,19,5
76,1047.52,495.35,94.3096,7.8744,21,5
76,1047.52,495.35,99.7054,7.85379,23,5
77,1044.67,35.54,996.523,8.74218,17,5
77,1044.67,35.54,1136.59,8.60947,19,5
77,1044.67,35.54,1289.72,8.71666,21,5
77,1044.67,35.54,1463.52,8.83254,23,5
78,1043.58,74.83,884.339,9.12176,17,5
78,1043.58,74.83,994.564,9.04175,19,5
78,1043.58,74.83,1104.68,9.06486,21,5
78,1043.58,74.83,1220.97,9.1464,23,5
79,1056.1,958.17,175.697,10.7701,17,5
79,1056.1,958.17,214.854,10.3909,19,5
79,1056.1,958.17,254.77,10.8889,21,5
79,1056.1,958.17,304.549,11.2094,23,5
80,1057.06,805.01,63.916,8.15423,17,5
80,1057.06,805.01,66.0266,8.45614,19,5
80,1057.06,805.01,70.9837,8.20625,21,5
80,1057.06,805.01,81.1299,8.33853,23,5
81,1066.7,235.67,8.29187,7.3501,17,5
81,1066.7,235.67,22.5529,7.5355,19,5
81,1066.7,235.67,25.3175,7.44532,21,5
81,1066.7,235.67,33.2925,7.4303,23,5
82,1090.56,523.62,1561.31,9.33774,17,5
82,1090.56,523.62,1692.95,9.35384,19,5
82,1090.56,523.62,1816.62,8.72536,21,5
82,1090.56,523.62,2029.56,8.62775,23,5
83,1093.41,688.41,72.9324,13.5311,17,5
83,1093.41,688.41,101.116,14.0744,19,5
83,1093.41,688.41,130.777,12.2876,21,5
83,1093.41,688.41,134.433,13.5288,23,5
84,1095.44,910.96,113.028,7.76703,17,5
84,1095.44,910.96,134.205,7.73534,19,5
84,1095.44,910.96,152.446,7.76254,21,5
84,1095.44,910.96,99.3335,8.09317,23,5
86,1149.56,429.1,44.3431,7.76875,17,5
86,1149.56,429.1,39.7358,7.83653,19,5
86,1149.56,429.1,63.4831,7.88344,21,5
86,1149.56,429.1,73.8195,7.68327,23,5
87,1167.91,239.37,2797.73,15.4769,17,5
87,1167.91,239.37,3244.77,12.9275,19,5
87,1167.91,239.37,3673.0,12.0445,21,5
87,1167.91,239.37,4171.32,12.7602,23,5
89,1184.27,929.19,44.0616,8.04138,17,5
89,1184.27,929.19,24.8294,8.16129,19,5
89,1184.27,929.19,43.2066,7.82273,21,5
89,1184.27,929.19,44.5402,7.97739,23,5
90,1183.35,593.05,44.973,7.9934,17,5
90,1183.35,593.05,47.0327,8.19753,19,5
90,1183.35,593.05,44.1365,8.19105,21,5
90,1183.35,593.05,48.4814,8.11153,23,5
91,1185.71,154.21,6.1585,10.6535,17,5
91,1185.71,154.21,22.9498,9.10591,19,5
91,1185.71,154.21,15.395,10.8754,21,5
91,1185.71,154.21,25.3708,9.71153,23,5
92,1227.59,783.87,88.0435,8.35002,17,5
92,1227.59,783.87,99.8558,8.4644,19,5
92,1227.59,783.87,111.775,8.1751,21,5
92,1227.59,783.87,140.413,8.34484,23,5
93,1231.69,666.21,235.072,10.2192,17,5
93,1231.69,666.21,281.352,9.45249,19,5
93,1231.69,666.21,315.651,10.3828,21,5
93,1231.69,666.21,382.162,10.3514,23,5
94,1238.37,153.29,40.1285,9.94951,17,5
94,1238.37,153.29,52.7712,10.3728,19,5
94,1238.37,153.29,53.8001,10.7589,21,5
94,1238.37,153.29,65.7973,10.3151,23,5
95,1246.05,482.7,194.877,8.08997,17,5
95,1246.05,482.7,230.249,8.01826,19,5
95,1246.05,482.7,195.031,8.07607,21,5
95,1246.05,482.7,154.068,8.21196,23,5
98,1270.87,1072.29,37.7358,7.22883,17,5
98,1270.87,1072.29,36.2357,7.22405,19,5
98,1270.87,1072.29,48.815,7.26972,21,5
98,1270.87,1072.29,58.8033,7.39745,23,5
99,1267.17,411.61,21.8486,9.14131,17,5
99,1267.17,411.61,22.463,9.15975,19,5
99,1267.17,411.61,38.4992,8.96319,21,5
99,1267.17,411.61,49.1297,8.92405,23,5
100,1273.62,787.0,1910.03,8.98275,17,5
100,1273.62,787.0,2047.34,8.88196,19,5
100,1273.62,787.0,2272.96,9.20613,21,5
100,1273.62,787.0,2414.14,8.96574,23,5
101,1294.17,871.86,41.1557,10.6738,17,5
101,1294.17,871.86,47.2418,9.20176,19,5
101,1294.17,871.86,61.9704,10.8942,21,5
101,1294.17,871.86,60.1295,10.2653,23,5
102,1292.18,318.79,54.2284,12.433,17,5
102,1292.18,318.79,61.7974,11.8466,19,5
102,1292.18,318.79,73.7178,14.175,21,5
102,1292.18,318.79,78.4656,13.0105,23,5
103,1316.97,71.28,35.9827,9.42681,17,5
103,1316.97,71.28,44.1633,9.55244,19,5
103,1316.97,71.28,62.018,9.50666,21,5
103,1316.97,71.28,56.2125,9.91846,23,5
104,1324.69,526.89,42.3115,7.75248,17,5
104,1324.69,526.89,46.301,7.60852,19,5
104,1324.69,526.89,43.5974,7.65451,21,5
104,1324.69,526.89,59.6723,7.51712,23,5
105,1340.78,623.65,128.781,8.28638,17,5
105,1340.78,623.65,133.714,8.1692,19,5
105,1340.78,623.65,159.571,8.22693,21,5
105,1340.78,623.65,175.207,8.26747,23,5
106,1358.85,167.25,117.747,9.69931,17,5
106,1358.85,167.25,144.76,9.16993,19,5
106,1358.85,167.25,170.32,9.1458,21,5
106,1358.85,167.25,181.929,9.13059,23,5
107,1373.47,626.94,57.0436,7.79678,17,5
107,1373.47,626.94,73.946,7.90779,19,5
107,1373.47,626.94,82.062,7.864,21,5
107,1373.47,626.94,99.8274,7.83523,23,5
108,1378.18,808.0,150.133,7.89463,17,5
108,1378.18,808.0,160.944,7.97787,19,5
108,1378.18,808.0,194.284,8.01892,21,5
108,1378.18,808.0,225.178,8.02488,23,5
109,1383.2,909.65,220.604,8.99078,17,5
109,1383.2,909.65,189.7,8.84957,19,5
109,1383.2,909.65,183.625,8.77069,21,5
109,1383.2,909.65,223.093,8.87683,23,5
110,1383.63,114.23,34.1275,8.92573,17,5
110,1383.63,114.23,38.0421,9.35236,19,5
110,1383.63,114.23,61.5134,9.75858,21,5
110,1383.63,114.23,65.8361,9.44321,23,5
111,1387.39,368.92,19.0797,8.5724,17,5
111,1387.39,368.92,31.0688,8.45401,19,5
111,1387.39,368.92,25.799,8.54618,21,5
111,1387.39,368.92,37.4325,8.35162,23,5
112,1402.17,203.24,148.341,10.2479,17,5
112,1402.17,203.24,173.198,9.39521,19,5
112,1402.17,203.24,194.086,9.32334,21,5
112,1402.17,203.24,209.64,9.50638,23,5
113,1424.46,348.37,48.2107,7.93831,17,5
113,1424.46,348.37,37.845,7.97352,19,5
113,1424.46,348.37,48.8189,8.09616,21,5
113,1424.46,348.37,54.2161,8.04045,23,5
114,1451.63,1000.74,1075.98,9.82619,17,5
114,1451.63,1000.74,1240.64,9.05904,19,5
114,1451.63,1000.74,1417.32,10.0707,21,5
114,1451.63,1000.74,1596.99,9.98011,23,5
115,1460.93,15.28,38.3489,9.95143,17,5
115,1460.93,15.28,74.3524,10.2301,19,5
115,1460.93,15.28,76.9164,9.59965,21,5
115,1460.93,15.28,78.7022,10.1775,23,5
116,1472.28,940.67,67.7198,9.99988,17,5
116,1472.28,940.67,70.0326,9.28792,19,5
116,1472.28,940.67,76.3528,9.70629,21,5
116,1472.28,940.67,89.9054,9.56368,23,5
117,1491.58,1039.84,605.027,8.66658,17,5
117,1491.58,1039.84,683.271,8.80378,19,5
117,1491.58,1039.84,808.056,9.02625,21,5
117,1491.58,1039.84,967.49,8.82398,23,5
118,1498.87,503.65,503.667,7.92214,17,5
118,1498.87,503.65,568.726,8.02116,19,5
118,1498.87,503.65,634.636,7.89499,21,5
118,1498.87,503.65,730.591,7.98614,23,5
119,1502.22,195.9,52.6672,7.46599,17,5
119,1502.22,195.9,83.8442,7.45614,19,5
119,1502.22,195.9,97.7305,7.53585,21,5
119,1502.22,195.9,106.315,7.64435,23,5
120,1509.24,859.36,42.8903,8.4252,17,5
120,1509.24,859.36,64.9859,8.16904,19,5
120,1509.24,859.36,74.5622,8.06453,21,5
120,1509.24,859.36,91.5474,8.25678,23,5
121,1537.31,759.42,74.2324,10.7874,17,5
121,1537.31,759.42,84.6051,9.27655,19,5
121,1537.31,759.42,81.7332,10.8039,21,5
121,1537.31,759.42,100.211,10.4106,23,5
122,1533.68,132.67,51.3284,8.07167,17,5
122,1533.68,132.67,64.576,7.76149,19,5
122,1533.68,132.67,69.5539,7.70436,21,5
122,1533.68,132.67,87.263,7.8636,23,5
123,1536.87,400.47,24.3148,7.98458,17,5
123,1536.87,400.47,29.7624,7.85894,19,5
123,1536.87,400.47,34.0033,7.95718,21,5
123,1536.87,400.47,48.4128,8.05979,23,5
124,1549.97,704.6,427.504,9.99068,17,5
124,1549.97,704.6,483.675,10.1528,19,5
124,1549.97,704.6,309.3,10.3926,21,5
124,1549.97,704.6,256.93,10.9769,23,5
125,1555.99,203.19,581.675,7.7808,17,5
125,1555.99,203.19,671.407,8.05252,19,5
125,1555.99,203.19,787.204,7.91611,21,5
125,1555.99,203.19,908.656,7.97093,23,5
127,1576.09,677.09,12.9318,7.95991,17,5
127,1576.09,677.09,19.0932,8.13102,19,5
127,1576.09,677.09,18.8401,7.93824,21,5
127,1576.09,677.09,38.2357,8.1809,23,5
128,1572.52,163.74,104.357,7.86179,17,5
128,1572.52,163.74,133.14,8.17026,19,5
128,1572.52,163.74,139.543,8.0075,21,5
128,1572.52,163.74,162.067,8.12824,23,5
129,1587.83,920.69,300.256,8.38829,17,5
129,1587.83,920.69,327.382,8.23873,19,5
129,1587.83,920.69,387.261,8.52253,21,5
129,1587.83,920.69,434.354,8.29138,23,5
130,1588.24,645.73,46.2536,10.3797,17,5
130,1588.24,645.73,47.302,10.0315,19,5
130,1588.24,645.73,49.44,10.8206,21,5
130,1588.24,645.73,57.8375,10.6689,23,5
131,1590.53,804.13,13.0338,7.93425,17,5
131,1590.53,804.13,19.6267,8.13411,19,5
131,1590.53,804.13,21.3653,7.86924,21,5
131,1590.53,804.13,41.3729,8.07155,23,5
132,1593.84,38.87,12.9949,9.17099,17,5
132,1593.84,38.87,33.0149,9.69814,19,5
132,1593.84,38.87,44.2083,9.64886,21,5
132,1593.84,38.87,29.1436,9.7733,23,5
134,1596.42,197.8,62.2538,12.1606,17,5
134,1596.42,197.8,82.959,10.5118,19,5
134,1596.42,197.8,79.4279,12.7068,21,5
134,1596.42,197.8,105.245,12.0642,23,5
136,1621.71,698.83,17.2818,8.04825,17,5
136,1621.71,698.83,24.4544,8.33154,19,5
136,1621.71,698.83,32.1925,8.19947,21,5
136,1621.71,698.83,42.3195,8.18074,23,5
137,1625.57,981.9,623.774,8.50132,17,5
137,1625.57,981.9,700.56,8.55251,19,5
137,1625.57,981.9,770.358,8.76157,21,5
137,1625.57,981.9,866.576,8.83611,23,5
138,1625.07,906.1,1197.33,10.2209,17,5
138,1625.07,906.1,1301.53,10.9228,19,5
138,1625.07,906.1,1540.04,10.8594,21,5
138,1625.07,906.1,1752.17,10.5822,23,5
139,1650.71,874.1,488.494,8.61941,17,5
139,1650.71,874.1,501.684,8.50778,19,5
139,1650.71,874.1,537.357,8.50767,21,5
139,1650.71,874.1,686.805,8.59184,23,5
140,1651.47,271.68,30.1348,8.88327,17,5
140,1651.47,271.68,48.0292,8.84499,19,5
140,1651.47,271.68,75.6596,9.00152,21,5
140,1651.47,271.68,72.4097,8.96525,23,5
141,1656.98,622.72,52.1882,7.90177,17,5
141,1656.98,622.72,48.3827,8.05155,19,5
141,1656.98,622.72,59.7401,8.04583,21,5
141,1656.98,622.72,73.1691,7.82863,23,5
142,1656.89,486.98,15.6998,7.83022,17,5
142,1656.89,486.98,6.79169,7.89609,19,5
142,1656.89,486.98,22.5515,7.80184,21,5
142,1656.89,486.98,11.2181,7.83635,23,5
143,1677.54,247.71,27.7048,8.09195,17,5
143,1677.54,247.71,27.8842,8.23815,19,5
143,1677.54,247.71,30.002,8.19596,21,5
143,1677.54,247.71,41.2253,8.19582,23,5
144,1688.55,866.61,111.506,8.48621,17,5
144,1688.55,866.61,130.601,8.39345,19,5
144,1688.55,866.61,141.011,8.33975,21,5
144,1688.55,866.61,181.809,8.4431,23,5
146,1697.91,275.16,19.1301,8.14354,17,5
146,1697.91,275.16,27.5589,7.94162,19,5
146,1697.91,275.16,18.8523,8.04009,21,5
146,1697.91,275.16,15.8619,8.07224,23,5
147,1727.77,798.77,89.2554,7.93769,17,5
147,1727.77,798.77,92.1807,7.97027,19,5
147,1727.77,798.77,102.777,8.11923,21,5
147,1727.77,798.77,129.018,7.95412,23,5
148,1737.44,715.04,4613.41,11.5114,17,5
148,1737.44,715.04,5045.87,10.4998,19,5
148,1737.44,715.04,5405.57,10.7237,21,5
148,1737.44,715.04,6274.54,13.4976,23,5
149,1741.59,239.06,61.0169,7.7724,17,5
149,1741.59,239.06,78.9349,7.65086,19,5
149,1741.59,239.06,96.0469,7.7293,21,5
149,1741.59,239.06,113.673,7.90195,23,5
150,1767.27,201.17,815.566,9.58666,17,5
150,1767.27,201.17,955.32,9.54809,19,5
150,1767.27,201.17,1096.03,9.4618,21,5
150,1767.27,201.17,1283.26,9.57098,23,5
151,1774.0,821.72,25.4496,8.66707,17,5
151,1774.0,821.72,35.8743,8.51141,19,5
151,1774.0,821.72,39.9975,8.73567,21,5
151,1774.0,821.72,39.2583,8.52458,23,5
152,1774.02,470.36,356.695,8.99896,17,5
152,1774.02,470.36,414.848,9.27207,19,5
152,1774.02,470.36,461.656,9.37143,21,5
152,1774.02,470.36,519.798,9.06161,23,5
153,1787.53,1053.8,170.138,8.87184,17,5
153,1787.53,1053.8,202.288,9.11521,19,5
153,1787.53,1053.8,253.51,8.85881,21,5
153,1787.53,1053.8,243.536,9.12238,23,5
154,1785.04,547.58,160.178,9.06411,17,5
154,1785.04,547.58,185.343,8.78406,19,5
154,1785.04,547.58,212.666,8.98877,21,5
154,1785.04,547.58,262.536,8.73977,23,5
155,1820.74,348.3,267.058,8.38787,17,5
155,1820.74,348.3,334.215,8.6206,19,5
155,1820.74,348.3,390.438,8.34775,21,5
155,1820.74,348.3,420.509,8.54633,23,5
156,1829.39,985.08,223.381,9.5747,17,5
156,1829.39,985.08,38.2478,9.82787,19,5
