spot,x,y,luminosity,error,T,v
21,346.76,51.29,15.4166,2.75532,19,5
21,346.76,51.29,17.8031,2.6924,21,5
21,346.76,51.29,21.047,2.66287,23,5
22,363.23,857.22,57.9579,6.2015,17,5
22,363.23,857.22,51.5663,6.15325,19,5
22,363.23,857.22,73.9799,6.32483,21,5
22,363.23,857.22,68.6998,6.08582,23,5
23,415.97,767.65,14.8327,2.41193,17,5
23,415.97,767.65,12.3139,2.4163,19,5
23,415.97,767.65,14.497,2.49539,21,5
23,415.97,767.65,16.0978,2.39325,23,5
24,419.43,559.16,12.9608,3.58236,17,5
24,419.43,559.16,15.118,3.59679,19,5
24,419.43,559.16,19.1803,3.60106,21,5
24,419.43,559.16,22.4157,3.51463,23,5
25,423.49,957.76,148.737,11.547,17,5
25,423.49,957.76,168.157,11.8009,19,5
25,423.49,957.76,186.509,12.0201,21,5
25,423.49,957.76,218.928,12.3417,23,5
26,421.66,82.37,60.0857,8.00221,17,5
26,421.66,82.37,76.7627,8.11018,19,5
26,421.66,82.37,84.6109,8.18525,21,5
26,421.66,82.37,92.842,7.78089,23,5
27,431.34,496.13,395.006,18.9781,17,5
27,431.34,496.13,459.704,19.5206,19,5
27,431.34,496.13,539.993,19.1043,21,5
27,431.34,496.13,611.191,19.6196,23,5
28,460.86,776.24,51.9257,6.39192,17,5
28,460.86,776.24,56.8719,6.41736,19,5
28,460.86,776.24,67.326,6.47004,21,5
28,460.86,776.24,81.11,6.58548,23,5
29,486.91,106.75,532.459,17.925,17,5
29,486.91,106.75,614.427,19.2364,19,5
29,486.91,106.75,728.891,18.8463,21,5
29,486.91,106.75,580.021,19.5764,23,5
31,511.56,1006.62,48.2899,10.9362,17,5
31,511.56,1006.62,58.183,10.7882,19,5
31,511.56,1006.62,68.9284,10.0355,21,5
31,511.56,1006.62,74.9972,9.07704,23,5
32,506.78,147.6,51.2978,6.35899,17,5
32,506.78,147.6,56.015,6.51755,19,5
32,506.78,147.6,76.8508,6.68371,21,5
32,506.78,147.6,88.6255,6.78052,23,5
34,521.49,890.67,1097.27,34.3108,17,5
34,521.49,890.67,1326.52,34.3487,19,5
34,521.49,890.67,1546.45,36.1388,21,5
34,521.49,890.67,1332.65,49.7177,23,5
35,588.51,503.06,10.5435,2.54746,17,5
35,588.51,503.06,11.3955,2.32152,19,5
35,588.51,503.06,13.0997,2.49948,21,5
35,588.51,503.06,15.9874,2.35186,23,5
36,609.61,343.08,16.8596,3.29923,17,5
36,609.61,343.08,19.4647,3.29664,19,5
36,609.61,343.08,25.7672,3.37695,21,5
36,609.61,343.08,29.9401,3.4126,23,5
37,618.36,1039.53,19.4209,3.57817,17,5
37,618.36,1039.53,17.5611,3.48506,19,5
37,618.36,1039.53,19.715,3.57014,21,5
37,618.36,1039.53,22.9785,3.69187,23,5
38,628.74,61.78,233.887,13.3361,17,5
38,628.74,61.78,262.88,13.795,19,5
38,628.74,61.78,307.928,14.4535,21,5
38,628.74,61.78,344.732,14.3484,23,5
39,643.22,922.91,57.7847,6.64952,17,5
39,643.22,922.91,64.4225,6.81375,19,5
39,643.22,922.91,75.8526,6.72369,21,5
39,643.22,922.91,91.2291,6.51902,23,5
40,650.71,446.45,46.8089,6.3608,17,5
40,650.71,446.45,55.7056,6.18064,19,5
40,650.71,446.45,66.9999,6.06411,21,5
40,650.71,446.45,78.2284,6.35427,23,5
41,652.47,580.39,1067.04,29.4929,17,5
41,652.47,580.39,1208.23,30.0529,19,5
41,652.47,580.39,1380.89,30.2943,21,5
41,652.47,580.39,1549.1,30.8895,23,5
42,665.1,694.6,34.534,5.04959,17,5
42,665.1,694.6,41.182,5.09034,19,5
42,665.1,694.6,47.1982,5.122,21,5
42,665.1,694.6,54.7855,5.26033,23,5
43,676.01,910.98,17.0255,3.02823,17,5
43,676.01,910.98,20.9554,2.99526,19,5
43,676.01,910.98,23.2138,3.05429,21,5
43,676.01,910.98,29.6673,3.20187,23,5
44,749.53,42.17,4571.09,83.8641,17,5
44,749.53,42.17,5147.57,86.9632,19,5
44,749.53,42.17,5515.54,89.5487,21,5
44,749.53,42.17,5964.68,89.9114,23,5
45,789.44,679.77,9.4198,2.16782,17,5
45,789.44,679.77,12.1917,2.21982,19,5
45,789.44,679.77,11.9034,2.06785,21,5
45,789.44,679.77,15.7602,2.24551,23,5
46,790.62,254.23,24.8198,4.97365,17,5
46,790.62,254.23,29.1511,5.02978,19,5
46,790.62,254.23,35.0589,5.112,21,5
46,790.62,254.23,47.9961,4.93828,23,5
47,804.47,197.28,165.707,12.4181,17,5
47,804.47,197.28,201.69,12.4135,19,5
47,804.47,197.28,221.364,12.3926,21,5
47,804.47,197.28,263.782,12.6955,23,5
48,811.01,591.51,239.892,12.6532,17,5
48,811.01,591.51,260.922,13.7212,19,5
48,811.01,591.51,293.39,14.1658,21,5
48,811.01,591.51,349.208,14.076,23,5
49,815.78,319.63,57.2395,7.72737,17,5
49,815.78,319.63,64.5155,8.03309,19,5
49,815.78,319.63,77.6243,7.9303,21,5
49,815.78,319.63,91.4643,7.80801,23,5
50,834.1,671.95,178.474,12.4271,17,5
50,834.1,671.95,206.104,12.1722,19,5
50,834.1,671.95,242.986,12.5493,21,5
50,834.1,671.95,280.816,12.8019,23,5
51,836.2,829.4,22.132,4.18164,17,5
51,836.2,829.4,24.1594,4.12664,19,5
51,836.2,829.4,31.6877,4.23975,21,5
51,836.2,829.4,37.0173,3.93174,23,5
52,838.08,888.76,837.582,23.6959,17,5
52,838.08,888.76,911.378,23.6596,19,5
52,838.08,888.76,1005.27,24.1417,21,5
52,838.08,888.76,1123.98,24.2362,23,5
53,856.63,888.68,16.3253,3.66519,17,5
53,856.63,888.68,20.9998,3.82919,19,5
53,856.63,888.68,24.5432,3.67878,21,5
53,856.63,888.68,28.2911,3.5867,23,5
54,861.33,477.59,46.3524,6.30509,17,5
54,861.33,477.59,56.7022,6.55795,19,5
54,861.33,477.59,68.1366,6.62984,21,5
54,861.33,477.59,74.8211,6.42005,23,5
55,866.25,671.81,193.77,13.6412,17,5
55,866.25,671.81,220.76,13.6654,19,5
55,866.25,671.81,249.824,13.9596,21,5
55,866.25,671.81,293.661,14.3544,23,5
56,876.76,1010.75,212.736,12.1027,17,5
56,876.76,1010.75,230.706,12.4121,19,5
56,876.76,1010.75,257.191,12.3054,21,5
56,876.76,1010.75,287.334,12.3605,23,5
57,874.32,656.34,706.191,28.9708,17,5
57,874.32,656.34,780.521,29.3284,19,5
57,874.32,656.34,884.636,29.9936,21,5
57,874.32,656.34,1023.41,29.5792,23,5
58,874.08,477.67,32.4119,4.81497,17,5
58,874.08,477.67,41.3307,4.78702,19,5
58,874.08,477.67,44.4854,4.78059,21,5
58,874.08,477.67,51.2071,4.94059,23,5
59,912.84,734.68,336.029,18.0553,17,5
59,912.84,734.68,386.016,18.7082,19,5
59,912.84,734.68,449.071,17.8764,21,5
59,912.84,734.68,510.621,18.6718,23,5
60,912.87,409.69,1060.48,29.5189,17,5
60,912.87,409.69,1227.49,29.5938,19,5
60,912.87,409.69,1393.45,29.9201,21,5
60,912.87,409.69,1600.19,30.7069,23,5
61,932.53,418.87,16.4036,3.87851,17,5
61,932.53,418.87,18.5905,4.32268,19,5
61,932.53,418.87,22.7169,4.20844,21,5
61,932.53,418.87,25.3877,4.51166,23,5
62,945.78,810.61,651.794,20.2406,17,5
62,945.78,810.61,758.381,20.4585,19,5
62,945.78,810.61,879.143,20.9868,21,5
62,945.78,810.61,995.663,20.8407,23,5
64,994.63,806.25,260.244,14.9925,17,5
64,994.63,806.25,291.914,15.8098,19,5
64,994.63,806.25,353.357,15.8027,21,5
64,994.63,806.25,388.224,15.6502,23,5
65,1000.89,9.8,498.869,17.2805,17,5
65,1000.89,9.8,539.821,17.5989,19,5
65,1000.89,9.8,606.136,18.2093,21,5
65,1000.89,9.8,657.131,17.9712,23,5
66,1003.75,124.59,23.5482,4.30403,17,5
66,1003.75,124.59,26.3577,4.4005,19,5
66,1003.75,124.59,31.587,4.54132,21,5
66,1003.75,124.59,39.5989,4.48511,23,5
67,1026.72,1072.38,59.3343,7.36898,17,5
67,1026.72,1072.38,63.3346,7.57044,19,5
67,1026.72,1072.38,79.2962,7.82881,21,5
67,1026.72,1072.38,96.207,7.38383,23,5
68,1043.53,74.79,821.825,23.6854,17,5
68,1043.53,74.79,912.267,24.9632,19,5
68,1043.53,74.79,1012.38,24.7056,21,5
68,1043.53,74.79,1124.03,25.1347,23,5
69,1047.47,495.46,51.5061,6.07607,17,5
69,1047.47,495.46,67.9526,6.48115,19,5
69,1047.47,495.46,70.8687,6.3837,21,5
69,1047.47,495.46,81.5183,6.37873,23,5
70,1044.65,35.51,926.782,27.1516,17,5
70,1044.65,35.51,1060.48,27.3259,19,5
70,1044.65,35.51,1209.24,26.9902,21,5
70,1044.65,35.51,1370.84,28.0129,23,5
71,1056.06,958.19,163.776,13.3497,17,5
71,1056.06,958.19,193.44,13.8641,19,5
71,1056.06,958.19,227.241,14.2027,21,5
71,1056.06,958.19,269.649,14.0756,23,5
72,1057.14,804.94,46.4935,5.49449,17,5
72,1057.14,804.94,56.3878,5.78579,19,5
72,1057.14,804.94,61.2171,6.04173,21,5
72,1057.14,804.94,69.78,5.87181,23,5
73,1066.33,235.06,11.7265,2.35891,17,5
73,1066.33,235.06,16.5901,2.42657,19,5
73,1066.33,235.06,18.1794,2.38205,21,5
73,1066.33,235.06,18.1103,2.38193,23,5
74,1066.76,88.34,109.06,9.64766,17,5
74,1066.76,88.34,138.932,9.68901,19,5
74,1066.76,88.34,143.2,9.58044,21,5
74,1066.76,88.34,169.065,9.67158,23,5
75,1090.55,523.64,1488.04,36.4054,17,5
75,1090.55,523.64,1606.63,35.5168,19,5
75,1090.55,523.64,1720.9,32.1601,21,5
75,1090.55,523.64,1927.6,32.9532,23,5
76,1093.39,688.37,71.1476,7.8162,17,5
76,1093.39,688.37,82.3697,7.69496,19,5
76,1093.39,688.37,104.247,7.95237,21,5
76,1093.39,688.37,115.452,7.72969,23,5
77,1095.31,910.96,80.78,6.96903,17,5
77,1095.31,910.96,97.9892,6.61821,19,5
77,1095.31,910.96,113.196,6.95685,21,5
77,1095.31,910.96,79.4482,8.04119,23,5
78,1149.65,428.88,28.8875,4.62607,17,5
78,1149.65,428.88,34.2777,4.77789,19,5
78,1149.65,428.88,39.966,4.67391,21,5
78,1149.65,428.88,49.7519,4.74345,23,5
79,1167.87,239.34,2722.83,44.0949,17,5
79,1167.87,239.34,3147.29,45.3363,19,5
79,1167.87,239.34,3568.46,46.2944,21,5
79,1167.87,239.34,4058.12,46.0678,23,5
81,1184.2,929.2,17.4322,2.87614,17,5
81,1184.2,929.2,17.5001,3.12857,19,5
81,1184.2,929.2,21.3114,3.06958,21,5
81,1184.2,929.2,23.8495,3.10791,23,5
82,1183.38,592.96,27.4239,4.48077,17,5
82,1183.38,592.96,33.89,4.5315,19,5
82,1183.38,592.96,36.4518,4.59653,21,5
82,1183.38,592.96,40.588,4.54411,23,5
83,1227.58,783.95,58.4217,7.78022,17,5
83,1227.58,783.95,68.096,8.0394,19,5
83,1227.58,783.95,78.427,7.75476,21,5
83,1227.58,783.95,94.2484,8.08194,23,5
84,1231.75,666.14,202.6,16.4768,17,5
84,1231.75,666.14,247.463,15.9846,19,5
84,1231.75,666.14,275.971,16.1659,21,5
84,1231.75,666.14,319.583,16.5946,23,5
85,1238.35,153.13,26.2289,4.90102,17,5
85,1238.35,153.13,34.2367,5.2376,19,5
85,1238.35,153.13,34.5628,5.0875,21,5
85,1238.35,153.13,44.4866,5.46126,23,5
86,1246.02,482.67,158.096,8.09687,17,5
86,1246.02,482.67,184.707,8.38872,19,5
86,1246.02,482.67,147.902,8.94631,21,5
86,1246.02,482.67,127.485,8.53252,23,5
89,1270.89,1072.42,23.0795,4.64248,17,5
89,1270.89,1072.42,28.1082,4.70679,19,5
89,1270.89,1072.42,36.9673,4.65439,21,5
89,1270.89,1072.42,35.8675,4.72373,23,5
90,1267.22,411.83,16.6855,4.00311,17,5
90,1267.22,411.83,19.7947,4.16257,19,5
90,1267.22,411.83,25.5454,4.04425,21,5
90,1267.22,411.83,30.9006,4.07444,23,5
91,1273.64,786.94,1820.83,38.1611,17,5
91,1273.64,786.94,1946.36,37.9336,19,5
91,1273.64,786.94,2165.85,38.8177,21,5
91,1273.64,786.94,2300.41,38.736,23,5
92,1294.01,871.83,26.0247,4.55684,17,5
92,1294.01,871.83,29.1767,4.74472,19,5
92,1294.01,871.83,37.8595,4.8419,21,5
92,1294.01,871.83,39.1832,4.84233,23,5
93,1292.24,318.81,38.1206,11.1533,17,5
93,1292.24,318.81,44.6307,10.1614,19,5
93,1292.24,318.81,54.2166,13.0622,21,5
93,1292.24,318.81,62.1777,11.5419,23,5
94,1316.84,71.28,19.8388,3.81104,17,5
94,1316.84,71.28,23.3269,3.92088,19,5
94,1316.84,71.28,24.3277,3.79714,21,5
94,1316.84,71.28,28.4328,3.82293,23,5
95,1340.77,623.54,95.3924,10.0653,17,5
95,1340.77,623.54,101.412,10.0768,19,5
95,1340.77,623.54,119.477,10.0821,21,5
95,1340.77,623.54,130.385,10.0632,23,5
96,1373.5,626.98,47.5672,6.53627,17,5
96,1373.5,626.98,59.3698,6.94425,19,5
96,1373.5,626.98,68.2294,6.95014,21,5
96,1373.5,626.98,78.4625,6.87555,23,5
97,1378.21,808.02,119.796,9.44835,17,5
97,1378.21,808.02,133.218,9.68219,19,5
97,1378.21,808.02,158.734,9.80086,21,5
97,1378.21,808.02,186.182,9.93114,23,5
98,1383.24,909.62,172.202,11.3315,17,5
98,1383.24,909.62,155.257,11.4384,19,5
98,1383.24,909.62,148.105,10.9796,21,5
98,1383.24,909.62,192.129,12.0578,23,5
99,1383.74,114.07,24.914,5.34087,17,5
99,1383.74,114.07,27.8718,5.0631,19,5
99,1383.74,114.07,33.0021,5.29189,21,5
99,1383.74,114.07,39.8785,5.3805,23,5
100,1387.66,368.92,12.5804,2.85779,17,5
100,1387.66,368.92,16.1115,2.88756,19,5
100,1387.66,368.92,19.8846,2.82126,21,5
100,1387.66,368.92,21.9249,3.06863,23,5
101,1402.11,203.27,127.06,13.4288,17,5
101,1402.11,203.27,141.831,12.6877,19,5
101,1402.11,203.27,155.318,12.8317,21,5
101,1402.11,203.27,175.506,12.7593,23,5
102,1424.55,348.32,25.1413,4.16359,17,5
102,1424.55,348.32,29.0299,4.13129,19,5
102,1424.55,348.32,31.3719,4.31416,21,5
102,1424.55,348.32,36.8041,4.11997,23,5
103,1451.63,1000.74,1004.26,29.631,17,5
103,1451.63,1000.74,1160.5,29.3555,19,5
103,1451.63,1000.74,1320.11,30.6306,21,5
103,1451.63,1000.74,1504.3,30.5765,23,5
104,1461.0,15.45,33.4938,5.53239,17,5
104,1461.0,15.45,43.0291,5.68675,19,5
104,1461.0,15.45,46.2745,5.69722,21,5
104,1461.0,15.45,53.6785,5.68544,23,5
105,1490.36,1040.04,510.279,21.6696,17,5
105,1490.36,1040.04,589.397,22.3701,19,5
105,1490.36,1040.04,703.921,22.4365,21,5
105,1490.36,1040.04,838.398,22.6882,23,5
106,1498.8,503.52,445.406,23.9274,17,5
106,1498.8,503.52,497.965,24.4149,19,5
106,1498.8,503.52,561.985,23.9924,21,5
106,1498.8,503.52,643.355,24.2618,23,5
107,1507.25,1037.71,31.2291,5.75635,17,5
107,1507.25,1037.71,39.227,5.70254,19,5
107,1507.25,1037.71,45.9357,6.023,21,5
107,1507.25,1037.71,54.4347,5.8576,23,5
108,1502.19,195.83,49.2993,6.48163,17,5
108,1502.19,195.83,63.1362,6.737,19,5
108,1502.19,195.83,75.2671,6.74574,21,5
108,1502.19,195.83,85.3635,6.79852,23,5
109,1509.32,859.21,32.0736,5.28818,17,5
109,1509.32,859.21,39.3272,5.1041,19,5
109,1509.32,859.21,44.6957,5.33736,21,5
109,1509.32,859.21,51.0285,5.07491,23,5
110,1537.46,759.42,44.4788,10.6461,17,5
110,1537.46,759.42,49.5104,8.64071,19,5
110,1537.46,759.42,50.8139,10.7977,21,5
110,1537.46,759.42,66.106,10.5676,23,5
111,1533.75,132.84,29.287,4.6902,17,5
111,1533.75,132.84,38.4948,4.34552,19,5
111,1533.75,132.84,40.9615,4.84679,21,5
111,1533.75,132.84,54.6785,4.60145,23,5
112,1536.97,400.54,20.9279,4.41351,17,5
112,1536.97,400.54,20.013,4.36968,19,5
112,1536.97,400.54,24.3933,4.44201,21,5
112,1536.97,400.54,33.154,4.53548,23,5
113,1549.99,704.53,350.502,11.457,17,5
113,1549.99,704.53,406.263,11.546,19,5
113,1549.99,704.53,260.69,14.7557,21,5
113,1549.99,704.53,210.589,10.7405,23,5
114,1555.94,203.23,536.803,21.9079,17,5
114,1555.94,203.23,625.385,22.9272,19,5
114,1555.94,203.23,713.569,22.9494,21,5
114,1555.94,203.23,833.91,23.2919,23,5
115,1572.53,163.66,81.2644,8.93552,17,5
115,1572.53,163.66,100.856,8.69406,19,5
115,1572.53,163.66,114.962,8.62007,21,5
115,1572.53,163.66,133.895,9.19247,23,5
116,1587.85,920.67,253.766,14.2914,17,5
116,1587.85,920.67,284.857,13.9709,19,5
116,1587.85,920.67,331.933,14.6422,21,5
116,1587.85,920.67,382.624,14.3148,23,5
117,1588.39,645.91,22.4479,3.80841,17,5
117,1588.39,645.91,25.7579,3.74678,19,5
117,1588.39,645.91,32.118,3.73822,21,5
117,1588.39,645.91,37.5251,3.67867,23,5
119,1593.86,38.65,12.0153,2.40027,17,5
119,1593.86,38.65,15.9064,2.50943,19,5
119,1593.86,38.65,17.664,2.62083,21,5
119,1593.86,38.65,19.6422,2.53893,23,5
120,1596.45,197.85,40.6718,5.70639,17,5
120,1596.45,197.85,46.0575,5.95924,19,5
120,1596.45,197.85,54.7209,6.08131,21,5
120,1596.45,197.85,65.7032,6.07424,23,5
121,1621.85,698.73,10.3731,1.91591,17,5
121,1621.85,698.73,11.4097,2.06695,19,5
121,1621.85,698.73,10.9487,2.0032,21,5
121,1621.85,698.73,15.7264,1.97161,23,5
122,1625.62,981.93,572.619,19.7947,17,5
122,1625.62,981.93,647.894,20.3958,19,5
122,1625.62,981.93,721.97,21.2345,21,5
122,1625.62,981.93,795.669,21.6869,23,5
123,1625.12,906.07,1133.83,30.8961,17,5
123,1625.12,906.07,1238.56,31.7828,19,5
123,1625.12,906.07,1456.95,31.7594,21,5
123,1625.12,906.07,1665.84,32.8895,23,5
124,1650.66,874.12,436.971,20.0881,17,5
124,1650.66,874.12,448.05,19.8483,19,5
124,1650.66,874.12,485.341,20.8545,21,5
124,1650.66,874.12,613.869,20.6729,23,5
125,1651.64,271.73,32.7782,5.38143,17,5
125,1651.64,271.73,38.0426,5.36937,19,5
125,1651.64,271.73,44.1386,5.28831,21,5
125,1651.64,271.73,46.5008,5.42307,23,5
126,1677.55,247.9,11.9233,2.48387,17,5
126,1677.55,247.9,13.6619,2.23631,19,5
126,1677.55,247.9,15.3018,2.29395,21,5
126,1677.55,247.9,17.5337,2.30805,23,5
127,1688.54,866.63,86.086,9.47718,17,5
127,1688.54,866.63,98.1654,9.47246,19,5
127,1688.54,866.63,114.369,9.41956,21,5
127,1688.54,866.63,135.677,9.51413,23,5
128,1727.79,798.76,64.8056,6.70845,17,5
128,1727.79,798.76,74.7884,7.26755,19,5
128,1727.79,798.76,86.6176,7.15603,21,5
128,1727.79,798.76,99.4656,7.11745,23,5
129,1737.45,715.06,4544.44,72.0497,17,5
129,1737.45,715.06,4971.77,67.7125,19,5
129,1737.45,715.06,5326.16,68.5474,21,5
129,1737.45,715.06,6180.78,81.1541,23,5
130,1741.6,238.99,50.6203,6.49573,17,5
130,1741.6,238.99,61.024,6.56148,19,5
130,1741.6,238.99,69.3979,6.59683,21,5
130,1741.6,238.99,76.8018,6.62033,23,5
131,1767.26,201.19,769.508,28.1223,17,5
131,1767.26,201.19,907.82,28.2271,19,5
131,1767.26,201.19,1032.39,28.3569,21,5
131,1767.26,201.19,1202.54,28.652,23,5
132,1773.92,821.65,18.4218,3.08637,17,5
132,1773.92,821.65,21.3169,2.96195,19,5
132,1773.92,821.65,21.6815,2.98423,21,5
132,1773.92,821.65,25.9285,3.01685,23,5
133,1774.0,470.31,333.187,18.9254,17,5
133,1774.0,470.31,368.734,19.3253,19,5
133,1774.0,470.31,419.032,19.5232,21,5
133,1774.0,470.31,463.248,19.1801,23,5
134,1787.57,1053.83,145.921,11.6354,17,5
134,1787.57,1053.83,181.603,12.1396,19,5
134,1787.57,1053.83,209.708,12.0591,21,5
134,1787.57,1053.83,214.2,12.2848,23,5
135,1785.05,547.53,136.036,12.2236,17,5
135,1785.05,547.53,160.429,12.4437,19,5
135,1785.05,547.53,182.738,12.5218,21,5
135,1785.05,547.53,218.311,12.6771,23,5
136,1820.79,348.25,232.157,14.6198,17,5
136,1820.79,348.25,294.556,15.8899,19,5
136,1820.79,348.25,338.631,15.513,21,5
136,1820.79,348.25,369.72,15.6318,23,5
137,1829.5,984.99,101.633,3.99024,17,5
137,1829.5,984.99,20.3979,3.71953,19,5
137,1829.5,984.99,20.8123,3.72309,21,5
137,1829.5,984.99,25.8359,3.69389,23,5
138,1852.26,879.74,276.394,20.6065,17,5
138,1852.26,879.74,217.559,21.7812,19,5
138,1852.26,879.74,259.028,21.604,21,5
138,1852.26,879.74,359.133,22.8025,23,5
139,1853.82,549.14,652.384,23.831,17,5
139,1853.82,549.14,718.499,24.566,19,5
139,1853.82,549.14,833.808,25.7225,21,5
139,1853.82,549.14,936.469,26.7897,23,5
140,1857.19,87.82,300.235,18.2492,17,5
140,1857.19,87.82,37.0894,5.46241,19,5
140,1857.19,87.82,39.1728,5.33892,21,5
140,1857.19,87.82,46.8379,5.59702,23,5
141,1888.29,246.56,446.562,19.7479,17,5
141,1888.29,246.56,501.018,20.4076,19,5
141,1888.29,246.56,484.592,20.8408,21,5
141,1888.29,246.56,574.313,21.0866,23,5
142,1891.65,281.97,328.445,15.8873,17,5
142,1891.65,281.97,360.102,16.3539,19,5
142,1891.65,281.97,432.238,16.2685,21,5
142,1891.65,281.97,482.364,17.0098,23,5
143,1906.17,1039.11,13.9713,3.14853,17,5
143,1906.17,1039.11,17.846,3.17903,19,5
143,1906.17,1039.11,18.0921,3.20406,21,5
143,1906.17,1039.11,22.9325,3.3082,23,5

