ID_hotspot_globale,x,y,integration_radius,luminosity,error,T,v
0,67.66,809.37,8,41.4332,0.383812,20.0,52.3
0,67.66,809.37,8,132.279,0.29766,20.0,53.3
0,67.66,809.37,8,244.052,0.612338,20.0,54.3
0,67.66,809.37,8,393.152,0.838314,20.0,55.3
0,67.66,809.37,8,576.304,1.24761,20.0,56.3
0,67.66,809.37,8,2109.52,28.7089,20.0,58.3
1,80.53,96.36,8,5.99763,0.402107,20.0,52.3
1,80.53,96.36,8,13.5033,0.422334,20.0,53.3
1,80.53,96.36,8,29.9425,0.646455,20.0,54.3
1,80.53,96.36,8,51.0949,0.300438,20.0,55.3
1,80.53,96.36,8,84.7323,0.549165,20.0,56.3
1,80.53,96.36,8,177.067,1.0337,20.0,58.3
2,94.67,355.08,8,-0.866864,0.46972,20.0,52.3
2,94.67,355.08,8,11.2881,0.63989,20.0,53.3
2,94.67,355.08,8,54.5677,0.515852,20.0,54.3
2,94.67,355.08,8,102.701,0.639811,20.0,55.3
2,94.67,355.08,8,163.727,0.79189,20.0,56.3
2,94.67,355.08,8,308.985,1.12899,20.0,58.3
3,139.61,257.49,8,3.44972,0.317667,20.0,52.3
3,139.61,257.49,8,11.9962,0.396031,20.0,53.3
3,139.61,257.49,8,25.165,0.472405,20.0,54.3
3,139.61,257.49,8,39.2222,0.469532,20.0,55.3
3,139.61,257.49,8,52.9811,0.440155,20.0,56.3
3,139.61,257.49,8,92.4679,0.531556,20.0,58.3
4,182.58,172.15,8,151.867,0.264562,20.0,52.3
4,182.58,172.15,8,582.909,0.396398,20.0,53.3
4,182.58,172.15,8,1377.47,0.884542,20.0,54.3
4,182.58,172.15,8,2578.5,1.6948,20.0,55.3
4,182.58,172.15,8,4267.13,2.99663,20.0,56.3
4,182.58,172.15,8,9713.53,7.50428,20.0,58.3
5,193.7,520.1,8,7.8962,0.445594,20.0,52.3
5,193.7,520.1,8,39.2916,0.360576,20.0,53.3
5,193.7,520.1,8,89.3629,0.577999,20.0,54.3
5,193.7,520.1,8,165.478,0.521715,20.0,55.3
5,193.7,520.1,8,270.802,0.788582,20.0,56.3
5,193.7,520.1,8,624.087,1.54403,20.0,58.3
6,232.05,757.51,8,1.17337,0.359567,20.0,52.3
6,232.05,757.51,8,3.70016,0.390826,20.0,53.3
6,232.05,757.51,8,13.2656,0.404737,20.0,54.3
6,232.05,757.51,8,19.0945,0.541143,20.0,55.3
6,232.05,757.51,8,33.8042,0.382325,20.0,56.3
6,232.05,757.51,8,83.3029,0.669284,20.0,58.3
7,237.11,244.17,8,39.1192,0.42966,20.0,52.3
7,237.11,244.17,8,145.342,0.32453,20.0,53.3
7,237.11,244.17,8,277.871,0.600098,20.0,54.3
7,237.11,244.17,8,466.109,0.77502,20.0,55.3
7,237.11,244.17,8,683.116,1.52546,20.0,56.3
7,237.11,244.17,8,1568.74,3.97106,20.0,58.3
8,253.66,351.3,8,9.16504,0.337312,20.0,52.3
8,253.66,351.3,8,26.8131,0.338086,20.0,53.3
8,253.66,351.3,8,67.4445,0.409084,20.0,54.3
8,253.66,351.3,8,118.959,0.56448,20.0,55.3
8,253.66,351.3,8,187.538,0.61933,20.0,56.3
8,253.66,351.3,8,423.699,1.34682,20.0,58.3
9,336.26,288.35,8,4.78091,0.368712,20.0,52.3
9,336.26,288.35,8,14.9994,0.328639,20.0,53.3
9,336.26,288.35,8,22.8449,0.381093,20.0,54.3
9,336.26,288.35,8,35.1066,0.640284,20.0,55.3
9,336.26,288.35,8,51.1923,0.539058,20.0,56.3
9,336.26,288.35,8,75.0788,0.635904,20.0,58.3
10,356.71,847.02,8,11.5961,0.293896,20.0,52.3
10,356.71,847.02,8,31.4132,0.345925,20.0,53.3
10,356.71,847.02,8,70.7627,0.498781,20.0,54.3
10,356.71,847.02,8,123.191,0.50375,20.0,55.3
10,356.71,847.02,8,203.858,0.684534,20.0,56.3
10,356.71,847.02,8,459.841,2.06242,20.0,58.3
11,375.07,369.64,8,4.52655,0.261007,20.0,52.3
11,375.07,369.64,8,3.56409,0.330469,20.0,53.3
11,375.07,369.64,8,12.1868,0.389461,20.0,54.3
11,375.07,369.64,8,19.1482,0.362552,20.0,55.3
11,375.07,369.64,8,30.9997,0.5186,20.0,56.3
11,375.07,369.64,8,66.8065,0.638311,20.0,58.3
12,415.86,948.67,8,14.4828,0.3601,20.0,52.3
12,415.86,948.67,8,42.5465,0.510044,20.0,53.3
12,415.86,948.67,8,84.3183,0.536237,20.0,54.3
12,415.86,948.67,8,133.941,0.643436,20.0,55.3
12,415.86,948.67,8,189.017,0.723793,20.0,56.3
12,415.86,948.67,8,320.653,0.949358,20.0,58.3
13,417.73,550.01,8,2.68184,0.54412,20.0,52.3
13,417.73,550.01,8,9.27463,0.594854,20.0,53.3
13,417.73,550.01,8,14.9165,0.599477,20.0,54.3
13,417.73,550.01,8,25.4482,0.776721,20.0,55.3
13,417.73,550.01,8,31.146,0.584127,20.0,56.3
13,417.73,550.01,8,53.5772,0.913416,20.0,58.3
14,425.51,73.08,8,-1.52706,0.649563,20.0,52.3
14,425.51,73.08,8,9.49412,0.570261,20.0,53.3
14,425.51,73.08,8,30.1602,0.634719,20.0,54.3
14,425.51,73.08,8,69.693,0.669441,20.0,55.3
14,425.51,73.08,8,111.589,0.68438,20.0,56.3
14,425.51,73.08,8,217.837,1.20595,20.0,58.3
15,429.64,486.98,8,60.0597,0.308396,20.0,52.3
15,429.64,486.98,8,191.815,0.383337,20.0,53.3
15,429.64,486.98,8,416.349,0.556352,20.0,54.3
15,429.64,486.98,8,709.997,0.827632,20.0,55.3
15,429.64,486.98,8,1100.37,1.28658,20.0,56.3
15,429.64,486.98,8,2129.18,3.15668,20.0,58.3
16,503.3,998.64,8,8.71816,0.631235,20.0,52.3
16,503.3,998.64,8,13.6013,0.6009,20.0,53.3
