ID_hotspot_globale,x,y,integration_radius,luminosity,error,T,v
0,67.66,809.37,9,42.055,0.399177,20.0,52.3
0,67.66,809.37,9,135.488,0.336005,20.0,53.3
0,67.66,809.37,9,251.881,0.642075,20.0,54.3
0,67.66,809.37,9,405.803,0.878129,20.0,55.3
0,67.66,809.37,9,597.395,1.26486,20.0,56.3
0,67.66,809.37,9,2197.34,28.7472,20.0,58.3
1,80.53,96.36,9,4.93568,0.426128,20.0,52.3
1,80.53,96.36,9,13.5097,0.434279,20.0,53.3
1,80.53,96.36,9,29.1604,0.719426,20.0,54.3
1,80.53,96.36,9,53.0058,0.416942,20.0,55.3
1,80.53,96.36,9,87.5714,0.650201,20.0,56.3
1,80.53,96.36,9,184.266,1.05035,20.0,58.3
2,94.67,355.08,9,-1.55787,0.565989,20.0,52.3
2,94.67,355.08,9,10.7779,0.750891,20.0,53.3
2,94.67,355.08,9,57.7155,0.556424,20.0,54.3
2,94.67,355.08,9,107.23,0.692197,20.0,55.3
2,94.67,355.08,9,173.954,0.873321,20.0,56.3
2,94.67,355.08,9,333.331,1.25119,20.0,58.3
3,139.61,257.49,9,3.53852,0.418966,20.0,52.3
3,139.61,257.49,9,12.3062,0.486936,20.0,53.3
3,139.61,257.49,9,25.7534,0.672929,20.0,54.3
3,139.61,257.49,9,40.4138,0.564185,20.0,55.3
3,139.61,257.49,9,55.5166,0.629536,20.0,56.3
3,139.61,257.49,9,97.3951,0.682057,20.0,58.3
4,182.58,172.15,9,154.435,0.328883,20.0,52.3
4,182.58,172.15,9,596.609,0.443591,20.0,53.3
4,182.58,172.15,9,1415.05,0.900117,20.0,54.3
4,182.58,172.15,9,2657.93,1.72917,20.0,55.3
4,182.58,172.15,9,4421.45,3.03286,20.0,56.3
4,182.58,172.15,9,10211.2,7.62788,20.0,58.3
5,193.7,520.1,9,7.29119,0.504842,20.0,52.3
5,193.7,520.1,9,39.7485,0.433737,20.0,53.3
5,193.7,520.1,9,90.774,0.643166,20.0,54.3
5,193.7,520.1,9,170.737,0.55094,20.0,55.3
5,193.7,520.1,9,280.803,0.870142,20.0,56.3
5,193.7,520.1,9,653.466,1.56561,20.0,58.3
6,232.05,757.51,9,1.98472,0.387367,20.0,52.3
6,232.05,757.51,9,2.84653,0.440232,20.0,53.3
6,232.05,757.51,9,14.5685,0.417131,20.0,54.3
6,232.05,757.51,9,19.7619,0.599193,20.0,55.3
6,232.05,757.51,9,35.8833,0.400843,20.0,56.3
6,232.05,757.51,9,88.0202,0.691439,20.0,58.3
7,237.11,244.17,9,40.3832,0.462463,20.0,52.3
7,237.11,244.17,9,149.12,0.415563,20.0,53.3
7,237.11,244.17,9,287.047,0.637039,20.0,54.3
7,237.11,244.17,9,483.887,0.857686,20.0,55.3
7,237.11,244.17,9,711.871,1.5503,20.0,56.3
7,237.11,244.17,9,1645.8,3.99367,20.0,58.3
8,253.66,351.3,9,9.76206,0.396766,20.0,52.3
8,253.66,351.3,9,26.9591,0.367946,20.0,53.3
8,253.66,351.3,9,70.1327,0.480866,20.0,54.3
8,253.66,351.3,9,123.63,0.590373,20.0,55.3
8,253.66,351.3,9,195.288,0.673641,20.0,56.3
8,253.66,351.3,9,444.931,1.3652,20.0,58.3
9,336.26,288.35,9,3.99207,0.38504,20.0,52.3
9,336.26,288.35,9,15.1404,0.419073,20.0,53.3
9,336.26,288.35,9,23.3207,0.421657,20.0,54.3
9,336.26,288.35,9,37.6704,0.709235,20.0,55.3
9,336.26,288.35,9,54.1444,0.608367,20.0,56.3
9,336.26,288.35,9,78.7217,0.735823,20.0,58.3
10,356.71,847.02,9,12.3332,0.32481,20.0,52.3
10,356.71,847.02,9,32.4374,0.381732,20.0,53.3
10,356.71,847.02,9,72.5698,0.529492,20.0,54.3
10,356.71,847.02,9,125.758,0.56959,20.0,55.3
10,356.71,847.02,9,210.998,0.740359,20.0,56.3
10,356.71,847.02,9,479.242,2.10314,20.0,58.3
11,375.07,369.64,9,5.11201,0.313682,20.0,52.3
11,375.07,369.64,9,3.77652,0.343338,20.0,53.3
11,375.07,369.64,9,12.4557,0.399678,20.0,54.3
11,375.07,369.64,9,20.6944,0.386645,20.0,55.3
11,375.07,369.64,9,31.0552,0.568101,20.0,56.3
11,375.07,369.64,9,70.442,0.738341,20.0,58.3
12,415.86,948.67,9,16.1596,0.400062,20.0,52.3
12,415.86,948.67,9,44.0444,0.584909,20.0,53.3
12,415.86,948.67,9,86.7421,0.568023,20.0,54.3
12,415.86,948.67,9,137.872,0.704739,20.0,55.3
12,415.86,948.67,9,194.864,0.79071,20.0,56.3
12,415.86,948.67,9,333.138,1.06974,20.0,58.3
13,417.73,550.01,9,2.14087,0.580766,20.0,52.3
13,417.73,550.01,9,10.0269,0.632446,20.0,53.3
13,417.73,550.01,9,14.8795,0.666907,20.0,54.3
13,417.73,550.01,9,26.9522,0.840676,20.0,55.3
13,417.73,550.01,9,31.9237,0.659619,20.0,56.3
13,417.73,550.01,9,54.2863,0.970137,20.0,58.3
14,425.51,73.08,9,-2.20227,0.673615,20.0,52.3
14,425.51,73.08,9,9.77768,0.612921,20.0,53.3
14,425.51,73.08,9,31.503,0.687834,20.0,54.3
