ID_hotspot_globale,x,y,integration_radius,luminosity,error,T,v
21,660.74,688.47,23,11.7357,0.893986,20.0,52.3
21,660.74,688.47,23,28.9103,0.977035,20.0,53.3
21,660.74,688.47,23,34.3525,1.20454,20.0,54.3
21,660.74,688.47,23,59.5213,1.24015,20.0,55.3
21,660.74,688.47,23,97.3619,1.29518,20.0,56.3
21,660.74,688.47,23,229.118,1.62691,20.0,58.3
22,700.4,366.42,23,-4.45063,1.21617,20.0,52.3
22,700.4,366.42,23,16.8375,1.24483,20.0,53.3
22,700.4,366.42,23,8.89211,1.42307,20.0,54.3
22,700.4,366.42,23,21.901,1.38343,20.0,55.3
22,700.4,366.42,23,31.1094,1.60832,20.0,56.3
22,700.4,366.42,23,65.1802,2.00338,20.0,58.3
23,808.07,587.39,23,22.2993,1.16868,20.0,52.3
23,808.07,587.39,23,82.1834,1.20021,20.0,53.3
23,808.07,587.39,23,178.246,1.4305,20.0,54.3
23,808.07,587.39,23,281.891,1.63693,20.0,55.3
23,808.07,587.39,23,433.701,1.89576,20.0,56.3
23,808.07,587.39,23,772.176,3.28184,20.0,58.3
24,816.52,315.2,23,-2.23522,1.22993,20.0,52.3
24,816.52,315.2,23,7.56451,1.2983,20.0,53.3
24,816.52,315.2,23,30.0106,1.51916,20.0,54.3
24,816.52,315.2,23,31.4441,1.65396,20.0,55.3
24,816.52,315.2,23,63.0742,1.77529,20.0,56.3
24,816.52,315.2,23,120.302,2.15923,20.0,58.3
25,868.58,1007.51,23,13.8273,1.04142,20.0,52.3
25,868.58,1007.51,23,27.7871,1.17869,20.0,53.3
25,868.58,1007.51,23,40.8135,1.17126,20.0,54.3
25,868.58,1007.51,23,85.4832,1.36712,20.0,55.3
25,868.58,1007.51,23,441.393,8.63418,20.0,56.3
25,868.58,1007.51,23,3001.04,14.046,20.0,58.3
26,1006.97,123.09,23,-7.17688,1.20143,20.0,52.3
26,1006.97,123.09,23,14.9445,1.40852,20.0,53.3
26,1006.97,123.09,23,18.9482,1.62454,20.0,54.3
26,1006.97,123.09,23,33.8938,1.61419,20.0,55.3
26,1006.97,123.09,23,47.5355,1.87521,20.0,56.3
26,1006.97,123.09,23,84.1771,2.14032,20.0,58.3
27,1048.38,957.19,23,18.9643,1.21765,20.0,52.3
27,1048.38,957.19,23,66.7655,1.41479,20.0,53.3
27,1048.38,957.19,23,120.393,1.33467,20.0,54.3
27,1048.38,957.19,23,183.398,1.73949,20.0,55.3
27,1048.38,957.19,23,243.567,1.92694,20.0,56.3
27,1048.38,957.19,23,478.21,2.41013,20.0,58.3
28,1051.56,804.3,23,10.5529,0.867808,20.0,52.3
28,1051.56,804.3,23,-2.52683,1.03548,20.0,53.3
28,1051.56,804.3,23,18.158,1.27343,20.0,54.3
28,1051.56,804.3,23,25.6509,1.26403,20.0,55.3
28,1051.56,804.3,23,67.0593,1.27221,20.0,56.3
28,1051.56,804.3,23,141.397,1.85399,20.0,58.3
29,1068.22,234.4,23,-3.62122,0.893088,20.0,52.3
29,1068.22,234.4,23,1.02763,0.990813,20.0,53.3
29,1068.22,234.4,23,-3.70828,0.901582,20.0,54.3
29,1068.22,234.4,23,15.3962,1.16696,20.0,55.3
29,1068.22,234.4,23,13.1085,1.25016,20.0,56.3
29,1068.22,234.4,23,34.1733,1.48472,20.0,58.3
30,1088.03,910.16,23,19.6625,1.04184,20.0,52.3
30,1088.03,910.16,23,47.4,1.21629,20.0,53.3
30,1088.03,910.16,23,74.5663,1.17558,20.0,54.3
30,1088.03,910.16,23,96.1341,1.43718,20.0,55.3
30,1088.03,910.16,23,129.34,1.53434,20.0,56.3
30,1088.03,910.16,23,236.736,1.87672,20.0,58.3
31,1088.97,687.67,23,4.73134,0.866484,20.0,52.3
31,1088.97,687.67,23,14.088,0.937509,20.0,53.3
31,1088.97,687.67,23,30.0258,0.928977,20.0,54.3
31,1088.97,687.67,23,66.7568,0.988776,20.0,55.3
31,1088.97,687.67,23,103.967,1.17572,20.0,56.3
31,1088.97,687.67,23,256.726,1.43556,20.0,58.3
32,1148.98,429.02,23,2.1152,0.887207,20.0,52.3
32,1148.98,429.02,23,24.5354,0.957172,20.0,53.3
32,1148.98,429.02,23,40.7221,1.07133,20.0,54.3
32,1148.98,429.02,23,59.7373,1.03253,20.0,55.3
32,1148.98,429.02,23,84.2517,1.28142,20.0,56.3
32,1148.98,429.02,23,109.162,1.43008,20.0,58.3
33,1169.51,239.78,23,248.705,1.12282,20.0,52.3
33,1169.51,239.78,23,754.0,1.17921,20.0,53.3
33,1169.51,239.78,23,1447.02,1.58198,20.0,54.3
33,1169.51,239.78,23,2289.93,2.06045,20.0,55.3
33,1169.51,239.78,23,3274.87,2.78008,20.0,56.3
33,1169.51,239.78,23,5958.45,5.44561,20.0,58.3
34,1176.84,929.62,23,5.83729,1.31079,20.0,52.3
34,1176.84,929.62,23,10.2025,1.25502,20.0,53.3
34,1176.84,929.62,23,37.2491,1.48254,20.0,54.3
34,1176.84,929.62,23,49.293,1.50384,20.0,55.3
34,1176.84,929.62,23,97.3307,1.74204,20.0,56.3
34,1176.84,929.62,23,216.095,2.04224,20.0,58.3
35,1180.5,593.5,23,9.7048,0.963828,20.0,52.3
35,1180.5,593.5,23,3.33063,1.28221,20.0,53.3
35,1180.5,593.5,23,1.91168,1.27725,20.0,54.3
35,1180.5,593.5,23,22.8019,1.44833,20.0,55.3
35,1180.5,593.5,23,34.7907,1.55319,20.0,56.3
35,1180.5,593.5,23,92.3221,1.99588,20.0,58.3
36,1227.88,667.09,23,12.9474,0.96058,20.0,52.3
36,1227.88,667.09,23,31.3236,1.23429,20.0,53.3
36,1227.88,667.09,23,73.4641,1.28003,20.0,54.3
36,1227.88,667.09,23,123.619,1.44717,20.0,55.3
36,1227.88,667.09,23,183.723,1.50668,20.0,56.3
36,1227.88,667.09,23,328.228,1.96409,20.0,58.3
37,1241.42,154.52,23,-3.46899,0.995526,20.0,52.3
37,1241.42,154.52,23,6.57912,1.14499,20.0,53.3
37,1241.42,154.52,23,10.2751,1.21892,20.0,54.3
37,1241.42,154.52,23,40.4485,1.33764,20.0,55.3
37,1241.42,154.52,23,59.4308,1.45916,20.0,56.3
37,1241.42,154.52,23,104.8,1.81548,20.0,58.3
38,1244.61,484.28,23,20.0824,0.80664,20.0,52.3
38,1244.61,484.28,23,58.8746,0.860321,20.0,53.3
38,1244.61,484.28,23,104.487,1.01111,20.0,54.3
38,1244.61,484.28,23,143.418,1.11926,20.0,55.3
38,1244.61,484.28,23,243.886,1.33706,20.0,56.3
38,1244.61,484.28,23,391.354,1.79128,20.0,58.3
