ID_hotspot_globale,x,y,integration_radius,luminosity,error,T,v
0,67.66,809.37,17,43.5593,0.763171,20.0,52.3
0,67.66,809.37,17,134.609,0.924896,20.0,53.3
0,67.66,809.37,17,268.686,1.23824,20.0,54.3
0,67.66,809.37,17,432.005,1.30593,20.0,55.3
0,67.66,809.37,17,646.057,1.4777,20.0,56.3
0,67.66,809.37,17,2475.97,28.8008,20.0,58.3
1,80.53,96.36,17,1.29075,0.990636,20.0,52.3
1,80.53,96.36,17,8.21861,1.09282,20.0,53.3
1,80.53,96.36,17,24.7195,1.3506,20.0,54.3
1,80.53,96.36,17,48.1095,1.12905,20.0,55.3
1,80.53,96.36,17,85.3671,1.3584,20.0,56.3
1,80.53,96.36,17,190.845,1.95514,20.0,58.3
2,94.67,355.08,17,0.357484,1.02047,20.0,52.3
2,94.67,355.08,17,15.5412,1.33819,20.0,53.3
2,94.67,355.08,17,59.7365,1.18961,20.0,54.3
2,94.67,355.08,17,125.218,1.31415,20.0,55.3
2,94.67,355.08,17,213.296,1.39733,20.0,56.3
2,94.67,355.08,17,410.425,2.11822,20.0,58.3
3,139.61,257.49,17,1.90192,0.806181,20.0,52.3
3,139.61,257.49,17,13.9118,0.841534,20.0,53.3
3,139.61,257.49,17,26.1038,1.10929,20.0,54.3
3,139.61,257.49,17,44.3895,1.11074,20.0,55.3
3,139.61,257.49,17,57.6187,1.19045,20.0,56.3
3,139.61,257.49,17,117.26,1.31908,20.0,58.3
4,182.58,172.15,17,157.58,0.843852,20.0,52.3
4,182.58,172.15,17,627.826,0.817805,20.0,53.3
4,182.58,172.15,17,1507.02,1.30554,20.0,54.3
4,182.58,172.15,17,2858.37,1.93666,20.0,55.3
4,182.58,172.15,17,4817.51,3.21213,20.0,56.3
4,182.58,172.15,17,11609.5,7.89604,20.0,58.3
5,193.7,520.1,17,5.80425,0.889351,20.0,52.3
5,193.7,520.1,17,32.1899,0.908996,20.0,53.3
5,193.7,520.1,17,97.2708,1.1058,20.0,54.3
5,193.7,520.1,17,181.454,0.987006,20.0,55.3
5,193.7,520.1,17,297.587,1.363,20.0,56.3
5,193.7,520.1,17,730.881,1.91806,20.0,58.3
6,232.05,757.51,17,3.20432,0.84333,20.0,52.3
6,232.05,757.51,17,3.16267,1.06625,20.0,53.3
6,232.05,757.51,17,20.2073,1.04465,20.0,54.3
6,232.05,757.51,17,11.7738,1.22825,20.0,55.3
6,232.05,757.51,17,34.3392,1.37292,20.0,56.3
6,232.05,757.51,17,112.522,1.63514,20.0,58.3
