ID_hotspot_globale,x,y,integration_radius,luminosity,error,T,v
0,67.66,809.37,21,44.5433,1.05989,20.0,52.3
0,67.66,809.37,21,132.7,1.19796,20.0,53.3
0,67.66,809.37,21,274.663,1.4623,20.0,54.3
0,67.66,809.37,21,430.073,1.59177,20.0,55.3
0,67.66,809.37,21,648.168,1.72661,20.0,56.3
0,67.66,809.37,21,2534.34,28.8212,20.0,58.3
1,80.53,96.36,21,-4.20581,1.2325,20.0,52.3
1,80.53,96.36,21,6.04876,1.36998,20.0,53.3
1,80.53,96.36,21,19.1461,1.65889,20.0,54.3
1,80.53,96.36,21,45.6092,1.54181,20.0,55.3
1,80.53,96.36,21,85.6443,1.59887,20.0,56.3
1,80.53,96.36,21,186.669,2.26595,20.0,58.3
2,94.67,355.08,21,0.677667,1.22203,20.0,52.3
2,94.67,355.08,21,16.7363,1.53909,20.0,53.3
2,94.67,355.08,21,60.4493,1.43154,20.0,54.3
2,94.67,355.08,21,128.406,1.51703,20.0,55.3
2,94.67,355.08,21,222.786,1.68466,20.0,56.3
2,94.67,355.08,21,423.798,2.44387,20.0,58.3
3,139.61,257.49,21,-3.14484,1.05922,20.0,52.3
3,139.61,257.49,21,16.6377,1.07512,20.0,53.3
3,139.61,257.49,21,26.2289,1.37038,20.0,54.3
3,139.61,257.49,21,45.4494,1.38888,20.0,55.3
3,139.61,257.49,21,58.8543,1.52555,20.0,56.3
3,139.61,257.49,21,120.276,1.77326,20.0,58.3
4,182.58,172.15,21,156.398,0.982937,20.0,52.3
4,182.58,172.15,21,632.096,0.994456,20.0,53.3
4,182.58,172.15,21,1522.56,1.4729,20.0,54.3
4,182.58,172.15,21,2893.65,2.03332,20.0,55.3
4,182.58,172.15,21,4891.99,3.2919,20.0,56.3
4,182.58,172.15,21,11870.1,7.95002,20.0,58.3
5,193.7,520.1,21,8.88349,1.01993,20.0,52.3
5,193.7,520.1,21,26.9581,1.10078,20.0,53.3
5,193.7,520.1,21,100.7,1.31808,20.0,54.3
5,193.7,520.1,21,179.37,1.24771,20.0,55.3
5,193.7,520.1,21,295.554,1.58251,20.0,56.3
5,193.7,520.1,21,730.945,2.12888,20.0,58.3
6,232.05,757.51,21,3.20131,1.08567,20.0,52.3
6,232.05,757.51,21,1.88086,1.27045,20.0,53.3
6,232.05,757.51,21,21.0219,1.34128,20.0,54.3
6,232.05,757.51,21,8.66726,1.485,20.0,55.3
6,232.05,757.51,21,26.2172,1.73515,20.0,56.3
6,232.05,757.51,21,103.764,2.00868,20.0,58.3
7,237.11,244.17,21,41.4302,0.857668,20.0,52.3
7,237.11,244.17,21,157.39,0.811227,20.0,53.3
7,237.11,244.17,21,304.863,1.05193,20.0,54.3
7,237.11,244.17,21,529.401,1.30053,20.0,55.3
7,237.11,244.17,21,808.047,1.86799,20.0,56.3
7,237.11,244.17,21,1911.78,4.19556,20.0,58.3
8,253.66,351.3,21,12.4982,0.975744,20.0,52.3
8,253.66,351.3,21,26.3105,1.2207,20.0,53.3
8,253.66,351.3,21,77.0285,1.38895,20.0,54.3
8,253.66,351.3,21,137.427,1.54121,20.0,55.3
8,253.66,351.3,21,214.318,1.64202,20.0,56.3
8,253.66,351.3,21,539.462,2.46324,20.0,58.3
9,336.26,288.35,21,7.40215,1.01162,20.0,52.3
9,336.26,288.35,21,14.1125,1.21155,20.0,53.3
9,336.26,288.35,21,18.7885,1.26408,20.0,54.3
9,336.26,288.35,21,54.8207,1.32576,20.0,55.3
9,336.26,288.35,21,65.7055,1.47446,20.0,56.3
9,336.26,288.35,21,113.532,1.73269,20.0,58.3
10,356.71,847.02,21,13.4225,0.942854,20.0,52.3
10,356.71,847.02,21,31.7054,1.20173,20.0,53.3
10,356.71,847.02,21,74.2679,1.1691,20.0,54.3
10,356.71,847.02,21,126.586,1.27599,20.0,55.3
10,356.71,847.02,21,233.981,1.39591,20.0,56.3
10,356.71,847.02,21,559.801,2.53063,20.0,58.3
11,375.07,369.64,21,5.86455,0.867714,20.0,52.3
11,375.07,369.64,21,-7.35117,0.849828,20.0,53.3
11,375.07,369.64,21,15.0505,0.946253,20.0,54.3
11,375.07,369.64,21,25.4285,1.07338,20.0,55.3
11,375.07,369.64,21,28.3125,1.13845,20.0,56.3
11,375.07,369.64,21,77.3853,1.6473,20.0,58.3
12,415.86,948.67,21,19.9069,1.02334,20.0,52.3
12,415.86,948.67,21,45.2698,1.19535,20.0,53.3
12,415.86,948.67,21,85.0698,1.24775,20.0,54.3
12,415.86,948.67,21,134.27,1.44359,20.0,55.3
12,415.86,948.67,21,205.879,1.65109,20.0,56.3
12,415.86,948.67,21,390.11,2.11091,20.0,58.3
13,417.73,550.01,21,4.05917,1.03413,20.0,52.3
13,417.73,550.01,21,16.9194,1.37304,20.0,53.3
13,417.73,550.01,21,15.386,1.44295,20.0,54.3
13,417.73,550.01,21,18.8096,1.58907,20.0,55.3
13,417.73,550.01,21,24.5296,1.61165,20.0,56.3
13,417.73,550.01,21,44.4725,1.83539,20.0,58.3
14,425.51,73.08,21,-13.8349,1.04712,20.0,52.3
14,425.51,73.08,21,13.5224,1.15463,20.0,53.3
14,425.51,73.08,21,34.4235,1.22861,20.0,54.3
14,425.51,73.08,21,86.197,1.35736,20.0,55.3
14,425.51,73.08,21,132.117,1.41177,20.0,56.3
14,425.51,73.08,21,283.792,1.90088,20.0,58.3
15,429.64,486.98,21,60.6953,0.77488,20.0,52.3
15,429.64,486.98,21,200.477,0.87652,20.0,53.3
15,429.64,486.98,21,462.944,1.11418,20.0,54.3
15,429.64,486.98,21,793.469,1.2701,20.0,55.3
15,429.64,486.98,21,1249.33,1.72277,20.0,56.3
15,429.64,486.98,21,2589.52,3.52226,20.0,58.3
16,503.3,998.64,21,18.3603,1.26643,20.0,52.3
16,503.3,998.64,21,15.6312,1.35661,20.0,53.3
16,503.3,998.64,21,45.8547,1.45423,20.0,54.3
16,503.3,998.64,21,45.0998,1.59934,20.0,55.3
16,503.3,998.64,21,50.6859,1.78008,20.0,56.3
16,503.3,998.64,21,119.209,2.22566,20.0,58.3
17,596.49,528.05,21,9.73661,1.08323,20.0,52.3
17,596.49,528.05,21,4.64641,1.12845,20.0,53.3
17,596.49,528.05,21,6.46687,1.26559,20.0,54.3
17,596.49,528.05,21,25.5387,1.43282,20.0,55.3
17,596.49,528.05,21,33.7122,1.42681,20.0,56.3
17,596.49,528.05,21,117.948,1.85855,20.0,58.3
18,610.17,336.26,21,7.11954,1.20229,20.0,52.3
18,610.17,336.26,21,-0.660539,1.1431,20.0,53.3
18,610.17,336.26,21,5.55027,1.59977,20.0,54.3
18,610.17,336.26,21,28.8876,1.50113,20.0,55.3
18,610.17,336.26,21,48.7144,1.6593,20.0,56.3
18,610.17,336.26,21,42.7769,1.91486,20.0,58.3
19,649.51,440.37,21,6.96711,0.808881,20.0,52.3
19,649.51,440.37,21,40.4568,0.939991,20.0,53.3
19,649.51,440.37,21,61.7921,1.01503,20.0,54.3
19,649.51,440.37,21,119.207,1.22448,20.0,55.3
19,649.51,440.37,21,149.784,1.21806,20.0,56.3
19,649.51,440.37,21,271.164,1.60798,20.0,58.3
20,649.81,574.03,21,21.8377,0.862424,20.0,52.3
20,649.81,574.03,21,151.203,0.930138,20.0,53.3
20,649.81,574.03,21,432.986,1.14669,20.0,54.3
20,649.81,574.03,21,848.339,1.40841,20.0,55.3
20,649.81,574.03,21,1464.27,1.91904,20.0,56.3
20,649.81,574.03,21,3283.69,3.78725,20.0,58.3
21,660.74,688.47,21,11.8651,0.853675,20.0,52.3
21,660.74,688.47,21,26.7544,0.913452,20.0,53.3
21,660.74,688.47,21,31.901,1.08238,20.0,54.3
21,660.74,688.47,21,57.833,1.15194,20.0,55.3
21,660.74,688.47,21,98.0659,1.19143,20.0,56.3
21,660.74,688.47,21,231.989,1.53868,20.0,58.3
22,700.4,366.42,21,-3.89348,1.14615,20.0,52.3
22,700.4,366.42,21,17.1708,1.09195,20.0,53.3
22,700.4,366.42,21,12.2825,1.31425,20.0,54.3
22,700.4,366.42,21,23.2496,1.24525,20.0,55.3
22,700.4,366.42,21,31.946,1.46814,20.0,56.3
22,700.4,366.42,21,65.9681,1.8444,20.0,58.3
23,808.07,587.39,21,25.4649,1.09548,20.0,52.3
23,808.07,587.39,21,83.6143,1.08376,20.0,53.3
23,808.07,587.39,21,178.892,1.26963,20.0,54.3
23,808.07,587.39,21,283.891,1.5049,20.0,55.3
23,808.07,587.39,21,433.777,1.76105,20.0,56.3
23,808.07,587.39,21,760.621,3.20683,20.0,58.3
24,816.52,315.2,21,-2.49978,1.04619,20.0,52.3
24,816.52,315.2,21,9.74878,1.20162,20.0,53.3
24,816.52,315.2,21,31.47,1.34326,20.0,54.3
24,816.52,315.2,21,33.2351,1.52013,20.0,55.3
24,816.52,315.2,21,65.0424,1.65024,20.0,56.3
24,816.52,315.2,21,126.72,2.01434,20.0,58.3
25,868.58,1007.51,21,15.2464,0.978189,20.0,52.3
25,868.58,1007.51,21,28.4617,1.12169,20.0,53.3
25,868.58,1007.51,21,43.0628,1.10796,20.0,54.3
25,868.58,1007.51,21,86.3647,1.30175,20.0,55.3
25,868.58,1007.51,21,442.114,8.62417,20.0,56.3
25,868.58,1007.51,21,2977.2,14.0318,20.0,58.3
26,1006.97,123.09,21,-6.61181,1.12271,20.0,52.3
26,1006.97,123.09,21,11.5478,1.2398,20.0,53.3
26,1006.97,123.09,21,17.7343,1.53418,20.0,54.3
26,1006.97,123.09,21,34.5371,1.51081,20.0,55.3
26,1006.97,123.09,21,53.4019,1.74163,20.0,56.3
26,1006.97,123.09,21,84.2749,2.08551,20.0,58.3
27,1048.38,957.19,21,20.8957,1.15682,20.0,52.3
27,1048.38,957.19,21,64.2664,1.31829,20.0,53.3
27,1048.38,957.19,21,119.554,1.24058,20.0,54.3
27,1048.38,957.19,21,185.498,1.63441,20.0,55.3
27,1048.38,957.19,21,247.532,1.84004,20.0,56.3
27,1048.38,957.19,21,482.874,2.19131,20.0,58.3
28,1051.56,804.3,21,9.07206,0.77884,20.0,52.3
28,1051.56,804.3,21,-1.07575,0.962512,20.0,53.3
28,1051.56,804.3,21,20.9132,1.16959,20.0,54.3
28,1051.56,804.3,21,31.9213,1.19821,20.0,55.3
28,1051.56,804.3,21,71.9129,1.14325,20.0,56.3
28,1051.56,804.3,21,149.777,1.66416,20.0,58.3
29,1068.22,234.4,21,-3.89105,0.812163,20.0,52.3
29,1068.22,234.4,21,0.895282,0.829584,20.0,53.3
29,1068.22,234.4,21,1.04606,0.752619,20.0,54.3
29,1068.22,234.4,21,20.9514,1.06249,20.0,55.3
29,1068.22,234.4,21,16.0024,1.13027,20.0,56.3
29,1068.22,234.4,21,40.3055,1.34791,20.0,58.3
30,1088.03,910.16,21,18.9232,0.942796,20.0,52.3
30,1088.03,910.16,21,46.1269,1.09518,20.0,53.3
30,1088.03,910.16,21,76.6594,1.07606,20.0,54.3
30,1088.03,910.16,21,93.8925,1.31439,20.0,55.3
30,1088.03,910.16,21,132.62,1.42083,20.0,56.3
30,1088.03,910.16,21,235.116,1.73287,20.0,58.3
31,1088.97,687.67,21,6.62449,0.788252,20.0,52.3
31,1088.97,687.67,21,13.3424,0.883286,20.0,53.3
31,1088.97,687.67,21,33.4831,0.873516,20.0,54.3
31,1088.97,687.67,21,63.8883,0.931134,20.0,55.3
31,1088.97,687.67,21,105.655,1.06596,20.0,56.3
31,1088.97,687.67,21,256.528,1.33147,20.0,58.3
32,1148.98,429.02,21,4.24457,0.824129,20.0,52.3
32,1148.98,429.02,21,23.7516,0.880001,20.0,53.3
32,1148.98,429.02,21,41.5769,0.971695,20.0,54.3
32,1148.98,429.02,21,62.7321,0.919703,20.0,55.3
32,1148.98,429.02,21,82.0503,1.16852,20.0,56.3
32,1148.98,429.02,21,108.876,1.31962,20.0,58.3
33,1169.51,239.78,21,249.412,1.03539,20.0,52.3
33,1169.51,239.78,21,752.806,1.11634,20.0,53.3
33,1169.51,239.78,21,1443.73,1.49561,20.0,54.3
33,1169.51,239.78,21,2279.25,2.004,20.0,55.3
33,1169.51,239.78,21,3257.32,2.71697,20.0,56.3
33,1169.51,239.78,21,5904.39,5.40196,20.0,58.3
34,1176.84,929.62,21,4.02983,1.18404,20.0,52.3
34,1176.84,929.62,21,8.41078,1.1312,20.0,53.3
34,1176.84,929.62,21,39.0531,1.34629,20.0,54.3
34,1176.84,929.62,21,48.7663,1.35375,20.0,55.3
34,1176.84,929.62,21,99.4345,1.62526,20.0,56.3
34,1176.84,929.62,21,214.541,1.93577,20.0,58.3
35,1180.5,593.5,21,11.1834,0.880991,20.0,52.3
35,1180.5,593.5,21,4.09519,1.19822,20.0,53.3
35,1180.5,593.5,21,1.94447,1.14954,20.0,54.3
35,1180.5,593.5,21,24.1697,1.36258,20.0,55.3
35,1180.5,593.5,21,38.677,1.39933,20.0,56.3
35,1180.5,593.5,21,94.1567,1.78707,20.0,58.3
36,1227.88,667.09,21,10.6794,0.847515,20.0,52.3
36,1227.88,667.09,21,30.2847,1.14934,20.0,53.3
36,1227.88,667.09,21,75.2653,1.16694,20.0,54.3
36,1227.88,667.09,21,125.935,1.34599,20.0,55.3
36,1227.88,667.09,21,185.163,1.42776,20.0,56.3
36,1227.88,667.09,21,324.417,1.90333,20.0,58.3
37,1241.42,154.52,21,-1.73407,0.919898,20.0,52.3
37,1241.42,154.52,21,7.71487,1.06414,20.0,53.3
37,1241.42,154.52,21,11.0496,1.13335,20.0,54.3
37,1241.42,154.52,21,37.7184,1.24461,20.0,55.3
37,1241.42,154.52,21,62.0299,1.36632,20.0,56.3
37,1241.42,154.52,21,110.646,1.67488,20.0,58.3
38,1244.61,484.28,21,22.6002,0.755239,20.0,52.3
38,1244.61,484.28,21,59.0292,0.781813,20.0,53.3
38,1244.61,484.28,21,105.451,0.923091,20.0,54.3
38,1244.61,484.28,21,145.149,1.01044,20.0,55.3
38,1244.61,484.28,21,246.404,1.2032,20.0,56.3
38,1244.61,484.28,21,398.866,1.64078,20.0,58.3
39,1254.69,595.79,21,2.21648,0.915098,20.0,52.3
39,1254.69,595.79,21,1.97743,1.15873,20.0,53.3
39,1254.69,595.79,21,6.92761,1.26898,20.0,54.3
39,1254.69,595.79,21,24.6129,1.25791,20.0,55.3
39,1254.69,595.79,21,46.3934,1.43402,20.0,56.3
39,1254.69,595.79,21,101.817,1.87018,20.0,58.3
40,1254.77,232.77,21,3.02313,0.6267,20.0,52.3
40,1254.77,232.77,21,9.6036,0.841816,20.0,53.3
40,1254.77,232.77,21,6.34679,0.815808,20.0,54.3
40,1254.77,232.77,21,27.0229,0.921162,20.0,55.3
40,1254.77,232.77,21,25.8886,1.06231,20.0,56.3
40,1254.77,232.77,21,49.9801,1.24283,20.0,58.3
41,1266.86,413.2,21,6.55108,0.844343,20.0,52.3
41,1266.86,413.2,21,1.90957,0.783753,20.0,53.3
41,1266.86,413.2,21,20.6627,0.862694,20.0,54.3
41,1266.86,413.2,21,21.9825,0.940784,20.0,55.3
41,1266.86,413.2,21,31.1331,1.11903,20.0,56.3
41,1266.86,413.2,21,47.3872,1.42372,20.0,58.3
42,1287.8,874.2,21,9.48403,0.865596,20.0,52.3
42,1287.8,874.2,21,16.0506,0.719483,20.0,53.3
42,1287.8,874.2,21,32.7446,0.918933,20.0,54.3
42,1287.8,874.2,21,38.2712,0.754557,20.0,55.3
42,1287.8,874.2,21,53.1975,1.16266,20.0,56.3
42,1287.8,874.2,21,112.8,1.30498,20.0,58.3
43,1292.86,320.54,21,-8.08474,0.865107,20.0,52.3
43,1292.86,320.54,21,12.4262,0.960037,20.0,53.3
43,1292.86,320.54,21,30.1449,1.16241,20.0,54.3
43,1292.86,320.54,21,39.4532,1.18558,20.0,55.3
43,1292.86,320.54,21,58.0358,1.30394,20.0,56.3
43,1292.86,320.54,21,134.897,1.67997,20.0,58.3
44,1320.53,74.11,21,-9.58497,1.04299,20.0,52.3
44,1320.53,74.11,21,4.21324,1.14495,20.0,53.3
44,1320.53,74.11,21,7.97894,1.26275,20.0,54.3
44,1320.53,74.11,21,28.6123,1.31423,20.0,55.3
44,1320.53,74.11,21,44.0641,1.37431,20.0,56.3
44,1320.53,74.11,21,119.663,2.0412,20.0,58.3
45,1372.44,811.2,21,10.6845,1.04476,20.0,52.3
45,1372.44,811.2,21,39.6572,1.06589,20.0,53.3
45,1372.44,811.2,21,99.6294,1.21612,20.0,54.3
45,1372.44,811.2,21,151.306,1.16149,20.0,55.3
45,1372.44,811.2,21,196.024,1.45023,20.0,56.3
45,1372.44,811.2,21,393.308,1.75043,20.0,58.3
46,1376.02,912.96,21,18.7589,1.10515,20.0,52.3
46,1376.02,912.96,21,31.9503,1.18768,20.0,53.3
46,1376.02,912.96,21,75.8368,1.33183,20.0,54.3
46,1376.02,912.96,21,118.13,1.42378,20.0,55.3
46,1376.02,912.96,21,197.772,1.59739,20.0,56.3
46,1376.02,912.96,21,424.792,2.06191,20.0,58.3
47,1387.12,117.33,21,-5.01712,1.36457,20.0,52.3
47,1387.12,117.33,21,-2.44422,1.31203,20.0,53.3
47,1387.12,117.33,21,-2.97771,1.44815,20.0,54.3
47,1387.12,117.33,21,20.2121,1.6459,20.0,55.3
47,1387.12,117.33,21,49.3356,1.72097,20.0,56.3
47,1387.12,117.33,21,120.674,1.91562,20.0,58.3
48,1404.2,206.51,21,8.00407,0.920269,20.0,52.3
48,1404.2,206.51,21,24.7373,1.1314,20.0,53.3
48,1404.2,206.51,21,74.0384,1.11113,20.0,54.3
48,1404.2,206.51,21,133.341,1.0614,20.0,55.3
48,1404.2,206.51,21,214.662,1.37095,20.0,56.3
48,1404.2,206.51,21,485.844,1.81508,20.0,58.3
49,1497.07,508.22,21,13.4904,0.898187,20.0,52.3
49,1497.07,508.22,21,46.0239,0.916704,20.0,53.3
49,1497.07,508.22,21,147.911,1.07844,20.0,54.3
49,1497.07,508.22,21,394.306,1.16275,20.0,55.3
49,1497.07,508.22,21,734.286,1.52637,20.0,56.3
49,1497.07,508.22,21,2065.69,3.23297,20.0,58.3
50,1502.77,863.92,21,19.4951,0.7625,20.0,52.3
50,1502.77,863.92,21,41.5613,0.875185,20.0,53.3
50,1502.77,863.92,21,78.7079,0.867429,20.0,54.3
50,1502.77,863.92,21,115.055,0.966757,20.0,55.3
50,1502.77,863.92,21,179.626,1.14995,20.0,56.3
50,1502.77,863.92,21,311.792,1.43118,20.0,58.3
51,1536.31,405.8,21,0.994103,0.745385,20.0,52.3
51,1536.31,405.8,21,2.51437,0.862936,20.0,53.3
51,1536.31,405.8,21,6.39319,1.02112,20.0,54.3
51,1536.31,405.8,21,34.585,1.06425,20.0,55.3
51,1536.31,405.8,21,54.8156,1.33193,20.0,56.3
51,1536.31,405.8,21,103.261,1.3854,20.0,58.3
52,1584.77,651.79,21,7.81677,0.881884,20.0,52.3
52,1584.77,651.79,21,-0.223913,0.912559,20.0,53.3
52,1584.77,651.79,21,7.59851,1.16276,20.0,54.3
52,1584.77,651.79,21,17.4715,1.12763,20.0,55.3
52,1584.77,651.79,21,34.6399,1.33069,20.0,56.3
52,1584.77,651.79,21,104.049,1.62316,20.0,58.3
53,1584.84,810.2,21,8.58383,0.97752,20.0,52.3
53,1584.84,810.2,21,8.87426,1.09694,20.0,53.3
53,1584.84,810.2,21,5.681,1.25528,20.0,54.3
53,1584.84,810.2,21,14.1079,1.26037,20.0,55.3
53,1584.84,810.2,21,27.0824,1.50471,20.0,56.3
53,1584.84,810.2,21,49.8574,1.72047,20.0,58.3
54,1732.83,722.97,21,230.678,1.00301,20.0,52.3
54,1732.83,722.97,21,800.808,1.37891,20.0,53.3
54,1732.83,722.97,21,1924.2,1.80284,20.0,54.3
54,1732.83,722.97,21,3448.26,2.54748,20.0,55.3
54,1732.83,722.97,21,4459.59,14.8946,20.0,56.3
54,1732.83,722.97,21,12223.1,11.3783,20.0,58.3
55,1772.46,478.76,21,34.3402,0.80806,20.0,52.3
55,1772.46,478.76,21,90.6716,1.066,20.0,53.3
55,1772.46,478.76,21,168.231,1.09963,20.0,54.3
55,1772.46,478.76,21,257.801,1.22579,20.0,55.3
55,1772.46,478.76,21,357.871,1.34115,20.0,56.3
55,1772.46,478.76,21,611.305,2.01469,20.0,58.3
56,1782.81,556.02,21,9.79192,1.0841,20.0,52.3
56,1782.81,556.02,21,47.1242,1.22702,20.0,53.3
56,1782.81,556.02,21,96.6319,1.32323,20.0,54.3
56,1782.81,556.02,21,149.258,1.47281,20.0,55.3
56,1782.81,556.02,21,205.064,1.75963,20.0,56.3
56,1782.81,556.02,21,379.117,1.97511,20.0,58.3
57,1820.94,357.3,21,6.08831,1.24617,20.0,52.3
57,1820.94,357.3,21,35.4915,1.25557,20.0,53.3
57,1820.94,357.3,21,103.507,1.46227,20.0,54.3
57,1820.94,357.3,21,207.799,1.62988,20.0,55.3
57,1820.94,357.3,21,348.356,1.95575,20.0,56.3
57,1820.94,357.3,21,837.016,2.72612,20.0,58.3
58,1821.67,993.59,21,12.4278,1.18406,20.0,52.3
58,1821.67,993.59,21,23.7901,1.38815,20.0,53.3
58,1821.67,993.59,21,39.2687,1.69475,20.0,54.3
58,1821.67,993.59,21,51.5469,1.54541,20.0,55.3
58,1821.67,993.59,21,87.4677,1.79032,20.0,56.3
58,1821.67,993.59,21,348.972,3.36957,20.0,58.3
59,1851.66,558.25,21,29.2628,1.26105,20.0,52.3
59,1851.66,558.25,21,83.2421,1.3832,20.0,53.3
59,1851.66,558.25,21,149.209,1.68024,20.0,54.3
59,1851.66,558.25,21,250.783,1.85958,20.0,55.3
59,1851.66,558.25,21,391.384,1.89702,20.0,56.3
59,1851.66,558.25,21,769.562,2.74428,20.0,58.3
