ID_hotspot_globale,x,y,integration_radius,luminosity,error,T,v
0,67.66,809.38,5,33.9454,0.256887,20.0,52.3
0,67.66,809.38,5,104.268,0.21318,20.0,53.3
0,67.66,809.38,5,188.341,0.533324,20.0,54.3
0,67.66,809.38,5,302.396,0.693218,20.0,55.3
0,67.66,809.38,5,438.786,1.14255,20.0,56.3
0,67.66,809.38,5,1541.53,27.5205,20.0,58.3
1,80.53,96.36,5,4.35082,0.248147,20.0,52.3
1,80.53,96.36,5,10.9086,0.211829,20.0,53.3
1,80.53,96.36,5,25.1102,0.389496,20.0,54.3
1,80.53,96.36,5,37.4024,0.149831,20.0,55.3
1,80.53,96.36,5,65.2925,0.321351,20.0,56.3
1,80.53,96.36,5,134.854,0.930968,20.0,58.3
2,94.67,355.09,5,-0.441873,0.310625,20.0,52.3
2,94.67,355.09,5,10.5643,0.419053,20.0,53.3
2,94.67,355.09,5,38.1938,0.308745,20.0,54.3
2,94.67,355.09,5,72.5102,0.548067,20.0,55.3
2,94.67,355.09,5,113.495,0.653474,20.0,56.3
2,94.67,355.09,5,199.13,0.873374,20.0,58.3
3,139.55,257.49,5,4.51367,0.165066,20.0,52.3
3,139.55,257.49,5,9.71597,0.141736,20.0,53.3
3,139.55,257.49,5,19.1144,0.268952,20.0,54.3
3,139.55,257.49,5,29.4238,0.162425,20.0,55.3
3,139.55,257.49,5,38.1737,0.332616,20.0,56.3
3,139.55,257.49,5,62.4248,0.408339,20.0,58.3
4,182.57,172.15,5,122.505,0.167788,20.0,52.3
4,182.57,172.15,5,464.163,0.328246,20.0,53.3
4,182.57,172.15,5,1071.82,0.778348,20.0,54.3
4,182.57,172.15,5,1959.72,1.52975,20.0,55.3
4,182.57,172.15,5,3152.81,2.65566,20.0,56.3
4,182.57,172.15,5,6776.53,6.57178,20.0,58.3
5,193.71,520.1,5,7.01048,0.256784,20.0,52.3
5,193.71,520.1,5,32.114,0.10449,20.0,53.3
5,193.71,520.1,5,70.9796,0.262916,20.0,54.3
5,193.71,520.1,5,130.346,0.380212,20.0,55.3
5,193.71,520.1,5,206.693,0.595216,20.0,56.3
5,193.71,520.1,5,459.243,1.22969,20.0,58.3
6,232.0,757.5,5,1.00391,0.210316,20.0,52.3
6,232.0,757.5,5,2.93541,0.220083,20.0,53.3
6,232.0,757.5,5,8.05025,0.244968,20.0,54.3
6,232.0,757.5,5,14.15,0.246165,20.0,55.3
6,232.0,757.5,5,26.3772,0.123055,20.0,56.3
6,232.0,757.5,5,60.5736,0.570884,20.0,58.3
7,237.11,244.16,5,30.6243,0.158599,20.0,52.3
7,237.11,244.16,5,112.03,0.169222,20.0,53.3
7,237.11,244.16,5,210.003,0.422311,20.0,54.3
7,237.11,244.16,5,350.239,0.628449,20.0,55.3
7,237.11,244.16,5,504.656,1.37464,20.0,56.3
7,237.11,244.16,5,1130.24,3.71057,20.0,58.3
8,253.65,351.32,5,6.89494,0.296258,20.0,52.3
8,253.65,351.32,5,19.9426,0.284333,20.0,53.3
8,253.65,351.32,5,51.59,0.336362,20.0,54.3
8,253.65,351.32,5,89.8426,0.480581,20.0,55.3
8,253.65,351.32,5,137.919,0.58107,20.0,56.3
8,253.65,351.32,5,307.4,1.26558,20.0,58.3
9,336.28,288.32,5,4.4928,0.318296,20.0,52.3
9,336.28,288.32,5,13.3932,0.282373,20.0,53.3
9,336.28,288.32,5,17.8993,0.285439,20.0,54.3
9,336.28,288.32,5,25.4851,0.52196,20.0,55.3
9,336.28,288.32,5,35.7425,0.435637,20.0,56.3
9,336.28,288.32,5,50.8159,0.418292,20.0,58.3
10,356.71,847.02,5,8.43775,0.182825,20.0,52.3
10,356.71,847.02,5,24.7422,0.222789,20.0,53.3
10,356.71,847.02,5,56.3211,0.221202,20.0,54.3
10,356.71,847.02,5,95.903,0.354805,20.0,55.3
10,356.71,847.02,5,155.048,0.52752,20.0,56.3
10,356.71,847.02,5,342.509,1.88916,20.0,58.3
11,375.1,369.69,5,2.23753,0.0897786,20.0,52.3
11,375.1,369.69,5,3.15146,0.191058,20.0,53.3
11,375.1,369.69,5,10.0331,0.219587,20.0,54.3
11,375.1,369.69,5,12.9993,0.113559,20.0,55.3
11,375.1,369.69,5,22.2122,0.284237,20.0,56.3
11,375.1,369.69,5,47.7109,0.362493,20.0,58.3
12,415.85,948.68,5,10.5,0.183269,20.0,52.3
12,415.85,948.68,5,34.8931,0.311692,20.0,53.3
12,415.85,948.68,5,66.4801,0.359062,20.0,54.3
12,415.85,948.68,5,106.273,0.39779,20.0,55.3
12,415.85,948.68,5,146.361,0.475025,20.0,56.3
12,415.85,948.68,5,240.034,0.742853,20.0,58.3
13,417.73,550.01,5,2.26812,0.272487,20.0,52.3
13,417.73,550.01,5,8.03101,0.278253,20.0,53.3
13,417.73,550.01,5,12.2254,0.380261,20.0,54.3
13,417.73,550.01,5,18.3611,0.540897,20.0,55.3
13,417.73,550.01,5,25.3911,0.251411,20.0,56.3
13,417.73,550.01,5,39.2131,0.432758,20.0,58.3
14,425.49,73.09,5,-0.284616,0.434885,20.0,52.3
14,425.49,73.09,5,6.56165,0.444447,20.0,53.3
14,425.49,73.09,5,24.8111,0.396819,20.0,54.3
14,425.49,73.09,5,48.1433,0.349552,20.0,55.3
14,425.49,73.09,5,78.4004,0.442333,20.0,56.3
14,425.49,73.09,5,147.459,0.876281,20.0,58.3
15,429.64,486.98,5,47.8947,0.22745,20.0,52.3
15,429.64,486.98,5,152.483,0.237838,20.0,53.3
15,429.64,486.98,5,327.906,0.440144,20.0,54.3
15,429.64,486.98,5,551.504,0.734944,20.0,55.3
15,429.64,486.98,5,837.523,1.15012,20.0,56.3
15,429.64,486.98,5,1552.12,2.81628,20.0,58.3
16,503.31,998.69,5,5.19914,0.259254,20.0,52.3
16,503.31,998.69,5,12.6899,0.255215,20.0,53.3
16,503.31,998.69,5,26.9341,0.295632,20.0,54.3
16,503.31,998.69,5,38.8935,0.288017,20.0,55.3
16,503.31,998.69,5,50.5835,0.351558,20.0,56.3
16,503.31,998.69,5,79.3336,0.396069,20.0,58.3
17,596.48,527.97,5,-0.823738,0.304151,20.0,52.3
17,596.48,527.97,5,2.45171,0.343274,20.0,53.3
17,596.48,527.97,5,5.35263,0.297551,20.0,54.3
17,596.48,527.97,5,17.5798,0.55247,20.0,55.3
17,596.48,527.97,5,30.1807,0.537502,20.0,56.3
17,596.48,527.97,5,60.0338,0.564535,20.0,58.3
18,610.09,336.18,5,5.15973,0.282984,20.0,52.3
18,610.09,336.18,5,7.80647,0.213821,20.0,53.3
18,610.09,336.18,5,10.5829,0.383184,20.0,54.3
18,610.09,336.18,5,15.8449,0.315826,20.0,55.3
18,610.09,336.18,5,22.7362,0.397875,20.0,56.3
18,610.09,336.18,5,35.1986,0.47824,20.0,58.3
19,649.49,440.38,5,9.30857,0.139442,20.0,52.3
19,649.49,440.38,5,29.5278,0.169024,20.0,53.3
19,649.49,440.38,5,49.1506,0.227188,20.0,54.3
19,649.49,440.38,5,74.0676,0.31308,20.0,55.3
19,649.49,440.38,5,94.3578,0.383706,20.0,56.3
19,649.49,440.38,5,160.192,0.758391,20.0,58.3
20,649.81,574.03,5,18.2159,0.367316,20.0,52.3
20,649.81,574.03,5,109.526,0.399068,20.0,53.3
20,649.81,574.03,5,307.685,0.442487,20.0,54.3
20,649.81,574.03,5,592.671,0.937892,20.0,55.3
20,649.81,574.03,5,960.872,1.52791,20.0,56.3
20,649.81,574.03,5,1917.44,3.10095,20.0,58.3
21,660.8,688.5,5,3.41539,0.219508,20.0,52.3
21,660.8,688.5,5,10.7599,0.310021,20.0,53.3
21,660.8,688.5,5,23.2274,0.296762,20.0,54.3
21,660.8,688.5,5,41.7465,0.335338,20.0,55.3
21,660.8,688.5,5,66.2537,0.31724,20.0,56.3
21,660.8,688.5,5,146.108,0.606403,20.0,58.3
22,700.41,366.42,5,1.15718,0.290935,20.0,52.3
22,700.41,366.42,5,3.29099,0.286372,20.0,53.3
22,700.41,366.42,5,8.85816,0.261257,20.0,54.3
22,700.41,366.42,5,15.8726,0.352172,20.0,55.3
22,700.41,366.42,5,23.3219,0.261989,20.0,56.3
22,700.41,366.42,5,43.4125,0.707699,20.0,58.3
23,808.07,587.39,5,16.7564,0.215304,20.0,52.3
23,808.07,587.39,5,62.2801,0.309077,20.0,53.3
23,808.07,587.39,5,125.784,0.496197,20.0,54.3
23,808.07,587.39,5,195.78,0.810535,20.0,55.3
