ID_hotspot_globale,x,y,integration_radius,luminosity,error,T,v
0,67.66,809.37,24,44.8329,1.25325,20.0,52.3
0,67.66,809.37,24,132.914,1.40717,20.0,53.3
0,67.66,809.37,24,279.243,1.66274,20.0,54.3
0,67.66,809.37,24,427.943,1.79447,20.0,55.3
0,67.66,809.37,24,648.349,2.00971,20.0,56.3
0,67.66,809.37,24,2556.15,28.8401,20.0,58.3
1,80.53,96.36,24,-11.9565,1.42256,20.0,52.3
1,80.53,96.36,24,4.93401,1.52646,20.0,53.3
1,80.53,96.36,24,8.65747,1.80148,20.0,54.3
1,80.53,96.36,24,43.2913,1.7869,20.0,55.3
1,80.53,96.36,24,80.8385,1.77707,20.0,56.3
1,80.53,96.36,24,180.458,2.56581,20.0,58.3
2,94.67,355.08,24,0.943732,1.39219,20.0,52.3
2,94.67,355.08,24,23.16,1.74479,20.0,53.3
2,94.67,355.08,24,65.0127,1.68557,20.0,54.3
2,94.67,355.08,24,134.881,1.72135,20.0,55.3
2,94.67,355.08,24,225.669,2.08687,20.0,56.3
2,94.67,355.08,24,430.339,2.63194,20.0,58.3
3,139.61,257.49,24,-2.93513,1.15445,20.0,52.3
3,139.61,257.49,24,17.7564,1.1943,20.0,53.3
3,139.61,257.49,24,24.3955,1.45666,20.0,54.3
3,139.61,257.49,24,49.1695,1.5085,20.0,55.3
3,139.61,257.49,24,61.5754,1.69948,20.0,56.3
3,139.61,257.49,24,120.546,1.97512,20.0,58.3
4,182.58,172.15,24,158.53,1.10316,20.0,52.3
4,182.58,172.15,24,633.031,1.15717,20.0,53.3
4,182.58,172.15,24,1525.07,1.59131,20.0,54.3
4,182.58,172.15,24,2913.35,2.1233,20.0,55.3
4,182.58,172.15,24,4932.6,3.36367,20.0,56.3
4,182.58,172.15,24,12022.6,8.00648,20.0,58.3
5,193.7,520.1,24,7.39849,1.15363,20.0,52.3
5,193.7,520.1,24,22.7716,1.25143,20.0,53.3
5,193.7,520.1,24,98.9136,1.49088,20.0,54.3
5,193.7,520.1,24,175.449,1.42608,20.0,55.3
5,193.7,520.1,24,291.002,1.75066,20.0,56.3
5,193.7,520.1,24,722.753,2.32475,20.0,58.3
6,232.05,757.51,24,0.828538,1.25335,20.0,52.3
6,232.05,757.51,24,3.21716,1.52269,20.0,53.3
6,232.05,757.51,24,20.9588,1.60729,20.0,54.3
6,232.05,757.51,24,5.78018,1.73712,20.0,55.3
6,232.05,757.51,24,13.5236,1.9642,20.0,56.3
6,232.05,757.51,24,92.7517,2.30564,20.0,58.3
7,237.11,244.17,24,36.8556,0.999663,20.0,52.3
7,237.11,244.17,24,158.571,0.950025,20.0,53.3
7,237.11,244.17,24,309.342,1.21925,20.0,54.3
7,237.11,244.17,24,530.453,1.50359,20.0,55.3
7,237.11,244.17,24,816.856,1.97436,20.0,56.3
7,237.11,244.17,24,1936.94,4.29579,20.0,58.3
8,253.66,351.3,24,12.3336,1.087,20.0,52.3
8,253.66,351.3,24,31.7955,1.35826,20.0,53.3
8,253.66,351.3,24,80.7202,1.5885,20.0,54.3
8,253.66,351.3,24,139.247,1.66963,20.0,55.3
8,253.66,351.3,24,215.974,1.85356,20.0,56.3
8,253.66,351.3,24,554.305,2.57785,20.0,58.3
9,336.26,288.35,24,5.1469,1.20747,20.0,52.3
9,336.26,288.35,24,10.8302,1.39497,20.0,53.3
9,336.26,288.35,24,20.6638,1.481,20.0,54.3
9,336.26,288.35,24,53.0576,1.58143,20.0,55.3
9,336.26,288.35,24,65.662,1.65435,20.0,56.3
9,336.26,288.35,24,114.818,2.05534,20.0,58.3
10,356.71,847.02,24,14.4606,1.01959,20.0,52.3
10,356.71,847.02,24,27.0537,1.29007,20.0,53.3
10,356.71,847.02,24,74.2868,1.26734,20.0,54.3
10,356.71,847.02,24,124.006,1.34684,20.0,55.3
10,356.71,847.02,24,229.946,1.46368,20.0,56.3
10,356.71,847.02,24,571.874,2.65695,20.0,58.3
11,375.07,369.64,24,3.73945,1.02152,20.0,52.3
11,375.07,369.64,24,-12.2251,1.00771,20.0,53.3
11,375.07,369.64,24,17.0371,1.1206,20.0,54.3
11,375.07,369.64,24,27.6953,1.26075,20.0,55.3
11,375.07,369.64,24,28.585,1.31405,20.0,56.3
11,375.07,369.64,24,72.4213,1.88743,20.0,58.3
12,415.86,948.67,24,21.9304,1.2252,20.0,52.3
12,415.86,948.67,24,47.3171,1.32836,20.0,53.3
12,415.86,948.67,24,85.1591,1.40244,20.0,54.3
12,415.86,948.67,24,133.791,1.63262,20.0,55.3
12,415.86,948.67,24,209.359,1.77832,20.0,56.3
12,415.86,948.67,24,388.148,2.34614,20.0,58.3
13,417.73,550.01,24,6.0348,1.19618,20.0,52.3
13,417.73,550.01,24,18.5072,1.48593,20.0,53.3
13,417.73,550.01,24,16.2902,1.54926,20.0,54.3
13,417.73,550.01,24,16.1384,1.74526,20.0,55.3
13,417.73,550.01,24,26.209,1.78761,20.0,56.3
13,417.73,550.01,24,38.1345,2.02018,20.0,58.3
14,425.51,73.08,24,-14.4083,1.27349,20.0,52.3
14,425.51,73.08,24,12.5367,1.28916,20.0,53.3
14,425.51,73.08,24,29.8204,1.39804,20.0,54.3
14,425.51,73.08,24,85.0719,1.56077,20.0,55.3
14,425.51,73.08,24,135.324,1.69194,20.0,56.3
14,425.51,73.08,24,285.229,2.21999,20.0,58.3
15,429.64,486.98,24,57.4402,0.882679,20.0,52.3
15,429.64,486.98,24,200.01,0.982434,20.0,53.3
15,429.64,486.98,24,459.887,1.23634,20.0,54.3
15,429.64,486.98,24,799.203,1.34141,20.0,55.3
15,429.64,486.98,24,1256.52,1.78467,20.0,56.3
15,429.64,486.98,24,2623.04,3.60473,20.0,58.3
16,503.3,998.64,24,21.6112,1.46702,20.0,52.3
16,503.3,998.64,24,12.4176,1.56944,20.0,53.3
16,503.3,998.64,24,47.7483,1.72819,20.0,54.3
16,503.3,998.64,24,42.2047,1.89101,20.0,55.3
16,503.3,998.64,24,42.2812,2.0267,20.0,56.3
16,503.3,998.64,24,110.309,2.5577,20.0,58.3
17,596.49,528.05,24,11.0487,1.28081,20.0,52.3
17,596.49,528.05,24,3.89398,1.28891,20.0,53.3
17,596.49,528.05,24,9.03176,1.53518,20.0,54.3
17,596.49,528.05,24,28.1078,1.68037,20.0,55.3
17,596.49,528.05,24,30.7155,1.64456,20.0,56.3
17,596.49,528.05,24,120.777,2.05065,20.0,58.3
18,610.17,336.26,24,8.25942,1.31818,20.0,52.3
18,610.17,336.26,24,-1.01323,1.24305,20.0,53.3
