spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,v_fin,deltaL1,deltaL2,deltaL,B,B_stat_error,deltaB,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
12,414.66,946.82,51.7839,0.939999,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.2051077071199123,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,2.2662,1.2439,2.2662,1.66465,0.0104521,0.0233771,15.1719,0.269168,291.206,4,72.8015,0,3,9.23911e-07,1
12,414.66,946.82,98.752,1.05649,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.2051077071199123,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,3.335,1.6083,3.335,1.66465,0.0104521,0.0233771,15.1719,0.269168,291.206,4,72.8015,0,3,9.23911e-07,1
12,414.66,946.82,146.947,1.48873,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.2051077071199123,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,0.691,0.729,0.729,1.66465,0.0104521,0.0233771,15.1719,0.269168,291.206,4,72.8015,0,3,9.23911e-07,1
12,414.66,946.82,206.459,1.34836,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.2051077071199123,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,2.309,1.676,2.309,1.66465,0.0104521,0.0233771,15.1719,0.269168,291.206,4,72.8015,0,3,9.23911e-07,1
12,414.66,946.82,400.316,1.86667,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.2051077071199123,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,1.603,5.497,5.497,1.66465,0.0104521,0.0233771,15.1719,0.269168,291.206,4,72.8015,0,3,9.23911e-07,1
13,416.35,548.47,10.8794,1.05567,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.0678491240899852,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,4.41732,1.04533,4.41732,1.37114,0.0855994,0.119,3.72935,0.516495,76.326,4,19.0815,0,3,8.13329e-07,1
13,416.35,548.47,11.5894,1.18393,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.0678491240899852,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,1.7517,0.8443,1.7517,1.37114,0.0855994,0.119,3.72935,0.516495,76.326,4,19.0815,0,3,8.13329e-07,1
13,416.35,548.47,11.5677,1.38054,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.0678491240899852,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,0.3322,0.4501,0.4501,1.37114,0.0855994,0.119,3.72935,0.516495,76.326,4,19.0815,0,3,8.13329e-07,1
13,416.35,548.47,20.4173,1.51723,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.0678491240899852,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,2.1731,0.2584,2.1731,1.37114,0.0855994,0.119,3.72935,0.516495,76.326,4,19.0815,0,3,8.13329e-07,1
13,416.35,548.47,34.6103,1.53527,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.0678491240899852,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,0.8094,0.5095,0.8094,1.37114,0.0855994,0.119,3.72935,0.516495,76.326,4,19.0815,0,3,8.13329e-07,1
13,416.35,548.47,58.378,2.2797,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.0678491240899852,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,9.7889,4.3539,9.7889,1.37114,0.0855994,0.119,3.72935,0.516495,76.326,4,19.0815,0,3,8.13329e-07,1
14,424.95,71.32,1.25281,0.914521,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.8469434208984368,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,2.68639,1.2391272,2.68639,2.46545,0.026072,0.114595,2.04682,0.09762,104.671,4,26.1678,0,3,1.67342e-09,1
14,424.95,71.32,5.77803,1.14713,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.8469434208984368,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,6.02263,4.54307,6.02263,2.46545,0.026072,0.114595,2.04682,0.09762,104.671,4,26.1678,0,3,1.67342e-09,1
14,424.95,71.32,23.5358,1.31126,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.8469434208984368,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,4.2536,4.9308,4.9308,2.46545,0.026072,0.114595,2.04682,0.09762,104.671,4,26.1678,0,3,1.67342e-09,1
14,424.95,71.32,71.4937,1.28736,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.8469434208984368,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,1.2924,1.2173,1.2924,2.46545,0.026072,0.114595,2.04682,0.09762,104.671,4,26.1678,0,3,1.67342e-09,1
14,424.95,71.32,107.062,1.49841,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.8469434208984368,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,1.096,2.849,2.849,2.46545,0.026072,0.114595,2.04682,0.09762,104.671,4,26.1678,0,3,1.67342e-09,1
14,424.95,71.32,246.756,1.76573,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.8469434208984368,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,2.058,10.309,10.309,2.46545,0.026072,0.114595,2.04682,0.09762,104.671,4,26.1678,0,3,1.67342e-09,1
15,428.71,485.46,40.6416,0.847074,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.781937148162115,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,0.2775,7.3065,7.3065,1.89234,0.00447161,0.040018,27.1466,0.202455,518.884,4,129.721,0,3,2.82053e-08,1
15,428.71,485.46,110.771,1.03025,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.781937148162115,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,5.314,3.408,5.314,1.89234,0.00447161,0.040018,27.1466,0.202455,518.884,4,129.721,0,3,2.82053e-08,1
15,428.71,485.46,216.666,1.01363,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.781937148162115,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,0.934,0.442,0.934,1.89234,0.00447161,0.040018,27.1466,0.202455,518.884,4,129.721,0,3,2.82053e-08,1
15,428.71,485.46,368.75,1.14963,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.781937148162115,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,4.38,3.82,4.38,1.89234,0.00447161,0.040018,27.1466,0.202455,518.884,4,129.721,0,3,2.82053e-08,1
15,428.71,485.46,558.334,1.37333,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.781937148162115,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,3.926,8.214,8.214,1.89234,0.00447161,0.040018,27.1466,0.202455,518.884,4,129.721,0,3,2.82053e-08,1
15,428.71,485.46,1097.62,2.28677,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.781937148162115,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,25.13,26.04,26.04,1.89234,0.00447161,0.040018,27.1466,0.202455,518.884,4,129.721,0,3,2.82053e-08,1
16,501.87,997.0,14.471,1.18549,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.175890622250993,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,1.4706,0.3639,1.4706,1.43759,0.0284757,0.132894,8.72569,0.412196,189.667,4,47.4168,0,3,2.93556e-06,1
16,501.87,997.0,24.2402,1.23084,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.175890622250993,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,4.6129,2.0921,4.6129,1.43759,0.0284757,0.132894,8.72569,0.412196,189.667,4,47.4168,0,3,2.93556e-06,1
16,501.87,997.0,42.6618,1.30508,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.175890622250993,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,0.0234,1.3236,1.3236,1.43759,0.0284757,0.132894,8.72569,0.412196,189.667,4,47.4168,0,3,2.93556e-06,1
16,501.87,997.0,48.3146,1.54103,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.175890622250993,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,4.8316,5.5062,5.5062,1.43759,0.0284757,0.132894,8.72569,0.412196,189.667,4,47.4168,0,3,2.93556e-06,1
16,501.87,997.0,100.364,1.55517,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.175890622250993,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,0.61,4.8146,4.8146,1.43759,0.0284757,0.132894,8.72569,0.412196,189.667,4,47.4168,0,3,2.93556e-06,1
16,501.87,997.0,140.814,2.13717,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.175890622250993,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,14.585,7.295,14.585,1.43759,0.0284757,0.132894,8.72569,0.412196,189.667,4,47.4168,0,3,2.93556e-06,1
17,596.16,526.59,3.26809,1.04562,20.0,52.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,1.4968299836654133,annealing_T=75_h=5,20260520-085312,previous_detection,1.0,4.46254,0.13288,4.46254,3.52613,0.136154,0.483092,0.0874283,0.0224592,104.921,4,26.2302,0,3,5.04473e-06,1
17,596.16,526.59,1.307,1.02305,20.0,53.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,1.4968299836654133,annealing_T=75_h=5,20260520-085312,previous_detection,2.0,0.76876,4.20423,4.20423,3.52613,0.136154,0.483092,0.0874283,0.0224592,104.921,4,26.2302,0,3,5.04473e-06,1
17,596.16,526.59,-3.75168,1.29845,20.0,54.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,1.4968299836654133,annealing_T=75_h=5,20260520-085312,previous_detection,3.0,4.456051,1.9171,4.456051,3.52613,0.136154,0.483092,0.0874283,0.0224592,104.921,4,26.2302,0,3,5.04473e-06,1
17,596.16,526.59,20.676,1.30788,20.0,55.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,1.4968299836654133,annealing_T=75_h=5,20260520-085312,previous_detection,4.0,3.1435,0.6875,3.1435,3.52613,0.136154,0.483092,0.0874283,0.0224592,104.921,4,26.2302,0,3,5.04473e-06,1
17,596.16,526.59,20.9312,1.45462,20.0,56.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,1.4968299836654133,annealing_T=75_h=5,20260520-085312,previous_detection,5.0,0.5549,1.3138,1.3138,3.52613,0.136154,0.483092,0.0874283,0.0224592,104.921,4,26.2302,0,3,5.04473e-06,1
17,596.16,526.59,84.0103,1.86399,20.0,58.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,1.4968299836654133,annealing_T=75_h=5,20260520-085312,previous_detection,7.0,9.336,13.7666,13.7666,3.52613,0.136154,0.483092,0.0874283,0.0224592,104.921,4,26.2302,0,3,5.04473e-06,1
18,609.3,334.84,-4.82124,1.09404,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.665322791533237,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,3.66012,3.9517,3.9517,1.53881,0.0529705,0.0470347,3.23809,0.296155,85.883,4,21.4708,0,3,2.75609e-06,1
18,609.3,334.84,6.9404,1.12619,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.665322791533237,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,1.27696,1.50187,1.50187,1.53881,0.0529705,0.0470347,3.23809,0.296155,85.883,4,21.4708,0,3,2.75609e-06,1
18,609.3,334.84,20.6156,1.1539,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.665322791533237,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,2.7761,0.1853,2.7761,1.53881,0.0529705,0.0470347,3.23809,0.296155,85.883,4,21.4708,0,3,2.75609e-06,1
18,609.3,334.84,33.5907,1.52863,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.665322791533237,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,3.2148,0.9129,3.2148,1.53881,0.0529705,0.0470347,3.23809,0.296155,85.883,4,21.4708,0,3,2.75609e-06,1
18,609.3,334.84,36.4071,1.68012,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.665322791533237,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,3.4257,2.2774,3.4257,1.53881,0.0529705,0.0470347,3.23809,0.296155,85.883,4,21.4708,0,3,2.75609e-06,1
18,609.3,334.84,62.5608,1.75542,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.665322791533237,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,0.7766,3.3093,3.3093,1.53881,0.0529705,0.0470347,3.23809,0.296155,85.883,4,21.4708,0,3,2.75609e-06,1
19,648.81,439.02,3.36357,1.18444,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.520690632574596,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,2.624853,1.01981,2.624853,1.71169,0.0317532,0.0791993,4.97879,0.27189,75.0702,4,18.7676,0,3,4.04366e-08,1
19,648.81,439.02,21.9578,1.19874,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.520690632574596,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,2.6591,3.6836,3.6836,1.71169,0.0317532,0.0791993,4.97879,0.27189,75.0702,4,18.7676,0,3,4.04366e-08,1
19,648.81,439.02,37.1105,1.30498,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.520690632574596,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,3.3337,1.2737,3.3337,1.71169,0.0317532,0.0791993,4.97879,0.27189,75.0702,4,18.7676,0,3,4.04366e-08,1
19,648.81,439.02,51.9664,1.16465,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.520690632574596,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,5.1727,6.2603,6.2603,1.71169,0.0317532,0.0791993,4.97879,0.27189,75.0702,4,18.7676,0,3,4.04366e-08,1
19,648.81,439.02,71.3842,1.28433,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.520690632574596,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,2.1063,3.3288,3.3288,1.71169,0.0317532,0.0791993,4.97879,0.27189,75.0702,4,18.7676,0,3,4.04366e-08,1
19,648.81,439.02,144.484,1.75149,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.520690632574596,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,7.302,1.852,7.302,1.71169,0.0317532,0.0791993,4.97879,0.27189,75.0702,4,18.7676,0,3,4.04366e-08,1
20,648.85,572.65,26.2051,0.85399,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6810710871345802,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,7.9783,1.8812,7.9783,2.32898,0.00259132,0.039699,33.051,0.143501,425.223,4,106.306,0,3,2.73721e-06,1
20,648.85,572.65,156.309,1.02459,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6810710871345802,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,3.683,3.677,3.683,2.32898,0.00259132,0.039699,33.051,0.143501,425.223,4,106.306,0,3,2.73721e-06,1
20,648.85,572.65,440.117,1.14837,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6810710871345802,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,1.301,6.334,6.334,2.32898,0.00259132,0.039699,33.051,0.143501,425.223,4,106.306,0,3,2.73721e-06,1
20,648.85,572.65,841.888,1.56973,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6810710871345802,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,4.725,12.589,12.589,2.32898,0.00259132,0.039699,33.051,0.143501,425.223,4,106.306,0,3,2.73721e-06,1
20,648.85,572.65,1382.74,1.96171,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6810710871345802,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,19.17,28.03,28.03,2.32898,0.00259132,0.039699,33.051,0.143501,425.223,4,106.306,0,3,2.73721e-06,1
20,648.85,572.65,3083.29,3.77848,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6810710871345802,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,86.57,145.58,145.58,2.32898,0.00259132,0.039699,33.051,0.143501,425.223,4,106.306,0,3,2.73721e-06,1
21,659.78,686.99,3.58125,1.17639,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.7640861656959357,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,3.835177,0.19962,3.835177,2.25001,0.040329,0.213192,1.79822,0.132941,6.36105,4,1.59026,0,3,1.25815e-05,1
21,659.78,686.99,9.32692,1.12708,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.7640861656959357,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,1.25178,2.46146,2.46146,2.25001,0.040329,0.213192,1.79822,0.132941,6.36105,4,1.59026,0,3,1.25815e-05,1
21,659.78,686.99,22.0228,1.28051,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.7640861656959357,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,8.7295,1.2644,8.7295,2.25001,0.040329,0.213192,1.79822,0.132941,6.36105,4,1.59026,0,3,1.25815e-05,1
21,659.78,686.99,41.36,1.37219,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.7640861656959357,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,2.2483,3.6222,3.6222,2.25001,0.040329,0.213192,1.79822,0.132941,6.36105,4,1.59026,0,3,1.25815e-05,1
21,659.78,686.99,64.9046,1.39404,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.7640861656959357,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,5.4559,1.1962,5.4559,2.25001,0.040329,0.213192,1.79822,0.132941,6.36105,4,1.59026,0,3,1.25815e-05,1
21,659.78,686.99,144.101,1.50895,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.7640861656959357,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,2.072,0.309,2.072,2.25001,0.040329,0.213192,1.79822,0.132941,6.36105,4,1.59026,0,3,1.25815e-05,1
22,700.01,365.51,-3.25476,0.92011,20.0,52.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,0.9900505037623704,annealing_T=75_h=5,20260520-085312,previous_detection,1.0,6.56194,2.10802,6.56194,8.00155,1.56403,0,-1.37943e-06,4.19289e-06,32.5371,4,8.13428,1,2,1.66536e-07,0
22,700.01,365.51,-4.89382,1.09518,20.0,53.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,0.9900505037623704,annealing_T=75_h=5,20260520-085312,previous_detection,2.0,3.33578,0.19918,3.33578,8.00155,1.56403,0,-1.37943e-06,4.19289e-06,32.5371,4,8.13428,1,2,1.66536e-07,0
22,700.01,365.51,-0.187315,1.15301,20.0,54.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,0.9900505037623704,annealing_T=75_h=5,20260520-085312,previous_detection,3.0,3.700955,2.757315,3.700955,8.00155,1.56403,0,-1.37943e-06,4.19289e-06,32.5371,4,8.13428,1,2,1.66536e-07,0
22,700.01,365.51,-0.278388,1.08116,20.0,55.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,0.9900505037623704,annealing_T=75_h=5,20260520-085312,previous_detection,4.0,2.562168,4.924338,4.924338,8.00155,1.56403,0,-1.37943e-06,4.19289e-06,32.5371,4,8.13428,1,2,1.66536e-07,0
22,700.01,365.51,-0.450272,1.21634,20.0,56.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,0.9900505037623704,annealing_T=75_h=5,20260520-085312,previous_detection,5.0,8.079782,2.045372,8.079782,8.00155,1.56403,0,-1.37943e-06,4.19289e-06,32.5371,4,8.13428,1,2,1.66536e-07,0
22,700.01,365.51,-7.98139,1.53843,20.0,58.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,0.9900505037623704,annealing_T=75_h=5,20260520-085312,previous_detection,7.0,7.36791,9.96797,9.96797,8.00155,1.56403,0,-1.37943e-06,4.19289e-06,32.5371,4,8.13428,1,2,1.66536e-07,0
23,807.56,586.62,24.7349,1.07876,20.0,52.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,0.923579991121548,annealing_T=75_h=5,20260520-085312,previous_detection,1.0,0.7006,0.5199,0.7006,1.7066,0.00710687,0.0587721,22.9623,0.27834,190.059,4,47.5146,0,3,6.32773e-09,1
23,807.56,586.62,82.0058,1.01596,20.0,53.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,0.923579991121548,annealing_T=75_h=5,20260520-085312,previous_detection,2.0,8.2902,1.0644,8.2902,1.7066,0.00710687,0.0587721,22.9623,0.27834,190.059,4,47.5146,0,3,6.32773e-09,1
23,807.56,586.62,155.269,1.25729,20.0,54.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,0.923579991121548,annealing_T=75_h=5,20260520-085312,previous_detection,3.0,10.62,2.563,10.62,1.7066,0.00710687,0.0587721,22.9623,0.27834,190.059,4,47.5146,0,3,6.32773e-09,1
23,807.56,586.62,233.816,1.485,20.0,55.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,0.923579991121548,annealing_T=75_h=5,20260520-085312,previous_detection,4.0,10.706,3.48,10.706,1.7066,0.00710687,0.0587721,22.9623,0.27834,190.059,4,47.5146,0,3,6.32773e-09,1
23,807.56,586.62,347.921,1.58179,20.0,56.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,0.923579991121548,annealing_T=75_h=5,20260520-085312,previous_detection,5.0,22.2,8.512,22.2,1.7066,0.00710687,0.0587721,22.9623,0.27834,190.059,4,47.5146,0,3,6.32773e-09,1
23,807.56,586.62,646.296,2.07231,20.0,58.3,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260530-001924,0.923579991121548,annealing_T=75_h=5,20260520-085312,previous_detection,7.0,57.996,32.361,57.996,1.7066,0.00710687,0.0587721,22.9623,0.27834,190.059,4,47.5146,0,3,6.32773e-09,1
24,815.5,313.84,3.29361,1.25211,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.7,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,5.68749,1.50625,5.68749,2.18819,0.0337927,0.107784,2.62779,0.159538,62.0692,4,15.5173,0,3,1.07776e-05,1
24,815.5,313.84,10.4962,1.37805,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.7,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,0.7689,3.2412,3.2412,2.18819,0.0337927,0.107784,2.62779,0.159538,62.0692,4,15.5173,0,3,1.07776e-05,1
24,815.5,313.84,35.8881,1.23418,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.7,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,3.4093,2.2113,3.4093,2.18819,0.0337927,0.107784,2.62779,0.159538,62.0692,4,15.5173,0,3,1.07776e-05,1
24,815.5,313.84,46.3686,1.50615,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.7,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,10.3028,4.8032,10.3028,2.18819,0.0337927,0.107784,2.62779,0.159538,62.0692,4,15.5173,0,3,1.07776e-05,1
24,815.5,313.84,89.7767,1.58762,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.7,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,6.2048,0.4477,6.2048,2.18819,0.0337927,0.107784,2.62779,0.159538,62.0692,4,15.5173,0,3,1.07776e-05,1
24,815.5,313.84,186.651,1.94688,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.7,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,14.417,6.694,14.417,2.18819,0.0337927,0.107784,2.62779,0.159538,62.0692,4,15.5173,0,3,1.07776e-05,1
25,867.28,1006.11,22.1561,1.03616,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.9104973174542323,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,0.2463,1.3612,1.3612,1.91241,0.00942417,0.0513397,14.0709,0.225162,333.427,4,83.3567,0,3,8.8718e-06,1
25,867.28,1006.11,56.6589,1.08919,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.9104973174542323,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,0.3906,3.0351,3.0351,1.91241,0.00942417,0.0513397,14.0709,0.225162,333.427,4,83.3567,0,3,8.8718e-06,1
25,867.28,1006.11,127.909,1.27685,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.9104973174542323,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,1.542,1.947,1.947,1.91241,0.00942417,0.0513397,14.0709,0.225162,333.427,4,83.3567,0,3,8.8718e-06,1
25,867.28,1006.11,189.521,1.31149,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.9104973174542323,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,0.728,1.265,1.265,1.91241,0.00942417,0.0513397,14.0709,0.225162,333.427,4,83.3567,0,3,8.8718e-06,1
25,867.28,1006.11,293.812,1.4893,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.9104973174542323,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,2.535,2.46,2.535,1.91241,0.00942417,0.0513397,14.0709,0.225162,333.427,4,83.3567,0,3,8.8718e-06,1
