spot,x,y,luminosity,error,T,v,v_fin,integration_radius
32,1089.65,687.12,100.48,16.6862,20,56.3,5.0,26.0
32,1089.65,687.12,44.5519,1.01955,20,58.3,7.0,2.0
32,1089.65,687.12,118.671,1.82292,20,58.3,7.0,4.0
32,1089.65,687.12,182.521,2.77101,20,58.3,7.0,6.0
32,1089.65,687.12,222.574,3.5509,20,58.3,7.0,8.0
32,1089.65,687.12,245.34,4.40724,20,58.3,7.0,10.0
32,1089.65,687.12,254.703,13.937,20,58.3,7.0,12.0
32,1089.65,687.12,258.211,14.3336,20,58.3,7.0,14.0
32,1089.65,687.12,260.38,14.8597,20,58.3,7.0,16.0
32,1089.65,687.12,259.641,15.3752,20,58.3,7.0,18.0
32,1089.65,687.12,257.291,15.7837,20,58.3,7.0,20.0
32,1089.65,687.12,256.493,16.2986,20,58.3,7.0,22.0
32,1089.65,687.12,258.145,18.6382,20,58.3,7.0,24.0
32,1089.65,687.12,259.65,19.3057,20,58.3,7.0,26.0
33,1089.72,909.52,2.65474,0.661476,20,52.3,1.0,2.0
33,1089.72,909.52,7.64966,1.19661,20,52.3,1.0,4.0
33,1089.72,909.52,10.4728,1.81671,20,52.3,1.0,6.0
33,1089.72,909.52,12.0665,2.52899,20,52.3,1.0,8.0
33,1089.72,909.52,12.7255,3.03624,20,52.3,1.0,10.0
33,1089.72,909.52,12.5175,3.5267,20,52.3,1.0,12.0
33,1089.72,909.52,13.3781,4.09,20,52.3,1.0,14.0
33,1089.72,909.52,14.8848,4.70998,20,52.3,1.0,16.0
33,1089.72,909.52,17.102,5.3098,20,52.3,1.0,18.0
33,1089.72,909.52,17.8526,5.96438,20,52.3,1.0,20.0
33,1089.72,909.52,20.2961,6.55116,20,52.3,1.0,22.0
33,1089.72,909.52,19.2448,7.15462,20,52.3,1.0,24.0
33,1089.72,909.52,18.8102,8.06988,20,52.3,1.0,26.0
33,1089.72,909.52,8.10165,0.70008,20,53.3,2.0,2.0
33,1089.72,909.52,26.4244,1.34247,20,53.3,2.0,4.0
33,1089.72,909.52,34.9424,2.08956,20,53.3,2.0,6.0
33,1089.72,909.52,39.8853,2.77777,20,53.3,2.0,8.0
33,1089.72,909.52,39.8962,3.26004,20,53.3,2.0,10.0
33,1089.72,909.52,40.8231,3.75984,20,53.3,2.0,12.0
33,1089.72,909.52,40.9088,4.42951,20,53.3,2.0,14.0
33,1089.72,909.52,39.7802,5.10076,20,53.3,2.0,16.0
33,1089.72,909.52,41.6119,5.72277,20,53.3,2.0,18.0
33,1089.72,909.52,44.1698,6.35024,20,53.3,2.0,20.0
33,1089.72,909.52,47.3004,6.99736,20,53.3,2.0,22.0
33,1089.72,909.52,46.7962,7.60504,20,53.3,2.0,24.0
33,1089.72,909.52,45.6976,8.61913,20,53.3,2.0,26.0
33,1089.72,909.52,14.2387,0.821158,20,54.3,3.0,2.0
33,1089.72,909.52,46.0347,1.39735,20,54.3,3.0,4.0
33,1089.72,909.52,61.527,2.09023,20,54.3,3.0,6.0
33,1089.72,909.52,70.4858,2.97114,20,54.3,3.0,8.0
33,1089.72,909.52,72.7449,3.52292,20,54.3,3.0,10.0
33,1089.72,909.52,73.6071,4.1429,20,54.3,3.0,12.0
33,1089.72,909.52,74.1245,4.81038,20,54.3,3.0,14.0
33,1089.72,909.52,74.7805,5.5386,20,54.3,3.0,16.0
33,1089.72,909.52,76.7797,6.1822,20,54.3,3.0,18.0
33,1089.72,909.52,76.2538,6.8874,20,54.3,3.0,20.0
33,1089.72,909.52,75.8951,7.54416,20,54.3,3.0,22.0
33,1089.72,909.52,72.8841,8.21275,20,54.3,3.0,24.0
33,1089.72,909.52,73.1358,9.25645,20,54.3,3.0,26.0
33,1089.72,909.52,18.6701,0.885269,20,55.3,4.0,2.0
33,1089.72,909.52,60.986,1.49557,20,55.3,4.0,4.0
33,1089.72,909.52,82.2466,2.21582,20,55.3,4.0,6.0
33,1089.72,909.52,91.7375,3.13765,20,55.3,4.0,8.0
33,1089.72,909.52,93.9434,3.71166,20,55.3,4.0,10.0
33,1089.72,909.52,95.7975,4.33324,20,55.3,4.0,12.0
33,1089.72,909.52,93.656,5.03485,20,55.3,4.0,14.0
33,1089.72,909.52,94.9012,5.7964,20,55.3,4.0,16.0
33,1089.72,909.52,95.28,6.49016,20,55.3,4.0,18.0
33,1089.72,909.52,93.3393,7.25165,20,55.3,4.0,20.0
33,1089.72,909.52,95.2557,7.93574,20,55.3,4.0,22.0
33,1089.72,909.52,96.1413,8.62507,20,55.3,4.0,24.0
33,1089.72,909.52,96.5544,9.68067,20,55.3,4.0,26.0
33,1089.72,909.52,23.8884,0.897407,20,56.3,5.0,2.0
33,1089.72,909.52,81.2338,1.74978,20,56.3,5.0,4.0
33,1089.72,909.52,111.779,2.51668,20,56.3,5.0,6.0
33,1089.72,909.52,128.834,3.52149,20,56.3,5.0,8.0
33,1089.72,909.52,136.108,4.09446,20,56.3,5.0,10.0
33,1089.72,909.52,137.74,4.76613,20,56.3,5.0,12.0
33,1089.72,909.52,136.459,5.57473,20,56.3,5.0,14.0
33,1089.72,909.52,136.237,6.37599,20,56.3,5.0,16.0
33,1089.72,909.52,134.176,7.11479,20,56.3,5.0,18.0
33,1089.72,909.52,132.551,7.9192,20,56.3,5.0,20.0
33,1089.72,909.52,130.919,8.6913,20,56.3,5.0,22.0
33,1089.72,909.52,128.293,9.47147,20,56.3,5.0,24.0
33,1089.72,909.52,129.393,10.9137,20,56.3,5.0,26.0
33,1089.72,909.52,37.7218,1.33531,20,58.3,7.0,2.0
33,1089.72,909.52,122.636,2.28018,20,58.3,7.0,4.0
33,1089.72,909.52,179.555,3.20121,20,58.3,7.0,6.0
33,1089.72,909.52,211.33,4.37703,20,58.3,7.0,8.0
33,1089.72,909.52,227.757,5.03362,20,58.3,7.0,10.0
33,1089.72,909.52,235.924,5.76147,20,58.3,7.0,12.0
33,1089.72,909.52,240.064,6.61883,20,58.3,7.0,14.0
33,1089.72,909.52,239.242,7.61165,20,58.3,7.0,16.0
33,1089.72,909.52,234.906,8.54699,20,58.3,7.0,18.0
33,1089.72,909.52,234.235,9.5489,20,58.3,7.0,20.0
33,1089.72,909.52,236.849,10.347,20,58.3,7.0,22.0
33,1089.72,909.52,235.382,11.2213,20,58.3,7.0,24.0
33,1089.72,909.52,233.761,12.4559,20,58.3,7.0,26.0
34,1148.49,428.11,1.73208,0.458509,20,52.3,1.0,2.0
34,1148.49,428.11,5.68544,1.19385,20,52.3,1.0,4.0
34,1148.49,428.11,7.18588,1.65105,20,52.3,1.0,6.0
34,1148.49,428.11,8.48209,2.17547,20,52.3,1.0,8.0
34,1148.49,428.11,9.15412,2.9019,20,52.3,1.0,10.0
34,1148.49,428.11,11.0629,3.66394,20,52.3,1.0,12.0
34,1148.49,428.11,9.57957,4.24968,20,52.3,1.0,14.0
34,1148.49,428.11,8.17741,4.85883,20,52.3,1.0,16.0
34,1148.49,428.11,5.73327,5.41444,20,52.3,1.0,18.0
34,1148.49,428.11,5.32734,6.02114,20,52.3,1.0,20.0
34,1148.49,428.11,3.45636,6.73339,20,52.3,1.0,22.0
34,1148.49,428.11,0.763382,7.62462,20,52.3,1.0,24.0
34,1148.49,428.11,2.46246,8.25465,20,52.3,1.0,26.0
34,1148.49,428.11,4.54702,0.563428,20,53.3,2.0,2.0
34,1148.49,428.11,14.6671,1.32483,20,53.3,2.0,4.0
34,1148.49,428.11,19.7546,1.84563,20,53.3,2.0,6.0
34,1148.49,428.11,21.7585,2.40212,20,53.3,2.0,8.0
34,1148.49,428.11,22.7018,3.31455,20,53.3,2.0,10.0
34,1148.49,428.11,22.899,4.16458,20,53.3,2.0,12.0
34,1148.49,428.11,23.4057,4.65113,20,53.3,2.0,14.0
34,1148.49,428.11,21.8272,5.24343,20,53.3,2.0,16.0
34,1148.49,428.11,24.263,5.7783,20,53.3,2.0,18.0
34,1148.49,428.11,24.0538,6.41684,20,53.3,2.0,20.0
34,1148.49,428.11,23.034,7.16873,20,53.3,2.0,22.0
34,1148.49,428.11,27.6036,8.08022,20,53.3,2.0,24.0
34,1148.49,428.11,30.9123,8.82662,20,53.3,2.0,26.0
34,1148.49,428.11,7.96511,0.613098,20,54.3,3.0,2.0
34,1148.49,428.11,24.2861,1.41515,20,54.3,3.0,4.0
34,1148.49,428.11,32.457,1.98789,20,54.3,3.0,6.0
34,1148.49,428.11,37.2672,2.56984,20,54.3,3.0,8.0
34,1148.49,428.11,37.2909,3.40567,20,54.3,3.0,10.0
34,1148.49,428.11,35.4874,4.37135,20,54.3,3.0,12.0
34,1148.49,428.11,36.0718,4.93215,20,54.3,3.0,14.0
34,1148.49,428.11,37.6446,5.52751,20,54.3,3.0,16.0
34,1148.49,428.11,38.3883,6.16694,20,54.3,3.0,18.0
34,1148.49,428.11,41.5189,6.8878,20,54.3,3.0,20.0
34,1148.49,428.11,41.9994,7.70314,20,54.3,3.0,22.0
34,1148.49,428.11,39.4944,8.60682,20,54.3,3.0,24.0
34,1148.49,428.11,37.5819,9.35368,20,54.3,3.0,26.0
34,1148.49,428.11,9.52726,0.672687,20,55.3,4.0,2.0
34,1148.49,428.11,30.0815,1.60633,20,55.3,4.0,4.0
34,1148.49,428.11,43.7916,2.15661,20,55.3,4.0,6.0
34,1148.49,428.11,50.0036,2.78258,20,55.3,4.0,8.0
34,1148.49,428.11,55.3815,3.66812,20,55.3,4.0,10.0
34,1148.49,428.11,55.5768,4.59099,20,55.3,4.0,12.0
34,1148.49,428.11,56.3944,5.17763,20,55.3,4.0,14.0
34,1148.49,428.11,58.1146,5.7994,20,55.3,4.0,16.0
34,1148.49,428.11,61.3774,6.4705,20,55.3,4.0,18.0
34,1148.49,428.11,62.3346,7.23888,20,55.3,4.0,20.0
34,1148.49,428.11,61.1658,8.0841,20,55.3,4.0,22.0
34,1148.49,428.11,59.0889,9.01857,20,55.3,4.0,24.0
34,1148.49,428.11,58.7375,9.88832,20,55.3,4.0,26.0
34,1148.49,428.11,12.8293,0.70859,20,56.3,5.0,2.0
34,1148.49,428.11,40.5444,1.53849,20,56.3,5.0,4.0
34,1148.49,428.11,57.9487,2.20193,20,56.3,5.0,6.0
34,1148.49,428.11,66.9453,2.89605,20,56.3,5.0,8.0
34,1148.49,428.11,70.7918,4.21638,20,56.3,5.0,10.0
34,1148.49,428.11,74.2492,5.25138,20,56.3,5.0,12.0
34,1148.49,428.11,76.6502,5.92016,20,56.3,5.0,14.0
34,1148.49,428.11,78.3509,6.55825,20,56.3,5.0,16.0
34,1148.49,428.11,81.2987,7.24872,20,56.3,5.0,18.0
34,1148.49,428.11,80.706,8.02717,20,56.3,5.0,20.0
34,1148.49,428.11,82.9497,8.9591,20,56.3,5.0,22.0
34,1148.49,428.11,82.3817,10.0749,20,56.3,5.0,24.0
34,1148.49,428.11,78.4052,11.0484,20,56.3,5.0,26.0
34,1148.49,428.11,17.5798,0.838614,20,58.3,7.0,2.0
34,1148.49,428.11,54.3681,1.95258,20,58.3,7.0,4.0
34,1148.49,428.11,81.093,2.68238,20,58.3,7.0,6.0
34,1148.49,428.11,96.975,3.48167,20,58.3,7.0,8.0
34,1148.49,428.11,108.29,4.86407,20,58.3,7.0,10.0
34,1148.49,428.11,111.07,6.01497,20,58.3,7.0,12.0
34,1148.49,428.11,113.926,6.80092,20,58.3,7.0,14.0
34,1148.49,428.11,113.971,7.65339,20,58.3,7.0,16.0
34,1148.49,428.11,112.366,8.4248,20,58.3,7.0,18.0
34,1148.49,428.11,111.285,9.38328,20,58.3,7.0,20.0
34,1148.49,428.11,109.17,10.4783,20,58.3,7.0,22.0
34,1148.49,428.11,108.668,11.8587,20,58.3,7.0,24.0
34,1148.49,428.11,104.563,12.8705,20,58.3,7.0,26.0
35,1168.1,238.79,56.1302,0.482238,20,52.3,1.0,2.0
35,1168.1,238.79,152.761,1.1785,20,52.3,1.0,4.0
35,1168.1,238.79,205.832,1.70342,20,52.3,1.0,6.0
35,1168.1,238.79,231.752,2.3089,20,52.3,1.0,8.0
35,1168.1,238.79,240.836,3.25829,20,52.3,1.0,10.0
35,1168.1,238.79,244.922,3.84415,20,52.3,1.0,12.0
35,1168.1,238.79,246.703,4.39099,20,52.3,1.0,14.0
35,1168.1,238.79,247.167,5.01378,20,52.3,1.0,16.0
35,1168.1,238.79,248.394,5.52281,20,52.3,1.0,18.0
35,1168.1,238.79,249.517,9.85119,20,52.3,1.0,20.0
35,1168.1,238.79,249.276,10.2328,20,52.3,1.0,22.0
35,1168.1,238.79,248.472,10.7678,20,52.3,1.0,24.0
35,1168.1,238.79,247.484,11.1321,20,52.3,1.0,26.0
35,1168.1,238.79,162.826,0.625343,20,53.3,2.0,2.0
35,1168.1,238.79,454.938,1.4064,20,53.3,2.0,4.0
35,1168.1,238.79,616.366,1.98835,20,53.3,2.0,6.0
35,1168.1,238.79,689.241,2.58436,20,53.3,2.0,8.0
35,1168.1,238.79,717.374,3.47469,20,53.3,2.0,10.0
35,1168.1,238.79,732.054,4.0387,20,53.3,2.0,12.0
35,1168.1,238.79,738.804,4.65899,20,53.3,2.0,14.0
35,1168.1,238.79,746.617,5.41508,20,53.3,2.0,16.0
35,1168.1,238.79,749.667,5.92501,20,53.3,2.0,18.0
35,1168.1,238.79,751.973,10.3533,20,53.3,2.0,20.0
35,1168.1,238.79,753.206,10.7975,20,53.3,2.0,22.0
35,1168.1,238.79,756.99,11.3249,20,53.3,2.0,24.0
35,1168.1,238.79,759.938,11.7486,20,53.3,2.0,26.0
35,1168.1,238.79,290.856,0.980011,20,54.3,3.0,2.0
35,1168.1,238.79,832.287,1.96797,20,54.3,3.0,4.0
35,1168.1,238.79,1158.07,2.55991,20,54.3,3.0,6.0
35,1168.1,238.79,1310.26,3.1182,20,54.3,3.0,8.0
35,1168.1,238.79,1370.28,4.07235,20,54.3,3.0,10.0
35,1168.1,238.79,1400.93,4.60971,20,54.3,3.0,12.0
35,1168.1,238.79,1415.21,5.25991,20,54.3,3.0,14.0
35,1168.1,238.79,1430.16,6.10712,20,54.3,3.0,16.0
35,1168.1,238.79,1437.99,6.60236,20,54.3,3.0,18.0
35,1168.1,238.79,1441.26,11.4188,20,54.3,3.0,20.0
35,1168.1,238.79,1446.32,11.831,20,54.3,3.0,22.0
35,1168.1,238.79,1447.9,12.3887,20,54.3,3.0,24.0
35,1168.1,238.79,1449.16,12.8295,20,54.3,3.0,26.0
35,1168.1,238.79,432.327,1.19113,20,55.3,4.0,2.0
35,1168.1,238.79,1247.32,2.2819,20,55.3,4.0,4.0
35,1168.1,238.79,1781.44,3.00814,20,55.3,4.0,6.0
35,1168.1,238.79,2033.0,3.61715,20,55.3,4.0,8.0
35,1168.1,238.79,2146.12,4.57746,20,55.3,4.0,10.0
35,1168.1,238.79,2197.37,5.20227,20,55.3,4.0,12.0
35,1168.1,238.79,2227.57,5.83665,20,55.3,4.0,14.0
35,1168.1,238.79,2246.7,6.56805,20,55.3,4.0,16.0
35,1168.1,238.79,2261.31,7.14831,20,55.3,4.0,18.0
35,1168.1,238.79,2273.29,12.3953,20,55.3,4.0,20.0
35,1168.1,238.79,2284.97,12.8432,20,55.3,4.0,22.0
35,1168.1,238.79,2295.4,13.4849,20,55.3,4.0,24.0
35,1168.1,238.79,2302.6,13.96,20,55.3,4.0,26.0
35,1168.1,238.79,581.725,1.68735,20,56.3,5.0,2.0
35,1168.1,238.79,1696.0,3.04237,20,56.3,5.0,4.0
35,1168.1,238.79,2470.07,3.97826,20,56.3,5.0,6.0
35,1168.1,238.79,2856.97,4.62316,20,56.3,5.0,8.0
35,1168.1,238.79,3033.79,5.58828,20,56.3,5.0,10.0
35,1168.1,238.79,3123.48,6.14038,20,56.3,5.0,12.0
35,1168.1,238.79,3170.73,6.82653,20,56.3,5.0,14.0
35,1168.1,238.79,3202.18,7.59812,20,56.3,5.0,16.0
35,1168.1,238.79,3226.42,8.13764,20,56.3,5.0,18.0
35,1168.1,238.79,3248.86,13.3917,20,56.3,5.0,20.0
35,1168.1,238.79,3266.26,13.8912,20,56.3,5.0,22.0
35,1168.1,238.79,3283.01,14.5085,20,56.3,5.0,24.0
35,1168.1,238.79,3292.52,15.0257,20,56.3,5.0,26.0
35,1168.1,238.79,908.765,2.8667,20,58.3,7.0,2.0
35,1168.1,238.79,2700.51,5.35521,20,58.3,7.0,4.0
35,1168.1,238.79,4081.63,6.81545,20,58.3,7.0,6.0
35,1168.1,238.79,4849.2,7.63542,20,58.3,7.0,8.0
35,1168.1,238.79,5265.17,8.59943,20,58.3,7.0,10.0
35,1168.1,238.79,5497.44,9.17958,20,58.3,7.0,12.0
35,1168.1,238.79,5638.99,9.83667,20,58.3,7.0,14.0
35,1168.1,238.79,5741.78,10.6333,20,58.3,7.0,16.0
35,1168.1,238.79,5815.71,11.2402,20,58.3,7.0,18.0
35,1168.1,238.79,5876.99,16.2767,20,58.3,7.0,20.0
35,1168.1,238.79,5933.98,16.8126,20,58.3,7.0,22.0
35,1168.1,238.79,5983.71,17.6517,20,58.3,7.0,24.0
35,1168.1,238.79,6029.02,18.2413,20,58.3,7.0,26.0
36,1178.67,928.66,0.829073,0.669147,20,52.3,1.0,2.0
36,1178.67,928.66,2.58879,1.07846,20,52.3,1.0,4.0
36,1178.67,928.66,2.94017,1.61325,20,52.3,1.0,6.0
36,1178.67,928.66,3.3111,2.05825,20,52.3,1.0,8.0
36,1178.67,928.66,4.84127,2.83041,20,52.3,1.0,10.0
36,1178.67,928.66,5.60907,3.66204,20,52.3,1.0,12.0
36,1178.67,928.66,5.36602,4.28316,20,52.3,1.0,14.0
36,1178.67,928.66,4.48228,4.91077,20,52.3,1.0,16.0
36,1178.67,928.66,4.39693,5.60836,20,52.3,1.0,18.0
36,1178.67,928.66,3.68163,6.11775,20,52.3,1.0,20.0
36,1178.67,928.66,4.49947,6.71368,20,52.3,1.0,22.0
36,1178.67,928.66,5.458,7.37824,20,52.3,1.0,24.0
36,1178.67,928.66,7.07201,7.96535,20,52.3,1.0,26.0
36,1178.67,928.66,2.53827,0.588556,20,53.3,2.0,2.0
36,1178.67,928.66,6.45757,1.05418,20,53.3,2.0,4.0
36,1178.67,928.66,9.34481,1.58431,20,53.3,2.0,6.0
36,1178.67,928.66,10.676,2.06607,20,53.3,2.0,8.0
36,1178.67,928.66,9.36982,2.89609,20,53.3,2.0,10.0
36,1178.67,928.66,6.84292,3.7093,20,53.3,2.0,12.0
36,1178.67,928.66,4.85528,4.46074,20,53.3,2.0,14.0
36,1178.67,928.66,4.45553,5.12726,20,53.3,2.0,16.0
36,1178.67,928.66,6.94472,5.89457,20,53.3,2.0,18.0
36,1178.67,928.66,8.16481,6.43633,20,53.3,2.0,20.0
36,1178.67,928.66,8.7639,7.06387,20,53.3,2.0,22.0
36,1178.67,928.66,11.1741,7.8101,20,53.3,2.0,24.0
36,1178.67,928.66,13.3371,8.51232,20,53.3,2.0,26.0
36,1178.67,928.66,4.35804,0.805006,20,54.3,3.0,2.0
36,1178.67,928.66,13.3481,1.24986,20,54.3,3.0,4.0
36,1178.67,928.66,19.1955,1.83685,20,54.3,3.0,6.0
36,1178.67,928.66,23.5113,2.28275,20,54.3,3.0,8.0
36,1178.67,928.66,25.1871,3.25735,20,54.3,3.0,10.0
36,1178.67,928.66,27.9346,4.11878,20,54.3,3.0,12.0
36,1178.67,928.66,29.4561,4.86331,20,54.3,3.0,14.0
36,1178.67,928.66,33.2877,5.52895,20,54.3,3.0,16.0
36,1178.67,928.66,37.8866,6.35618,20,54.3,3.0,18.0
36,1178.67,928.66,40.8357,6.97021,20,54.3,3.0,20.0
36,1178.67,928.66,38.3792,7.63282,20,54.3,3.0,22.0
36,1178.67,928.66,36.2565,8.53196,20,54.3,3.0,24.0
36,1178.67,928.66,36.0664,9.22708,20,54.3,3.0,26.0
36,1178.67,928.66,7.66779,0.758902,20,55.3,4.0,2.0
36,1178.67,928.66,24.9672,1.28257,20,55.3,4.0,4.0
36,1178.67,928.66,37.8496,1.92945,20,55.3,4.0,6.0
36,1178.67,928.66,40.8909,2.44184,20,55.3,4.0,8.0
36,1178.67,928.66,41.9097,3.42182,20,55.3,4.0,10.0
36,1178.67,928.66,41.5758,4.35881,20,55.3,4.0,12.0
36,1178.67,928.66,43.462,5.08093,20,55.3,4.0,14.0
36,1178.67,928.66,43.831,5.73376,20,55.3,4.0,16.0
36,1178.67,928.66,45.4843,6.62199,20,55.3,4.0,18.0
36,1178.67,928.66,47.6643,7.2578,20,55.3,4.0,20.0
36,1178.67,928.66,49.8513,7.94323,20,55.3,4.0,22.0
36,1178.67,928.66,49.5699,8.78734,20,55.3,4.0,24.0
36,1178.67,928.66,50.1519,9.52535,20,55.3,4.0,26.0
36,1178.67,928.66,13.5049,0.84621,20,56.3,5.0,2.0
36,1178.67,928.66,41.6263,1.43721,20,56.3,5.0,4.0
36,1178.67,928.66,64.1922,2.1445,20,56.3,5.0,6.0
36,1178.67,928.66,74.8344,2.64331,20,56.3,5.0,8.0
36,1178.67,928.66,78.6045,3.6352,20,56.3,5.0,10.0
36,1178.67,928.66,81.4863,4.65134,20,56.3,5.0,12.0
36,1178.67,928.66,84.7241,5.55249,20,56.3,5.0,14.0
36,1178.67,928.66,88.6986,6.30471,20,56.3,5.0,16.0
36,1178.67,928.66,94.4907,7.2246,20,56.3,5.0,18.0
36,1178.67,928.66,98.7382,7.89266,20,56.3,5.0,20.0
36,1178.67,928.66,98.0014,8.66547,20,56.3,5.0,22.0
36,1178.67,928.66,95.9941,9.58886,20,56.3,5.0,24.0
36,1178.67,928.66,95.4978,10.4165,20,56.3,5.0,26.0
36,1178.67,928.66,26.4501,1.11094,20,58.3,7.0,2.0
36,1178.67,928.66,87.4026,1.91751,20,58.3,7.0,4.0
36,1178.67,928.66,133.183,2.6914,20,58.3,7.0,6.0
36,1178.67,928.66,156.804,3.35851,20,58.3,7.0,8.0
36,1178.67,928.66,167.559,4.76373,20,58.3,7.0,10.0
36,1178.67,928.66,177.893,5.90659,20,58.3,7.0,12.0
36,1178.67,928.66,182.051,6.84957,20,58.3,7.0,14.0
36,1178.67,928.66,191.706,7.71849,20,58.3,7.0,16.0
36,1178.67,928.66,202.625,8.80434,20,58.3,7.0,18.0
36,1178.67,928.66,212.544,9.54886,20,58.3,7.0,20.0
36,1178.67,928.66,215.937,10.4744,20,58.3,7.0,22.0
36,1178.67,928.66,216.779,11.5172,20,58.3,7.0,24.0
36,1178.67,928.66,217.145,12.4648,20,58.3,7.0,26.0
37,1180.68,592.52,0.572269,0.546624,20,52.3,1.0,2.0
37,1180.68,592.52,2.24752,1.15397,20,52.3,1.0,4.0
37,1180.68,592.52,2.88834,1.70916,20,52.3,1.0,6.0
37,1180.68,592.52,2.60461,2.16429,20,52.3,1.0,8.0
37,1180.68,592.52,2.38657,2.98976,20,52.3,1.0,10.0
37,1180.68,592.52,2.87956,3.6941,20,52.3,1.0,12.0
37,1180.68,592.52,3.65267,4.14051,20,52.3,1.0,14.0
37,1180.68,592.52,5.01469,4.63576,20,52.3,1.0,16.0
37,1180.68,592.52,7.17025,5.33984,20,52.3,1.0,18.0
37,1180.68,592.52,9.22132,5.85213,20,52.3,1.0,20.0
37,1180.68,592.52,11.0977,6.86349,20,52.3,1.0,22.0
37,1180.68,592.52,9.30416,7.40875,20,52.3,1.0,24.0
37,1180.68,592.52,8.78608,8.01636,20,52.3,1.0,26.0
37,1180.68,592.52,1.68473,0.610112,20,53.3,2.0,2.0
37,1180.68,592.52,6.01661,1.19385,20,53.3,2.0,4.0
37,1180.68,592.52,6.58742,1.76806,20,53.3,2.0,6.0
37,1180.68,592.52,6.97221,2.22186,20,53.3,2.0,8.0
37,1180.68,592.52,7.19333,3.1964,20,53.3,2.0,10.0
37,1180.68,592.52,5.58052,3.95117,20,53.3,2.0,12.0
37,1180.68,592.52,4.13238,4.44661,20,53.3,2.0,14.0
37,1180.68,592.52,3.28649,5.0574,20,53.3,2.0,16.0
37,1180.68,592.52,3.56221,5.81843,20,53.3,2.0,18.0
37,1180.68,592.52,4.42522,6.35654,20,53.3,2.0,20.0
37,1180.68,592.52,3.93845,7.58108,20,53.3,2.0,22.0
37,1180.68,592.52,4.54191,8.12582,20,53.3,2.0,24.0
37,1180.68,592.52,5.43822,8.75405,20,53.3,2.0,26.0
37,1180.68,592.52,2.29556,0.730903,20,54.3,3.0,2.0
37,1180.68,592.52,8.27006,1.41847,20,54.3,3.0,4.0
37,1180.68,592.52,12.2676,2.02297,20,54.3,3.0,6.0
37,1180.68,592.52,14.068,2.52124,20,54.3,3.0,8.0
37,1180.68,592.52,13.8683,3.58116,20,54.3,3.0,10.0
37,1180.68,592.52,12.1967,4.53922,20,54.3,3.0,12.0
37,1180.68,592.52,8.44589,4.99604,20,54.3,3.0,14.0
37,1180.68,592.52,4.95036,5.59802,20,54.3,3.0,16.0
37,1180.68,592.52,4.60614,6.30576,20,54.3,3.0,18.0
37,1180.68,592.52,1.9092,6.90788,20,54.3,3.0,20.0
37,1180.68,592.52,2.08398,8.26731,20,54.3,3.0,22.0
37,1180.68,592.52,0.353665,8.82856,20,54.3,3.0,24.0
37,1180.68,592.52,0.628565,9.53171,20,54.3,3.0,26.0
37,1180.68,592.52,4.91496,0.772106,20,55.3,4.0,2.0
37,1180.68,592.52,17.2218,1.43781,20,55.3,4.0,4.0
37,1180.68,592.52,24.5443,2.16301,20,55.3,4.0,6.0
37,1180.68,592.52,27.9022,2.83071,20,55.3,4.0,8.0
37,1180.68,592.52,29.5216,3.81515,20,55.3,4.0,10.0
37,1180.68,592.52,29.0254,4.84771,20,55.3,4.0,12.0
37,1180.68,592.52,26.9209,5.35682,20,55.3,4.0,14.0
37,1180.68,592.52,24.7472,5.98856,20,55.3,4.0,16.0
37,1180.68,592.52,22.3965,6.89796,20,55.3,4.0,18.0
37,1180.68,592.52,23.6249,7.49248,20,55.3,4.0,20.0
37,1180.68,592.52,23.2988,8.71474,20,55.3,4.0,22.0
37,1180.68,592.52,20.51,9.32643,20,55.3,4.0,24.0
37,1180.68,592.52,16.6982,10.014,20,55.3,4.0,26.0
37,1180.68,592.52,8.39798,0.766708,20,56.3,5.0,2.0
37,1180.68,592.52,26.0313,1.44654,20,56.3,5.0,4.0
37,1180.68,592.52,37.5456,2.17256,20,56.3,5.0,6.0
37,1180.68,592.52,42.4814,2.8626,20,56.3,5.0,8.0
37,1180.68,592.52,44.461,3.87517,20,56.3,5.0,10.0
37,1180.68,592.52,39.8877,4.8906,20,56.3,5.0,12.0
37,1180.68,592.52,37.1671,5.47133,20,56.3,5.0,14.0
37,1180.68,592.52,37.1609,6.20084,20,56.3,5.0,16.0
37,1180.68,592.52,38.0769,7.11368,20,56.3,5.0,18.0
37,1180.68,592.52,39.3961,7.78075,20,56.3,5.0,20.0
37,1180.68,592.52,37.4663,9.2579,20,56.3,5.0,22.0
37,1180.68,592.52,32.2431,9.92534,20,56.3,5.0,24.0
37,1180.68,592.52,29.3049,10.7247,20,56.3,5.0,26.0
37,1180.68,592.52,15.1626,0.997161,20,58.3,7.0,2.0
37,1180.68,592.52,49.046,1.81448,20,58.3,7.0,4.0
37,1180.68,592.52,78.4996,2.72003,20,58.3,7.0,6.0
37,1180.68,592.52,95.1499,3.43102,20,58.3,7.0,8.0
37,1180.68,592.52,104.68,4.57919,20,58.3,7.0,10.0
37,1180.68,592.52,107.821,6.07287,20,58.3,7.0,12.0
37,1180.68,592.52,100.748,6.71408,20,58.3,7.0,14.0
37,1180.68,592.52,98.7477,7.53392,20,58.3,7.0,16.0
37,1180.68,592.52,96.3865,8.6825,20,58.3,7.0,18.0
37,1180.68,592.52,94.6404,9.46896,20,58.3,7.0,20.0
37,1180.68,592.52,93.5105,11.3286,20,58.3,7.0,22.0
