spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,v_fin,deltaL1,deltaL2,deltaL,B,B_stat_error,deltaB,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
9,336.26,288.35,6.00174,0.969693,20.0,52.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,1.0,0.85484,0.01277,0.85484,1.69011,0.0351456,0.0891169,4.30527,0.263731,110.888,4,27.7221,0,3,7.06107e-07,1
9,336.26,288.35,14.4945,1.19093,20.0,53.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,2.0,3.6643,1.5346,3.6643,1.69011,0.0351456,0.0891169,4.30527,0.263731,110.888,4,27.7221,0,3,7.06107e-07,1
9,336.26,288.35,18.211,1.21579,20.0,54.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,3.0,2.4528,1.1131,2.4528,1.69011,0.0351456,0.0891169,4.30527,0.263731,110.888,4,27.7221,0,3,7.06107e-07,1
9,336.26,288.35,53.7557,1.2958,20.0,55.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,4.0,0.6981,6.5478,6.5478,1.69011,0.0351456,0.0891169,4.30527,0.263731,110.888,4,27.7221,0,3,7.06107e-07,1
9,336.26,288.35,64.592,1.45394,20.0,56.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,5.0,1.07,5.7116,5.7116,1.69011,0.0351456,0.0891169,4.30527,0.263731,110.888,4,27.7221,0,3,7.06107e-07,1
9,336.26,288.35,114.131,1.67026,20.0,58.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,7.0,0.687,15.5855,15.5855,1.69011,0.0351456,0.0891169,4.30527,0.263731,110.888,4,27.7221,0,3,7.06107e-07,1
10,356.71,847.02,12.4752,0.906871,20.0,52.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,1.0,1.9854,0.3485,1.9854,2.48652,0.0132983,0.105427,4.35186,0.100941,252.404,4,63.101,0,3,4.23026e-07,1
10,356.71,847.02,31.8165,1.16727,20.0,53.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,2.0,4.7628,1.5426,4.7628,2.48652,0.0132983,0.105427,4.35186,0.100941,252.404,4,63.101,0,3,4.23026e-07,1
10,356.71,847.02,75.3794,1.13424,20.0,54.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,3.0,1.0926,0.2999,1.0926,2.48652,0.0132983,0.105427,4.35186,0.100941,252.404,4,63.101,0,3,4.23026e-07,1
10,356.71,847.02,127.189,1.23329,20.0,55.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,4.0,3.183,3.916,3.916,2.48652,0.0132983,0.105427,4.35186,0.100941,252.404,4,63.101,0,3,4.23026e-07,1
