spot,x,y,luminosity,error,T,v,v_fin
119,1619.85,909.39,868.496,4.91556,20,55.3,4.0
119,1619.85,909.39,1294.44,5.82432,20,56.3,5.0
119,1619.85,909.39,2547.23,8.23017,20,58.3,7.0
120,1645.78,877.6,65.2347,3.11211,20,52.3,1.0
120,1645.78,877.6,204.278,3.44163,20,53.3,2.0
120,1645.78,877.6,392.918,3.82088,20,54.3,3.0
120,1645.78,877.6,598.883,4.11755,20,55.3,4.0
120,1645.78,877.6,868.82,4.66181,20,56.3,5.0
120,1645.78,877.6,1528.97,6.27518,20,58.3,7.0
121,1651.74,275.23,5.53466,1.77193,20,52.3,1.0
121,1651.74,275.23,12.4429,1.63951,20,53.3,2.0
121,1651.74,275.23,18.2018,2.0318,20,54.3,3.0
121,1651.74,275.23,27.8673,1.87403,20,55.3,4.0
121,1651.74,275.23,37.4569,2.09799,20,56.3,5.0
121,1651.74,275.23,55.5342,2.57471,20,58.3,7.0
122,1683.63,870.32,11.9344,1.93603,20,52.3,1.0
122,1683.63,870.32,32.7363,2.16807,20,53.3,2.0
122,1683.63,870.32,51.9753,2.32153,20,54.3,3.0
122,1683.63,870.32,77.3955,2.41671,20,55.3,4.0
122,1683.63,870.32,108.383,2.67053,20,56.3,5.0
122,1683.63,870.32,177.725,3.27714,20,58.3,7.0
123,1723.27,803.27,6.29623,1.43739,20,52.3,1.0
123,1723.27,803.27,18.9231,1.63403,20,53.3,2.0
123,1723.27,803.27,34.2364,1.73132,20,54.3,3.0
123,1723.27,803.27,46.5247,1.90664,20,55.3,4.0
123,1723.27,803.27,57.0871,2.00703,20,56.3,5.0
123,1723.27,803.27,93.4919,2.56518,20,58.3,7.0
124,1733.69,719.37,223.208,4.48432,20,52.3,1.0
124,1733.69,719.37,791.504,5.09411,20,53.3,2.0
124,1733.69,719.37,1893.69,5.6851,20,54.3,3.0
124,1733.69,719.37,3384.82,6.50902,20,55.3,4.0
124,1733.69,719.37,4355.4,17.8218,20,56.3,5.0
124,1733.69,719.37,11804.3,15.5008,20,58.3,7.0
125,1741.99,243.51,-2.28533,2.30986,20,52.3,1.0
125,1741.99,243.51,6.45204,2.3866,20,53.3,2.0
125,1741.99,243.51,30.2133,2.50623,20,54.3,3.0
125,1741.99,243.51,75.6879,2.74716,20,55.3,4.0
125,1741.99,243.51,148.619,3.04916,20,56.3,5.0
125,1741.99,243.51,358.235,3.98533,20,58.3,7.0
126,1767.82,205.66,58.4684,4.07139,20,52.3,1.0
126,1767.82,205.66,212.615,4.28239,20,53.3,2.0
126,1767.82,205.66,516.579,4.69781,20,54.3,3.0
126,1767.82,205.66,984.172,5.19438,20,55.3,4.0
126,1767.82,205.66,1673.17,5.9808,20,56.3,5.0
126,1767.82,205.66,3988.24,8.70643,20,58.3,7.0
127,1769.05,825.97,4.93783,1.50722,20,52.3,1.0
127,1769.05,825.97,15.8446,1.55323,20,53.3,2.0
127,1769.05,825.97,29.7119,1.77206,20,54.3,3.0
127,1769.05,825.97,43.5634,1.88864,20,55.3,4.0
127,1769.05,825.97,58.1607,2.18995,20,56.3,5.0
127,1769.05,825.97,85.4251,2.66825,20,58.3,7.0
128,1772.19,474.97,32.7122,2.67865,20,52.3,1.0
128,1772.19,474.97,84.7075,2.9483,20,53.3,2.0
128,1772.19,474.97,154.125,3.31249,20,54.3,3.0
128,1772.19,474.97,237.226,3.52378,20,55.3,4.0
128,1772.19,474.97,319.262,3.82487,20,56.3,5.0
128,1772.19,474.97,521.733,4.80269,20,58.3,7.0
129,1781.09,1058.45,9.80512,1.91535,20,52.3,1.0
129,1781.09,1058.45,27.5561,1.99511,20,53.3,2.0
129,1781.09,1058.45,58.0989,2.253,20,54.3,3.0
129,1781.09,1058.45,98.6819,2.35423,20,55.3,4.0
129,1781.09,1058.45,151.572,2.80226,20,56.3,5.0
129,1781.09,1058.45,372.479,3.69821,20,58.3,7.0
130,1782.9,552.18,13.1593,2.02898,20,52.3,1.0
130,1782.9,552.18,44.4594,1.93138,20,53.3,2.0
130,1782.9,552.18,84.3617,2.27649,20,54.3,3.0
130,1782.9,552.18,121.476,2.45654,20,55.3,4.0
130,1782.9,552.18,173.299,2.8463,20,56.3,5.0
130,1782.9,552.18,279.199,3.54102,20,58.3,7.0
131,1820.09,353.31,12.2076,2.66233,20,52.3,1.0
131,1820.09,353.31,43.1705,2.8609,20,53.3,2.0
131,1820.09,353.31,99.6173,3.27058,20,54.3,3.0
131,1820.09,353.31,182.147,3.22833,20,55.3,4.0
131,1820.09,353.31,310.762,3.44928,20,56.3,5.0
131,1820.09,353.31,693.297,4.8881,20,58.3,7.0
132,1823.67,989.54,8.54135,2.09491,20,52.3,1.0
132,1823.67,989.54,17.9156,2.27507,20,53.3,2.0
132,1823.67,989.54,32.6301,2.3418,20,54.3,3.0
132,1823.67,989.54,43.6557,2.32688,20,55.3,4.0
132,1823.67,989.54,69.6085,2.66676,20,56.3,5.0
132,1823.67,989.54,223.572,4.86814,20,58.3,7.0
133,1846.87,885.1,14.3874,2.97549,20,52.3,1.0
133,1846.87,885.1,36.7246,3.17566,20,53.3,2.0
133,1846.87,885.1,114.55,3.60302,20,54.3,3.0
133,1846.87,885.1,222.268,4.39715,20,55.3,4.0
133,1846.87,885.1,328.524,5.36917,20,56.3,5.0
133,1846.87,885.1,665.309,8.18262,20,58.3,7.0
134,1851.73,554.11,24.6855,2.53862,20,52.3,1.0
134,1851.73,554.11,74.3617,3.0496,20,53.3,2.0
134,1851.73,554.11,135.197,3.25993,20,54.3,3.0
134,1851.73,554.11,226.707,3.37128,20,55.3,4.0
134,1851.73,554.11,336.594,3.9047,20,56.3,5.0
134,1851.73,554.11,627.268,5.01924,20,58.3,7.0
135,1858.67,92.81,2.39405,1.6792,20,52.3,1.0
135,1858.67,92.81,6.98294,1.90585,20,53.3,2.0
135,1858.67,92.81,9.66758,2.10407,20,54.3,3.0
135,1858.67,92.81,20.8927,2.08821,20,55.3,4.0
135,1858.67,92.81,29.9457,2.17709,20,56.3,5.0
135,1858.67,92.81,54.8289,2.63114,20,58.3,7.0
136,1888.44,252.06,27.4524,3.08204,20,52.3,1.0
136,1888.44,252.06,93.6889,3.17656,20,53.3,2.0
136,1888.44,252.06,208.909,3.62632,20,54.3,3.0
136,1888.44,252.06,390.747,4.10945,20,55.3,4.0
136,1888.44,252.06,636.0,5.10679,20,56.3,5.0
136,1888.44,252.06,1623.7,7.49449,20,58.3,7.0
137,1891.43,287.28,30.785,3.7495,20,52.3,1.0
137,1891.43,287.28,107.869,3.91274,20,53.3,2.0
137,1891.43,287.28,236.094,4.29691,20,54.3,3.0
137,1891.43,287.28,371.988,4.91587,20,55.3,4.0
137,1891.43,287.28,580.275,5.16103,20,56.3,5.0
137,1891.43,287.28,966.396,7.0306,20,58.3,7.0
138,1899.89,1043.76,-1.51086,1.95766,20,52.3,1.0
138,1899.89,1043.76,2.04252,2.51735,20,53.3,2.0
138,1899.89,1043.76,2.07572,2.05318,20,54.3,3.0
138,1899.89,1043.76,7.19201,2.40704,20,55.3,4.0
138,1899.89,1043.76,12.2087,2.99577,20,56.3,5.0
138,1899.89,1043.76,32.3462,3.16729,20,58.3,7.0
