spot,x,y,luminosity,error,T,v,v_fin
8,66.96,816.64,2713.44,152.932,20,58.3,7.0
9,75.92,103.44,2.18407,8.8841,20,52.3,1.0
9,75.92,103.44,17.9361,9.66107,20,53.3,2.0
9,75.92,103.44,41.5141,11.0932,20,54.3,3.0
9,75.92,103.44,71.6603,11.3347,20,55.3,4.0
9,75.92,103.44,119.179,11.6574,20,56.3,5.0
9,75.92,103.44,267.321,15.6748,20,58.3,7.0
10,90.51,361.95,-1.00393,2.39638,20,52.3,1.0
10,90.51,361.95,-0.012222,2.52834,20,53.3,2.0
10,90.51,361.95,4.04845,2.88632,20,54.3,3.0
10,90.51,361.95,7.25608,2.94414,20,55.3,4.0
10,90.51,361.95,11.1535,3.09693,20,56.3,5.0
10,90.51,361.95,21.511,4.00095,20,58.3,7.0
12,135.63,264.43,7.35036,6.78613,20,52.3,1.0
12,135.63,264.43,22.8633,7.46634,20,53.3,2.0
12,135.63,264.43,46.5241,8.62471,20,54.3,3.0
12,135.63,264.43,59.3927,9.33736,20,55.3,4.0
12,135.63,264.43,87.2343,9.79949,20,56.3,5.0
12,135.63,264.43,156.331,11.9242,20,58.3,7.0
13,150.87,919.03,22.7111,10.1264,20,52.3,1.0
13,150.87,919.03,61.4189,11.6284,20,53.3,2.0
13,150.87,919.03,105.343,13.0877,20,54.3,3.0
13,150.87,919.03,166.661,13.6376,20,55.3,4.0
13,150.87,919.03,222.96,14.629,20,56.3,5.0
13,150.87,919.03,365.704,18.112,20,58.3,7.0
14,174.46,951.29,8.7047,16.3548,20,52.3,1.0
14,174.46,951.29,54.7338,18.3221,20,53.3,2.0
14,174.46,951.29,149.803,20.7564,20,54.3,3.0
14,174.46,951.29,295.483,21.2515,20,55.3,4.0
14,174.46,951.29,490.373,23.5239,20,56.3,5.0
14,174.46,951.29,1119.04,32.2151,20,58.3,7.0
15,178.59,178.65,109.806,47.9302,20,52.3,1.0
15,178.59,178.65,431.395,54.0306,20,53.3,2.0
15,178.59,178.65,1028.87,62.4551,20,54.3,3.0
15,178.59,178.65,1990.3,66.2033,20,55.3,4.0
15,178.59,178.65,3434.09,72.7931,20,56.3,5.0
15,178.59,178.65,8276.9,108.761,20,58.3,7.0
16,191.44,526.69,7.04831,11.9942,20,52.3,1.0
16,191.44,526.69,30.6775,13.0546,20,53.3,2.0
16,191.44,526.69,70.217,15.4124,20,54.3,3.0
16,191.44,526.69,123.654,15.5941,20,55.3,4.0
16,191.44,526.69,196.353,16.4714,20,56.3,5.0
16,191.44,526.69,465.595,22.3902,20,58.3,7.0
17,194.85,63.16,13.5087,7.65291,20,52.3,1.0
17,194.85,63.16,36.645,8.48492,20,53.3,2.0
17,194.85,63.16,66.5881,9.77201,20,54.3,3.0
17,194.85,63.16,106.382,9.96127,20,55.3,4.0
17,194.85,63.16,140.187,10.7342,20,56.3,5.0
17,194.85,63.16,250.957,14.07,20,58.3,7.0
18,215.17,926.25,1.68093,1.87718,20,52.3,1.0
18,215.17,926.25,2.58633,2.19607,20,53.3,2.0
18,215.17,926.25,3.24422,2.66869,20,54.3,3.0
18,215.17,926.25,6.34832,2.56216,20,55.3,4.0
18,215.17,926.25,10.5358,2.68011,20,56.3,5.0
18,215.17,926.25,21.9775,3.50514,20,58.3,7.0
19,227.69,91.3,1.53492,2.75886,20,52.3,1.0
19,227.69,91.3,4.36195,3.16119,20,53.3,2.0
19,227.69,91.3,7.35359,3.48124,20,54.3,3.0
19,227.69,91.3,14.1937,3.86937,20,55.3,4.0
19,227.69,91.3,17.2037,4.12984,20,56.3,5.0
19,227.69,91.3,42.792,5.09356,20,58.3,7.0
20,231.0,763.67,2.1576,2.91458,20,52.3,1.0
20,231.0,763.67,2.44468,3.26621,20,53.3,2.0
20,231.0,763.67,5.99079,3.76456,20,54.3,3.0
20,231.0,763.67,12.9926,3.89385,20,55.3,4.0
20,231.0,763.67,21.1334,4.3722,20,56.3,5.0
20,231.0,763.67,46.5435,5.26714,20,58.3,7.0
21,233.19,250.35,21.2113,12.8342,20,52.3,1.0
21,233.19,250.35,78.6351,14.7314,20,53.3,2.0
21,233.19,250.35,146.858,16.7611,20,54.3,3.0
21,233.19,250.35,241.981,17.6736,20,55.3,4.0
21,233.19,250.35,351.946,19.6116,20,56.3,5.0
21,233.19,250.35,628.993,25.2804,20,58.3,7.0
22,250.97,358.25,14.6285,14.902,20,52.3,1.0
22,250.97,358.25,51.5755,15.972,20,53.3,2.0
22,250.97,358.25,109.013,18.4913,20,54.3,3.0
22,250.97,358.25,193.644,20.0079,20,55.3,4.0
22,250.97,358.25,341.131,21.8506,20,56.3,5.0
22,250.97,358.25,837.557,33.7051,20,58.3,7.0
24,332.69,293.38,2.97643,3.64757,20,52.3,1.0
24,332.69,293.38,8.65218,3.74848,20,53.3,2.0
24,332.69,293.38,12.326,4.47013,20,54.3,3.0
24,332.69,293.38,19.1487,5.08159,20,55.3,4.0
24,332.69,293.38,23.9901,5.28747,20,56.3,5.0
24,332.69,293.38,38.6588,6.30755,20,58.3,7.0
26,355.83,852.52,5.18358,5.48029,20,52.3,1.0
26,355.83,852.52,10.0366,5.86176,20,53.3,2.0
26,355.83,852.52,19.2505,6.69596,20,54.3,3.0
26,355.83,852.52,36.6664,7.04027,20,55.3,4.0
26,355.83,852.52,43.2505,7.33208,20,56.3,5.0
26,355.83,852.52,97.8264,9.34012,20,58.3,7.0
28,410.05,764.73,1.77712,4.60984,20,52.3,1.0
28,410.05,764.73,7.18116,4.93037,20,53.3,2.0
28,410.05,764.73,12.2973,5.52371,20,54.3,3.0
28,410.05,764.73,24.552,6.17207,20,55.3,4.0
28,410.05,764.73,42.9202,6.09623,20,56.3,5.0
28,410.05,764.73,81.0824,7.90605,20,58.3,7.0
30,415.8,954.01,17.755,9.70998,20,52.3,1.0
30,415.8,954.01,44.4872,10.6242,20,53.3,2.0
30,415.8,954.01,88.251,12.3932,20,54.3,3.0
30,415.8,954.01,144.367,12.8347,20,55.3,4.0
30,415.8,954.01,203.922,14.2747,20,56.3,5.0
30,415.8,954.01,367.024,17.8178,20,58.3,7.0
31,420.84,78.9,-1.24543,8.40827,20,52.3,1.0
31,420.84,78.9,9.35044,8.95319,20,53.3,2.0
31,420.84,78.9,33.1088,10.441,20,54.3,3.0
31,420.84,78.9,63.08,10.8236,20,55.3,4.0
31,420.84,78.9,105.626,11.8427,20,56.3,5.0
31,420.84,78.9,200.583,14.8233,20,58.3,7.0
32,426.99,492.33,28.0096,16.6548,20,52.3,1.0
32,426.99,492.33,84.3547,17.751,20,53.3,2.0
32,426.99,492.33,179.814,21.3397,20,54.3,3.0
32,426.99,492.33,309.926,22.1355,20,55.3,4.0
32,426.99,492.33,473.983,23.9508,20,56.3,5.0
32,426.99,492.33,921.268,31.9634,20,58.3,7.0
33,454.52,773.1,4.2585,4.21263,20,52.3,1.0
33,454.52,773.1,10.4947,4.22399,20,53.3,2.0
33,454.52,773.1,16.5801,4.8032,20,54.3,3.0
33,454.52,773.1,21.6594,5.33777,20,55.3,4.0
33,454.52,773.1,31.9478,5.63309,20,56.3,5.0
33,454.52,773.1,42.9085,7.40927,20,58.3,7.0
34,486.43,102.89,38.44,30.6985,20,52.3,1.0
34,486.43,102.89,183.081,33.7579,20,53.3,2.0
34,486.43,102.89,408.775,40.5703,20,54.3,3.0
34,486.43,102.89,799.652,41.2984,20,55.3,4.0
34,486.43,102.89,1367.04,46.416,20,56.3,5.0
34,486.43,102.89,3205.06,65.1457,20,58.3,7.0
36,502.98,1003.82,9.92153,6.63136,20,52.3,1.0
36,502.98,1003.82,20.4948,6.8544,20,53.3,2.0
36,502.98,1003.82,38.5096,8.41196,20,54.3,3.0
36,502.98,1003.82,51.1167,8.61344,20,55.3,4.0
36,502.98,1003.82,73.2126,9.24192,20,56.3,5.0
36,502.98,1003.82,124.477,11.436,20,58.3,7.0
37,505.28,144.38,0.0536559,4.93765,20,52.3,1.0
37,505.28,144.38,3.85284,4.941,20,53.3,2.0
37,505.28,144.38,14.5114,5.96403,20,54.3,3.0
37,505.28,144.38,26.8185,5.83736,20,55.3,4.0
37,505.28,144.38,48.6367,6.81865,20,56.3,5.0
37,505.28,144.38,85.3488,7.9749,20,58.3,7.0
39,513.75,887.61,18.8625,16.6624,20,52.3,1.0
39,513.75,887.61,59.8252,17.2147,20,53.3,2.0
39,513.75,887.61,132.745,20.6593,20,54.3,3.0
39,513.75,887.61,232.695,21.4753,20,55.3,4.0
39,513.75,887.61,352.046,24.8159,20,56.3,5.0
39,513.75,887.61,872.833,36.6127,20,58.3,7.0
43,610.25,1037.24,1.76549,4.15921,20,52.3,1.0
43,610.25,1037.24,3.69031,4.77293,20,53.3,2.0
43,610.25,1037.24,9.0946,4.90372,20,54.3,3.0
43,610.25,1037.24,18.6208,5.16166,20,55.3,4.0
43,610.25,1037.24,29.3393,5.51284,20,56.3,5.0
43,610.25,1037.24,62.6065,7.06576,20,58.3,7.0
45,635.56,921.19,4.55828,5.83871,20,52.3,1.0
45,635.56,921.19,22.0968,6.51434,20,53.3,2.0
45,635.56,921.19,40.6371,7.50155,20,54.3,3.0
45,635.56,921.19,68.5004,7.79446,20,55.3,4.0
45,635.56,921.19,81.8233,8.41924,20,56.3,5.0
45,635.56,921.19,138.371,10.8384,20,58.3,7.0
46,646.79,444.74,5.93131,3.46019,20,52.3,1.0
46,646.79,444.74,7.34992,3.6405,20,53.3,2.0
46,646.79,444.74,17.7626,4.19818,20,54.3,3.0
46,646.79,444.74,23.8123,4.81714,20,55.3,4.0
46,646.79,444.74,33.4674,4.87005,20,56.3,5.0
46,646.79,444.74,50.1816,5.66403,20,58.3,7.0
47,648.37,577.69,15.4123,23.2495,20,52.3,1.0
47,648.37,577.69,89.8437,25.3507,20,53.3,2.0
47,648.37,577.69,226.845,29.9471,20,54.3,3.0
47,648.37,577.69,440.392,31.7171,20,55.3,4.0
47,648.37,577.69,705.484,34.0163,20,56.3,5.0
47,648.37,577.69,1510.18,46.031,20,58.3,7.0
48,659.0,692.72,2.03648,5.35872,20,52.3,1.0
48,659.0,692.72,9.61299,6.12775,20,53.3,2.0
48,659.0,692.72,17.5666,7.2753,20,54.3,3.0
48,659.0,692.72,30.6067,7.15883,20,55.3,4.0
48,659.0,692.72,53.253,7.65224,20,56.3,5.0
48,659.0,692.72,107.632,9.62192,20,58.3,7.0
51,748.31,41.38,50.3121,74.1178,20,52.3,1.0
51,748.31,41.38,362.949,82.1154,20,53.3,2.0
51,748.31,41.38,1154.67,96.7193,20,54.3,3.0
51,748.31,41.38,2463.64,103.534,20,55.3,4.0
51,748.31,41.38,4360.38,118.014,20,56.3,5.0
51,748.31,41.38,10052.3,177.102,20,58.3,7.0
53,788.23,253.25,4.72375,2.7086,20,52.3,1.0
53,788.23,253.25,10.7709,3.01029,20,53.3,2.0
53,788.23,253.25,15.9938,3.43111,20,54.3,3.0
53,788.23,253.25,19.9392,3.60767,20,55.3,4.0
53,788.23,253.25,26.8503,3.87436,20,56.3,5.0
53,788.23,253.25,42.3598,4.92515,20,58.3,7.0
54,803.04,196.98,10.6865,10.7727,20,52.3,1.0
54,803.04,196.98,30.1237,13.3032,20,53.3,2.0
54,803.04,196.98,68.1823,14.6133,20,54.3,3.0
54,803.04,196.98,129.853,14.9557,20,55.3,4.0
54,803.04,196.98,206.327,15.7957,20,56.3,5.0
54,803.04,196.98,446.838,21.5255,20,58.3,7.0
55,806.18,590.94,13.0379,7.30634,20,52.3,1.0
55,806.18,590.94,38.8764,8.98585,20,53.3,2.0
55,806.18,590.94,67.9674,9.89009,20,54.3,3.0
55,806.18,590.94,100.931,10.3057,20,55.3,4.0
55,806.18,590.94,148.993,11.0734,20,56.3,5.0
55,806.18,590.94,237.257,14.1249,20,58.3,7.0
56,813.13,318.7,2.53401,7.14584,20,52.3,1.0
56,813.13,318.7,11.1938,7.38356,20,53.3,2.0
56,813.13,318.7,28.767,8.85927,20,54.3,3.0
56,813.13,318.7,51.1393,9.07917,20,55.3,4.0
56,813.13,318.7,80.3638,9.674,20,56.3,5.0
56,813.13,318.7,166.325,12.7552,20,58.3,7.0
57,828.55,671.55,10.8753,6.79855,20,52.3,1.0
57,828.55,671.55,28.1737,7.41024,20,53.3,2.0
57,828.55,671.55,52.3288,8.74357,20,54.3,3.0
57,828.55,671.55,74.902,8.87433,20,55.3,4.0
57,828.55,671.55,100.045,9.43954,20,56.3,5.0
57,828.55,671.55,170.856,12.113,20,58.3,7.0
58,829.35,828.95,3.00243,3.64596,20,52.3,1.0
58,829.35,828.95,7.11773,3.97802,20,53.3,2.0
58,829.35,828.95,15.4298,4.45591,20,54.3,3.0
58,829.35,828.95,20.5518,4.47559,20,55.3,4.0
58,829.35,828.95,29.6323,4.67611,20,56.3,5.0
58,829.35,828.95,47.6571,6.26899,20,58.3,7.0
59,830.35,888.12,52.607,22.8742,20,52.3,1.0
59,830.35,888.12,159.325,25.3565,20,53.3,2.0
59,830.35,888.12,350.806,29.616,20,54.3,3.0
59,830.35,888.12,634.05,30.6471,20,55.3,4.0
59,830.35,888.12,1002.44,34.0193,20,56.3,5.0
59,830.35,888.12,2303.72,47.8145,20,58.3,7.0
60,848.84,888.12,2.59218,5.66965,20,52.3,1.0
60,848.84,888.12,4.43754,6.2612,20,53.3,2.0
60,848.84,888.12,12.7108,7.25195,20,54.3,3.0
60,848.84,888.12,20.1994,7.77435,20,55.3,4.0
60,848.84,888.12,31.1131,8.2483,20,56.3,5.0
60,848.84,888.12,85.8216,9.89826,20,58.3,7.0
61,857.39,477.36,8.14387,4.9947,20,52.3,1.0
61,857.39,477.36,13.9825,6.23444,20,53.3,2.0
61,857.39,477.36,30.4998,7.08763,20,54.3,3.0
61,857.39,477.36,44.7033,7.3396,20,55.3,4.0
61,857.39,477.36,64.8694,7.56861,20,56.3,5.0
61,857.39,477.36,108.473,9.37314,20,58.3,7.0
62,860.97,671.7,17.6298,12.4808,20,52.3,1.0
62,860.97,671.7,52.1891,14.7793,20,53.3,2.0
62,860.97,671.7,100.15,17.5115,20,54.3,3.0
62,860.97,671.7,167.62,17.5165,20,55.3,4.0
62,860.97,671.7,258.806,18.0061,20,56.3,5.0
62,860.97,671.7,514.345,23.7077,20,58.3,7.0
63,868.53,1010.33,14.6579,10.1788,20,52.3,1.0
63,868.53,1010.33,44.2366,11.8195,20,53.3,2.0
63,868.53,1010.33,94.4739,13.8213,20,54.3,3.0
63,868.53,1010.33,154.158,13.9669,20,55.3,4.0
63,868.53,1010.33,240.403,14.712,20,56.3,5.0
63,868.53,1010.33,485.023,19.2925,20,58.3,7.0
64,868.49,655.59,18.5172,26.861,20,52.3,1.0
64,868.49,655.59,85.8994,29.0133,20,53.3,2.0
64,868.49,655.59,229.636,34.1422,20,54.3,3.0
64,868.49,655.59,439.32,35.7356,20,55.3,4.0
64,868.49,655.59,727.696,38.1305,20,56.3,5.0
64,868.49,655.59,1694.93,51.355,20,58.3,7.0
65,869.96,477.28,5.42094,4.15716,20,52.3,1.0
65,869.96,477.28,11.298,4.65936,20,53.3,2.0
65,869.96,477.28,24.5019,5.41301,20,54.3,3.0
65,869.96,477.28,33.2671,5.6574,20,55.3,4.0
65,869.96,477.28,43.6511,5.82972,20,56.3,5.0
65,869.96,477.28,71.0222,7.28928,20,58.3,7.0
66,870.92,570.14,-0.190598,1.54315,20,52.3,1.0
66,870.92,570.14,1.24153,1.75061,20,53.3,2.0
66,870.92,570.14,3.0462,2.07213,20,54.3,3.0
66,870.92,570.14,3.76652,2.06657,20,55.3,4.0
66,870.92,570.14,9.64108,2.31376,20,56.3,5.0
66,870.92,570.14,17.5525,2.86787,20,58.3,7.0
67,906.6,734.53,16.4175,13.9183,20,52.3,1.0
67,906.6,734.53,52.0735,16.0201,20,53.3,2.0
67,906.6,734.53,122.09,18.8975,20,54.3,3.0
67,906.6,734.53,212.227,19.8768,20,55.3,4.0
67,906.6,734.53,345.588,21.4984,20,56.3,5.0
67,906.6,734.53,781.662,31.783,20,58.3,7.0
68,908.62,409.4,15.2631,35.5412,20,52.3,1.0
68,908.62,409.4,63.0564,39.3004,20,53.3,2.0
68,908.62,409.4,254.959,46.3885,20,54.3,3.0
68,908.62,409.4,661.132,48.201,20,55.3,4.0
68,908.62,409.4,1296.5,53.7755,20,56.3,5.0
68,908.62,409.4,3569.49,74.1895,20,58.3,7.0
69,939.28,810.68,48.3735,22.3251,20,52.3,1.0
69,939.28,810.68,140.262,24.8396,20,53.3,2.0
69,939.28,810.68,299.332,28.4692,20,54.3,3.0
69,939.28,810.68,526.253,29.8317,20,55.3,4.0
69,939.28,810.68,831.392,32.2618,20,56.3,5.0
69,939.28,810.68,1782.87,44.3701,20,58.3,7.0
72,987.76,806.87,31.2237,13.7838,20,52.3,1.0
72,987.76,806.87,82.222,15.5626,20,53.3,2.0
72,987.76,806.87,155.125,18.0448,20,54.3,3.0
72,987.76,806.87,235.589,17.9901,20,55.3,4.0
72,987.76,806.87,346.208,19.9999,20,56.3,5.0
72,987.76,806.87,621.306,25.0624,20,58.3,7.0
73,1000.82,10.79,22.0454,17.0416,20,52.3,1.0
73,1000.82,10.79,86.2269,19.3387,20,53.3,2.0
73,1000.82,10.79,188.711,21.8496,20,54.3,3.0
73,1000.82,10.79,350.109,22.4443,20,55.3,4.0
73,1000.82,10.79,585.384,24.9514,20,56.3,5.0
73,1000.82,10.79,1284.65,34.526,20,58.3,7.0
74,1002.36,125.62,2.0766,2.38721,20,52.3,1.0
74,1002.36,125.62,5.17739,2.98786,20,53.3,2.0
74,1002.36,125.62,12.0698,3.18235,20,54.3,3.0
74,1002.36,125.62,14.5699,3.11446,20,55.3,4.0
74,1002.36,125.62,18.7722,3.27717,20,56.3,5.0
74,1002.36,125.62,33.8874,4.28712,20,58.3,7.0
75,1017.93,1073.51,6.89543,5.92268,20,52.3,1.0
75,1017.93,1073.51,17.2193,6.62994,20,53.3,2.0
75,1017.93,1073.51,29.6855,7.55688,20,54.3,3.0
75,1017.93,1073.51,38.6641,8.02612,20,55.3,4.0
75,1017.93,1073.51,63.2145,8.73787,20,56.3,5.0
75,1017.93,1073.51,109.301,10.6412,20,58.3,7.0
76,1043.17,76.38,12.8173,18.2009,20,52.3,1.0
76,1043.17,76.38,48.4899,20.5306,20,53.3,2.0
76,1043.17,76.38,102.387,23.4205,20,54.3,3.0
76,1043.17,76.38,208.019,24.8159,20,55.3,4.0
76,1043.17,76.38,373.871,26.9816,20,56.3,5.0
76,1043.17,76.38,1010.83,35.9839,20,58.3,7.0
77,1043.78,496.66,1.03988,1.44997,20,52.3,1.0
77,1043.78,496.66,2.88584,1.92949,20,53.3,2.0
77,1043.78,496.66,6.55579,2.05869,20,54.3,3.0
77,1043.78,496.66,8.80508,2.13837,20,55.3,4.0
77,1043.78,496.66,11.1463,2.17464,20,56.3,5.0
77,1043.78,496.66,18.8376,2.70487,20,58.3,7.0
78,1044.44,37.34,104.728,41.7997,20,52.3,1.0
78,1044.44,37.34,383.715,48.8877,20,53.3,2.0
78,1044.44,37.34,872.806,56.4933,20,54.3,3.0
78,1044.44,37.34,1569.18,59.1934,20,55.3,4.0
78,1044.44,37.34,2494.26,65.7128,20,56.3,5.0
78,1044.44,37.34,5121.32,88.804,20,58.3,7.0
79,1048.25,959.26,16.1163,11.8996,20,52.3,1.0
79,1048.25,959.26,53.764,12.9125,20,53.3,2.0
79,1048.25,959.26,117.893,14.9898,20,54.3,3.0
79,1048.25,959.26,190.559,15.8478,20,55.3,4.0
79,1048.25,959.26,279.899,16.9124,20,56.3,5.0
79,1048.25,959.26,518.191,22.1426,20,58.3,7.0
80,1050.64,806.12,5.20932,5.80211,20,52.3,1.0
80,1050.64,806.12,14.6548,6.62922,20,53.3,2.0
80,1050.64,806.12,28.3656,7.63898,20,54.3,3.0
80,1050.64,806.12,47.1947,7.86587,20,55.3,4.0
80,1050.64,806.12,66.9307,8.17242,20,56.3,5.0
80,1050.64,806.12,140.246,10.8894,20,58.3,7.0
81,1063.89,236.74,0.819048,3.34653,20,52.3,1.0
81,1063.89,236.74,6.99534,3.77685,20,53.3,2.0
81,1063.89,236.74,13.4158,4.27128,20,54.3,3.0
81,1063.89,236.74,23.0766,4.48451,20,55.3,4.0
81,1063.89,236.74,35.7086,4.67386,20,56.3,5.0
81,1063.89,236.74,65.5698,6.03386,20,58.3,7.0
82,1065.37,89.66,2.15152,12.989,20,52.3,1.0
82,1065.37,89.66,22.258,14.4745,20,53.3,2.0
82,1065.37,89.66,67.8693,16.6685,20,54.3,3.0
82,1065.37,89.66,131.206,17.5324,20,55.3,4.0
82,1065.37,89.66,221.511,18.6406,20,56.3,5.0
82,1065.37,89.66,445.281,23.9669,20,58.3,7.0
83,1086.5,525.09,64.9528,35.81,20,52.3,1.0
83,1086.5,525.09,235.762,38.981,20,53.3,2.0
83,1086.5,525.09,580.048,46.5978,20,54.3,3.0
83,1086.5,525.09,1145.42,48.8454,20,55.3,4.0
83,1086.5,525.09,1994.54,55.5763,20,56.3,5.0
83,1086.5,525.09,4935.02,80.4296,20,58.3,7.0
84,1087.42,689.5,5.59752,6.09804,20,52.3,1.0
84,1087.42,689.5,16.1894,6.81754,20,53.3,2.0
84,1087.42,689.5,29.4716,7.96948,20,54.3,3.0
84,1087.42,689.5,55.9692,7.63866,20,55.3,4.0
84,1087.42,689.5,94.3074,8.42817,20,56.3,5.0
84,1087.42,689.5,185.417,11.4803,20,58.3,7.0
85,1087.35,912.39,1.62724,3.86817,20,52.3,1.0
85,1087.35,912.39,4.61089,4.58,20,53.3,2.0
85,1087.35,912.39,48.6367,5.13572,20,54.3,3.0
85,1087.35,912.39,13.0864,4.62899,20,55.3,4.0
85,1087.35,912.39,16.1037,5.02126,20,56.3,5.0
85,1087.35,912.39,55.2208,7.79741,20,58.3,7.0
87,1146.2,430.55,3.57389,2.92974,20,52.3,1.0
87,1146.2,430.55,9.93234,3.45037,20,53.3,2.0
87,1146.2,430.55,18.6767,3.91743,20,54.3,3.0
87,1146.2,430.55,23.6899,3.5847,20,55.3,4.0
87,1146.2,430.55,31.848,3.79918,20,56.3,5.0
87,1146.2,430.55,45.6411,4.73927,20,58.3,7.0
88,1165.92,241.68,255.929,37.8782,20,52.3,1.0
88,1165.92,241.68,745.634,41.5257,20,53.3,2.0
88,1165.92,241.68,1429.39,50.1415,20,54.3,3.0
88,1165.92,241.68,2275.4,55.4437,20,55.3,4.0
88,1165.92,241.68,3232.83,60.4457,20,56.3,5.0
88,1165.92,241.68,5755.38,83.9146,20,58.3,7.0
90,1176.64,931.28,2.37527,3.25389,20,52.3,1.0
90,1176.64,931.28,3.99446,3.46796,20,53.3,2.0
90,1176.64,931.28,9.7493,4.1776,20,54.3,3.0
90,1176.64,931.28,12.5267,4.51441,20,55.3,4.0
90,1176.64,931.28,25.4553,4.3911,20,56.3,5.0
90,1176.64,931.28,51.6827,5.28167,20,58.3,7.0
92,1221.41,786.82,8.10051,5.97665,20,52.3,1.0
92,1221.41,786.82,23.6194,6.51564,20,53.3,2.0
92,1221.41,786.82,36.1039,7.62009,20,54.3,3.0
92,1221.41,786.82,55.4469,8.4912,20,55.3,4.0
92,1221.41,786.82,72.5609,8.70857,20,56.3,5.0
92,1221.41,786.82,111.938,10.375,20,58.3,7.0
93,1225.89,670.81,11.896,14.5416,20,52.3,1.0
93,1225.89,670.81,66.8401,15.8683,20,53.3,2.0
93,1225.89,670.81,118.834,19.2285,20,54.3,3.0
93,1225.89,670.81,128.121,20.8555,20,55.3,4.0
93,1225.89,670.81,292.063,21.4176,20,56.3,5.0
93,1225.89,670.81,502.943,26.6634,20,58.3,7.0
94,1237.22,155.26,0.999591,2.93129,20,52.3,1.0
94,1237.22,155.26,3.80582,3.48561,20,53.3,2.0
94,1237.22,155.26,10.2384,3.81984,20,54.3,3.0
94,1237.22,155.26,16.5901,3.91139,20,55.3,4.0
94,1237.22,155.26,24.1213,3.7069,20,56.3,5.0
94,1237.22,155.26,44.3163,4.99361,20,58.3,7.0
95,1242.11,485.42,15.8701,8.63242,20,52.3,1.0
95,1242.11,485.42,61.3678,10.6183,20,53.3,2.0
95,1242.11,485.42,148.962,11.8807,20,54.3,3.0
95,1242.11,485.42,168.985,12.2906,20,55.3,4.0
95,1242.11,485.42,186.718,11.9931,20,56.3,5.0
95,1242.11,485.42,307.987,15.6074,20,58.3,7.0
97,1252.72,596.91,0.69313,4.44655,20,52.3,1.0
97,1252.72,596.91,5.14383,5.08284,20,53.3,2.0
97,1252.72,596.91,11.0604,5.43256,20,54.3,3.0
97,1252.72,596.91,19.7265,5.70704,20,55.3,4.0
97,1252.72,596.91,37.771,5.71639,20,56.3,5.0
97,1252.72,596.91,80.6125,7.54962,20,58.3,7.0
100,1266.75,790.14,29.6926,18.6908,20,52.3,1.0
100,1266.75,790.14,116.39,20.7695,20,53.3,2.0
100,1266.75,790.14,256.887,23.5431,20,54.3,3.0
100,1266.75,790.14,471.177,25.6757,20,55.3,4.0
100,1266.75,790.14,713.153,27.8242,20,56.3,5.0
100,1266.75,790.14,1482.44,39.0664,20,58.3,7.0
102,1287.24,875.6,5.08725,2.77698,20,52.3,1.0
102,1287.24,875.6,9.39575,3.00081,20,53.3,2.0
102,1287.24,875.6,16.8135,3.49,20,54.3,3.0
102,1287.24,875.6,24.1537,3.72596,20,55.3,4.0
102,1287.24,875.6,30.1205,3.85107,20,56.3,5.0
102,1287.24,875.6,48.2174,4.97453,20,58.3,7.0
103,1289.4,321.87,0.112405,10.9955,20,52.3,1.0
103,1289.4,321.87,9.98836,8.8068,20,53.3,2.0
103,1289.4,321.87,23.3757,9.71327,20,54.3,3.0
