x,y,luminosity,error,T,v
574.74,851.93,32.8217,2.85198,20.0,53.3
501.74,811.38,23.5684,3.02018,20.0,53.3
1140.95,646.74,3.14573,2.48979,20.0,53.3
369.85,505.8,11.8671,2.89648,20.0,53.3
1404.79,475.08,7.42168,2.88882,20.0,53.3
297.71,457.56,2.03403,2.85918,20.0,53.3
1329.5,312.47,2.80401,2.837,20.0,53.3
1498.07,262,0.954118,2.68779,20.0,53.3
1077.83,181.82,7.20565,3.6815,20.0,53.3
1811.1,172.47,4.42405,2.94778,20.0,53.3
681.78,68.91,3.7348,2.97484,20.0,53.3
844.65,69.6,4.60116,3.0905,20.0,53.3
