spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,deltaL1,deltaL2,deltaL,lambda,lambda_stat_error,deltaLambda,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
11,415.81,950.72,269.185,1.40564,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.7621679604916749,annealing_T=75_h=5,20260521-080451,phase_detection,4.007,1.132,4.007,0.0705483,0.00148992,0.00471464,53.0922,1.65127,30.1849,2,15.0925,0,3,1.26165e-10,1
12,418.03,552.17,14.157,1.60125,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.7158910531638017,annealing_T=75_h=5,20260521-080451,phase_detection,8.98527,7.4073,8.98527,0.202718,0.0150652,0.0757354,0.476765,0.155682,51.9242,2,25.9621,0,3,6.56435e-09,1
12,418.03,552.17,30.3613,1.61741,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.7158910531638017,annealing_T=75_h=5,20260521-080451,phase_detection,1.1388,2.4882,2.4882,0.202718,0.0150652,0.0757354,0.476765,0.155682,51.9242,2,25.9621,0,3,6.56435e-09,1
12,418.03,552.17,27.0272,1.35412,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.7158910531638017,annealing_T=75_h=5,20260521-080451,phase_detection,3.578,3.5097,3.578,0.202718,0.0150652,0.0757354,0.476765,0.155682,51.9242,2,25.9621,0,3,6.56435e-09,1
12,418.03,552.17,53.6749,1.65704,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.7158910531638017,annealing_T=75_h=5,20260521-080451,phase_detection,2.1837,3.6085,3.6085,0.202718,0.0150652,0.0757354,0.476765,0.155682,51.9242,2,25.9621,0,3,6.56435e-09,1
13,426.27,75.43,122.537,1.45327,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.05342299196476,annealing_T=75_h=5,20260521-080451,phase_detection,3.678,2.771,3.678,0.0659608,0.00208684,0.00550179,42.1239,1.82147,59.576,2,29.788,0,3,1.42778e-09,1
13,426.27,75.43,153.901,1.47064,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.05342299196476,annealing_T=75_h=5,20260521-080451,phase_detection,3.019,3.231,3.231,0.0659608,0.00208684,0.00550179,42.1239,1.82147,59.576,2,29.788,0,3,1.42778e-09,1
13,426.27,75.43,172.895,1.45412,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.05342299196476,annealing_T=75_h=5,20260521-080451,phase_detection,3.123,6.927,6.927,0.0659608,0.00208684,0.00550179,42.1239,1.82147,59.576,2,29.788,0,3,1.42778e-09,1
13,426.27,75.43,187.492,1.49903,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.05342299196476,annealing_T=75_h=5,20260521-080451,phase_detection,1.053,9.945,9.945,0.0659608,0.00208684,0.00550179,42.1239,1.82147,59.576,2,29.788,0,3,1.42778e-09,1
14,430.19,489.36,686.154,1.40212,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.1237882362794371,annealing_T=75_h=5,20260521-080451,phase_detection,9.622,9.296,9.622,0.076099,0.000372648,0.00074782,190.301,1.47239,89.8614,2,44.9307,0,3,6.52573e-09,1
14,430.19,489.36,818.698,1.42946,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.1237882362794371,annealing_T=75_h=5,20260521-080451,phase_detection,12.149,11.993,12.149,0.076099,0.000372648,0.00074782,190.301,1.47239,89.8614,2,44.9307,0,3,6.52573e-09,1
14,430.19,489.36,939.97,1.4885,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.1237882362794371,annealing_T=75_h=5,20260521-080451,phase_detection,6.693,8.343,8.343,0.076099,0.000372648,0.00074782,190.301,1.47239,89.8614,2,44.9307,0,3,6.52573e-09,1
14,430.19,489.36,1093.0,1.48606,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.1237882362794371,annealing_T=75_h=5,20260521-080451,phase_detection,20.04,20.81,20.81,0.076099,0.000372648,0.00074782,190.301,1.47239,89.8614,2,44.9307,0,3,6.52573e-09,1
15,502.95,1000.88,71.7627,1.38805,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.5608921464951644,annealing_T=75_h=5,20260521-080451,phase_detection,0.4172,5.512,5.512,0.0609183,0.00396719,0.0243421,23.7082,1.9526,35.6926,2,17.8463,0,3,9.26709e-08,1
15,502.95,1000.88,70.6531,1.40574,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.5608921464951644,annealing_T=75_h=5,20260521-080451,phase_detection,8.2047,1.9627,8.2047,0.0609183,0.00396719,0.0243421,23.7082,1.9526,35.6926,2,17.8463,0,3,9.26709e-08,1
15,502.95,1000.88,81.8721,1.36379,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.5608921464951644,annealing_T=75_h=5,20260521-080451,phase_detection,5.4526,3.1884,5.4526,0.0609183,0.00396719,0.0243421,23.7082,1.9526,35.6926,2,17.8463,0,3,9.26709e-08,1
15,502.95,1000.88,99.3592,1.35602,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.5608921464951644,annealing_T=75_h=5,20260521-080451,phase_detection,4.8104,8.1368,8.1368,0.0609183,0.00396719,0.0243421,23.7082,1.9526,35.6926,2,17.8463,0,3,9.26709e-08,1
16,596.32,529.42,35.1097,1.5524,17.0,56.13,annealing_T=75_h=5,absent,disappeared,20.0,1256.6370614359173,20260521-080451,0.0,before_annealing,20260514-062228,previous_detection,8.3908,3.4528,8.3908,0.106675,0.00716865,0.0685827,5.76085,0.881458,27.9203,2,13.9602,0,3,6.04798e-10,1
16,596.32,529.42,48.3795,1.6129,19.0,56.24,annealing_T=75_h=5,absent,disappeared,20.0,1256.6370614359173,20260521-080451,0.0,before_annealing,20260514-062228,previous_detection,6.5696,5.9612,6.5696,0.106675,0.00716865,0.0685827,5.76085,0.881458,27.9203,2,13.9602,0,3,6.04798e-10,1
16,596.32,529.42,47.7211,1.53513,21.0,56.35,annealing_T=75_h=5,absent,disappeared,20.0,1256.6370614359173,20260521-080451,0.0,before_annealing,20260514-062228,previous_detection,3.9063,0.018,3.9063,0.106675,0.00716865,0.0685827,5.76085,0.881458,27.9203,2,13.9602,0,3,6.04798e-10,1
16,596.32,529.42,69.0244,1.37467,23.0,56.46,annealing_T=75_h=5,absent,disappeared,20.0,1256.6370614359173,20260521-080451,0.0,before_annealing,20260514-062228,previous_detection,6.7971,7.7979,7.7979,0.106675,0.00716865,0.0685827,5.76085,0.881458,27.9203,2,13.9602,0,3,6.04798e-10,1
17,610.89,338.89,22.2985,1.43971,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.4426711336961324,annealing_T=75_h=5,20260521-080451,phase_detection,4.9672,1.7729,4.9672,0.0669977,0.00886213,0.0267837,8.99034,1.67108,45.8862,2,22.9431,0,3,4.99296e-09,1
17,610.89,338.89,39.877,1.46245,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.4426711336961324,annealing_T=75_h=5,20260521-080451,phase_detection,0.9024,4.4145,4.4145,0.0669977,0.00886213,0.0267837,8.99034,1.67108,45.8862,2,22.9431,0,3,4.99296e-09,1
17,610.89,338.89,36.7954,1.31165,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.4426711336961324,annealing_T=75_h=5,20260521-080451,phase_detection,0.7858,0.2374,0.7858,0.0669977,0.00886213,0.0267837,8.99034,1.67108,45.8862,2,22.9431,0,3,4.99296e-09,1
17,610.89,338.89,40.376,1.2947,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.4426711336961324,annealing_T=75_h=5,20260521-080451,phase_detection,2.9329,3.3204,3.3204,0.0669977,0.00886213,0.0267837,8.99034,1.67108,45.8862,2,22.9431,0,3,4.99296e-09,1
18,650.21,442.97,111.989,1.38787,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.2986531484580863,annealing_T=75_h=5,20260521-080451,phase_detection,2.667,2.574,2.667,0.0770947,0.0020336,0.00720212,31.0979,1.31632,79.7517,2,39.8758,0,3,5.0497e-06,1
18,650.21,442.97,132.974,1.15265,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.2986531484580863,annealing_T=75_h=5,20260521-080451,phase_detection,3.73,6.343,6.343,0.0770947,0.0020336,0.00720212,31.0979,1.31632,79.7517,2,39.8758,0,3,5.0497e-06,1
18,650.21,442.97,166.539,1.27762,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.2986531484580863,annealing_T=75_h=5,20260521-080451,phase_detection,0.505,6.067,6.067,0.0770947,0.0020336,0.00720212,31.0979,1.31632,79.7517,2,39.8758,0,3,5.0497e-06,1
18,650.21,442.97,177.868,1.31511,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.2986531484580863,annealing_T=75_h=5,20260521-080451,phase_detection,1.605,5.181,5.181,0.0770947,0.0020336,0.00720212,31.0979,1.31632,79.7517,2,39.8758,0,3,5.0497e-06,1
19,650.39,576.61,1374.18,1.72877,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.1650321883965395,annealing_T=75_h=5,20260521-080451,phase_detection,13.27,28.75,28.75,0.0594636,0.000271885,0.000375957,500.046,2.75285,6.89996,2,3.44998,0,3,2.9293e-07,1
19,650.39,576.61,1545.48,1.93191,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.1650321883965395,annealing_T=75_h=5,20260521-080451,phase_detection,25.03,35.86,35.86,0.0594636,0.000271885,0.000375957,500.046,2.75285,6.89996,2,3.44998,0,3,2.9293e-07,1
19,650.39,576.61,1747.63,2.10802,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.1650321883965395,annealing_T=75_h=5,20260521-080451,phase_detection,22.16,37.31,37.31,0.0594636,0.000271885,0.000375957,500.046,2.75285,6.89996,2,3.44998,0,3,2.9293e-07,1
19,650.39,576.61,1960.91,2.30046,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.1650321883965395,annealing_T=75_h=5,20260521-080451,phase_detection,26.91,38.39,38.39,0.0594636,0.000271885,0.000375957,500.046,2.75285,6.89996,2,3.44998,0,3,2.9293e-07,1
20,660.96,690.96,40.7902,1.21833,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.0507616285343453,annealing_T=75_h=5,20260521-080451,phase_detection,2.783,4.6296,4.6296,0.114522,0.00526563,0.0122175,5.26911,0.587674,22.886,2,11.443,0,3,6.1572e-07,1
20,660.96,690.96,42.5614,1.10232,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.0507616285343453,annealing_T=75_h=5,20260521-080451,phase_detection,2.446,8.4742,8.4742,0.114522,0.00526563,0.0122175,5.26911,0.587674,22.886,2,11.443,0,3,6.1572e-07,1
20,660.96,690.96,58.5179,1.19595,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.0507616285343453,annealing_T=75_h=5,20260521-080451,phase_detection,7.2055,4.3941,7.2055,0.114522,0.00526563,0.0122175,5.26911,0.587674,22.886,2,11.443,0,3,6.1572e-07,1
