spot,x,y,luminosity,error,T,v,v_fin
25,350.57,46.11,12.4222,3.59031,20,55.3,4.0
25,350.57,46.11,18.7818,4.00479,20,56.3,5.0
25,350.57,46.11,35.4185,4.95823,20,58.3,7.0
26,362.61,852.03,12.0851,11.5026,20,52.3,1.0
26,362.61,852.03,27.3277,12.3032,20,53.3,2.0
26,362.61,852.03,60.0876,12.4978,20,54.3,3.0
26,362.61,852.03,116.415,13.8423,20,55.3,4.0
26,362.61,852.03,186.327,16.0211,20,56.3,5.0
26,362.61,852.03,499.19,23.9028,20,58.3,7.0
27,377.66,374.97,0.455119,5.74689,20,52.3,1.0
27,377.66,374.97,2.99735,5.9845,20,53.3,2.0
27,377.66,374.97,12.1088,6.54886,20,54.3,3.0
27,377.66,374.97,21.6238,6.76845,20,55.3,4.0
27,377.66,374.97,36.006,7.10691,20,56.3,5.0
27,377.66,374.97,82.6172,9.15154,20,58.3,7.0
28,416.22,764.42,-0.369547,1.50458,20,52.3,1.0
28,416.22,764.42,1.07527,1.65274,20,53.3,2.0
28,416.22,764.42,1.65608,1.53059,20,54.3,3.0
28,416.22,764.42,4.14732,1.84609,20,55.3,4.0
28,416.22,764.42,8.34762,2.04815,20,56.3,5.0
28,416.22,764.42,17.6827,2.371,20,58.3,7.0
29,421.23,554.2,1.44465,2.43219,20,52.3,1.0
29,421.23,554.2,6.12429,2.80861,20,53.3,2.0
29,421.23,554.2,11.5026,2.90499,20,54.3,3.0
29,421.23,554.2,15.277,3.26495,20,55.3,4.0
29,421.23,554.2,20.3093,3.38114,20,56.3,5.0
29,421.23,554.2,27.6158,4.28758,20,58.3,7.0
30,422.7,953.14,15.4346,9.99636,20,52.3,1.0
30,422.7,953.14,45.7556,11.0542,20,53.3,2.0
30,422.7,953.14,86.7369,11.55,20,54.3,3.0
30,422.7,953.14,138.049,12.4836,20,55.3,4.0
30,422.7,953.14,194.353,13.2539,20,56.3,5.0
30,422.7,953.14,344.855,17.0836,20,58.3,7.0
31,426.05,77.87,-0.600856,8.39277,20,52.3,1.0
31,426.05,77.87,8.33157,9.21956,20,53.3,2.0
31,426.05,77.87,32.6033,9.77575,20,54.3,3.0
31,426.05,77.87,76.098,10.7183,20,55.3,4.0
31,426.05,77.87,120.346,11.0997,20,56.3,5.0
31,426.05,77.87,227.153,14.695,20,58.3,7.0
32,432.9,491.48,49.6977,20.7883,20,52.3,1.0
32,432.9,491.48,153.655,23.731,20,53.3,2.0
32,432.9,491.48,315.845,24.5338,20,54.3,3.0
32,432.9,491.48,543.835,27.2175,20,55.3,4.0
32,432.9,491.48,849.342,30.6888,20,56.3,5.0
32,432.9,491.48,1704.63,41.5566,20,58.3,7.0
33,460.83,771.8,8.8454,5.2328,20,52.3,1.0
33,460.83,771.8,19.2453,5.59795,20,53.3,2.0
33,460.83,771.8,36.0178,6.20236,20,54.3,3.0
33,460.83,771.8,43.7242,6.30608,20,55.3,4.0
33,460.83,771.8,60.6451,7.13147,20,56.3,5.0
33,460.83,771.8,87.8613,8.43357,20,58.3,7.0
34,491.45,101.92,42.5908,33.6083,20,52.3,1.0
34,491.45,101.92,167.553,37.0567,20,53.3,2.0
34,491.45,101.92,467.929,38.9552,20,54.3,3.0
34,491.45,101.92,874.014,42.0012,20,55.3,4.0
34,491.45,101.92,1470.49,47.2339,20,56.3,5.0
34,491.45,101.92,3428.37,66.8983,20,58.3,7.0
35,504.81,14.29,2.63236,2.74472,20,52.3,1.0
35,504.81,14.29,7.67736,2.81792,20,53.3,2.0
35,504.81,14.29,11.0406,3.06452,20,54.3,3.0
35,504.81,14.29,16.0127,3.51454,20,55.3,4.0
35,504.81,14.29,19.7647,3.82349,20,56.3,5.0
35,504.81,14.29,32.6416,4.43064,20,58.3,7.0
36,510.17,1002.41,5.83774,5.06304,20,52.3,1.0
36,510.17,1002.41,14.9273,5.48904,20,53.3,2.0
36,510.17,1002.41,31.2573,5.87228,20,54.3,3.0
36,510.17,1002.41,46.0518,6.16438,20,55.3,4.0
36,510.17,1002.41,66.5085,6.81558,20,56.3,5.0
36,510.17,1002.41,102.229,8.66709,20,58.3,7.0
37,510.67,143.02,1.174,9.81405,20,52.3,1.0
37,510.67,143.02,13.4804,10.3252,20,53.3,2.0
37,510.67,143.02,49.3384,11.6189,20,54.3,3.0
37,510.67,143.02,93.5841,12.2895,20,55.3,4.0
37,510.67,143.02,145.567,13.2166,20,56.3,5.0
37,510.67,143.02,295.652,17.8091,20,58.3,7.0
39,520.44,886.44,59.7837,28.1527,20,52.3,1.0
39,520.44,886.44,251.798,31.5393,20,53.3,2.0
39,520.44,886.44,570.169,34.5242,20,54.3,3.0
39,520.44,886.44,1010.94,38.9277,20,55.3,4.0
39,520.44,886.44,1579.21,43.8925,20,56.3,5.0
39,520.44,886.44,3113.59,62.9703,20,58.3,7.0
40,574.48,126.75,0.814444,1.7648,20,52.3,1.0
40,574.48,126.75,3.14939,2.07263,20,53.3,2.0
40,574.48,126.75,3.14265,2.06575,20,54.3,3.0
40,574.48,126.75,5.83982,2.21472,20,55.3,4.0
40,574.48,126.75,10.2681,2.57881,20,56.3,5.0
40,574.48,126.75,20.8524,2.97759,20,58.3,7.0
41,600.05,531.31,1.29434,3.38582,20,52.3,1.0
41,600.05,531.31,2.0574,3.7738,20,53.3,2.0
41,600.05,531.31,3.76928,4.09353,20,54.3,3.0
41,600.05,531.31,10.3464,4.45674,20,55.3,4.0
41,600.05,531.31,23.8998,4.92617,20,56.3,5.0
41,600.05,531.31,46.4278,6.07494,20,58.3,7.0
42,612.31,339.07,1.72556,2.90863,20,52.3,1.0
42,612.31,339.07,6.30071,3.245,20,53.3,2.0
42,612.31,339.07,12.341,3.21696,20,54.3,3.0
42,612.31,339.07,14.7938,3.4672,20,55.3,4.0
42,612.31,339.07,20.4002,3.742,20,56.3,5.0
42,612.31,339.07,31.3786,4.47403,20,58.3,7.0
43,617.32,1036.43,2.44779,3.96132,20,52.3,1.0
43,617.32,1036.43,3.84722,4.04619,20,53.3,2.0
43,617.32,1036.43,8.22877,4.37808,20,54.3,3.0
43,617.32,1036.43,12.2098,4.38623,20,55.3,4.0
43,617.32,1036.43,25.0509,5.06978,20,56.3,5.0
43,617.32,1036.43,49.0165,6.30367,20,58.3,7.0
44,632.87,58.18,21.1786,13.0584,20,52.3,1.0
44,632.87,58.18,64.5314,15.3799,20,53.3,2.0
44,632.87,58.18,131.476,15.3262,20,54.3,3.0
44,632.87,58.18,223.748,16.3019,20,55.3,4.0
44,632.87,58.18,342.238,18.4929,20,56.3,5.0
44,632.87,58.18,706.728,24.3921,20,58.3,7.0
45,642.21,919.71,-0.155408,3.79035,20,52.3,1.0
45,642.21,919.71,9.79588,4.53642,20,53.3,2.0
45,642.21,919.71,19.2756,4.33792,20,54.3,3.0
45,642.21,919.71,29.7944,4.44742,20,55.3,4.0
45,642.21,919.71,42.6741,5.2242,20,56.3,5.0
45,642.21,919.71,69.2164,6.36915,20,58.3,7.0
46,652.85,443.35,9.58755,7.17094,20,52.3,1.0
46,652.85,443.35,33.6014,7.97494,20,53.3,2.0
46,652.85,443.35,61.9632,8.35686,20,54.3,3.0
46,652.85,443.35,90.0654,8.62169,20,55.3,4.0
46,652.85,443.35,121.015,9.60617,20,56.3,5.0
46,652.85,443.35,197.103,12.2095,20,58.3,7.0
47,654.67,576.25,26.3735,38.3087,20,52.3,1.0
47,654.67,576.25,183.961,42.3177,20,53.3,2.0
47,654.67,576.25,498.197,44.5003,20,54.3,3.0
47,654.67,576.25,978.632,47.308,20,55.3,4.0
47,654.67,576.25,1622.68,53.6858,20,56.3,5.0
47,654.67,576.25,3578.86,76.5345,20,58.3,7.0
48,665.5,691.26,1.47995,5.94893,20,52.3,1.0
48,665.5,691.26,10.0529,6.3271,20,53.3,2.0
48,665.5,691.26,21.2218,6.82917,20,54.3,3.0
48,665.5,691.26,33.2412,6.92693,20,55.3,4.0
48,665.5,691.26,55.1592,7.4611,20,56.3,5.0
48,665.5,691.26,107.539,10.0608,20,58.3,7.0
49,675.07,908.25,2.44067,3.80314,20,52.3,1.0
49,675.07,908.25,8.54914,4.14948,20,53.3,2.0
49,675.07,908.25,16.8553,4.37636,20,54.3,3.0
49,675.07,908.25,27.6567,4.72837,20,55.3,4.0
49,675.07,908.25,44.4867,5.11475,20,56.3,5.0
49,675.07,908.25,72.6738,6.42449,20,58.3,7.0
50,702.71,368.44,1.19077,3.40489,20,52.3,1.0
50,702.71,368.44,3.04009,3.6367,20,53.3,2.0
50,702.71,368.44,6.05169,3.95834,20,54.3,3.0
50,702.71,368.44,11.8599,4.05754,20,55.3,4.0
50,702.71,368.44,19.4886,4.31725,20,56.3,5.0
50,702.71,368.44,37.7435,5.64087,20,58.3,7.0
51,753.34,39.78,46.466,85.6264,20,52.3,1.0
51,753.34,39.78,453.758,93.0443,20,53.3,2.0
51,753.34,39.78,1458.07,104.119,20,54.3,3.0
51,753.34,39.78,2998.11,115.282,20,55.3,4.0
51,753.34,39.78,5325.44,144.924,20,56.3,5.0
51,753.34,39.78,13398.7,220.991,20,58.3,7.0
52,790.05,677.64,2.69732,2.36247,20,52.3,1.0
52,790.05,677.64,6.16804,2.64664,20,53.3,2.0
52,790.05,677.64,9.66305,2.65057,20,54.3,3.0
52,790.05,677.64,17.3666,2.85907,20,55.3,4.0
52,790.05,677.64,23.715,3.09942,20,56.3,5.0
52,790.05,677.64,30.2985,3.94607,20,58.3,7.0
53,793.7,251.72,6.73493,5.46841,20,52.3,1.0
53,793.7,251.72,21.342,5.98055,20,53.3,2.0
53,793.7,251.72,38.3345,6.27126,20,54.3,3.0
53,793.7,251.72,47.1857,6.61747,20,55.3,4.0
53,793.7,251.72,66.8654,7.14838,20,56.3,5.0
53,793.7,251.72,107.891,8.9882,20,58.3,7.0
54,808.37,195.28,5.6097,12.9521,20,52.3,1.0
54,808.37,195.28,34.2516,14.9186,20,53.3,2.0
54,808.37,195.28,77.8027,14.8673,20,54.3,3.0
54,808.37,195.28,154.208,16.294,20,55.3,4.0
54,808.37,195.28,243.653,18.1986,20,56.3,5.0
54,808.37,195.28,513.825,23.7463,20,58.3,7.0
55,812.63,589.91,17.2515,12.4764,20,52.3,1.0
55,812.63,589.91,75.2132,13.8882,20,53.3,2.0
55,812.63,589.91,138.675,15.0347,20,54.3,3.0
55,812.63,589.91,223.64,15.8116,20,55.3,4.0
55,812.63,589.91,319.026,17.6366,20,56.3,5.0
55,812.63,589.91,537.362,24.4498,20,58.3,7.0
56,818.61,316.9,5.84927,6.9707,20,52.3,1.0
56,818.61,316.9,12.1489,7.52014,20,53.3,2.0
56,818.61,316.9,23.7859,7.73694,20,54.3,3.0
56,818.61,316.9,41.7816,8.14251,20,55.3,4.0
56,818.61,316.9,63.9773,8.88688,20,56.3,5.0
56,818.61,316.9,123.415,11.2013,20,58.3,7.0
57,834.73,669.89,25.9327,10.1406,20,52.3,1.0
57,834.73,669.89,71.9274,11.277,20,53.3,2.0
57,834.73,669.89,123.422,11.9807,20,54.3,3.0
57,834.73,669.89,184.142,12.6031,20,55.3,4.0
57,834.73,669.89,248.343,14.5978,20,56.3,5.0
57,834.73,669.89,440.639,18.9117,20,58.3,7.0
58,835.92,827.76,2.78953,2.83016,20,52.3,1.0
58,835.92,827.76,6.68857,3.04682,20,53.3,2.0
58,835.92,827.76,14.5087,3.17403,20,54.3,3.0
58,835.92,827.76,21.0262,3.36457,20,55.3,4.0
58,835.92,827.76,25.8704,3.6765,20,56.3,5.0
58,835.92,827.76,53.9618,4.54869,20,58.3,7.0
59,837.08,886.41,57.6774,26.7745,20,52.3,1.0
59,837.08,886.41,173.627,28.7742,20,53.3,2.0
59,837.08,886.41,387.448,31.1889,20,54.3,3.0
59,837.08,886.41,772.99,33.5984,20,55.3,4.0
59,837.08,886.41,1334.51,38.9647,20,56.3,5.0
59,837.08,886.41,3148.22,56.0671,20,58.3,7.0
60,855.04,886.73,0.68656,6.24376,20,52.3,1.0
60,855.04,886.73,4.67682,6.49894,20,53.3,2.0
60,855.04,886.73,14.757,6.65713,20,54.3,3.0
60,855.04,886.73,20.8632,6.99068,20,55.3,4.0
60,855.04,886.73,38.3773,7.89043,20,56.3,5.0
60,855.04,886.73,103.899,9.88813,20,58.3,7.0
61,863.05,475.62,8.71721,8.07073,20,52.3,1.0
61,863.05,475.62,29.7876,8.17725,20,53.3,2.0
61,863.05,475.62,59.7015,9.26469,20,54.3,3.0
61,863.05,475.62,88.5769,9.54013,20,55.3,4.0
61,863.05,475.62,123.716,10.5007,20,56.3,5.0
61,863.05,475.62,214.706,12.9803,20,58.3,7.0
62,867.08,670.03,22.7554,14.0543,20,52.3,1.0
62,867.08,670.03,48.9841,14.5816,20,53.3,2.0
62,867.08,670.03,109.631,15.8228,20,54.3,3.0
62,867.08,670.03,183.793,16.9663,20,55.3,4.0
62,867.08,670.03,289.42,19.9663,20,56.3,5.0
62,867.08,670.03,603.539,26.4837,20,58.3,7.0
63,875.3,1008.37,28.33,32.2096,20,52.3,1.0
63,875.3,1008.37,79.0696,34.2925,20,53.3,2.0
63,875.3,1008.37,152.996,36.6609,20,54.3,3.0
63,875.3,1008.37,263.038,39.0909,20,55.3,4.0
63,875.3,1008.37,427.661,45.13,20,56.3,5.0
63,875.3,1008.37,3800.9,107.357,20,58.3,7.0
64,874.88,653.69,27.0823,29.4649,20,52.3,1.0
64,874.88,653.69,138.482,31.244,20,53.3,2.0
64,874.88,653.69,365.092,34.7613,20,54.3,3.0
64,874.88,653.69,691.626,37.8231,20,55.3,4.0
64,874.88,653.69,1096.53,43.1366,20,56.3,5.0
64,874.88,653.69,2529.61,59.9528,20,58.3,7.0
65,875.35,475.38,3.29943,3.98028,20,52.3,1.0
65,875.35,475.38,10.5659,4.28267,20,53.3,2.0
65,875.35,475.38,20.6928,4.69306,20,54.3,3.0
65,875.35,475.38,27.39,4.79456,20,55.3,4.0
65,875.35,475.38,37.7024,5.31439,20,56.3,5.0
65,875.35,475.38,59.3166,6.90934,20,58.3,7.0
67,913.09,732.5,16.2481,16.6519,20,52.3,1.0
67,913.09,732.5,58.8867,18.2852,20,53.3,2.0
67,913.09,732.5,130.377,19.4959,20,54.3,3.0
67,913.09,732.5,250.48,20.8917,20,55.3,4.0
67,913.09,732.5,451.654,23.936,20,56.3,5.0
67,913.09,732.5,1016.5,34.5785,20,58.3,7.0
68,914.69,407.58,7.88723,38.6484,20,52.3,1.0
68,914.69,407.58,67.0204,41.868,20,53.3,2.0
68,914.69,407.58,272.913,44.6623,20,54.3,3.0
68,914.69,407.58,695.382,47.6641,20,55.3,4.0
68,914.69,407.58,1382.28,55.8463,20,56.3,5.0
68,914.69,407.58,3822.64,78.9791,20,58.3,7.0
69,945.79,808.63,45.1642,22.343,20,52.3,1.0
69,945.79,808.63,141.0,25.9208,20,53.3,2.0
69,945.79,808.63,306.388,25.8063,20,54.3,3.0
69,945.79,808.63,533.214,28.6291,20,55.3,4.0
69,945.79,808.63,856.613,32.5189,20,56.3,5.0
69,945.79,808.63,1860.78,43.8437,20,58.3,7.0
72,994.29,804.84,36.9199,14.7947,20,52.3,1.0
72,994.29,804.84,102.994,16.501,20,53.3,2.0
72,994.29,804.84,183.708,16.9313,20,54.3,3.0
72,994.29,804.84,285.541,18.1514,20,55.3,4.0
72,994.29,804.84,390.272,20.6355,20,56.3,5.0
72,994.29,804.84,732.428,26.9303,20,58.3,7.0
73,1005.68,8.87,25.0153,17.309,20,52.3,1.0
73,1005.68,8.87,88.5526,19.0777,20,53.3,2.0
73,1005.68,8.87,186.988,19.2928,20,54.3,3.0
73,1005.68,8.87,357.09,21.636,20,55.3,4.0
73,1005.68,8.87,568.461,24.711,20,56.3,5.0
73,1005.68,8.87,1261.26,32.4644,20,58.3,7.0
74,1007.61,123.34,4.03687,3.47128,20,52.3,1.0
74,1007.61,123.34,7.96052,3.75572,20,53.3,2.0
74,1007.61,123.34,12.366,3.76719,20,54.3,3.0
74,1007.61,123.34,17.1051,4.0881,20,55.3,4.0
74,1007.61,123.34,23.4295,4.45815,20,56.3,5.0
74,1007.61,123.34,40.1891,5.06123,20,58.3,7.0
75,1025.17,1071.39,6.1839,6.63775,20,52.3,1.0
75,1025.17,1071.39,22.6738,7.03995,20,53.3,2.0
75,1025.17,1071.39,36.9836,7.23107,20,54.3,3.0
75,1025.17,1071.39,49.4224,7.91559,20,55.3,4.0
75,1025.17,1071.39,94.5828,8.91496,20,56.3,5.0
75,1025.17,1071.39,143.468,10.7063,20,58.3,7.0
76,1048.15,74.13,29.3841,30.0962,20,52.3,1.0
76,1048.15,74.13,130.51,33.8868,20,53.3,2.0
76,1048.15,74.13,301.407,35.1256,20,54.3,3.0
76,1048.15,74.13,608.045,38.1732,20,55.3,4.0
76,1048.15,74.13,1051.46,43.0601,20,56.3,5.0
76,1048.15,74.13,2679.17,58.8271,20,58.3,7.0
77,1049.51,493.97,6.74772,5.77649,20,52.3,1.0
77,1049.51,493.97,16.4638,6.39593,20,53.3,2.0
77,1049.51,493.97,37.0616,7.00606,20,54.3,3.0
77,1049.51,493.97,46.7234,7.4512,20,55.3,4.0
77,1049.51,493.97,68.8652,7.89301,20,56.3,5.0
77,1049.51,493.97,117.967,10.0153,20,58.3,7.0
78,1049.4,35.12,65.1681,28.3665,20,52.3,1.0
78,1049.4,35.12,193.293,32.076,20,53.3,2.0
78,1049.4,35.12,441.792,33.6193,20,54.3,3.0
78,1049.4,35.12,797.049,36.3904,20,55.3,4.0
78,1049.4,35.12,1256.43,41.4083,20,56.3,5.0
78,1049.4,35.12,2614.93,56.7669,20,58.3,7.0
79,1055.22,957.29,13.7207,11.6734,20,52.3,1.0
79,1055.22,957.29,45.2025,13.1638,20,53.3,2.0
79,1055.22,957.29,92.9131,13.5114,20,54.3,3.0
79,1055.22,957.29,148.889,14.2838,20,55.3,4.0
79,1055.22,957.29,218.191,15.7159,20,56.3,5.0
79,1055.22,957.29,396.264,20.5015,20,58.3,7.0
80,1056.93,804.04,3.82193,5.70626,20,52.3,1.0
80,1056.93,804.04,11.2345,6.58811,20,53.3,2.0
80,1056.93,804.04,21.1686,6.47816,20,54.3,3.0
80,1056.93,804.04,41.0234,6.99188,20,55.3,4.0
80,1056.93,804.04,59.3283,7.57515,20,56.3,5.0
80,1056.93,804.04,127.092,9.48642,20,58.3,7.0
81,1069.42,234.82,-0.0758556,2.92989,20,52.3,1.0
81,1069.42,234.82,3.54053,3.42787,20,53.3,2.0
81,1069.42,234.82,7.09294,3.57718,20,54.3,3.0
81,1069.42,234.82,13.008,3.85778,20,55.3,4.0
81,1069.42,234.82,20.9257,3.81881,20,56.3,5.0
81,1069.42,234.82,37.7036,4.86345,20,58.3,7.0
82,1070.02,86.8,-2.24747,12.2922,20,52.3,1.0
82,1070.02,86.8,13.4496,13.7681,20,53.3,2.0
82,1070.02,86.8,43.168,14.3998,20,54.3,3.0
82,1070.02,86.8,88.1213,14.7772,20,55.3,4.0
82,1070.02,86.8,160.551,16.5612,20,56.3,5.0
82,1070.02,86.8,327.877,21.3601,20,58.3,7.0
83,1092.54,522.92,72.7604,38.5535,20,52.3,1.0
83,1092.54,522.92,268.167,41.3789,20,53.3,2.0
83,1092.54,522.92,634.259,43.7599,20,54.3,3.0
83,1092.54,522.92,1200.79,48.2041,20,55.3,4.0
83,1092.54,522.92,2063.66,58.1197,20,56.3,5.0
