1, 1264.79, 5.48, 40.00, 3.57
2, 58.58, 10.32, 173.00, 7.42
3, 1020.90, 7.62, 88.00, 5.29
4, 1781.83, 20.15, 150.00, 6.91
5, 66.37, 25.88, 58.00, 4.30
6, 1900.37, 34.50, 31.00, 3.14
7, 612.75, 43.53, 31.00, 3.14
8, 871.49, 70.92, 340.00, 10.40
9, 1446.25, 76.19, 448.00, 11.94
10, 506.13, 78.09, 76.00, 4.92
11, 1620.54, 93.61, 325.00, 10.17
12, 1824.78, 89.28, 85.00, 5.20
13, 1051.31, 122.00, 186.00, 7.69
14, 176.92, 130.83, 216.00, 8.29
15, 418.59, 127.80, 141.00, 6.70
16, 1179.43, 150.18, 83.00, 5.14
17, 1583.18, 155.10, 297.00, 9.72
18, 153.81, 162.48, 214.00, 8.25
19, 638.61, 160.46, 62.00, 4.44
20, 1620.60, 169.29, 376.00, 10.94
21, 1378.62, 167.81, 140.00, 6.68
22, 671.33, 171.90, 74.00, 4.85
23, 833.67, 193.16, 347.00, 10.51
24, 517.07, 193.92, 256.00, 9.03
25, 1847.83, 193.68, 253.00, 8.97
26, 851.77, 193.04, 39.00, 3.52
27, 1646.59, 201.12, 305.00, 9.85
28, 1289.61, 205.74, 50.00, 3.99
29, 1684.38, 208.24, 114.00, 6.02
30, 1505.09, 217.37, 131.00, 6.46
31, 358.90, 228.82, 157.00, 7.07
32, 1770.05, 252.72, 85.00, 5.20
33, 832.91, 252.59, 41.00, 3.61
34, 69.64, 265.18, 236.00, 8.67
35, 942.11, 270.40, 307.00, 9.89
36, 1374.58, 269.31, 159.00, 7.11
37, 990.96, 274.23, 221.00, 8.39
38, 1053.50, 275.11, 78.00, 4.98
39, 1724.08, 275.75, 83.00, 5.14
40, 1270.13, 291.44, 488.00, 12.46
41, 1224.37, 294.46, 98.00, 5.59
42, 457.46, 308.75, 71.00, 4.75
43, 1534.12, 316.50, 94.00, 5.47
44, 412.68, 316.66, 34.00, 3.29
45, 233.86, 317.90, 42.00, 3.66
46, 2.14, 341.09, 50.00, 3.99
47, 909.84, 346.58, 249.00, 8.90
48, 1734.50, 359.36, 763.00, 15.58
49, 1547.10, 371.54, 192.00, 7.82
50, 662.50, 388.87, 93.00, 5.44
51, 1090.46, 391.55, 107.00, 5.84
52, 787.41, 401.98, 54.00, 4.15
53, 831.53, 410.04, 163.00, 7.20
54, 1229.34, 413.11, 161.00, 7.16
55, 1586.16, 429.72, 40.00, 3.57
56, 1371.26, 451.05, 69.00, 4.69
57, 1338.60, 454.27, 167.00, 7.29
58, 1256.35, 483.91, 40.00, 3.57
59, 1181.87, 486.22, 56.00, 4.22
60, 809.03, 490.69, 219.00, 8.35
61, 650.65, 503.13, 376.00, 10.94
62, 1852.38, 524.53, 227.00, 8.50
63, 1783.58, 526.39, 145.00, 6.79
64, 57.97, 543.82, 236.00, 8.67
65, 1124.86, 544.98, 32.00, 3.19
66, 1089.27, 556.23, 431.00, 11.71
67, 597.42, 549.32, 33.00, 3.24
68, 194.29, 555.00, 182.00, 7.61
69, 1497.58, 573.23, 359.00, 10.69
70, 430.16, 589.27, 332.00, 10.28
71, 1046.21, 584.69, 80.00, 5.05
72, 1245.23, 595.77, 157.00, 7.07
73, 1773.03, 603.82, 204.00, 8.06
74, 649.95, 637.01, 128.00, 6.38
75, 1149.30, 650.64, 75.00, 4.89
76, 912.49, 671.79, 440.00, 11.83
77, 1267.26, 667.21, 37.00, 3.43
78, 1536.66, 675.58, 54.00, 4.15
79, 1387.41, 708.42, 66.00, 4.58
80, 94.71, 719.61, 153.00, 6.98
81, 253.52, 723.91, 155.00, 7.02
82, 1820.83, 725.46, 206.00, 8.10
83, 1425.29, 728.44, 53.00, 4.11
84, 1292.50, 759.46, 74.00, 4.85
85, 815.81, 762.28, 68.00, 4.65
86, 1892.21, 791.39, 276.00, 9.37
87, 335.87, 787.86, 52.00, 4.07
88, 1652.69, 803.38, 63.00, 4.48
89, 138.83, 816.94, 56.00, 4.22
90, 1889.19, 826.55, 306.00, 9.87
91, 236.57, 831.33, 283.00, 9.49
92, 791.53, 828.33, 93.00, 5.44
93, 1168.95, 839.89, 541.00, 13.12
94, 1742.75, 835.10, 143.00, 6.75
95, 1254.44, 847.05, 39.00, 3.52
96, 1768.69, 873.07, 439.00, 11.82
97, 1557.33, 872.82, 198.00, 7.94
98, 1403.23, 874.09, 155.00, 7.02
99, 1597.69, 877.84, 83.00, 5.14
100, 1503.59, 880.66, 98.00, 5.59
101, 805.87, 885.27, 161.00, 7.16
102, 181.68, 902.92, 663.00, 14.53
103, 1574.15, 912.32, 115.00, 6.05
104, 1240.58, 925.81, 50.00, 3.99
105, 508.68, 937.16, 151.00, 6.93
106, 1535.48, 943.60, 106.00, 5.81
107, 1005.93, 955.65, 45.00, 3.78
108, 1386.23, 963.08, 56.00, 4.22
109, 489.05, 978.07, 403.00, 11.33
110, 79.15, 978.23, 77.00, 4.95
111, 1859.41, 985.57, 52.00, 4.07
112, 1069.14, 991.43, 145.00, 6.79
113, 231.54, 989.89, 77.00, 4.95
114, 1045.97, 1005.47, 318.00, 10.06
115, 424.05, 1003.28, 104.00, 5.75
116, 1319.21, 1006.76, 38.00, 3.48
117, 198.21, 1018.42, 107.00, 5.84
118, 631.08, 1021.91, 191.00, 7.80
119, 752.23, 1040.60, 834.00, 16.29
120, 1596.17, 1036.31, 45.00, 3.78
121, 1047.41, 1044.77, 295.00, 9.69
122, 276.81, 1055.04, 100.00, 5.64
123, 1463.64, 1061.41, 55.00, 4.18
124, 1003.69, 1070.73, 234.00, 8.63
125, 504.24, 1066.29, 32.00, 3.19
126, 1484.81, 36.45, 260.00, 9.10
127, 1501.50, 38.71, 127.00, 6.36
128, 863.59, 409.99, 200.00, 7.98
129, 872.31, 425.28, 505.00, 12.68
130, 58.79, 501.24, 392.00, 11.17
131, 63.89, 523.17, 337.00, 10.36
132, 860.33, 604.06, 120.00, 6.18
133, 872.93, 604.20, 86.00, 5.23
