1, 58.91, 10.23, 154.00, 7.00
2, 1021.25, 7.83, 81.00, 5.08
3, 1264.83, 5.67, 37.00, 3.43
4, 1782.17, 20.20, 137.00, 6.60
5, 66.73, 25.93, 52.00, 4.07
6, 871.87, 70.95, 343.00, 10.45
7, 1446.69, 76.14, 385.00, 11.07
8, 506.90, 78.27, 65.00, 4.55
9, 1824.99, 88.94, 122.00, 6.23
10, 1620.92, 93.58, 315.00, 10.01
11, 1051.60, 121.93, 164.00, 7.23
12, 418.89, 127.61, 134.00, 6.53
13, 177.27, 130.83, 198.00, 7.94
14, 1180.17, 150.10, 76.00, 4.92
15, 1583.51, 155.10, 289.00, 9.59
16, 154.21, 162.53, 203.00, 8.04
17, 639.13, 160.34, 52.00, 4.07
18, 795.78, 159.79, 30.00, 3.09
19, 1620.99, 169.32, 343.00, 10.45
20, 1378.80, 167.89, 117.00, 6.10
21, 671.60, 172.14, 66.00, 4.58
22, 517.45, 193.88, 309.00, 9.92
23, 834.01, 193.10, 312.00, 9.97
24, 1848.08, 193.48, 211.00, 8.20
25, 1646.95, 201.12, 301.00, 9.79
26, 1290.31, 205.94, 48.00, 3.91
27, 1684.65, 208.33, 107.00, 5.84
28, 1505.47, 217.37, 116.00, 6.08
29, 359.47, 228.91, 134.00, 6.53
30, 1770.27, 252.95, 64.00, 4.51
31, 832.91, 252.85, 33.00, 3.24
32, 70.28, 264.93, 296.00, 9.71
33, 942.44, 270.41, 295.00, 9.69
34, 1375.04, 269.35, 149.00, 6.89
35, 991.36, 274.33, 214.00, 8.25
36, 1053.63, 274.83, 74.00, 4.85
37, 1724.46, 275.62, 71.00, 4.75
38, 1270.59, 291.38, 470.00, 12.23
39, 1224.30, 294.85, 90.00, 5.35
40, 458.05, 308.78, 55.00, 4.18
41, 1534.76, 316.68, 83.00, 5.14
42, 2.20, 341.07, 50.00, 3.99
43, 910.25, 346.61, 231.00, 8.57
44, 1734.92, 359.33, 685.00, 14.77
45, 1547.51, 371.49, 172.00, 7.40
46, 663.04, 388.86, 91.00, 5.38
47, 1090.76, 391.48, 90.00, 5.35
