spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,deltaL1,deltaL2,deltaL,lambda,lambda_stat_error,deltaLambda,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
27,1069.15,234.33,-5.74382,1.93925,23.0,56.46,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.1005237442124094,annealing_T=100_h=25,20260702-101218,previous_detection,0.93558,2.1112,2.1112,-0.739254,0.312821,0.704641,-1.32361e+06,7.08009e+06,11.3587,2,5.67935,1,2,5.52334e-07,0
28,1088.23,912.11,3.73655,1.89793,17.0,56.13,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,1.4131525041550994,annealing_T=100_h=5,20260612-001017,previous_detection,5.78716,0.47496,5.78716,-1.7935,0,0,6.50572e+13,0,19.1932,2,9.59661,4,0,2.91592e-06,0
28,1088.23,912.11,0.29314,1.92434,19.0,56.24,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,1.4131525041550994,annealing_T=100_h=5,20260612-001017,previous_detection,2.77707,1.65183,2.77707,-1.7935,0,0,6.50572e+13,0,19.1932,2,9.59661,4,0,2.91592e-06,0
28,1088.23,912.11,-9.03433,2.09005,21.0,56.35,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,1.4131525041550994,annealing_T=100_h=5,20260612-001017,previous_detection,1.82327,6.77457,6.77457,-1.7935,0,0,6.50572e+13,0,19.1932,2,9.59661,4,0,2.91592e-06,0
28,1088.23,912.11,1.51115,2.1647,23.0,56.46,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,1.4131525041550994,annealing_T=100_h=5,20260612-001017,previous_detection,3.85004,5.25186,5.25186,-1.7935,0,0,6.50572e+13,0,19.1932,2,9.59661,4,0,2.91592e-06,0
29,1089.65,689.1,73.6446,1.82836,17.0,56.13,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,1.1280070921763283,annealing_T=125_h=25,20260828-044900,phase_detection,0.8897,5.0659,5.0659,0.105947,0.00419611,0.019552,11.4033,1.00892,16.9893,2,8.49463,0,3,6.75591e-07,1
29,1089.65,689.1,83.6462,1.52049,19.0,56.24,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,1.1280070921763283,annealing_T=125_h=25,20260828-044900,phase_detection,1.5774,1.9897,1.9897,0.105947,0.00419611,0.019552,11.4033,1.00892,16.9893,2,8.49463,0,3,6.75591e-07,1
29,1089.65,689.1,100.985,1.74056,21.0,56.35,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,1.1280070921763283,annealing_T=125_h=25,20260828-044900,phase_detection,3.275,2.776,3.275,0.105947,0.00419611,0.019552,11.4033,1.00892,16.9893,2,8.49463,0,3,6.75591e-07,1
29,1089.65,689.1,133.183,1.69374,23.0,56.46,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,1.1280070921763283,annealing_T=125_h=25,20260828-044900,phase_detection,2.932,6.476,6.476,0.105947,0.00419611,0.019552,11.4033,1.00892,16.9893,2,8.49463,0,3,6.75591e-07,1
30,1149.57,430.34,45.2418,1.90177,17.0,56.13,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,0.8786353054594696,annealing_T=125_h=25,20260828-044900,phase_detection,1.0347,0.0784,1.0347,0.0437633,0.00866,0.0097417,20.0915,3.59556,38.3677,2,19.1838,0,3,2.63052e-08,1
30,1149.57,430.34,38.0869,1.84664,19.0,56.24,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,0.8786353054594696,annealing_T=125_h=25,20260828-044900,phase_detection,1.5583,0.8447,1.5583,0.0437633,0.00866,0.0097417,20.0915,3.59556,38.3677,2,19.1838,0,3,2.63052e-08,1
30,1149.57,430.34,57.0907,1.72232,21.0,56.35,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,0.8786353054594696,annealing_T=125_h=25,20260828-044900,phase_detection,2.7459,1.4333,2.7459,0.0437633,0.00866,0.0097417,20.0915,3.59556,38.3677,2,19.1838,0,3,2.63052e-08,1
30,1149.57,430.34,52.6879,1.77776,23.0,56.46,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,0.8786353054594696,annealing_T=125_h=25,20260828-044900,phase_detection,1.7915,2.3916,2.3916,0.0437633,0.00866,0.0097417,20.0915,3.59556,38.3677,2,19.1838,0,3,2.63052e-08,1
31,1170.1,241.19,684.509,1.95027,17.0,56.13,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,0.6985699678629218,annealing_T=125_h=25,20260828-044900,phase_detection,16.809,11.292,16.809,0.0465741,0.000560913,0.00194388,308.164,3.54547,25.9999,2,13,0,3,6.7578e-06,1
31,1170.1,241.19,739.253,1.84052,19.0,56.24,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,0.6985699678629218,annealing_T=125_h=25,20260828-044900,phase_detection,6.746,11.302,11.302,0.0465741,0.000560913,0.00194388,308.164,3.54547,25.9999,2,13,0,3,6.7578e-06,1
31,1170.1,241.19,823.981,1.98185,21.0,56.35,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,0.6985699678629218,annealing_T=125_h=25,20260828-044900,phase_detection,14.853,11.091,14.853,0.0465741,0.000560913,0.00194388,308.164,3.54547,25.9999,2,13,0,3,6.7578e-06,1
31,1170.1,241.19,899.134,1.97825,23.0,56.46,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,0.6985699678629218,annealing_T=125_h=25,20260828-044900,phase_detection,7.89,16.676,16.676,0.0465741,0.000560913,0.00194388,308.164,3.54547,25.9999,2,13,0,3,6.7578e-06,1
32,1180.82,594.91,16.3896,1.87003,17.0,56.13,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.5664803615308388,annealing_T=75_h=25,20260531-095134,previous_detection,10.07422,0.1753,10.07422,0.1016,0.0641296,0.347499,1.52884,2.04491,58.6395,2,29.3197,0,3,9.45894e-06,1
32,1180.82,594.91,8.66384,1.62483,19.0,56.24,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.5664803615308388,annealing_T=75_h=25,20260531-095134,previous_detection,8.985398,4.28356,8.985398,0.1016,0.0641296,0.347499,1.52884,2.04491,58.6395,2,29.3197,0,3,9.45894e-06,1
32,1180.82,594.91,5.18574,1.53112,21.0,56.35,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.5664803615308388,annealing_T=75_h=25,20260531-095134,previous_detection,2.23588,5.25846,5.25846,0.1016,0.0641296,0.347499,1.52884,2.04491,58.6395,2,29.3197,0,3,9.45894e-06,1
32,1180.82,594.91,23.2525,1.95191,23.0,56.46,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.5664803615308388,annealing_T=75_h=25,20260531-095134,previous_detection,5.757,3.2442,5.757,0.1016,0.0641296,0.347499,1.52884,2.04491,58.6395,2,29.3197,0,3,9.45894e-06,1
33,1228.01,668.95,0.0780481,2.12956,17.0,56.13,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.4841487374763764,annealing_T=75_h=25,20260531-095134,previous_detection,1.5648681,3.9615719,3.9615719,0.192668,0.142141,0.830419,0.0628943,0.19433,4.53986,2,2.26993,0,3,1.80513e-06,1
33,1228.01,668.95,1.12083,2.05243,19.0,56.24,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.4841487374763764,annealing_T=75_h=25,20260531-095134,previous_detection,5.81078,1.77322,5.81078,0.192668,0.142141,0.830419,0.0628943,0.19433,4.53986,2,2.26993,0,3,1.80513e-06,1
33,1228.01,668.95,6.86863,1.89192,21.0,56.35,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.4841487374763764,annealing_T=75_h=25,20260531-095134,previous_detection,2.48034,4.42197,4.42197,0.192668,0.142141,0.830419,0.0628943,0.19433,4.53986,2,2.26993,0,3,1.80513e-06,1
33,1228.01,668.95,3.71071,2.07592,23.0,56.46,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.4841487374763764,annealing_T=75_h=25,20260531-095134,previous_detection,0.87545,5.01017,5.01017,0.192668,0.142141,0.830419,0.0628943,0.19433,4.53986,2,2.26993,0,3,1.80513e-06,1
34,1242.2,153.93,16.0553,2.03932,17.0,56.13,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.555190795224493,annealing_T=100_h=25,20260702-101218,previous_detection,5.4708,0.353,5.4708,0.0874053,0.0267842,0.134707,3.49667,1.96011,67.9557,2,33.9778,0,3,3.22183e-08,1
34,1242.2,153.93,26.1644,1.93437,19.0,56.24,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.555190795224493,annealing_T=100_h=25,20260702-101218,previous_detection,9.5759,1.0982,9.5759,0.0874053,0.0267842,0.134707,3.49667,1.96011,67.9557,2,33.9778,0,3,3.22183e-08,1
34,1242.2,153.93,11.0985,1.68962,21.0,56.35,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.555190795224493,annealing_T=100_h=25,20260702-101218,previous_detection,4.07089,5.9499,5.9499,0.0874053,0.0267842,0.134707,3.49667,1.96011,67.9557,2,33.9778,0,3,3.22183e-08,1
34,1242.2,153.93,32.6907,2.0075,23.0,56.46,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.555190795224493,annealing_T=100_h=25,20260702-101218,previous_detection,2.0508,0.6246,2.0508,0.0874053,0.0267842,0.134707,3.49667,1.96011,67.9557,2,33.9778,0,3,3.22183e-08,1
35,1245.35,483.98,9.87709,1.42433,17.0,56.13,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.435590277530208,annealing_T=100_h=25,20260702-101218,previous_detection,7.8646,3.18101,7.8646,0.141821,1.01712,0.0500319,1.17011,1,97.1522,2,48.5761,3,1,33.6788,0
35,1245.35,483.98,29.7322,1.5009,19.0,56.24,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.435590277530208,annealing_T=100_h=25,20260702-101218,previous_detection,6.2751,0.4277,6.2751,0.141821,1.01712,0.0500319,1.17011,1,97.1522,2,48.5761,3,1,33.6788,0
35,1245.35,483.98,16.5609,1.45278,21.0,56.35,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.435590277530208,annealing_T=100_h=25,20260702-101218,previous_detection,2.837,5.9597,5.9597,0.141821,1.01712,0.0500319,1.17011,1,97.1522,2,48.5761,3,1,33.6788,0
35,1245.35,483.98,27.6762,1.40058,23.0,56.46,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.435590277530208,annealing_T=100_h=25,20260702-101218,previous_detection,0.257,2.8887,2.8887,0.141821,1.01712,0.0500319,1.17011,1,97.1522,2,48.5761,3,1,33.6788,0
36,1255.97,595.66,-2.72492,2.00659,17.0,56.13,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.779820138066612,annealing_T=100_h=25,20260702-101218,previous_detection,1.07085,8.85984,8.85984,2.3465,0.0654876,0,-2.69403e-23,3.95373e-23,14.5812,2,7.29059,4,1,0.00106152,0
36,1255.97,595.66,0.384125,1.85984,19.0,56.24,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.779820138066612,annealing_T=100_h=25,20260702-101218,previous_detection,8.148525,6.975675,8.148525,2.3465,0.0654876,0,-2.69403e-23,3.95373e-23,14.5812,2,7.29059,4,1,0.00106152,0
36,1255.97,595.66,7.30092,2.06822,21.0,56.35,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.779820138066612,annealing_T=100_h=25,20260702-101218,previous_detection,2.03182,0.54216,2.03182,2.3465,0.0654876,0,-2.69403e-23,3.95373e-23,14.5812,2,7.29059,4,1,0.00106152,0
36,1255.97,595.66,-7.44528,1.87673,23.0,56.46,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.779820138066612,annealing_T=100_h=25,20260702-101218,previous_detection,3.34102,1.67814,3.34102,2.3465,0.0654876,0,-2.69403e-23,3.95373e-23,14.5812,2,7.29059,4,1,0.00106152,0
37,1255.51,234.77,9.37333,1.87752,17.0,56.13,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.0,before_annealing,20260514-062228,previous_detection,8.860217,1.42362,8.860217,-0.32104,0.183744,0.62217,1977.45,6504.42,5.26522,2,2.63261,0,3,1.06173e-05,1
37,1255.51,234.77,1.6103,1.67375,19.0,56.24,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.0,before_annealing,20260514-062228,previous_detection,3.63828,0.03939,3.63828,-0.32104,0.183744,0.62217,1977.45,6504.42,5.26522,2,2.63261,0,3,1.06173e-05,1
37,1255.51,234.77,4.6486,1.57508,21.0,56.35,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.0,before_annealing,20260514-062228,previous_detection,5.153419,1.81303,5.153419,-0.32104,0.183744,0.62217,1977.45,6504.42,5.26522,2,2.63261,0,3,1.06173e-05,1
37,1255.51,234.77,1.33408,1.74052,23.0,56.46,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.0,before_annealing,20260514-062228,previous_detection,3.51743,1.489724,3.51743,-0.32104,0.183744,0.62217,1977.45,6504.42,5.26522,2,2.63261,0,3,1.06173e-05,1
38,1267.76,413.31,10.0283,1.79396,17.0,56.13,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.3740261161158553,annealing_T=100_h=25,20260702-101218,previous_detection,4.5581,5.3154,5.3154,0.0990594,0.0156046,0.0198386,3.45543,1.13784,60.0522,2,30.0261,0,3,5.53654e-08,1
38,1267.76,413.31,32.2179,1.97756,19.0,56.24,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.3740261161158553,annealing_T=100_h=25,20260702-101218,previous_detection,0.6732,4.5924,4.5924,0.0990594,0.0156046,0.0198386,3.45543,1.13784,60.0522,2,30.0261,0,3,5.53654e-08,1
38,1267.76,413.31,33.5175,2.05161,21.0,56.35,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.3740261161158553,annealing_T=100_h=25,20260702-101218,previous_detection,8.9226,0.8803,8.9226,0.0990594,0.0156046,0.0198386,3.45543,1.13784,60.0522,2,30.0261,0,3,5.53654e-08,1
38,1267.76,413.31,29.2792,1.84527,23.0,56.46,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.3740261161158553,annealing_T=100_h=25,20260702-101218,previous_detection,6.4178,8.701,8.701,0.0990594,0.0156046,0.0198386,3.45543,1.13784,60.0522,2,30.0261,0,3,5.53654e-08,1
39,1287.56,876.27,7.36157,1.75618,17.0,56.13,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.3623534186398592,annealing_T=100_h=5,20260612-001017,previous_detection,0.75205,0.65562,0.75205,0.201529,0.0452916,0.081002,0.159418,0.156872,8.51921,2,4.2596,0,3,1.20549e-07,1
39,1287.56,876.27,4.16482,1.47763,19.0,56.24,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.3623534186398592,annealing_T=100_h=5,20260612-001017,previous_detection,8.96105,3.29553,8.96105,0.201529,0.0452916,0.081002,0.159418,0.156872,8.51921,2,4.2596,0,3,1.20549e-07,1
39,1287.56,876.27,13.1226,1.56763,21.0,56.35,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.3623534186398592,annealing_T=100_h=5,20260612-001017,previous_detection,5.8721,6.86168,6.86168,0.201529,0.0452916,0.081002,0.159418,0.156872,8.51921,2,4.2596,0,3,1.20549e-07,1
39,1287.56,876.27,15.9613,1.643,23.0,56.46,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.3623534186398592,annealing_T=100_h=5,20260612-001017,previous_detection,1.235,0.0268,1.235,0.201529,0.0452916,0.081002,0.159418,0.156872,8.51921,2,4.2596,0,3,1.20549e-07,1
40,1293.51,322.06,64.6885,1.88966,17.0,56.13,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,1.2731457104354016,annealing_T=125_h=25,20260828-044900,phase_detection,0.9222,2.8104,2.8104,0.0332854,0.00549577,0.017312,36.9683,4.18098,1.23072,2,0.615362,0,3,1.0593e-08,1
40,1293.51,322.06,70.693,1.6128,19.0,56.24,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,1.2731457104354016,annealing_T=125_h=25,20260828-044900,phase_detection,1.7414,0.458,1.7414,0.0332854,0.00549577,0.017312,36.9683,4.18098,1.23072,2,0.615362,0,3,1.0593e-08,1
40,1293.51,322.06,73.1454,1.56791,21.0,56.35,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,1.2731457104354016,annealing_T=125_h=25,20260828-044900,phase_detection,7.238,3.3027,7.238,0.0332854,0.00549577,0.017312,36.9683,4.18098,1.23072,2,0.615362,0,3,1.0593e-08,1
40,1293.51,322.06,80.0136,1.6787,23.0,56.46,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,1.2731457104354016,annealing_T=125_h=25,20260828-044900,phase_detection,3.3017,4.7474,4.7474,0.0332854,0.00549577,0.017312,36.9683,4.18098,1.23072,2,0.615362,0,3,1.0593e-08,1
41,1321.6,76.13,-8.94657,1.81059,17.0,56.13,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.1964688270438712,annealing_T=100_h=5,20260612-001017,previous_detection,3.76853,5.50249,5.50249,0.0742206,0.118518,0,0.405518,1.02173,97.5605,2,48.7802,0,3,8.88051e-06,1
41,1321.6,76.13,11.6372,1.95486,19.0,56.24,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.1964688270438712,annealing_T=100_h=5,20260612-001017,previous_detection,6.52744,1.0885,6.52744,0.0742206,0.118518,0,0.405518,1.02173,97.5605,2,48.7802,0,3,8.88051e-06,1
41,1321.6,76.13,10.7375,1.85861,21.0,56.35,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.1964688270438712,annealing_T=100_h=5,20260612-001017,previous_detection,1.024,5.60241,5.60241,0.0742206,0.118518,0,0.405518,1.02173,97.5605,2,48.7802,0,3,8.88051e-06,1
41,1321.6,76.13,-5.43458,1.90625,23.0,56.46,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.1964688270438712,annealing_T=100_h=5,20260612-001017,previous_detection,4.34788,2.76527,4.34788,0.0742206,0.118518,0,0.405518,1.02173,97.5605,2,48.7802,0,3,8.88051e-06,1
42,1373.17,812.62,200.68,1.93683,17.0,56.13,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,1.1476933388323751,annealing_T=125_h=25,20260828-044900,phase_detection,0.207,8.251,8.251,-0.335132,0.00720914,0.0189016,58094.4,7449.84,289.939,2,144.97,0,3,1.54343e-08,1
42,1373.17,812.62,87.19,1.80574,19.0,56.24,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,1.1476933388323751,annealing_T=125_h=25,20260828-044900,phase_detection,3.9664,3.5042,3.9664,-0.335132,0.00720914,0.0189016,58094.4,7449.84,289.939,2,144.97,0,3,1.54343e-08,1
42,1373.17,812.62,42.5568,1.80914,21.0,56.35,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,1.1476933388323751,annealing_T=125_h=25,20260828-044900,phase_detection,5.429,2.5226,5.429,-0.335132,0.00720914,0.0189016,58094.4,7449.84,289.939,2,144.97,0,3,1.54343e-08,1
42,1373.17,812.62,51.6597,1.75929,23.0,56.46,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260828-044900,1.1476933388323751,annealing_T=125_h=25,20260828-044900,phase_detection,1.3407,2.1514,2.1514,-0.335132,0.00720914,0.0189016,58094.4,7449.84,289.939,2,144.97,0,3,1.54343e-08,1
43,1376.56,912.64,33.4639,2.04124,17.0,56.13,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.654524439518265,annealing_T=100_h=25,20260702-101218,previous_detection,0.0403,9.1182,9.1182,0.0196859,0.0110842,0.0530125,27.0285,6.07476,13.3375,2,6.66876,0,3,7.93292e-06,1
43,1376.56,912.64,43.4889,1.89858,19.0,56.24,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.654524439518265,annealing_T=100_h=25,20260702-101218,previous_detection,9.0746,9.6329,9.6329,0.0196859,0.0110842,0.0530125,27.0285,6.07476,13.3375,2,6.66876,0,3,7.93292e-06,1
43,1376.56,912.64,43.201,1.92382,21.0,56.35,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.654524439518265,annealing_T=100_h=25,20260702-101218,previous_detection,0.8165,9.3735,9.3735,0.0196859,0.0110842,0.0530125,27.0285,6.07476,13.3375,2,6.66876,0,3,7.93292e-06,1
43,1376.56,912.64,39.2102,2.07851,23.0,56.46,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.654524439518265,annealing_T=100_h=25,20260702-101218,previous_detection,0.6354,1.8378,1.8378,0.0196859,0.0110842,0.0530125,27.0285,6.07476,13.3375,2,6.66876,0,3,7.93292e-06,1
44,1497.61,507.96,68.3073,1.66346,17.0,56.13,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.608486151007892,annealing_T=100_h=25,20260702-101218,previous_detection,3.2589,6.5064,6.5064,0.0557277,0.00478983,0.00756296,27.7385,2.71691,25.773,2,12.8865,0,3,3.21816e-06,1
44,1497.61,507.96,87.341,1.77823,19.0,56.24,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.608486151007892,annealing_T=100_h=25,20260702-101218,previous_detection,4.9622,14.1593,14.1593,0.0557277,0.00478983,0.00756296,27.7385,2.71691,25.773,2,12.8865,0,3,3.21816e-06,1
44,1497.61,507.96,85.98,1.58081,21.0,56.35,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.608486151007892,annealing_T=100_h=25,20260702-101218,previous_detection,3.9728,3.9653,3.9728,0.0557277,0.00478983,0.00756296,27.7385,2.71691,25.773,2,12.8865,0,3,3.21816e-06,1
44,1497.61,507.96,100.701,1.98519,23.0,56.46,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.608486151007892,annealing_T=100_h=25,20260702-101218,previous_detection,3.125,9.6588,9.6588,0.0557277,0.00478983,0.00756296,27.7385,2.71691,25.773,2,12.8865,0,3,3.21816e-06,1
45,1502.88,866.45,5.68791,1.66895,17.0,56.13,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.5921148537236492,annealing_T=100_h=5,20260612-001017,previous_detection,1.28466,2.00179,2.00179,0.158035,0.0372791,0.0987113,0.445788,0.358745,3.86863,2,1.93432,0,3,6.13251e-06,1
45,1502.88,866.45,7.91097,1.89357,19.0,56.24,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.5921148537236492,annealing_T=100_h=5,20260612-001017,previous_detection,2.58883,0.19165,2.58883,0.158035,0.0372791,0.0987113,0.445788,0.358745,3.86863,2,1.93432,0,3,6.13251e-06,1
45,1502.88,866.45,15.3617,1.81284,21.0,56.35,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.5921148537236492,annealing_T=100_h=5,20260612-001017,previous_detection,3.4481,2.1281,3.4481,0.158035,0.0372791,0.0987113,0.445788,0.358745,3.86863,2,1.93432,0,3,6.13251e-06,1
45,1502.88,866.45,15.7305,1.70795,23.0,56.46,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.5921148537236492,annealing_T=100_h=5,20260612-001017,previous_detection,7.37786,0.6559,7.37786,0.158035,0.0372791,0.0987113,0.445788,0.358745,3.86863,2,1.93432,0,3,6.13251e-06,1
46,1537.56,405.87,-18.2044,1.81738,17.0,56.13,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.824499955744365,annealing_T=100_h=25,20260702-101218,previous_detection,5.084,9.07047,9.07047,-0.199165,0.0391819,0.0566154,-560.209,401.976,30.7365,2,15.3682,0,3,1.4492e-07,1
46,1537.56,405.87,-12.1182,1.83977,19.0,56.24,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.824499955744365,annealing_T=100_h=25,20260702-101218,previous_detection,5.4159,0.6172,5.4159,-0.199165,0.0391819,0.0566154,-560.209,401.976,30.7365,2,15.3682,0,3,1.4492e-07,1
46,1537.56,405.87,-16.765,1.99207,21.0,56.35,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.824499955744365,annealing_T=100_h=25,20260702-101218,previous_detection,1.0064,6.99367,6.99367,-0.199165,0.0391819,0.0566154,-560.209,401.976,30.7365,2,15.3682,0,3,1.4492e-07,1
46,1537.56,405.87,1.2544,1.90787,23.0,56.46,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.824499955744365,annealing_T=100_h=25,20260702-101218,previous_detection,5.99395,0.865766,5.99395,-0.199165,0.0391819,0.0566154,-560.209,401.976,30.7365,2,15.3682,0,3,1.4492e-07,1
47,1584.63,812.68,15.4463,2.0888,17.0,56.13,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.5303772242471304,annealing_T=100_h=5,20260612-001017,previous_detection,2.8955,5.328,5.328,-0.116919,0.0405261,0.0762094,122.451,94.8362,15.8819,2,7.94097,0,3,3.00794e-07,1
47,1584.63,812.68,17.318,1.83838,19.0,56.24,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.5303772242471304,annealing_T=100_h=5,20260612-001017,previous_detection,11.6839,4.3928,11.6839,-0.116919,0.0405261,0.0762094,122.451,94.8362,15.8819,2,7.94097,0,3,3.00794e-07,1
47,1584.63,812.68,4.82768,1.91134,21.0,56.35,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.5303772242471304,annealing_T=100_h=5,20260612-001017,previous_detection,10.82872,1.26338,10.82872,-0.116919,0.0405261,0.0762094,122.451,94.8362,15.8819,2,7.94097,0,3,3.00794e-07,1
47,1584.63,812.68,11.0012,1.99392,23.0,56.46,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260828-044900,0.5303772242471304,annealing_T=100_h=5,20260612-001017,previous_detection,4.5357,0.7831,4.5357,-0.116919,0.0405261,0.0762094,122.451,94.8362,15.8819,2,7.94097,0,3,3.00794e-07,1
48,1585.61,651.71,2.02727,1.62443,17.0,56.13,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260828-044900,2.7493453766304587,annealing_T=100_h=25,20260702-101218,previous_detection,5.8252,0.04735,5.8252,0.00927029,0.0386593,0.0980017,-6.25042,4.87388,126.886,2,63.4428,0,3,3.69508e-06,1
