1, 1483.85, 38.11, 41.00, 3.61
2, 1444.96, 77.90, 103.00, 5.73
3, 1619.80, 95.12, 69.00, 4.69
4, 1581.96, 156.52, 38.00, 3.48
5, 152.63, 164.27, 41.00, 3.61
6, 1619.36, 171.14, 89.00, 5.32
7, 832.87, 195.00, 80.00, 5.05
8, 516.28, 195.35, 79.00, 5.01
9, 1645.37, 202.63, 82.00, 5.11
10, 68.17, 266.88, 57.00, 4.26
11, 940.95, 271.55, 66.00, 4.58
12, 989.77, 276.26, 51.00, 4.03
13, 1268.98, 293.20, 94.00, 5.47
14, 1733.71, 360.91, 160.00, 7.14
15, 831.02, 412.00, 41.00, 3.61
16, 872.46, 426.68, 32.00, 3.19
17, 57.59, 502.86, 108.00, 5.86
18, 648.71, 504.35, 32.00, 3.19
19, 62.38, 525.55, 50.00, 3.99
20, 1851.64, 527.39, 36.00, 3.39
21, 56.49, 545.53, 59.00, 4.33
22, 1087.94, 557.72, 84.00, 5.17
23, 429.01, 590.92, 90.00, 5.35
24, 1772.05, 605.71, 46.00, 3.83
25, 1891.48, 793.14, 48.00, 3.91
26, 1887.81, 828.08, 42.00, 3.66
27, 235.45, 832.77, 62.00, 4.44
28, 1167.91, 841.69, 179.00, 7.55
29, 1767.48, 874.68, 84.00, 5.17
30, 180.53, 904.31, 132.00, 6.48
31, 487.80, 978.85, 55.00, 4.18
32, 1044.50, 1007.75, 46.00, 3.83
33, 751.21, 1042.83, 67.00, 4.62
34, 1046.39, 1047.26, 56.00, 4.22
