1, 57.58, 11.69, 80.00, 5.05
2, 1780.54, 21.72, 42.00, 3.66
3, 1483.96, 37.83, 106.00, 5.81
4, 1501.11, 40.28, 45.00, 3.78
5, 1445.11, 77.67, 189.00, 7.76
6, 1619.75, 95.12, 154.00, 7.00
7, 1050.35, 123.52, 80.00, 5.05
8, 417.47, 129.09, 60.00, 4.37
9, 175.83, 132.56, 62.00, 4.44
10, 1582.24, 156.49, 117.00, 6.10
11, 152.76, 164.10, 108.00, 5.86
12, 1619.71, 170.86, 177.00, 7.51
13, 1377.22, 169.76, 45.00, 3.78
14, 1089.24, 170.69, 57.00, 4.26
15, 516.18, 195.37, 167.00, 7.29
16, 832.97, 194.77, 146.00, 6.82
17, 1846.83, 195.36, 49.00, 3.95
18, 1645.58, 202.51, 158.00, 7.09
19, 1683.50, 210.14, 54.00, 4.15
20, 1504.27, 218.94, 59.00, 4.33
21, 358.38, 230.24, 46.00, 3.83
22, 68.73, 266.53, 125.00, 6.31
23, 941.14, 271.67, 145.00, 6.79
24, 1373.28, 270.91, 54.00, 4.15
25, 989.97, 275.85, 116.00, 6.08
26, 1269.48, 293.23, 182.00, 7.61
27, 909.15, 347.86, 95.00, 5.50
28, 1733.78, 360.76, 278.00, 9.41
29, 830.66, 411.95, 95.00, 5.50
30, 862.61, 411.31, 70.00, 4.72
31, 1228.47, 415.34, 30.00, 3.09
32, 872.45, 426.60, 146.00, 6.82
33, 856.64, 426.64, 37.00, 3.43
34, 807.83, 492.28, 96.00, 5.53
35, 57.67, 502.65, 186.00, 7.69
36, 649.33, 504.18, 130.00, 6.43
37, 62.77, 525.12, 113.00, 6.00
38, 1851.87, 526.12, 97.00, 5.56
39, 1782.80, 528.24, 72.00, 4.79
40, 56.66, 545.37, 120.00, 6.18
41, 1088.15, 557.83, 170.00, 7.36
42, 193.15, 556.51, 51.00, 4.03
43, 1496.09, 575.77, 53.00, 4.11
44, 429.31, 590.75, 154.00, 7.00
45, 1244.45, 597.41, 81.00, 5.08
46, 1772.06, 605.50, 109.00, 5.89
47, 859.14, 605.65, 48.00, 3.91
48, 648.59, 638.54, 54.00, 4.15
49, 911.71, 673.14, 95.00, 5.50
50, 252.32, 725.40, 33.00, 3.24
51, 1820.21, 727.11, 57.00, 4.26
52, 1891.38, 793.02, 119.00, 6.15
53, 1888.12, 827.85, 110.00, 5.92
54, 235.55, 832.70, 146.00, 6.82
55, 790.96, 829.62, 38.00, 3.48
56, 1167.89, 841.46, 267.00, 9.22
57, 1556.24, 874.26, 109.00, 5.89
58, 1767.76, 874.50, 172.00, 7.40
59, 1402.59, 875.75, 38.00, 3.48
60, 1502.57, 882.31, 38.00, 3.48
61, 804.61, 886.70, 47.00, 3.87
62, 180.61, 904.27, 238.00, 8.70
63, 1573.36, 914.35, 38.00, 3.48
64, 1534.61, 945.25, 48.00, 3.91
65, 487.83, 978.96, 153.00, 6.98
66, 1044.80, 1007.38, 130.00, 6.43
67, 197.71, 1019.90, 50.00, 3.99
68, 630.14, 1023.43, 78.00, 4.98
69, 751.52, 1042.64, 220.00, 8.37
70, 1046.47, 1046.68, 145.00, 6.79
71, 1002.54, 1072.40, 92.00, 5.41
