spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,v_fin,deltaL1,deltaL2,deltaL,B,B_stat_error,deltaB,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
2,93.48,353.17,85.381,1.81165,20.0,58.3,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260625-095817,2.250377746068396,annealing_T=75_h=25,20260530-001924,previous_detection,7.0,14.0939,1.2668,14.0939,2.22065,0.071661,0.318832,1.13111,0.146517,107.194,4,26.7986,0,3,7.37101e-06,1
3,138.96,256.94,-3.95557,1.07198,20.0,52.3,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260625-095817,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,1.0,1.93339,2.31959,2.31959,0.175445,0.192539,0.315377,-3.59815,0.86137,53.3697,4,13.3424,0,3,6.34686e-06,1
3,138.96,256.94,-3.12829,1.16085,20.0,53.3,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260625-095817,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,2.0,4.60827,1.15619,4.60827,0.175445,0.192539,0.315377,-3.59815,0.86137,53.3697,4,13.3424,0,3,6.34686e-06,1
3,138.96,256.94,-0.320874,1.23103,20.0,54.3,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260625-095817,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,3.0,1.632014,1.732876,1.732876,0.175445,0.192539,0.315377,-3.59815,0.86137,53.3697,4,13.3424,0,3,6.34686e-06,1
3,138.96,256.94,-12.786,1.38255,20.0,55.3,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260625-095817,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,4.0,3.5701,6.11051,6.11051,0.175445,0.192539,0.315377,-3.59815,0.86137,53.3697,4,13.3424,0,3,6.34686e-06,1
3,138.96,256.94,-5.05542,1.42324,20.0,56.3,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260625-095817,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,5.0,0.92364,4.437798,4.437798,0.175445,0.192539,0.315377,-3.59815,0.86137,53.3697,4,13.3424,0,3,6.34686e-06,1
3,138.96,256.94,-0.259036,1.86466,20.0,58.3,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260625-095817,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,7.0,1.422436,4.439206,4.439206,0.175445,0.192539,0.315377,-3.59815,0.86137,53.3697,4,13.3424,0,3,6.34686e-06,1
4,182.47,171.0,134.038,0.831662,20.0,52.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.1552488909321732,annealing_T=100_h=25,20260625-095817,phase_detection,1.0,0.297,0.447,0.447,2.30727,0.00117926,0.0434447,96.7613,0.176688,13882.1,4,3470.52,0,3,1.30325e-09,1
4,182.47,171.0,525.509,0.898188,20.0,53.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.1552488909321732,annealing_T=100_h=25,20260625-095817,phase_detection,2.0,0.293,0.415,0.415,2.30727,0.00117926,0.0434447,96.7613,0.176688,13882.1,4,3470.52,0,3,1.30325e-09,1
4,182.47,171.0,1241.91,1.21709,20.0,54.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.1552488909321732,annealing_T=100_h=25,20260625-095817,phase_detection,3.0,11.76,15.25,15.25,2.30727,0.00117926,0.0434447,96.7613,0.176688,13882.1,4,3470.52,0,3,1.30325e-09,1
4,182.47,171.0,2301.24,1.6503,20.0,55.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.1552488909321732,annealing_T=100_h=25,20260625-095817,phase_detection,4.0,23.99,33.48,33.48,2.30727,0.00117926,0.0434447,96.7613,0.176688,13882.1,4,3470.52,0,3,1.30325e-09,1
4,182.47,171.0,3829.04,2.65524,20.0,56.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.1552488909321732,annealing_T=100_h=25,20260625-095817,phase_detection,5.0,58.15,63.01,63.01,2.30727,0.00117926,0.0434447,96.7613,0.176688,13882.1,4,3470.52,0,3,1.30325e-09,1
4,182.47,171.0,9060.36,6.59249,20.0,58.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.1552488909321732,annealing_T=100_h=25,20260625-095817,phase_detection,7.0,188.33,232.03,232.03,2.30727,0.00117926,0.0434447,96.7613,0.176688,13882.1,4,3470.52,0,3,1.30325e-09,1
5,193.65,519.05,5.1541,0.994893,20.0,52.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.0511898020814991,annealing_T=100_h=25,20260625-095817,phase_detection,1.0,0.34836,2.89364,2.89364,2.24641,0.0138235,0.0773099,4.84945,0.121352,2.56356,4,0.64089,0,3,5.99593e-09,1
5,193.65,519.05,21.5288,1.1701,20.0,53.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.0511898020814991,annealing_T=100_h=25,20260625-095817,phase_detection,2.0,5.0096,2.6045,5.0096,2.24641,0.0138235,0.0773099,4.84945,0.121352,2.56356,4,0.64089,0,3,5.99593e-09,1
5,193.65,519.05,57.1819,1.2319,20.0,54.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.0511898020814991,annealing_T=100_h=25,20260625-095817,phase_detection,3.0,4.3976,3.6563,4.3976,2.24641,0.0138235,0.0773099,4.84945,0.121352,2.56356,4,0.64089,0,3,5.99593e-09,1
5,193.65,519.05,110.169,1.14243,20.0,55.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.0511898020814991,annealing_T=100_h=25,20260625-095817,phase_detection,4.0,5.931,3.91,5.931,2.24641,0.0138235,0.0773099,4.84945,0.121352,2.56356,4,0.64089,0,3,5.99593e-09,1
5,193.65,519.05,179.798,1.27493,20.0,56.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.0511898020814991,annealing_T=100_h=25,20260625-095817,phase_detection,5.0,0.534,2.58,2.58,2.24641,0.0138235,0.0773099,4.84945,0.121352,2.56356,4,0.64089,0,3,5.99593e-09,1
5,193.65,519.05,383.772,1.53854,20.0,58.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.0511898020814991,annealing_T=100_h=25,20260625-095817,phase_detection,7.0,0.328,3.07,3.07,2.24641,0.0138235,0.0773099,4.84945,0.121352,2.56356,4,0.64089,0,3,5.99593e-09,1
6,232.19,756.59,8.42526,1.35956,20.0,52.3,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260625-095817,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,1.0,1.34727,6.76717,6.76717,1.63259,0.300117,20.3584,0.611563,0.31098,134.925,4,33.7313,0,3,2.13256e-06,1
6,232.19,756.59,-1.92819,1.38236,20.0,53.3,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260625-095817,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,2.0,1.254789,2.0274438,2.0274438,1.63259,0.300117,20.3584,0.611563,0.31098,134.925,4,33.7313,0,3,2.13256e-06,1
6,232.19,756.59,-7.72756,1.50935,20.0,54.3,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260625-095817,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,3.0,3.11294,6.46195,6.46195,1.63259,0.300117,20.3584,0.611563,0.31098,134.925,4,33.7313,0,3,2.13256e-06,1
6,232.19,756.59,9.56932,1.32465,20.0,55.3,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260625-095817,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,4.0,3.40038,1.13131,3.40038,1.63259,0.300117,20.3584,0.611563,0.31098,134.925,4,33.7313,0,3,2.13256e-06,1
6,232.19,756.59,15.9233,1.59013,20.0,56.3,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260625-095817,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,5.0,12.0909,3.1628,12.0909,1.63259,0.300117,20.3584,0.611563,0.31098,134.925,4,33.7313,0,3,2.13256e-06,1
6,232.19,756.59,8.54353,2.24951,20.0,58.3,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260625-095817,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,7.0,15.13547,18.37387,18.37387,1.63259,0.300117,20.3584,0.611563,0.31098,134.925,4,33.7313,0,3,2.13256e-06,1
7,237.05,242.92,28.268,0.967348,20.0,52.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.25143917151414,annealing_T=100_h=25,20260625-095817,phase_detection,1.0,4.2627,1.8986,4.2627,1.85986,0.00611678,0.050812,22.8629,0.236171,168.39,4,42.0976,0,3,5.96135e-07,1
7,237.05,242.92,88.4398,1.20253,20.0,53.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.25143917151414,annealing_T=100_h=25,20260625-095817,phase_detection,2.0,3.08,0.2462,3.08,1.85986,0.00611678,0.050812,22.8629,0.236171,168.39,4,42.0976,0,3,5.96135e-07,1
7,237.05,242.92,179.188,1.15307,20.0,54.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.25143917151414,annealing_T=100_h=25,20260625-095817,phase_detection,3.0,2.946,1.784,2.946,1.85986,0.00611678,0.050812,22.8629,0.236171,168.39,4,42.0976,0,3,5.96135e-07,1
7,237.05,242.92,286.718,1.42906,20.0,55.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.25143917151414,annealing_T=100_h=25,20260625-095817,phase_detection,4.0,4.026,2.065,4.026,1.85986,0.00611678,0.050812,22.8629,0.236171,168.39,4,42.0976,0,3,5.96135e-07,1
7,237.05,242.92,459.297,1.43255,20.0,56.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.25143917151414,annealing_T=100_h=25,20260625-095817,phase_detection,5.0,7.214,9.303,9.303,1.85986,0.00611678,0.050812,22.8629,0.236171,168.39,4,42.0976,0,3,5.96135e-07,1
7,237.05,242.92,857.054,2.38105,20.0,58.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.25143917151414,annealing_T=100_h=25,20260625-095817,phase_detection,7.0,16.823,24.702,24.702,1.85986,0.00611678,0.050812,22.8629,0.236171,168.39,4,42.0976,0,3,5.96135e-07,1
8,253.63,350.34,16.7275,1.05706,20.0,52.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,0.9604686356149637,annealing_T=100_h=25,20260625-095817,phase_detection,1.0,0.2546,1.986,1.986,2.7494,0.0109548,0.0708915,7.79444,0.134178,898.538,4,224.634,0,3,5.56644e-09,1
8,253.63,350.34,76.3761,1.06952,20.0,53.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,0.9604686356149637,annealing_T=100_h=25,20260625-095817,phase_detection,2.0,0.0252,3.9104,3.9104,2.7494,0.0109548,0.0708915,7.79444,0.134178,898.538,4,224.634,0,3,5.56644e-09,1
8,253.63,350.34,155.425,1.38274,20.0,54.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,0.9604686356149637,annealing_T=100_h=25,20260625-095817,phase_detection,3.0,5.451,2.81,5.451,2.7494,0.0109548,0.0708915,7.79444,0.134178,898.538,4,224.634,0,3,5.56644e-09,1
8,253.63,350.34,339.488,2.12258,20.0,55.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,0.9604686356149637,annealing_T=100_h=25,20260625-095817,phase_detection,4.0,4.272,3.746,4.272,2.7494,0.0109548,0.0708915,7.79444,0.134178,898.538,4,224.634,0,3,5.56644e-09,1
8,253.63,350.34,610.041,3.80158,20.0,56.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,0.9604686356149637,annealing_T=100_h=25,20260625-095817,phase_detection,5.0,6.473,17.69,17.69,2.7494,0.0109548,0.0708915,7.79444,0.134178,898.538,4,224.634,0,3,5.56644e-09,1
8,253.63,350.34,1770.9,10.1449,20.0,58.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,0.9604686356149637,annealing_T=100_h=25,20260625-095817,phase_detection,7.0,45.95,56.59,56.59,2.7494,0.0109548,0.0708915,7.79444,0.134178,898.538,4,224.634,0,3,5.56644e-09,1
9,336.23,286.93,8.00483,1.23327,20.0,52.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.4203168660549108,annealing_T=100_h=25,20260625-095817,phase_detection,1.0,1.4886,3.01451,3.01451,1.89424,0.0465626,0.229642,2.54346,0.206214,248.242,4,62.0606,0,3,2.46359e-07,1
9,336.23,286.93,0.754146,1.07948,20.0,53.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.4203168660549108,annealing_T=100_h=25,20260625-095817,phase_detection,2.0,0.273775,6.498074,6.498074,1.89424,0.0465626,0.229642,2.54346,0.206214,248.242,4,62.0606,0,3,2.46359e-07,1
9,336.23,286.93,33.5092,1.31328,20.0,54.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.4203168660549108,annealing_T=100_h=25,20260625-095817,phase_detection,3.0,0.228,0.9539,0.9539,1.89424,0.0465626,0.229642,2.54346,0.206214,248.242,4,62.0606,0,3,2.46359e-07,1
9,336.23,286.93,27.4885,1.15074,20.0,55.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.4203168660549108,annealing_T=100_h=25,20260625-095817,phase_detection,4.0,0.1353,4.22,4.22,1.89424,0.0465626,0.229642,2.54346,0.206214,248.242,4,62.0606,0,3,2.46359e-07,1
9,336.23,286.93,60.0022,1.47319,20.0,56.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.4203168660549108,annealing_T=100_h=25,20260625-095817,phase_detection,5.0,12.6468,6.8855,12.6468,1.89424,0.0465626,0.229642,2.54346,0.206214,248.242,4,62.0606,0,3,2.46359e-07,1
9,336.23,286.93,99.8264,1.85462,20.0,58.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.4203168660549108,annealing_T=100_h=25,20260625-095817,phase_detection,7.0,3.7156,6.4587,6.4587,1.89424,0.0465626,0.229642,2.54346,0.206214,248.242,4,62.0606,0,3,2.46359e-07,1
10,356.62,845.52,9.56521,0.99414,20.0,52.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.5026975743641784,annealing_T=100_h=25,20260625-095817,phase_detection,1.0,0.97809,0.81359,0.97809,2.3475,0.0533593,0.322985,1.10417,0.10688,160.182,4,40.0455,0,3,6.9335e-10,1
10,356.62,845.52,11.8502,1.09274,20.0,53.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.5026975743641784,annealing_T=100_h=25,20260625-095817,phase_detection,2.0,0.1814,1.5322,1.5322,2.3475,0.0533593,0.322985,1.10417,0.10688,160.182,4,40.0455,0,3,6.9335e-10,1
10,356.62,845.52,11.1052,1.0781,20.0,54.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.5026975743641784,annealing_T=100_h=25,20260625-095817,phase_detection,3.0,1.16836,7.9312,7.9312,2.3475,0.0533593,0.322985,1.10417,0.10688,160.182,4,40.0455,0,3,6.9335e-10,1
10,356.62,845.52,32.8971,1.1146,20.0,55.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.5026975743641784,annealing_T=100_h=25,20260625-095817,phase_detection,4.0,1.6281,1.5705,1.6281,2.3475,0.0533593,0.322985,1.10417,0.10688,160.182,4,40.0455,0,3,6.9335e-10,1
10,356.62,845.52,42.3054,1.14763,20.0,56.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.5026975743641784,annealing_T=100_h=25,20260625-095817,phase_detection,5.0,5.455,6.076,6.076,2.3475,0.0533593,0.322985,1.10417,0.10688,160.182,4,40.0455,0,3,6.9335e-10,1
10,356.62,845.52,108.873,1.45321,20.0,58.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.5026975743641784,annealing_T=100_h=25,20260625-095817,phase_detection,7.0,0.864,1.277,1.277,2.3475,0.0533593,0.322985,1.10417,0.10688,160.182,4,40.0455,0,3,6.9335e-10,1
11,374.33,368.39,-4.98358,0.783873,20.0,52.3,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260625-095817,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,1.0,1.46407,3.22129,3.22129,-0.923804,0.187884,3.61251,-6.17206,0.734752,292.354,4,73.0884,0,3,5.06205e-08,1
11,374.33,368.39,-11.116,0.844442,20.0,53.3,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260625-095817,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,2.0,5.2765,6.28325,6.28325,-0.923804,0.187884,3.61251,-6.17206,0.734752,292.354,4,73.0884,0,3,5.06205e-08,1
11,374.33,368.39,10.9635,0.979565,20.0,54.3,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260625-095817,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,3.0,4.81401,4.84316,4.84316,-0.923804,0.187884,3.61251,-6.17206,0.734752,292.354,4,73.0884,0,3,5.06205e-08,1
11,374.33,368.39,-5.11108,0.964959,20.0,55.3,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260625-095817,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,4.0,0.94601,9.77026,9.77026,-0.923804,0.187884,3.61251,-6.17206,0.734752,292.354,4,73.0884,0,3,5.06205e-08,1
11,374.33,368.39,-3.71396,1.12368,20.0,56.3,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260625-095817,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,5.0,4.70387,2.804023,4.70387,-0.923804,0.187884,3.61251,-6.17206,0.734752,292.354,4,73.0884,0,3,5.06205e-08,1
11,374.33,368.39,1.62091,1.16861,20.0,58.3,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260625-095817,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,7.0,1.31058,5.85645,5.85645,-0.923804,0.187884,3.61251,-6.17206,0.734752,292.354,4,73.0884,0,3,5.06205e-08,1
12,415.52,947.56,24.6693,1.06805,20.0,52.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.1609048195265843,annealing_T=100_h=25,20260625-095817,phase_detection,1.0,0.5605,8.5664,8.5664,1.48762,0.0232907,0.0140841,10.1558,0.385652,280.623,4,70.1557,0,3,1.01068e-06,1
12,415.52,947.56,30.016,1.11443,20.0,53.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.1609048195265843,annealing_T=100_h=25,20260625-095817,phase_detection,2.0,3.3081,2.2062,3.3081,1.48762,0.0232907,0.0140841,10.1558,0.385652,280.623,4,70.1557,0,3,1.01068e-06,1
12,415.52,947.56,40.2896,1.25567,20.0,54.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.1609048195265843,annealing_T=100_h=25,20260625-095817,phase_detection,3.0,4.9754,1.9563,4.9754,1.48762,0.0232907,0.0140841,10.1558,0.385652,280.623,4,70.1557,0,3,1.01068e-06,1
12,415.52,947.56,81.5745,1.36089,20.0,55.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.1609048195265843,annealing_T=100_h=25,20260625-095817,phase_detection,4.0,1.9582,0.4331,1.9582,1.48762,0.0232907,0.0140841,10.1558,0.385652,280.623,4,70.1557,0,3,1.01068e-06,1
12,415.52,947.56,110.905,1.40683,20.0,56.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.1609048195265843,annealing_T=100_h=25,20260625-095817,phase_detection,5.0,13.2197,4.369,13.2197,1.48762,0.0232907,0.0140841,10.1558,0.385652,280.623,4,70.1557,0,3,1.01068e-06,1
12,415.52,947.56,188.453,2.26636,20.0,58.3,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260625-095817,1.1609048195265843,annealing_T=100_h=25,20260625-095817,phase_detection,7.0,0.172,7.854,7.854,1.48762,0.0232907,0.0140841,10.1558,0.385652,280.623,4,70.1557,0,3,1.01068e-06,1
13,416.35,548.47,-5.70744,1.20418,20.0,52.3,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260625-095817,2.0678491240899852,annealing_T=75_h=25,20260530-001924,previous_detection,1.0,0.30491,1.57636,1.57636,0.874928,0.245329,0,0.77029,0.341653,171.799,4,42.9496,0,3,4.56194e-08,1
13,416.35,548.47,-3.16188,1.16365,20.0,53.3,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260625-095817,2.0678491240899852,annealing_T=75_h=25,20260530-001924,previous_detection,2.0,2.300493,0.95587,2.300493,0.874928,0.245329,0,0.77029,0.341653,171.799,4,42.9496,0,3,4.56194e-08,1
13,416.35,548.47,5.44298,1.43895,20.0,54.3,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260625-095817,2.0678491240899852,annealing_T=75_h=25,20260530-001924,previous_detection,3.0,0.57172,1.8569,1.8569,0.874928,0.245329,0,0.77029,0.341653,171.799,4,42.9496,0,3,4.56194e-08,1
