1, 870.77, 72.07, 2123.72, 26.00
2, 505.46, 79.16, 2123.72, 26.00
3, 1619.80, 94.83, 2123.72, 26.00
4, 1823.67, 90.46, 2123.72, 26.00
5, 1050.32, 123.21, 2123.72, 26.00
6, 417.78, 128.81, 2123.72, 26.00
7, 1178.67, 151.34, 2123.72, 26.00
8, 1377.80, 168.99, 2123.72, 26.00
9, 1089.72, 170.48, 2123.72, 26.00
10, 516.16, 195.24, 2123.72, 26.00
11, 1846.87, 194.90, 2123.72, 26.00
12, 1289.32, 207.32, 2123.72, 26.00
13, 1504.29, 218.60, 2123.72, 26.00
14, 358.14, 230.12, 2123.72, 26.00
15, 68.90, 266.45, 2123.72, 26.00
16, 1373.68, 270.70, 2123.72, 26.00
17, 1586.04, 272.56, 2123.72, 26.00
18, 1052.81, 276.13, 2123.72, 26.00
19, 232.97, 318.99, 2123.72, 26.00
20, 908.95, 347.84, 2123.72, 26.00
21, 1733.69, 360.63, 2123.72, 26.00
22, 661.51, 390.11, 2123.72, 26.00
23, 1089.65, 392.88, 2123.72, 26.00
24, 1228.54, 414.27, 2123.72, 26.00
25, 1585.37, 430.95, 2123.72, 26.00
26, 1254.80, 485.56, 2123.72, 26.00
27, 808.25, 491.97, 2123.72, 26.00
28, 1180.68, 487.48, 2123.72, 26.00
29, 649.92, 504.47, 2123.72, 26.00
30, 1851.73, 525.89, 2123.72, 26.00
31, 1782.90, 527.82, 2123.72, 26.00
32, 417.93, 527.62, 2123.72, 26.00
33, 596.39, 550.21, 2123.72, 26.00
34, 193.60, 556.33, 2123.72, 26.00
35, 1496.87, 574.35, 2123.72, 26.00
36, 429.40, 590.55, 2123.72, 26.00
37, 1244.35, 597.06, 2123.72, 26.00
38, 1772.19, 605.03, 2123.72, 26.00
39, 649.04, 638.20, 2123.72, 26.00
40, 1148.49, 651.89, 2123.72, 26.00
41, 911.68, 672.99, 2123.72, 26.00
42, 1266.31, 668.21, 2123.72, 26.00
43, 1535.75, 676.88, 2123.72, 26.00
44, 699.83, 712.37, 2123.72, 26.00
45, 93.75, 720.92, 2123.72, 26.00
46, 252.74, 725.47, 2123.72, 26.00
47, 1820.09, 726.69, 2123.72, 26.00
48, 609.21, 742.00, 2123.72, 26.00
49, 1291.95, 761.03, 2123.72, 26.00
50, 815.40, 764.13, 2123.72, 26.00
51, 334.91, 788.69, 2123.72, 26.00
52, 1651.74, 804.77, 2123.72, 26.00
53, 138.25, 818.52, 2123.72, 26.00
54, 235.75, 832.47, 2123.72, 26.00
55, 1168.10, 841.21, 2123.72, 26.00
56, 1066.74, 846.01, 2123.72, 26.00
57, 1253.34, 848.65, 2123.72, 26.00
58, 1402.61, 875.53, 2123.72, 26.00
59, 180.85, 904.24, 2123.72, 26.00
60, 1239.58, 926.82, 2123.72, 26.00
61, 1005.03, 957.11, 2123.72, 26.00
62, 1385.22, 964.71, 2123.72, 26.00
63, 78.50, 979.59, 2123.72, 26.00
64, 1858.67, 987.19, 2123.72, 26.00
65, 423.28, 1004.46, 2123.72, 26.00
66, 1318.19, 1007.65, 2123.72, 26.00
