spot,x,y,luminosity,error,T,v,v_fin
118,1496.85,506.2,1911.04,52.6612,20,58.3,7.0
119,1500.76,1039.97,8.03531,9.87228,20,52.3,1.0
119,1500.76,1039.97,32.1973,9.90714,20,53.3,2.0
119,1500.76,1039.97,57.7035,10.9205,20,54.3,3.0
119,1500.76,1039.97,85.8552,11.7134,20,55.3,4.0
119,1500.76,1039.97,157.01,13.9571,20,56.3,5.0
119,1500.76,1039.97,237.741,15.8173,20,58.3,7.0
120,1502.84,198.21,7.16758,5.33283,20,52.3,1.0
120,1502.84,198.21,23.8731,5.3227,20,53.3,2.0
120,1502.84,198.21,36.8481,5.76583,20,54.3,3.0
120,1502.84,198.21,56.8819,6.36137,20,55.3,4.0
120,1502.84,198.21,73.7687,7.23514,20,56.3,5.0
120,1502.84,198.21,105.96,8.43616,20,58.3,7.0
121,1504.2,861.79,14.7229,8.43456,20,52.3,1.0
121,1504.2,861.79,40.116,8.62758,20,53.3,2.0
121,1504.2,861.79,66.9788,9.38491,20,54.3,3.0
121,1504.2,861.79,98.0092,10.3013,20,55.3,4.0
121,1504.2,861.79,142.486,11.6503,20,56.3,5.0
121,1504.2,861.79,249.897,14.4911,20,58.3,7.0
122,1533.39,762.16,7.02196,6.25107,20,52.3,1.0
122,1533.39,762.16,17.944,6.47198,20,53.3,2.0
122,1533.39,762.16,41.0423,7.39093,20,54.3,3.0
122,1533.39,762.16,56.0247,7.25262,20,55.3,4.0
122,1533.39,762.16,81.9016,8.15934,20,56.3,5.0
122,1533.39,762.16,136.992,10.3524,20,58.3,7.0
123,1534.95,135.07,8.51618,7.59782,20,52.3,1.0
123,1534.95,135.07,32.6126,7.62133,20,53.3,2.0
123,1534.95,135.07,55.8101,8.64966,20,54.3,3.0
123,1534.95,135.07,77.8434,8.83581,20,55.3,4.0
123,1534.95,135.07,103.764,9.84934,20,56.3,5.0
123,1534.95,135.07,225.163,14.2529,20,58.3,7.0
124,1536.0,403.13,2.27751,5.48001,20,52.3,1.0
124,1536.0,403.13,4.97865,5.51666,20,53.3,2.0
124,1536.0,403.13,15.1733,6.09058,20,54.3,3.0
124,1536.0,403.13,24.2186,6.30741,20,55.3,4.0
124,1536.0,403.13,37.1398,7.00425,20,56.3,5.0
124,1536.0,403.13,79.2631,8.55323,20,58.3,7.0
125,1546.03,707.67,2.72853,15.2844,20,52.3,1.0
125,1546.03,707.67,13.0684,16.0588,20,53.3,2.0
125,1546.03,707.67,65.4048,17.3508,20,54.3,3.0
125,1546.03,707.67,161.828,18.8137,20,55.3,4.0
125,1546.03,707.67,313.495,21.1326,20,56.3,5.0
125,1546.03,707.67,797.955,28.0782,20,58.3,7.0
126,1557.05,206.02,20.3305,19.826,20,52.3,1.0
126,1557.05,206.02,87.3799,21.4446,20,53.3,2.0
126,1557.05,206.02,207.122,23.4653,20,54.3,3.0
126,1557.05,206.02,333.811,26.7427,20,55.3,4.0
126,1557.05,206.02,436.191,30.2754,20,56.3,5.0
126,1557.05,206.02,1262.31,43.0883,20,58.3,7.0
127,1572.35,680.45,0.949489,3.09853,20,52.3,1.0
127,1572.35,680.45,3.50594,3.17297,20,53.3,2.0
127,1572.35,680.45,4.46773,3.52345,20,54.3,3.0
127,1572.35,680.45,8.4347,3.57807,20,55.3,4.0
127,1572.35,680.45,13.6181,4.09395,20,56.3,5.0
127,1572.35,680.45,29.3252,4.95455,20,58.3,7.0
128,1573.62,166.47,11.1624,6.91316,20,52.3,1.0
128,1573.62,166.47,27.684,7.10715,20,53.3,2.0
128,1573.62,166.47,51.5966,8.02352,20,54.3,3.0
128,1573.62,166.47,68.7493,8.16308,20,55.3,4.0
128,1573.62,166.47,95.9033,9.39183,20,56.3,5.0
128,1573.62,166.47,168.579,11.6581,20,58.3,7.0
129,1582.28,923.38,28.4823,23.9932,20,52.3,1.0
129,1582.28,923.38,107.421,24.9447,20,53.3,2.0
129,1582.28,923.38,280.763,27.6896,20,54.3,3.0
129,1582.28,923.38,573.275,29.8216,20,55.3,4.0
129,1582.28,923.38,998.158,34.1527,20,56.3,5.0
129,1582.28,923.38,2402.39,47.3685,20,58.3,7.0
130,1585.09,648.56,2.77118,4.96829,20,52.3,1.0
130,1585.09,648.56,4.76834,4.95048,20,53.3,2.0
130,1585.09,648.56,14.5306,5.38887,20,54.3,3.0
130,1585.09,648.56,20.9684,5.50533,20,55.3,4.0
130,1585.09,648.56,31.3639,6.16767,20,56.3,5.0
130,1585.09,648.56,78.889,7.74283,20,58.3,7.0
131,1586.13,806.88,2.40143,1.92698,20,52.3,1.0
131,1586.13,806.88,3.02924,2.18213,20,53.3,2.0
131,1586.13,806.88,8.46944,2.27639,20,54.3,3.0
131,1586.13,806.88,11.7319,2.32254,20,55.3,4.0
131,1586.13,806.88,16.7851,2.67013,20,56.3,5.0
131,1586.13,806.88,25.8219,3.00356,20,58.3,7.0
132,1596.12,42.32,2.60629,4.10232,20,52.3,1.0
132,1596.12,42.32,4.35627,4.50593,20,53.3,2.0
132,1596.12,42.32,12.2415,4.91412,20,54.3,3.0
132,1596.12,42.32,19.3421,5.14229,20,55.3,4.0
132,1596.12,42.32,35.2715,5.61924,20,56.3,5.0
132,1596.12,42.32,63.4739,6.79659,20,58.3,7.0
133,1597.15,200.8,6.65212,5.68743,20,52.3,1.0
133,1597.15,200.8,18.4961,6.28449,20,53.3,2.0
133,1597.15,200.8,35.6851,6.78205,20,54.3,3.0
133,1597.15,200.8,46.7565,7.28444,20,55.3,4.0
133,1597.15,200.8,61.7376,7.97339,20,56.3,5.0
133,1597.15,200.8,91.8477,9.85142,20,58.3,7.0
134,1617.06,1043.76,1.11282,1.48062,20,52.3,1.0
134,1617.06,1043.76,3.35496,1.68432,20,53.3,2.0
134,1617.06,1043.76,4.43717,1.91696,20,54.3,3.0
134,1617.06,1043.76,8.90699,1.78345,20,55.3,4.0
134,1617.06,1043.76,12.2388,1.97557,20,56.3,5.0
134,1617.06,1043.76,20.2779,2.35459,20,58.3,7.0
135,1618.09,702.5,1.25068,1.54524,20,52.3,1.0
135,1618.09,702.5,5.41446,1.8665,20,53.3,2.0
135,1618.09,702.5,7.69505,2.00198,20,54.3,3.0
135,1618.09,702.5,11.2882,2.05154,20,55.3,4.0
135,1618.09,702.5,11.7562,2.19677,20,56.3,5.0
135,1618.09,702.5,21.2182,2.86918,20,58.3,7.0
136,1619.74,909.7,76.1006,27.8946,20,52.3,1.0
136,1619.74,909.7,258.304,32.2252,20,53.3,2.0
136,1619.74,909.7,519.463,35.3782,20,54.3,3.0
136,1619.74,909.7,894.686,38.0484,20,55.3,4.0
136,1619.74,909.7,1334.53,43.2215,20,56.3,5.0
136,1619.74,909.7,2675.55,59.5525,20,58.3,7.0
137,1619.87,985.52,52.8445,26.1626,20,52.3,1.0
137,1619.87,985.52,195.063,30.3278,20,53.3,2.0
137,1619.87,985.52,442.982,33.0694,20,54.3,3.0
137,1619.87,985.52,805.898,35.0143,20,55.3,4.0
137,1619.87,985.52,1319.41,40.2014,20,56.3,5.0
137,1619.87,985.52,3400.44,71.4485,20,58.3,7.0
138,1645.97,877.86,67.7119,20.6675,20,52.3,1.0
138,1645.97,877.86,209.193,22.1258,20,53.3,2.0
138,1645.97,877.86,401.636,24.4264,20,54.3,3.0
138,1645.97,877.86,612.137,26.9348,20,55.3,4.0
138,1645.97,877.86,895.724,30.276,20,56.3,5.0
138,1645.97,877.86,1598.23,39.7999,20,58.3,7.0
139,1651.66,275.53,6.93384,4.69938,20,52.3,1.0
139,1651.66,275.53,14.8353,4.75016,20,53.3,2.0
139,1651.66,275.53,21.7942,5.3986,20,54.3,3.0
139,1651.66,275.53,32.8927,5.51976,20,55.3,4.0
139,1651.66,275.53,43.815,5.99035,20,56.3,5.0
139,1651.66,275.53,66.9458,7.49781,20,58.3,7.0
140,1653.94,626.37,0.576,2.50379,20,52.3,1.0
140,1653.94,626.37,2.58705,2.89637,20,53.3,2.0
140,1653.94,626.37,3.59427,3.02416,20,54.3,3.0
140,1653.94,626.37,9.24485,2.90152,20,55.3,4.0
140,1653.94,626.37,13.9786,3.3281,20,56.3,5.0
140,1653.94,626.37,30.2604,4.18502,20,58.3,7.0
141,1677.68,251.51,1.81387,1.96123,20,52.3,1.0
141,1677.68,251.51,2.19978,1.84842,20,53.3,2.0
141,1677.68,251.51,7.66034,2.17158,20,54.3,3.0
141,1677.68,251.51,9.00907,2.2006,20,55.3,4.0
141,1677.68,251.51,15.4437,2.45399,20,56.3,5.0
141,1677.68,251.51,25.6878,3.01903,20,58.3,7.0
142,1683.98,870.73,12.0735,7.39862,20,52.3,1.0
142,1683.98,870.73,33.6234,7.92551,20,53.3,2.0
142,1683.98,870.73,53.7856,8.52954,20,54.3,3.0
142,1683.98,870.73,81.3636,9.15186,20,55.3,4.0
142,1683.98,870.73,114.767,10.3947,20,56.3,5.0
142,1683.98,870.73,191.93,12.6548,20,58.3,7.0
143,1688.22,1025.29,1.91344,3.08973,20,52.3,1.0
143,1688.22,1025.29,2.26534,3.45145,20,53.3,2.0
143,1688.22,1025.29,6.97197,3.38337,20,54.3,3.0
143,1688.22,1025.29,15.1312,3.87285,20,55.3,4.0
143,1688.22,1025.29,21.4099,4.16725,20,56.3,5.0
143,1688.22,1025.29,41.1695,4.83451,20,58.3,7.0
144,1698.91,280.05,-0.861282,2.41912,20,52.3,1.0
144,1698.91,280.05,2.1937,2.52023,20,53.3,2.0
144,1698.91,280.05,2.80332,2.892,20,54.3,3.0
144,1698.91,280.05,6.32688,2.64167,20,55.3,4.0
144,1698.91,280.05,11.7917,3.55245,20,56.3,5.0
144,1698.91,280.05,25.6675,3.80888,20,58.3,7.0
145,1723.43,803.19,6.91573,5.32076,20,52.3,1.0
145,1723.43,803.19,21.1701,5.8564,20,53.3,2.0
145,1723.43,803.19,37.9803,6.10399,20,54.3,3.0
145,1723.43,803.19,52.5853,6.69731,20,55.3,4.0
145,1723.43,803.19,65.1462,7.26127,20,56.3,5.0
145,1723.43,803.19,107.558,9.04263,20,58.3,7.0
146,1732.29,742.12,4.02729,8.07194,20,52.3,1.0
146,1732.29,742.12,-0.421989,8.81323,20,53.3,2.0
146,1732.29,742.12,5.5191,9.64249,20,54.3,3.0
146,1732.29,742.12,14.3584,10.1495,20,55.3,4.0
146,1732.29,742.12,23.1241,11.2306,20,56.3,5.0
146,1732.29,742.12,95.3006,13.5165,20,58.3,7.0
147,1733.76,719.54,227.751,50.7824,20,52.3,1.0
147,1733.76,719.54,796.901,56.5801,20,53.3,2.0
147,1733.76,719.54,1919.66,61.9582,20,54.3,3.0
147,1733.76,719.54,3428.72,69.4106,20,55.3,4.0
147,1733.76,719.54,4430.47,118.998,20,56.3,5.0
147,1733.76,719.54,12112.1,134.09,20,58.3,7.0
148,1741.56,243.57,-3.45766,12.4147,20,52.3,1.0
148,1741.56,243.57,7.39198,12.7999,20,53.3,2.0
148,1741.56,243.57,31.6719,13.8056,20,54.3,3.0
148,1741.56,243.57,81.9405,14.7798,20,55.3,4.0
148,1741.56,243.57,165.164,16.4595,20,56.3,5.0
148,1741.56,243.57,402.271,20.9565,20,58.3,7.0
149,1759.03,720.9,1.23497,6.97998,20,52.3,1.0
149,1759.03,720.9,2.66208,6.46954,20,53.3,2.0
149,1759.03,720.9,3.56907,7.31467,20,54.3,3.0
149,1759.03,720.9,8.3449,7.43931,20,55.3,4.0
149,1759.03,720.9,13.7665,8.38332,20,56.3,5.0
149,1759.03,720.9,72.7406,9.87377,20,58.3,7.0
150,1768.01,205.65,58.7498,36.0577,20,52.3,1.0
150,1768.01,205.65,214.149,35.6442,20,53.3,2.0
150,1768.01,205.65,524.926,40.749,20,54.3,3.0
150,1768.01,205.65,1005.45,44.4555,20,55.3,4.0
150,1768.01,205.65,1720.88,51.6326,20,56.3,5.0
150,1768.01,205.65,4170.12,71.0969,20,58.3,7.0
151,1769.45,825.98,4.71655,5.19629,20,52.3,1.0
151,1769.45,825.98,17.5721,5.42998,20,53.3,2.0
151,1769.45,825.98,31.6969,6.23418,20,54.3,3.0
151,1769.45,825.98,47.7011,6.61455,20,55.3,4.0
151,1769.45,825.98,63.226,7.33228,20,56.3,5.0
151,1769.45,825.98,93.9094,8.74355,20,58.3,7.0
152,1772.33,475.17,34.2369,13.5226,20,52.3,1.0
152,1772.33,475.17,87.7084,13.969,20,53.3,2.0
152,1772.33,475.17,159.06,15.9456,20,54.3,3.0
152,1772.33,475.17,245.563,16.8168,20,55.3,4.0
152,1772.33,475.17,335.518,19.1418,20,56.3,5.0
152,1772.33,475.17,552.572,24.0892,20,58.3,7.0
153,1781.01,1059.07,11.8623,10.6011,20,52.3,1.0
153,1781.01,1059.07,29.8371,11.0484,20,53.3,2.0
153,1781.01,1059.07,62.7087,12.2839,20,54.3,3.0
153,1781.01,1059.07,109.924,13.0278,20,55.3,4.0
153,1781.01,1059.07,168.263,15.0507,20,56.3,5.0
153,1781.01,1059.07,426.859,19.3248,20,58.3,7.0
154,1782.51,552.4,13.3919,9.38434,20,52.3,1.0
154,1782.51,552.4,46.9674,9.08062,20,53.3,2.0
154,1782.51,552.4,89.6425,10.4867,20,54.3,3.0
154,1782.51,552.4,128.992,11.4164,20,55.3,4.0
154,1782.51,552.4,183.334,13.0653,20,56.3,5.0
154,1782.51,552.4,301.55,16.3375,20,58.3,7.0
155,1819.94,353.72,11.457,16.8633,20,52.3,1.0
155,1819.94,353.72,45.4459,17.6727,20,53.3,2.0
155,1819.94,353.72,104.134,19.1345,20,54.3,3.0
155,1819.94,353.72,192.31,20.2162,20,55.3,4.0
155,1819.94,353.72,330.244,22.8228,20,56.3,5.0
155,1819.94,353.72,746.434,29.3455,20,58.3,7.0
156,1823.55,989.75,10.9712,10.6695,20,52.3,1.0
156,1823.55,989.75,22.864,11.2288,20,53.3,2.0
156,1823.55,989.75,40.8728,11.8498,20,54.3,3.0
156,1823.55,989.75,54.2571,12.2975,20,55.3,4.0
156,1823.55,989.75,84.0696,14.1453,20,56.3,5.0
156,1823.55,989.75,280.903,22.9155,20,58.3,7.0
157,1846.98,885.07,14.3965,16.9683,20,52.3,1.0
157,1846.98,885.07,39.7189,18.2782,20,53.3,2.0
157,1846.98,885.07,123.291,20.6697,20,54.3,3.0
157,1846.98,885.07,237.798,24.365,20,55.3,4.0
157,1846.98,885.07,348.882,28.9034,20,56.3,5.0
157,1846.98,885.07,713.658,41.4002,20,58.3,7.0
158,1851.64,554.47,25.8548,15.4693,20,52.3,1.0
158,1851.64,554.47,77.4415,17.7329,20,53.3,2.0
158,1851.64,554.47,139.874,18.8942,20,54.3,3.0
158,1851.64,554.47,237.641,19.8033,20,55.3,4.0
158,1851.64,554.47,354.924,22.6854,20,56.3,5.0
158,1851.64,554.47,669.383,28.7151,20,58.3,7.0
159,1858.31,93.26,3.59324,5.62761,20,52.3,1.0
159,1858.31,93.26,7.73177,6.14835,20,53.3,2.0
159,1858.31,93.26,12.097,6.62972,20,54.3,3.0
159,1858.31,93.26,24.9637,6.83799,20,55.3,4.0
159,1858.31,93.26,37.7228,7.25568,20,56.3,5.0
159,1858.31,93.26,69.6395,8.76498,20,58.3,7.0
160,1864.61,1078.07,-0.11337,1.73982,20,52.3,1.0
160,1864.61,1078.07,0.617382,1.79177,20,53.3,2.0
160,1864.61,1078.07,1.47037,2.09892,20,54.3,3.0
160,1864.61,1078.07,1.53307,2.06803,20,55.3,4.0
160,1864.61,1078.07,5.90872,2.32669,20,56.3,5.0
160,1864.61,1078.07,26.5306,2.92373,20,58.3,7.0
161,1888.51,251.72,25.9369,27.3428,20,52.3,1.0
161,1888.51,251.72,98.2198,27.5217,20,53.3,2.0
161,1888.51,251.72,219.701,30.6203,20,54.3,3.0
161,1888.51,251.72,412.873,33.4335,20,55.3,4.0
161,1888.51,251.72,676.694,39.5551,20,56.3,5.0
161,1888.51,251.72,1773.31,54.7394,20,58.3,7.0
162,1891.51,287.33,31.759,20.3388,20,52.3,1.0
162,1891.51,287.33,109.655,21.1354,20,53.3,2.0
162,1891.51,287.33,242.418,22.8349,20,54.3,3.0
162,1891.51,287.33,383.079,24.64,20,55.3,4.0
162,1891.51,287.33,602.653,28.4374,20,56.3,5.0
162,1891.51,287.33,1019.11,39.5904,20,58.3,7.0
163,1900.33,1043.94,-1.2704,5.45033,20,52.3,1.0
163,1900.33,1043.94,1.74165,6.29235,20,53.3,2.0
163,1900.33,1043.94,4.65468,6.08202,20,54.3,3.0
163,1900.33,1043.94,13.2779,6.40033,20,55.3,4.0
163,1900.33,1043.94,26.3245,7.30743,20,56.3,5.0
163,1900.33,1043.94,63.9797,8.82017,20,58.3,7.0
