spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,v_fin,deltaL1,deltaL2,deltaL,B,B_stat_error,deltaB,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
2,93.48,353.17,6.09876,1.23209,20.0,52.3,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260610-203538,2.250377746068396,annealing_T=75_h=25,20260530-001924,previous_detection,1.0,2.25898,2.75034,2.75034,2.87342,0.115037,0.51638,0.314082,0.0667088,45.9055,4,11.4764,0,3,1.60642e-06,1
2,93.48,353.17,4.25574,1.22782,20.0,53.3,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260610-203538,2.250377746068396,annealing_T=75_h=25,20260530-001924,previous_detection,2.0,0.16194,0.20939,0.20939,2.87342,0.115037,0.51638,0.314082,0.0667088,45.9055,4,11.4764,0,3,1.60642e-06,1
2,93.48,353.17,1.69223,1.39468,20.0,54.3,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260610-203538,2.250377746068396,annealing_T=75_h=25,20260530-001924,previous_detection,3.0,10.30951,0.39046,10.30951,2.87342,0.115037,0.51638,0.314082,0.0667088,45.9055,4,11.4764,0,3,1.60642e-06,1
2,93.48,353.17,16.5105,1.68171,20.0,55.3,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260610-203538,2.250377746068396,annealing_T=75_h=25,20260530-001924,previous_detection,4.0,2.8313,1.2769,2.8313,2.87342,0.115037,0.51638,0.314082,0.0667088,45.9055,4,11.4764,0,3,1.60642e-06,1
2,93.48,353.17,35.5302,1.6797,20.0,56.3,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260610-203538,2.250377746068396,annealing_T=75_h=25,20260530-001924,previous_detection,5.0,5.5751,3.4663,5.5751,2.87342,0.115037,0.51638,0.314082,0.0667088,45.9055,4,11.4764,0,3,1.60642e-06,1
2,93.48,353.17,82.9624,2.27644,20.0,58.3,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260610-203538,2.250377746068396,annealing_T=75_h=25,20260530-001924,previous_detection,7.0,6.7524,7.0391,7.0391,2.87342,0.115037,0.51638,0.314082,0.0667088,45.9055,4,11.4764,0,3,1.60642e-06,1
3,138.96,256.94,3.43747,0.914757,20.0,52.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.8514693182963318,annealing_T=100_h=5,20260610-203538,phase_detection,1.0,1.62238,2.16361,2.16361,1.6405,0.0174204,0.0550391,8.70718,0.256673,65.3098,4,16.3274,0,3,6.74605e-07,1
3,138.96,256.94,27.586,0.985871,20.0,53.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.8514693182963318,annealing_T=100_h=5,20260610-203538,phase_detection,2.0,2.9345,2.1684,2.9345,1.6405,0.0174204,0.0550391,8.70718,0.256673,65.3098,4,16.3274,0,3,6.74605e-07,1
3,138.96,256.94,57.9729,1.1606,20.0,54.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.8514693182963318,annealing_T=100_h=5,20260610-203538,phase_detection,3.0,3.6217,4.7793,4.7793,1.6405,0.0174204,0.0550391,8.70718,0.256673,65.3098,4,16.3274,0,3,6.74605e-07,1
3,138.96,256.94,85.3608,1.12548,20.0,55.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.8514693182963318,annealing_T=100_h=5,20260610-203538,phase_detection,4.0,0.3503,4.6569,4.6569,1.6405,0.0174204,0.0550391,8.70718,0.256673,65.3098,4,16.3274,0,3,6.74605e-07,1
3,138.96,256.94,117.948,1.25092,20.0,56.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.8514693182963318,annealing_T=100_h=5,20260610-203538,phase_detection,5.0,0.378,1.557,1.557,1.6405,0.0174204,0.0550391,8.70718,0.256673,65.3098,4,16.3274,0,3,6.74605e-07,1
3,138.96,256.94,213.593,1.76221,20.0,58.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.8514693182963318,annealing_T=100_h=5,20260610-203538,phase_detection,7.0,2.714,8.457,8.457,1.6405,0.0174204,0.0550391,8.70718,0.256673,65.3098,4,16.3274,0,3,6.74605e-07,1
4,182.36,171.23,108.823,1.12716,20.0,52.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9459386872308526,annealing_T=100_h=5,20260610-203538,phase_detection,1.0,0.659,0.007,0.659,2.45333,0.00153133,0.0369177,68.5537,0.170639,7674.16,4,1918.54,0,3,4.02835e-06,1
4,182.36,171.23,436.794,1.18929,20.0,53.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9459386872308526,annealing_T=100_h=5,20260610-203538,phase_detection,2.0,1.632,6.594,6.594,2.45333,0.00153133,0.0369177,68.5537,0.170639,7674.16,4,1918.54,0,3,4.02835e-06,1
4,182.36,171.23,1034.44,1.46263,20.0,54.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9459386872308526,annealing_T=100_h=5,20260610-203538,phase_detection,3.0,3.46,8.49,8.49,2.45333,0.00153133,0.0369177,68.5537,0.170639,7674.16,4,1918.54,0,3,4.02835e-06,1
4,182.36,171.23,1998.32,1.95826,20.0,55.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9459386872308526,annealing_T=100_h=5,20260610-203538,phase_detection,4.0,16.82,20.91,20.91,2.45333,0.00153133,0.0369177,68.5537,0.170639,7674.16,4,1918.54,0,3,4.02835e-06,1
4,182.36,171.23,3455.66,2.81772,20.0,56.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9459386872308526,annealing_T=100_h=5,20260610-203538,phase_detection,5.0,42.4,53.05,53.05,2.45333,0.00153133,0.0369177,68.5537,0.170639,7674.16,4,1918.54,0,3,4.02835e-06,1
4,182.36,171.23,8360.76,6.43743,20.0,58.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9459386872308526,annealing_T=100_h=5,20260610-203538,phase_detection,7.0,152.27,188.61,188.61,2.45333,0.00153133,0.0369177,68.5537,0.170639,7674.16,4,1918.54,0,3,4.02835e-06,1
5,193.35,519.21,5.15959,0.979622,20.0,52.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9563472172804036,annealing_T=100_h=5,20260610-203538,phase_detection,1.0,4.05906,0.57322,4.05906,2.5361,0.0130876,0.0281924,3.89315,0.0917805,106.615,4,26.6538,0,3,2.03961e-07,1
5,193.35,519.21,26.4966,1.16284,20.0,53.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9563472172804036,annealing_T=100_h=5,20260610-203538,phase_detection,2.0,0.7254,4.0006,4.0006,2.5361,0.0130876,0.0281924,3.89315,0.0917805,106.615,4,26.6538,0,3,2.03961e-07,1
5,193.35,519.21,70.3298,1.30566,20.0,54.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9563472172804036,annealing_T=100_h=5,20260610-203538,phase_detection,3.0,4.6241,1.194,4.6241,2.5361,0.0130876,0.0281924,3.89315,0.0917805,106.615,4,26.6538,0,3,2.03961e-07,1
5,193.35,519.21,133.43,1.287,20.0,55.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9563472172804036,annealing_T=100_h=5,20260610-203538,phase_detection,4.0,2.628,1.218,2.628,2.5361,0.0130876,0.0281924,3.89315,0.0917805,106.615,4,26.6538,0,3,2.03961e-07,1
5,193.35,519.21,221.124,1.31736,20.0,56.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9563472172804036,annealing_T=100_h=5,20260610-203538,phase_detection,5.0,0.901,6.184,6.184,2.5361,0.0130876,0.0281924,3.89315,0.0917805,106.615,4,26.6538,0,3,2.03961e-07,1
5,193.35,519.21,546.857,1.99644,20.0,58.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9563472172804036,annealing_T=100_h=5,20260610-203538,phase_detection,7.0,2.252,5.793,5.793,2.5361,0.0130876,0.0281924,3.89315,0.0917805,106.615,4,26.6538,0,3,2.03961e-07,1
6,232.19,756.59,5.41157,1.24381,20.0,52.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9305912099305004,annealing_T=100_h=5,20260610-203538,phase_detection,1.0,2.83491,4.16956,4.16956,3.04704,0.122619,0.642533,0.216342,0.0488703,64.0183,4,16.0046,0,3,7.31946e-10,1
6,232.19,756.59,5.51863,1.33431,20.0,53.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9305912099305004,annealing_T=100_h=5,20260610-203538,phase_detection,2.0,6.82139,0.68458,6.82139,3.04704,0.122619,0.642533,0.216342,0.0488703,64.0183,4,16.0046,0,3,7.31946e-10,1
6,232.19,756.59,-1.21443,1.60885,20.0,54.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9305912099305004,annealing_T=100_h=5,20260610-203538,phase_detection,3.0,6.98395,3.71453,6.98395,3.04704,0.122619,0.642533,0.216342,0.0488703,64.0183,4,16.0046,0,3,7.31946e-10,1
6,232.19,756.59,11.3934,1.44769,20.0,55.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9305912099305004,annealing_T=100_h=5,20260610-203538,phase_detection,4.0,1.3234,5.428,5.428,3.04704,0.122619,0.642533,0.216342,0.0488703,64.0183,4,16.0046,0,3,7.31946e-10,1
6,232.19,756.59,34.3508,1.51752,20.0,56.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9305912099305004,annealing_T=100_h=5,20260610-203538,phase_detection,5.0,10.4783,2.2269,10.4783,3.04704,0.122619,0.642533,0.216342,0.0488703,64.0183,4,16.0046,0,3,7.31946e-10,1
6,232.19,756.59,79.421,2.31728,20.0,58.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.9305912099305004,annealing_T=100_h=5,20260610-203538,phase_detection,7.0,11.6592,1.5159,11.6592,3.04704,0.122619,0.642533,0.216342,0.0488703,64.0183,4,16.0046,0,3,7.31946e-10,1
7,236.92,243.1,28.8404,0.956994,20.0,52.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.0867382389517704,annealing_T=100_h=5,20260610-203538,phase_detection,1.0,2.9577,3.668,3.668,1.69822,0.00609731,0.0375649,26.2521,0.271971,214.184,4,53.5461,0,3,1.28597e-05,1
7,236.92,243.1,96.7833,1.04361,20.0,53.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.0867382389517704,annealing_T=100_h=5,20260610-203538,phase_detection,2.0,0.8957,5.4429,5.4429,1.69822,0.00609731,0.0375649,26.2521,0.271971,214.184,4,53.5461,0,3,1.28597e-05,1
7,236.92,243.1,164.945,1.1933,20.0,54.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.0867382389517704,annealing_T=100_h=5,20260610-203538,phase_detection,3.0,0.396,5.962,5.962,1.69822,0.00609731,0.0375649,26.2521,0.271971,214.184,4,53.5461,0,3,1.28597e-05,1
7,236.92,243.1,273.364,1.39709,20.0,55.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.0867382389517704,annealing_T=100_h=5,20260610-203538,phase_detection,4.0,0.307,10.479,10.479,1.69822,0.00609731,0.0375649,26.2521,0.271971,214.184,4,53.5461,0,3,1.28597e-05,1
7,236.92,243.1,394.149,1.52052,20.0,56.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.0867382389517704,annealing_T=100_h=5,20260610-203538,phase_detection,5.0,8.578,14.943,14.943,1.69822,0.00609731,0.0375649,26.2521,0.271971,214.184,4,53.5461,0,3,1.28597e-05,1
7,236.92,243.1,724.776,2.028,20.0,58.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.0867382389517704,annealing_T=100_h=5,20260610-203538,phase_detection,7.0,11.823,12.436,12.436,1.69822,0.00609731,0.0375649,26.2521,0.271971,214.184,4,53.5461,0,3,1.28597e-05,1
8,253.46,350.66,19.7428,1.30588,20.0,52.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.670522184569592,annealing_T=100_h=5,20260610-203538,phase_detection,1.0,1.537,0.027,1.537,2.62587,0.0120272,0.125123,5.66261,0.119,684.161,4,171.04,0,3,2.29527e-06,1
8,253.46,350.66,59.5889,1.36242,20.0,53.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.670522184569592,annealing_T=100_h=5,20260610-203538,phase_detection,2.0,0.4733,0.3499,0.4733,2.62587,0.0120272,0.125123,5.66261,0.119,684.161,4,171.04,0,3,2.29527e-06,1
8,253.46,350.66,113.115,1.5585,20.0,54.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.670522184569592,annealing_T=100_h=5,20260610-203538,phase_detection,3.0,4.305,0.683,4.305,2.62587,0.0120272,0.125123,5.66261,0.119,684.161,4,171.04,0,3,2.29527e-06,1
8,253.46,350.66,204.865,1.70329,20.0,55.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.670522184569592,annealing_T=100_h=5,20260610-203538,phase_detection,4.0,0.046,4.922,4.922,2.62587,0.0120272,0.125123,5.66261,0.119,684.161,4,171.04,0,3,2.29527e-06,1
8,253.46,350.66,367.715,2.02347,20.0,56.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.670522184569592,annealing_T=100_h=5,20260610-203538,phase_detection,5.0,8.057,11.616,11.616,2.62587,0.0120272,0.125123,5.66261,0.119,684.161,4,171.04,0,3,2.29527e-06,1
8,253.46,350.66,963.489,3.76646,20.0,58.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,0.670522184569592,annealing_T=100_h=5,20260610-203538,phase_detection,7.0,25.626,45.402,45.402,2.62587,0.0120272,0.125123,5.66261,0.119,684.161,4,171.04,0,3,2.29527e-06,1
9,336.09,286.89,8.21182,0.819246,20.0,52.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.469863939281494,annealing_T=100_h=5,20260610-203538,phase_detection,1.0,0.08792,1.04731,1.04731,1.31573,0.0290553,0.0245939,6.69061,0.320547,11.6427,4,2.91067,0,3,7.57784e-07,1
9,336.09,286.89,16.6611,0.841402,20.0,53.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.469863939281494,annealing_T=100_h=5,20260610-203538,phase_detection,2.0,1.2521,5.1843,5.1843,1.31573,0.0290553,0.0245939,6.69061,0.320547,11.6427,4,2.91067,0,3,7.57784e-07,1
9,336.09,286.89,27.2693,1.01532,20.0,54.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.469863939281494,annealing_T=100_h=5,20260610-203538,phase_detection,3.0,2.3923,1.595,2.3923,1.31573,0.0290553,0.0245939,6.69061,0.320547,11.6427,4,2.91067,0,3,7.57784e-07,1
9,336.09,286.89,42.7979,0.977895,20.0,55.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.469863939281494,annealing_T=100_h=5,20260610-203538,phase_detection,4.0,4.7987,1.6387,4.7987,1.31573,0.0290553,0.0245939,6.69061,0.320547,11.6427,4,2.91067,0,3,7.57784e-07,1
9,336.09,286.89,53.5205,1.042,20.0,56.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.469863939281494,annealing_T=100_h=5,20260610-203538,phase_detection,5.0,0.9357,4.3534,4.3534,1.31573,0.0290553,0.0245939,6.69061,0.320547,11.6427,4,2.91067,0,3,7.57784e-07,1
9,336.09,286.89,88.0328,1.40012,20.0,58.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.469863939281494,annealing_T=100_h=5,20260610-203538,phase_detection,7.0,3.3867,6.1179,6.1179,1.31573,0.0290553,0.0245939,6.69061,0.320547,11.6427,4,2.91067,0,3,7.57784e-07,1
10,356.47,845.67,9.31928,0.945486,20.0,52.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.3711673858431868,annealing_T=100_h=5,20260610-203538,phase_detection,1.0,1.42983,0.62991,1.42983,2.36974,0.0502278,0.36535,1.35765,0.124693,260.585,4,65.1461,0,3,2.05336e-06,1
10,356.47,845.67,16.9484,1.13364,20.0,53.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.3711673858431868,annealing_T=100_h=5,20260610-203538,phase_detection,2.0,5.3679,1.0942,5.3679,2.36974,0.0502278,0.36535,1.35765,0.124693,260.585,4,65.1461,0,3,2.05336e-06,1
10,356.47,845.67,14.4978,1.11598,20.0,54.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.3711673858431868,annealing_T=100_h=5,20260610-203538,phase_detection,3.0,4.8409,5.7106,5.7106,2.36974,0.0502278,0.36535,1.35765,0.124693,260.585,4,65.1461,0,3,2.05336e-06,1
10,356.47,845.67,43.1746,1.40491,20.0,55.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.3711673858431868,annealing_T=100_h=5,20260610-203538,phase_detection,4.0,6.3888,5.6473,6.3888,2.36974,0.0502278,0.36535,1.35765,0.124693,260.585,4,65.1461,0,3,2.05336e-06,1
10,356.47,845.67,48.7556,1.52065,20.0,56.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.3711673858431868,annealing_T=100_h=5,20260610-203538,phase_detection,5.0,0.6727,0.8243,0.8243,2.36974,0.0502278,0.36535,1.35765,0.124693,260.585,4,65.1461,0,3,2.05336e-06,1
10,356.47,845.67,140.755,1.66906,20.0,58.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.3711673858431868,annealing_T=100_h=5,20260610-203538,phase_detection,7.0,6.468,4.347,6.468,2.36974,0.0502278,0.36535,1.35765,0.124693,260.585,4,65.1461,0,3,2.05336e-06,1
11,374.33,368.39,1.1444,0.811146,20.0,52.3,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260610-203538,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,1.0,1.73184,0.759625,1.73184,9.78637,1.46734,0,-4.40785e-08,1.25832e-07,416.089,4,104.022,1,2,9.84797e-07,0
11,374.33,368.39,1.27889,0.924111,20.0,53.3,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260610-203538,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,2.0,0.964107,2.81474,2.81474,9.78637,1.46734,0,-4.40785e-08,1.25832e-07,416.089,4,104.022,1,2,9.84797e-07,0
11,374.33,368.39,-12.751,1.01761,20.0,54.3,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260610-203538,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,3.0,1.256,1.027,1.256,9.78637,1.46734,0,-4.40785e-08,1.25832e-07,416.089,4,104.022,1,2,9.84797e-07,0
11,374.33,368.39,16.5526,1.05804,20.0,55.3,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260610-203538,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,4.0,2.0176,3.2483,3.2483,9.78637,1.46734,0,-4.40785e-08,1.25832e-07,416.089,4,104.022,1,2,9.84797e-07,0
11,374.33,368.39,-3.98804,1.19795,20.0,56.3,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260610-203538,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,5.0,2.2227,1.60567,2.2227,9.78637,1.46734,0,-4.40785e-08,1.25832e-07,416.089,4,104.022,1,2,9.84797e-07,0
11,374.33,368.39,-8.13734,1.48444,20.0,58.3,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260610-203538,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,7.0,1.4618,6.66508,6.66508,9.78637,1.46734,0,-4.40785e-08,1.25832e-07,416.089,4,104.022,1,2,9.84797e-07,0
12,415.3,947.76,17.7721,1.23562,20.0,52.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.0685036265732333,annealing_T=100_h=5,20260610-203538,phase_detection,1.0,4.2717,1.3428,4.2717,1.87457,0.0131735,0.0513147,11.2867,0.257773,59.1933,4,14.7983,0,3,1.72083e-08,1
12,415.3,947.76,41.0117,1.30101,20.0,53.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.0685036265732333,annealing_T=100_h=5,20260610-203538,phase_detection,2.0,3.57,1.4382,3.57,1.87457,0.0131735,0.0513147,11.2867,0.257773,59.1933,4,14.7983,0,3,1.72083e-08,1
12,415.3,947.76,91.1197,1.33421,20.0,54.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.0685036265732333,annealing_T=100_h=5,20260610-203538,phase_detection,3.0,2.1727,2.2221,2.2221,1.87457,0.0131735,0.0513147,11.2867,0.257773,59.1933,4,14.7983,0,3,1.72083e-08,1
12,415.3,947.76,152.277,1.62488,20.0,55.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.0685036265732333,annealing_T=100_h=5,20260610-203538,phase_detection,4.0,3.49,4.565,4.565,1.87457,0.0131735,0.0513147,11.2867,0.257773,59.1933,4,14.7983,0,3,1.72083e-08,1
12,415.3,947.76,222.186,1.76862,20.0,56.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.0685036265732333,annealing_T=100_h=5,20260610-203538,phase_detection,5.0,0.053,0.337,0.337,1.87457,0.0131735,0.0513147,11.2867,0.257773,59.1933,4,14.7983,0,3,1.72083e-08,1
12,415.3,947.76,438.471,2.31158,20.0,58.3,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260610-203538,1.0685036265732333,annealing_T=100_h=5,20260610-203538,phase_detection,7.0,1.066,12.94,12.94,1.87457,0.0131735,0.0513147,11.2867,0.257773,59.1933,4,14.7983,0,3,1.72083e-08,1
13,416.35,548.47,6.78261,1.40115,20.0,52.3,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260610-203538,2.0678491240899852,annealing_T=75_h=25,20260530-001924,previous_detection,1.0,2.47946,2.76931,2.76931,0.766257,0.195932,0.514253,3.60696,1.02406,17.8009,4,4.45024,0,3,1.58418e-08,1
13,416.35,548.47,6.81525,1.35385,20.0,53.3,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260610-203538,2.0678491240899852,annealing_T=75_h=25,20260530-001924,previous_detection,2.0,1.21211,1.63851,1.63851,0.766257,0.195932,0.514253,3.60696,1.02406,17.8009,4,4.45024,0,3,1.58418e-08,1
13,416.35,548.47,6.85526,1.41589,20.0,54.3,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260610-203538,2.0678491240899852,annealing_T=75_h=25,20260530-001924,previous_detection,3.0,3.63244,2.6972,3.63244,0.766257,0.195932,0.514253,3.60696,1.02406,17.8009,4,4.45024,0,3,1.58418e-08,1
