614.94, 727.15
542.91, 686.41
2545.02, 658.69
409.47, 380.88
1445.28, 350.30
2464.82, 271.61
1115.75, 57.97
1851.69, 47.20
721.90, -56.30
2079.44, -292.20
1380.58, -409.46
509.79, -531.09
1439.18, -559.37
1800.10, -654.71
2206.93, -692.45
2186.08, -720.36
2581.06, -1021.22
1511.25, -1022.02
707.62, -1075.99
925.04, -1114.59
1837.88, -1153.97
2111.09, -1365.13
