spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,v_fin,deltaL1,deltaL2,deltaL,B,B_stat_error,deltaB,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
2,93.48,353.17,20.4568,1.54483,20.0,56.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,2.250377746068396,annealing_T=75_h=25,20260530-001924,previous_detection,5.0,1.1282,1.9321,1.9321,3.52888,0.220612,0.315734,0.050932,0.0213199,225.536,4,56.384,0,3,1.726e-07,1
2,93.48,353.17,47.0841,1.87089,20.0,58.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,2.250377746068396,annealing_T=75_h=25,20260530-001924,previous_detection,7.0,10.2774,3.1423,10.2774,3.52888,0.220612,0.315734,0.050932,0.0213199,225.536,4,56.384,0,3,1.726e-07,1
3,138.96,256.94,1.57694,0.954303,20.0,52.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,1.0,0.750033,3.66683,3.66683,11.3433,1.07106,5.47892,-4.05146e-09,9.19347e-09,76.2293,4,19.0573,4,1,0.0094224,0
3,138.96,256.94,-6.32036,1.13761,20.0,53.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,2.0,2.88356,1.89383,2.88356,11.3433,1.07106,5.47892,-4.05146e-09,9.19347e-09,76.2293,4,19.0573,4,1,0.0094224,0
3,138.96,256.94,8.62127,1.32237,20.0,54.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,3.0,5.47914,1.29023,5.47914,11.3433,1.07106,5.47892,-4.05146e-09,9.19347e-09,76.2293,4,19.0573,4,1,0.0094224,0
3,138.96,256.94,0.372383,1.24454,20.0,55.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,4.0,3.431263,0.815972,3.431263,11.3433,1.07106,5.47892,-4.05146e-09,9.19347e-09,76.2293,4,19.0573,4,1,0.0094224,0
3,138.96,256.94,-0.193647,1.34081,20.0,56.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,5.0,1.325003,2.101473,2.101473,11.3433,1.07106,5.47892,-4.05146e-09,9.19347e-09,76.2293,4,19.0573,4,1,0.0094224,0
3,138.96,256.94,-15.6836,1.8126,20.0,58.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,7.0,1.5804,3.6716,3.6716,11.3433,1.07106,5.47892,-4.05146e-09,9.19347e-09,76.2293,4,19.0573,4,1,0.0094224,0
4,182.74,170.02,99.5493,0.909815,20.0,52.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.136000936329378,annealing_T=150_h=5,20260908-043207,phase_detection,1.0,1.6648,2.2337,2.2337,2.33206,0.00152602,0.0328565,65.9172,0.159754,7135.17,4,1783.79,0,3,2.53869e-07,1
4,182.74,170.02,373.236,0.887364,20.0,53.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.136000936329378,annealing_T=150_h=5,20260908-043207,phase_detection,2.0,2.641,2.988,2.988,2.33206,0.00152602,0.0328565,65.9172,0.159754,7135.17,4,1783.79,0,3,2.53869e-07,1
4,182.74,170.02,862.701,1.20209,20.0,54.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.136000936329378,annealing_T=150_h=5,20260908-043207,phase_detection,3.0,7.711,12.901,12.901,2.33206,0.00152602,0.0328565,65.9172,0.159754,7135.17,4,1783.79,0,3,2.53869e-07,1
4,182.74,170.02,1626.76,1.51357,20.0,55.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.136000936329378,annealing_T=150_h=5,20260908-043207,phase_detection,4.0,17.82,16.09,17.82,2.33206,0.00152602,0.0328565,65.9172,0.159754,7135.17,4,1783.79,0,3,2.53869e-07,1
4,182.74,170.02,2737.36,2.33194,20.0,56.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.136000936329378,annealing_T=150_h=5,20260908-043207,phase_detection,5.0,36.78,46.19,46.19,2.33206,0.00152602,0.0328565,65.9172,0.159754,7135.17,4,1783.79,0,3,2.53869e-07,1
4,182.74,170.02,6385.01,5.44002,20.0,58.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.136000936329378,annealing_T=150_h=5,20260908-043207,phase_detection,7.0,113.56,153.34,153.34,2.33206,0.00152602,0.0328565,65.9172,0.159754,7135.17,4,1783.79,0,3,2.53869e-07,1
5,193.42,518.02,11.2129,1.0442,20.0,52.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.0987615395752255,annealing_T=150_h=5,20260908-043207,phase_detection,1.0,5.4402,3.31769,5.4402,2.39632,0.0368949,0.305706,1.68275,0.113113,101.614,4,25.4036,0,3,2.82976e-08,1
5,193.42,518.02,11.0744,1.17379,20.0,53.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.0987615395752255,annealing_T=150_h=5,20260908-043207,phase_detection,2.0,6.32643,1.559,6.32643,2.39632,0.0368949,0.305706,1.68275,0.113113,101.614,4,25.4036,0,3,2.82976e-08,1
5,193.42,518.02,23.0405,1.2423,20.0,54.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.0987615395752255,annealing_T=150_h=5,20260908-043207,phase_detection,3.0,3.3645,2.9653,3.3645,2.39632,0.0368949,0.305706,1.68275,0.113113,101.614,4,25.4036,0,3,2.82976e-08,1
5,193.42,518.02,41.9477,1.3319,20.0,55.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.0987615395752255,annealing_T=150_h=5,20260908-043207,phase_detection,4.0,5.2095,3.1047,5.2095,2.39632,0.0368949,0.305706,1.68275,0.113113,101.614,4,25.4036,0,3,2.82976e-08,1
5,193.42,518.02,81.7977,1.46507,20.0,56.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.0987615395752255,annealing_T=150_h=5,20260908-043207,phase_detection,5.0,8.2208,0.7502,8.2208,2.39632,0.0368949,0.305706,1.68275,0.113113,101.614,4,25.4036,0,3,2.82976e-08,1
5,193.42,518.02,178.625,1.75338,20.0,58.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.0987615395752255,annealing_T=150_h=5,20260908-043207,phase_detection,7.0,2.977,5.344,5.344,2.39632,0.0368949,0.305706,1.68275,0.113113,101.614,4,25.4036,0,3,2.82976e-08,1
6,232.19,756.59,6.70437,1.30678,20.0,52.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,1.0,1.58626,1.30052,1.58626,2.93358,0.196308,0.517161,0.198341,0.072407,88.2261,4,22.0565,0,3,7.16702e-06,1
6,232.19,756.59,-4.86419,1.49078,20.0,53.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,2.0,1.98402,3.50845,3.50845,2.93358,0.196308,0.517161,0.198341,0.072407,88.2261,4,22.0565,0,3,7.16702e-06,1
6,232.19,756.59,13.2284,1.41218,20.0,54.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,3.0,9.13101,0.3613,9.13101,2.93358,0.196308,0.517161,0.198341,0.072407,88.2261,4,22.0565,0,3,7.16702e-06,1
6,232.19,756.59,11.7226,1.71222,20.0,55.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,4.0,1.7984,0.4007,1.7984,2.93358,0.196308,0.517161,0.198341,0.072407,88.2261,4,22.0565,0,3,7.16702e-06,1
6,232.19,756.59,16.6915,1.74358,20.0,56.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,5.0,2.2525,5.2326,5.2326,2.93358,0.196308,0.517161,0.198341,0.072407,88.2261,4,22.0565,0,3,7.16702e-06,1
6,232.19,756.59,61.6223,2.16856,20.0,58.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,7.0,2.0707,0.2633,2.0707,2.93358,0.196308,0.517161,0.198341,0.072407,88.2261,4,22.0565,0,3,7.16702e-06,1
7,237.12,241.57,19.5827,1.04051,20.0,52.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.6000192306980776,annealing_T=150_h=5,20260908-043207,phase_detection,1.0,4.868,1.617,4.868,2.19816,0.0113638,0.0740079,7.93776,0.158266,742.346,4,185.587,0,3,2.57254e-06,1
7,237.12,241.57,51.3682,1.21245,20.0,53.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.6000192306980776,annealing_T=150_h=5,20260908-043207,phase_detection,2.0,5.006,6.9725,6.9725,2.19816,0.0113638,0.0740079,7.93776,0.158266,742.346,4,185.587,0,3,2.57254e-06,1
7,237.12,241.57,99.1719,1.25795,20.0,54.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.6000192306980776,annealing_T=150_h=5,20260908-043207,phase_detection,3.0,0.0655,0.8838,0.8838,2.19816,0.0113638,0.0740079,7.93776,0.158266,742.346,4,185.587,0,3,2.57254e-06,1
7,237.12,241.57,168.143,1.34254,20.0,55.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.6000192306980776,annealing_T=150_h=5,20260908-043207,phase_detection,4.0,0.884,2.601,2.601,2.19816,0.0113638,0.0740079,7.93776,0.158266,742.346,4,185.587,0,3,2.57254e-06,1
7,237.12,241.57,248.17,1.39364,20.0,56.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.6000192306980776,annealing_T=150_h=5,20260908-043207,phase_detection,5.0,0.022,3.108,3.108,2.19816,0.0113638,0.0740079,7.93776,0.158266,742.346,4,185.587,0,3,2.57254e-06,1
7,237.12,241.57,591.272,2.1639,20.0,58.3,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260908-043207,2.6000192306980776,annealing_T=150_h=5,20260908-043207,phase_detection,7.0,11.069,11.324,11.324,2.19816,0.0113638,0.0740079,7.93776,0.158266,742.346,4,185.587,0,3,2.57254e-06,1
8,253.87,348.03,0.185952,1.28571,20.0,52.3,annealing_T=150_h=5,absent,disappeared,20.0,1256.6370614359173,20260908-043207,3.2767361810191944,annealing_T=125_h=25,20260827-053720,previous_detection,1.0,0.417599,0.946575,0.946575,2.08822,0.117567,0.0717964,0.834749,0.172641,66.0335,4,16.5084,0,3,6.19586e-09,1
8,253.87,348.03,2.56044,1.15513,20.0,53.3,annealing_T=150_h=5,absent,disappeared,20.0,1256.6370614359173,20260908-043207,3.2767361810191944,annealing_T=125_h=25,20260827-053720,previous_detection,2.0,3.067648,1.656565,3.067648,2.08822,0.117567,0.0717964,0.834749,0.172641,66.0335,4,16.5084,0,3,6.19586e-09,1
8,253.87,348.03,0.0202711,1.49847,20.0,54.3,annealing_T=150_h=5,absent,disappeared,20.0,1256.6370614359173,20260908-043207,3.2767361810191944,annealing_T=125_h=25,20260827-053720,previous_detection,3.0,3.3635311,0.8867999,3.3635311,2.08822,0.117567,0.0717964,0.834749,0.172641,66.0335,4,16.5084,0,3,6.19586e-09,1
8,253.87,348.03,15.8539,1.57634,20.0,55.3,annealing_T=150_h=5,absent,disappeared,20.0,1256.6370614359173,20260908-043207,3.2767361810191944,annealing_T=125_h=25,20260827-053720,previous_detection,4.0,3.1812,0.3419,3.1812,2.08822,0.117567,0.0717964,0.834749,0.172641,66.0335,4,16.5084,0,3,6.19586e-09,1
8,253.87,348.03,32.4195,1.57958,20.0,56.3,annealing_T=150_h=5,absent,disappeared,20.0,1256.6370614359173,20260908-043207,3.2767361810191944,annealing_T=125_h=25,20260827-053720,previous_detection,5.0,2.6369,1.1571,2.6369,2.08822,0.117567,0.0717964,0.834749,0.172641,66.0335,4,16.5084,0,3,6.19586e-09,1
8,253.87,348.03,42.5805,2.36653,20.0,58.3,annealing_T=150_h=5,absent,disappeared,20.0,1256.6370614359173,20260908-043207,3.2767361810191944,annealing_T=125_h=25,20260827-053720,previous_detection,7.0,4.2312,0.8048,4.2312,2.08822,0.117567,0.0717964,0.834749,0.172641,66.0335,4,16.5084,0,3,6.19586e-09,1
9,335.34,285.55,-0.443171,1.02527,20.0,52.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,2.947269923166199,annealing_T=125_h=5,20260723-075232,previous_detection,1.0,4.214019,2.370781,4.214019,1.53486,0.0709585,0.107073,2.59039,0.315971,42.7766,4,10.6942,0,3,1.5453e-08,1
9,335.34,285.55,3.44705,1.18686,20.0,53.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,2.947269923166199,annealing_T=125_h=5,20260723-075232,previous_detection,2.0,1.83458,4.8787,4.8787,1.53486,0.0709585,0.107073,2.59039,0.315971,42.7766,4,10.6942,0,3,1.5453e-08,1
9,335.34,285.55,18.9388,1.35194,20.0,54.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,2.947269923166199,annealing_T=125_h=5,20260723-075232,previous_detection,3.0,5.6998,4.9068,5.6998,1.53486,0.0709585,0.107073,2.59039,0.315971,42.7766,4,10.6942,0,3,1.5453e-08,1
9,335.34,285.55,25.1006,1.39418,20.0,55.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,2.947269923166199,annealing_T=125_h=5,20260723-075232,previous_detection,4.0,2.0384,0.2367,2.0384,1.53486,0.0709585,0.107073,2.59039,0.315971,42.7766,4,10.6942,0,3,1.5453e-08,1
9,335.34,285.55,27.988,1.54257,20.0,56.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,2.947269923166199,annealing_T=125_h=5,20260723-075232,previous_detection,5.0,2.0545,1.3384,2.0545,1.53486,0.0709585,0.107073,2.59039,0.315971,42.7766,4,10.6942,0,3,1.5453e-08,1
9,335.34,285.55,50.5652,1.80478,20.0,58.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,2.947269923166199,annealing_T=125_h=5,20260723-075232,previous_detection,7.0,3.6346,0.9986,3.6346,1.53486,0.0709585,0.107073,2.59039,0.315971,42.7766,4,10.6942,0,3,1.5453e-08,1
10,354.9,844.27,0.801399,0.983833,20.0,52.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,3.2922029099070147,annealing_T=125_h=5,20260723-075232,previous_detection,1.0,0.306805,0.884571,0.884571,2.23671,0.19095,0.452278,0.435662,0.152315,31.5922,4,7.89804,0,3,1.48014e-07,1
10,354.9,844.27,3.14079,1.002,20.0,53.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,3.2922029099070147,annealing_T=125_h=5,20260723-075232,previous_detection,2.0,5.05769,4.46044,5.05769,2.23671,0.19095,0.452278,0.435662,0.152315,31.5922,4,7.89804,0,3,1.48014e-07,1
10,354.9,844.27,10.409,1.2597,20.0,54.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,3.2922029099070147,annealing_T=125_h=5,20260723-075232,previous_detection,3.0,1.5085,0.54011,1.5085,2.23671,0.19095,0.452278,0.435662,0.152315,31.5922,4,7.89804,0,3,1.48014e-07,1
10,354.9,844.27,7.27404,1.34207,20.0,55.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,3.2922029099070147,annealing_T=125_h=5,20260723-075232,previous_detection,4.0,2.89416,0.16033,2.89416,2.23671,0.19095,0.452278,0.435662,0.152315,31.5922,4,7.89804,0,3,1.48014e-07,1
10,354.9,844.27,11.7597,1.47358,20.0,56.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,3.2922029099070147,annealing_T=125_h=5,20260723-075232,previous_detection,5.0,2.69391,2.2498,2.69391,2.23671,0.19095,0.452278,0.435662,0.152315,31.5922,4,7.89804,0,3,1.48014e-07,1
10,354.9,844.27,35.4507,1.50292,20.0,58.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,3.2922029099070147,annealing_T=125_h=5,20260723-075232,previous_detection,7.0,2.8351,1.0327,2.8351,2.23671,0.19095,0.452278,0.435662,0.152315,31.5922,4,7.89804,0,3,1.48014e-07,1
11,374.33,368.39,1.47941,0.674505,20.0,52.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,1.0,3.92623,0.931133,3.92623,0.968489,0.362656,2.11943,0.609965,0.353285,217.711,4,54.4277,0,3,1.33193e-09,1
11,374.33,368.39,1.31595,0.861922,20.0,53.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,2.0,1.26948,0.16476,1.26948,0.968489,0.362656,2.11943,0.609965,0.353285,217.711,4,54.4277,0,3,1.33193e-09,1
11,374.33,368.39,-8.38878,0.921973,20.0,54.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,3.0,0.90875,6.61031,6.61031,0.968489,0.362656,2.11943,0.609965,0.353285,217.711,4,54.4277,0,3,1.33193e-09,1
11,374.33,368.39,10.2087,0.850256,20.0,55.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,4.0,0.8148,4.09321,4.09321,0.968489,0.362656,2.11943,0.609965,0.353285,217.711,4,54.4277,0,3,1.33193e-09,1
11,374.33,368.39,3.96916,0.954284,20.0,56.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,5.0,5.42418,0.75269,5.42418,0.968489,0.362656,2.11943,0.609965,0.353285,217.711,4,54.4277,0,3,1.33193e-09,1
11,374.33,368.39,0.621732,1.22488,20.0,58.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,7.0,4.636998,0.192743,4.636998,0.968489,0.362656,2.11943,0.609965,0.353285,217.711,4,54.4277,0,3,1.33193e-09,1
12,415.54,945.59,13.0957,0.944306,20.0,52.3,annealing_T=150_h=5,absent,disappeared,20.0,1256.6370614359173,20260908-043207,3.0965787572738317,annealing_T=125_h=25,20260827-053720,previous_detection,1.0,1.1962,0.589,1.1962,0.500041,0.11282,0.17804,6.77432,1.01829,149.161,4,37.2903,0,3,5.45922e-08,1
12,415.54,945.59,2.67262,1.17232,20.0,53.3,annealing_T=150_h=5,absent,disappeared,20.0,1256.6370614359173,20260908-043207,3.0965787572738317,annealing_T=125_h=25,20260827-053720,previous_detection,2.0,5.74768,1.60764,5.74768,0.500041,0.11282,0.17804,6.77432,1.01829,149.161,4,37.2903,0,3,5.45922e-08,1
12,415.54,945.59,9.60037,1.3578,20.0,54.3,annealing_T=150_h=5,absent,disappeared,20.0,1256.6370614359173,20260908-043207,3.0965787572738317,annealing_T=125_h=25,20260827-053720,previous_detection,3.0,3.16913,4.15579,4.15579,0.500041,0.11282,0.17804,6.77432,1.01829,149.161,4,37.2903,0,3,5.45922e-08,1
12,415.54,945.59,12.2359,1.19311,20.0,55.3,annealing_T=150_h=5,absent,disappeared,20.0,1256.6370614359173,20260908-043207,3.0965787572738317,annealing_T=125_h=25,20260827-053720,previous_detection,4.0,2.24062,2.3358,2.3358,0.500041,0.11282,0.17804,6.77432,1.01829,149.161,4,37.2903,0,3,5.45922e-08,1
12,415.54,945.59,8.90804,1.47533,20.0,56.3,annealing_T=150_h=5,absent,disappeared,20.0,1256.6370614359173,20260908-043207,3.0965787572738317,annealing_T=125_h=25,20260827-053720,previous_detection,5.0,0.09277,4.16408,4.16408,0.500041,0.11282,0.17804,6.77432,1.01829,149.161,4,37.2903,0,3,5.45922e-08,1
12,415.54,945.59,30.2903,1.78388,20.0,58.3,annealing_T=150_h=5,absent,disappeared,20.0,1256.6370614359173,20260908-043207,3.0965787572738317,annealing_T=125_h=25,20260827-053720,previous_detection,7.0,5.1439,3.8359,5.1439,0.500041,0.11282,0.17804,6.77432,1.01829,149.161,4,37.2903,0,3,5.45922e-08,1
13,416.35,548.47,2.38371,1.2535,20.0,52.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,2.0678491240899852,annealing_T=75_h=25,20260530-001924,previous_detection,1.0,2.631393,0.57632,2.631393,6.19118,1.74975,0,5.80377e-05,0.000196927,33.2409,4,8.31021,1,2,2.09623e-06,0
13,416.35,548.47,0.758667,1.34667,20.0,53.3,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260908-043207,2.0678491240899852,annealing_T=75_h=25,20260530-001924,previous_detection,2.0,1.327103,1.101923,1.327103,6.19118,1.74975,0,5.80377e-05,0.000196927,33.2409,4,8.31021,1,2,2.09623e-06,0
