867.42, 1011.22, 706.86, 15.00
1820.45, 992.96, 706.86, 15.00
1616.48, 988.23, 706.86, 15.00
1047.19, 959.55, 706.86, 15.00
414.35, 953.94, 706.86, 15.00
634.37, 920.82, 706.86, 15.00
1374.45, 913.90, 706.86, 15.00
829.58, 888.38, 706.86, 15.00
512.94, 887.63, 706.86, 15.00
1844.77, 887.50, 706.86, 15.00
355.04, 852.17, 706.86, 15.00
65.68, 816.22, 706.86, 15.00
1370.65, 812.73, 706.86, 15.00
1049.31, 806.45, 706.86, 15.00
1719.92, 805.80, 706.86, 15.00
905.82, 735.04, 706.86, 15.00
1730.44, 722.55, 706.86, 15.00
1615.25, 704.71, 706.86, 15.00
1086.48, 690.02, 706.86, 15.00
1173.60, 654.95, 706.86, 15.00
1581.67, 651.74, 706.86, 15.00
1334.69, 627.39, 706.86, 15.00
804.99, 590.67, 706.86, 15.00
646.65, 578.45, 706.86, 15.00
1848.41, 557.58, 706.86, 15.00
1779.53, 555.35, 706.86, 15.00
1085.31, 525.40, 706.86, 15.00
190.57, 526.35, 706.86, 15.00
1493.73, 508.82, 706.86, 15.00
426.21, 492.06, 706.86, 15.00
1241.26, 485.77, 706.86, 15.00
1769.59, 478.59, 706.86, 15.00
855.97, 476.95, 706.86, 15.00
646.05, 444.27, 706.86, 15.00
1145.91, 430.09, 706.86, 15.00
908.42, 409.47, 706.86, 15.00
1532.36, 405.71, 706.86, 15.00
249.80, 357.46, 706.86, 15.00
1816.84, 356.36, 706.86, 15.00
1420.84, 353.25, 706.86, 15.00
1288.94, 322.32, 706.86, 15.00
812.30, 318.78, 706.86, 15.00
332.19, 293.52, 706.86, 15.00
232.77, 250.09, 706.86, 15.00
1165.04, 241.80, 706.86, 15.00
1063.41, 237.03, 706.86, 15.00
801.91, 196.62, 706.86, 15.00
177.85, 178.45, 706.86, 15.00
1382.37, 118.52, 706.86, 15.00
75.34, 103.02, 706.86, 15.00
420.15, 77.55, 706.86, 15.00
