spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,v_fin,deltaL1,deltaL2,deltaL,B,B_stat_error,deltaB,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
2,93.48,353.17,8.99754,1.22784,20.0,53.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,2.250377746068396,annealing_T=75_h=25,20260530-001924,previous_detection,2.0,1.58654,2.52378,2.52378,6.72187,0.286161,0,0.000126123,7.00006e-05,113.118,4,28.2796,1,2,6.28335e-07,0
2,93.48,353.17,-9.11393,1.59223,20.0,54.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,2.250377746068396,annealing_T=75_h=25,20260530-001924,previous_detection,3.0,1.10206,4.92843,4.92843,6.72187,0.286161,0,0.000126123,7.00006e-05,113.118,4,28.2796,1,2,6.28335e-07,0
2,93.48,353.17,9.08002,1.61453,20.0,55.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,2.250377746068396,annealing_T=75_h=25,20260530-001924,previous_detection,4.0,4.14918,0.41723,4.14918,6.72187,0.286161,0,0.000126123,7.00006e-05,113.118,4,28.2796,1,2,6.28335e-07,0
2,93.48,353.17,4.12032,1.60924,20.0,56.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,2.250377746068396,annealing_T=75_h=25,20260530-001924,previous_detection,5.0,8.02298,5.28677,8.02298,6.72187,0.286161,0,0.000126123,7.00006e-05,113.118,4,28.2796,1,2,6.28335e-07,0
2,93.48,353.17,60.5956,2.14248,20.0,58.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,2.250377746068396,annealing_T=75_h=25,20260530-001924,previous_detection,7.0,2.6685,7.7186,7.7186,6.72187,0.286161,0,0.000126123,7.00006e-05,113.118,4,28.2796,1,2,6.28335e-07,0
3,138.96,256.94,-3.80008,1.00262,20.0,52.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,1.0,9.44262,3.246263,9.44262,1.04116,1.0051,0,-0.474302,0.774543,50.7044,4,12.6761,0,3,1.13922e-06,1
3,138.96,256.94,5.09612,1.1497,20.0,53.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,2.0,0.28383,2.13096,2.13096,1.04116,1.0051,0,-0.474302,0.774543,50.7044,4,12.6761,0,3,1.13922e-06,1
3,138.96,256.94,-4.88345,1.4508,20.0,54.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,3.0,1.21334,4.494961,4.494961,1.04116,1.0051,0,-0.474302,0.774543,50.7044,4,12.6761,0,3,1.13922e-06,1
3,138.96,256.94,-4.97913,1.53825,20.0,55.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,4.0,9.73428,0.48848,9.73428,1.04116,1.0051,0,-0.474302,0.774543,50.7044,4,12.6761,0,3,1.13922e-06,1
3,138.96,256.94,-0.0828726,1.54008,20.0,56.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,5.0,2.6817574,3.5931326,3.5931326,1.04116,1.0051,0,-0.474302,0.774543,50.7044,4,12.6761,0,3,1.13922e-06,1
3,138.96,256.94,-4.00735,1.55584,20.0,58.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,0.8514693182963318,annealing_T=100_h=5,20260610-203538,previous_detection,7.0,3.222501,4.562704,4.562704,1.04116,1.0051,0,-0.474302,0.774543,50.7044,4,12.6761,0,3,1.13922e-06,1
4,181.16,169.64,59.9476,1.03642,20.0,52.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.8838342532122305,annealing_T=125_h=5,20260723-075232,phase_detection,1.0,5.5891,6.434,6.434,2.48536,0.00270798,0.0394707,30.567,0.136606,3356.13,4,839.032,0,3,1.48227e-05,1
4,181.16,169.64,207.418,1.09662,20.0,53.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.8838342532122305,annealing_T=125_h=5,20260723-075232,phase_detection,2.0,0.134,1.999,1.999,2.48536,0.00270798,0.0394707,30.567,0.136606,3356.13,4,839.032,0,3,1.48227e-05,1
4,181.16,169.64,484.523,1.51346,20.0,54.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.8838342532122305,annealing_T=125_h=5,20260723-075232,phase_detection,3.0,0.85,0.744,0.85,2.48536,0.00270798,0.0394707,30.567,0.136606,3356.13,4,839.032,0,3,1.48227e-05,1
4,181.16,169.64,947.651,1.3672,20.0,55.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.8838342532122305,annealing_T=125_h=5,20260723-075232,phase_detection,4.0,8.036,10.176,10.176,2.48536,0.00270798,0.0394707,30.567,0.136606,3356.13,4,839.032,0,3,1.48227e-05,1
4,181.16,169.64,1615.62,1.97379,20.0,56.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.8838342532122305,annealing_T=125_h=5,20260723-075232,phase_detection,5.0,17.43,25.45,25.45,2.48536,0.00270798,0.0394707,30.567,0.136606,3356.13,4,839.032,0,3,1.48227e-05,1
4,181.16,169.64,3963.68,4.7421,20.0,58.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.8838342532122305,annealing_T=125_h=5,20260723-075232,phase_detection,7.0,84.67,101,101,2.48536,0.00270798,0.0394707,30.567,0.136606,3356.13,4,839.032,0,3,1.48227e-05,1
5,191.81,517.91,1.8049,0.971284,20.0,52.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.8927841260626552,annealing_T=125_h=5,20260723-075232,phase_detection,1.0,1.7338768,0.25533,1.7338768,2.1678,0.0718494,0.166303,1.15997,0.151076,34.7251,4,8.68128,0,3,3.6218e-07,1
5,191.81,517.91,4.60875,1.1973,20.0,53.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.8927841260626552,annealing_T=125_h=5,20260723-075232,phase_detection,2.0,4.37992,2.21045,4.37992,2.1678,0.0718494,0.166303,1.15997,0.151076,34.7251,4,8.68128,0,3,3.6218e-07,1
5,191.81,517.91,7.68467,1.3175,20.0,54.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.8927841260626552,annealing_T=125_h=5,20260723-075232,phase_detection,3.0,7.274848,5.44063,7.274848,2.1678,0.0718494,0.166303,1.15997,0.151076,34.7251,4,8.68128,0,3,3.6218e-07,1
5,191.81,517.91,22.8678,1.44423,20.0,55.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.8927841260626552,annealing_T=125_h=5,20260723-075232,phase_detection,4.0,5.0436,1.6809,5.0436,2.1678,0.0718494,0.166303,1.15997,0.151076,34.7251,4,8.68128,0,3,3.6218e-07,1
5,191.81,517.91,44.8123,1.58951,20.0,56.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.8927841260626552,annealing_T=125_h=5,20260723-075232,phase_detection,5.0,1.9094,3.0944,3.0944,2.1678,0.0718494,0.166303,1.15997,0.151076,34.7251,4,8.68128,0,3,3.6218e-07,1
5,191.81,517.91,76.3987,1.77476,20.0,58.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.8927841260626552,annealing_T=125_h=5,20260723-075232,phase_detection,7.0,3.253,1.0706,3.253,2.1678,0.0718494,0.166303,1.15997,0.151076,34.7251,4,8.68128,0,3,3.6218e-07,1
6,232.19,756.59,9.2509,1.20252,20.0,52.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,1.0,0.14555,1.78954,1.78954,2.66309,0.249026,0.594339,0.247813,0.113214,60.4979,4,15.1245,0,3,3.02552e-07,1
6,232.19,756.59,1.91921,1.3819,20.0,53.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,2.0,2.855169,1.29161,2.855169,2.66309,0.249026,0.594339,0.247813,0.113214,60.4979,4,15.1245,0,3,3.02552e-07,1
6,232.19,756.59,6.53872,1.49104,20.0,54.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,3.0,2.42776,2.08657,2.42776,2.66309,0.249026,0.594339,0.247813,0.113214,60.4979,4,15.1245,0,3,3.02552e-07,1
6,232.19,756.59,9.0933,1.73371,20.0,55.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,4.0,4.8169,1.9444,4.8169,2.66309,0.249026,0.594339,0.247813,0.113214,60.4979,4,15.1245,0,3,3.02552e-07,1
6,232.19,756.59,15.5507,1.69804,20.0,56.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,5.0,4.1998,2.3707,4.1998,2.66309,0.249026,0.594339,0.247813,0.113214,60.4979,4,15.1245,0,3,3.02552e-07,1
6,232.19,756.59,45.5102,2.22319,20.0,58.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,0.9305912099305004,annealing_T=100_h=5,20260610-203538,previous_detection,7.0,12.278,2.7478,12.278,2.66309,0.249026,0.594339,0.247813,0.113214,60.4979,4,15.1245,0,3,3.02552e-07,1
7,235.69,241.32,31.074,0.916689,20.0,52.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.184163940503053,annealing_T=125_h=5,20260723-075232,phase_detection,1.0,3.5378,3.0657,3.5378,2.96455,0.0180938,0.377611,2.56811,0.0785123,5883.45,4,1470.86,0,3,1.10661e-05,1
7,235.69,241.32,65.2452,1.14239,20.0,53.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.184163940503053,annealing_T=125_h=5,20260723-075232,phase_detection,2.0,3.3053,0.1997,3.3053,2.96455,0.0180938,0.377611,2.56811,0.0785123,5883.45,4,1470.86,0,3,1.10661e-05,1
7,235.69,241.32,101.054,1.32611,20.0,54.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.184163940503053,annealing_T=125_h=5,20260723-075232,phase_detection,3.0,1.8821,1.929,1.929,2.96455,0.0180938,0.377611,2.56811,0.0785123,5883.45,4,1470.86,0,3,1.10661e-05,1
7,235.69,241.32,173.268,1.32349,20.0,55.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.184163940503053,annealing_T=125_h=5,20260723-075232,phase_detection,4.0,8.035,0.524,8.035,2.96455,0.0180938,0.377611,2.56811,0.0785123,5883.45,4,1470.86,0,3,1.10661e-05,1
7,235.69,241.32,244.859,1.41278,20.0,56.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.184163940503053,annealing_T=125_h=5,20260723-075232,phase_detection,5.0,0.465,3.348,3.348,2.96455,0.0180938,0.377611,2.56811,0.0785123,5883.45,4,1470.86,0,3,1.10661e-05,1
7,235.69,241.32,948.658,4.4379,20.0,58.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.184163940503053,annealing_T=125_h=5,20260723-075232,phase_detection,7.0,22.47,31.102,31.102,2.96455,0.0180938,0.377611,2.56811,0.0785123,5883.45,4,1470.86,0,3,1.10661e-05,1
8,252.2,348.9,15.2384,0.826461,20.0,52.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.80919917414208,annealing_T=125_h=5,20260723-075232,phase_detection,1.0,1.7235,4.2082,4.2082,2.3571,0.00873689,0.053606,7.39559,0.112818,410.426,4,102.607,0,3,8.51181e-08,1
8,252.2,348.9,49.5293,1.04068,20.0,53.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.80919917414208,annealing_T=125_h=5,20260723-075232,phase_detection,2.0,6.5154,0.7325,6.5154,2.3571,0.00873689,0.053606,7.39559,0.112818,410.426,4,102.607,0,3,8.51181e-08,1
8,252.2,348.9,103.647,1.15865,20.0,54.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.80919917414208,annealing_T=125_h=5,20260723-075232,phase_detection,3.0,3.182,2.13,3.182,2.3571,0.00873689,0.053606,7.39559,0.112818,410.426,4,102.607,0,3,8.51181e-08,1
8,252.2,348.9,193.559,1.10014,20.0,55.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.80919917414208,annealing_T=125_h=5,20260723-075232,phase_detection,4.0,0.952,4.965,4.965,2.3571,0.00873689,0.053606,7.39559,0.112818,410.426,4,102.607,0,3,8.51181e-08,1
8,252.2,348.9,312.372,1.37471,20.0,56.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.80919917414208,annealing_T=125_h=5,20260723-075232,phase_detection,5.0,2.004,5.654,5.654,2.3571,0.00873689,0.053606,7.39559,0.112818,410.426,4,102.607,0,3,8.51181e-08,1
8,252.2,348.9,739.733,2.21756,20.0,58.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.80919917414208,annealing_T=125_h=5,20260723-075232,phase_detection,7.0,19.286,31.793,31.793,2.3571,0.00873689,0.053606,7.39559,0.112818,410.426,4,102.607,0,3,8.51181e-08,1
9,335.34,285.55,-3.80921,1.10853,20.0,52.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.947269923166199,annealing_T=125_h=5,20260723-075232,phase_detection,1.0,1.9584,1.62795,1.9584,1.88124,0.0720459,0.162596,1.74314,0.223958,97.17,4,24.2925,0,3,1.0127e-05,1
9,335.34,285.55,7.46295,1.38864,20.0,53.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.947269923166199,annealing_T=125_h=5,20260723-075232,phase_detection,2.0,3.93725,3.52345,3.93725,1.88124,0.0720459,0.162596,1.74314,0.223958,97.17,4,24.2925,0,3,1.0127e-05,1
9,335.34,285.55,4.64069,1.49314,20.0,54.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.947269923166199,annealing_T=125_h=5,20260723-075232,phase_detection,3.0,3.44383,6.52561,6.52561,1.88124,0.0720459,0.162596,1.74314,0.223958,97.17,4,24.2925,0,3,1.0127e-05,1
9,335.34,285.55,31.7072,1.45926,20.0,55.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.947269923166199,annealing_T=125_h=5,20260723-075232,phase_detection,4.0,1.8309,0.0721,1.8309,1.88124,0.0720459,0.162596,1.74314,0.223958,97.17,4,24.2925,0,3,1.0127e-05,1
9,335.34,285.55,38.0103,1.6701,20.0,56.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.947269923166199,annealing_T=125_h=5,20260723-075232,phase_detection,5.0,1.1683,2.879,2.879,1.88124,0.0720459,0.162596,1.74314,0.223958,97.17,4,24.2925,0,3,1.0127e-05,1
9,335.34,285.55,64.9957,1.86173,20.0,58.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,2.947269923166199,annealing_T=125_h=5,20260723-075232,phase_detection,7.0,8.7761,3.4498,8.7761,1.88124,0.0720459,0.162596,1.74314,0.223958,97.17,4,24.2925,0,3,1.0127e-05,1
10,354.9,844.27,-0.653068,1.02534,20.0,52.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.2922029099070147,annealing_T=125_h=5,20260723-075232,phase_detection,1.0,4.355808,0.487976,4.355808,2.3223,0.0433092,0.126913,1.66699,0.132628,13.7188,4,3.4297,0,3,6.82564e-07,1
10,354.9,844.27,10.4602,1.15381,20.0,53.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.2922029099070147,annealing_T=125_h=5,20260723-075232,phase_detection,2.0,1.94235,4.7832,4.7832,2.3223,0.0433092,0.126913,1.66699,0.132628,13.7188,4,3.4297,0,3,6.82564e-07,1
10,354.9,844.27,23.8603,1.52431,20.0,54.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.2922029099070147,annealing_T=125_h=5,20260723-075232,phase_detection,3.0,3.0081,4.2429,4.2429,2.3223,0.0433092,0.126913,1.66699,0.132628,13.7188,4,3.4297,0,3,6.82564e-07,1
10,354.9,844.27,41.1783,1.5462,20.0,55.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.2922029099070147,annealing_T=125_h=5,20260723-075232,phase_detection,4.0,1.6691,5.6211,5.6211,2.3223,0.0433092,0.126913,1.66699,0.132628,13.7188,4,3.4297,0,3,6.82564e-07,1
10,354.9,844.27,67.8512,1.46133,20.0,56.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.2922029099070147,annealing_T=125_h=5,20260723-075232,phase_detection,5.0,1.2471,1.6332,1.6332,2.3223,0.0433092,0.126913,1.66699,0.132628,13.7188,4,3.4297,0,3,6.82564e-07,1
10,354.9,844.27,153.798,1.66936,20.0,58.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.2922029099070147,annealing_T=125_h=5,20260723-075232,phase_detection,7.0,5.386,6.839,6.839,2.3223,0.0433092,0.126913,1.66699,0.132628,13.7188,4,3.4297,0,3,6.82564e-07,1
11,374.33,368.39,-0.190995,0.832665,20.0,52.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,1.0,0.955336,0.628716,0.955336,2.9314,2.38555,1.87071,0.00220451,0.010688,161.457,4,40.3643,0,3,2.36534e-08,1
11,374.33,368.39,-3.58348,0.790383,20.0,53.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,2.0,0.50351,3.5276615,3.5276615,2.9314,2.38555,1.87071,0.00220451,0.010688,161.457,4,40.3643,0,3,2.36534e-08,1
11,374.33,368.39,-10.7855,1.09661,20.0,54.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,3.0,1.1146,4.52306,4.52306,2.9314,2.38555,1.87071,0.00220451,0.010688,161.457,4,40.3643,0,3,2.36534e-08,1
11,374.33,368.39,6.41198,0.978535,20.0,55.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,4.0,1.76753,4.10296,4.10296,2.9314,2.38555,1.87071,0.00220451,0.010688,161.457,4,40.3643,0,3,2.36534e-08,1
11,374.33,368.39,1.07404,0.968931,20.0,56.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,5.0,9.72395,7.9339,9.72395,2.9314,2.38555,1.87071,0.00220451,0.010688,161.457,4,40.3643,0,3,2.36534e-08,1
11,374.33,368.39,-0.711058,1.39876,20.0,58.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,1.4526183256450649,annealing_T=75_h=25,20260530-001924,previous_detection,7.0,6.328722,9.930878,9.930878,2.9314,2.38555,1.87071,0.00220451,0.010688,161.457,4,40.3643,0,3,2.36534e-08,1
12,413.47,946.23,11.3478,0.989392,20.0,52.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.4155087468779297,annealing_T=125_h=5,20260723-075232,phase_detection,1.0,1.9196,0.509,1.9196,1.55974,0.0202313,0.0146755,9.57348,0.332946,214.044,4,53.5109,0,3,5.07471e-06,1
12,413.47,946.23,26.0731,1.18659,20.0,53.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.4155087468779297,annealing_T=125_h=5,20260723-075232,phase_detection,2.0,1.6495,0.0861,1.6495,1.55974,0.0202313,0.0146755,9.57348,0.332946,214.044,4,53.5109,0,3,5.07471e-06,1
12,413.47,946.23,64.8515,1.3645,20.0,54.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.4155087468779297,annealing_T=125_h=5,20260723-075232,phase_detection,3.0,10,4.0861,10,1.55974,0.0202313,0.0146755,9.57348,0.332946,214.044,4,53.5109,0,3,5.07471e-06,1
12,413.47,946.23,67.4175,1.43184,20.0,55.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.4155087468779297,annealing_T=125_h=5,20260723-075232,phase_detection,4.0,0.1015,5.8727,5.8727,1.55974,0.0202313,0.0146755,9.57348,0.332946,214.044,4,53.5109,0,3,5.07471e-06,1
12,413.47,946.23,122.805,1.43883,20.0,56.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.4155087468779297,annealing_T=125_h=5,20260723-075232,phase_detection,5.0,6.747,1.757,6.747,1.55974,0.0202313,0.0146755,9.57348,0.332946,214.044,4,53.5109,0,3,5.07471e-06,1
12,413.47,946.23,199.944,1.78673,20.0,58.3,annealing_T=125_h=5,present,present,20.0,1256.6370614359173,20260723-075232,3.4155087468779297,annealing_T=125_h=5,20260723-075232,phase_detection,7.0,5.236,4.514,5.236,1.55974,0.0202313,0.0146755,9.57348,0.332946,214.044,4,53.5109,0,3,5.07471e-06,1
13,416.35,548.47,0.682932,1.01553,20.0,52.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,2.0678491240899852,annealing_T=75_h=25,20260530-001924,previous_detection,1.0,3.717958,0.103464,3.717958,1.37039,0.174346,0.0503392,1.36217,0.406528,14.5861,4,3.64652,0,3,4.66651e-07,1
13,416.35,548.47,6.46978,1.27898,20.0,53.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,2.0678491240899852,annealing_T=75_h=25,20260530-001924,previous_detection,2.0,2.90482,3.38342,3.38342,1.37039,0.174346,0.0503392,1.36217,0.406528,14.5861,4,3.64652,0,3,4.66651e-07,1
13,416.35,548.47,2.87352,1.36626,20.0,54.3,annealing_T=125_h=5,absent,absent,20.0,1256.6370614359173,20260723-075232,2.0678491240899852,annealing_T=75_h=25,20260530-001924,previous_detection,3.0,5.25043,5.11454,5.25043,1.37039,0.174346,0.0503392,1.36217,0.406528,14.5861,4,3.64652,0,3,4.66651e-07,1
