spot,x,y,luminosity,error,T,v,v_fin
17,647.54,578.17,91.8341,4.85196,20,53.3,2.0
17,647.54,578.17,230.409,5.48307,20,54.3,3.0
17,647.54,578.17,445.788,5.75669,20,55.3,4.0
17,647.54,578.17,721.671,6.21667,20,56.3,5.0
17,647.54,578.17,1565.56,8.24486,20,58.3,7.0
18,659.14,692.09,2.63906,4.70611,20,52.3,1.0
18,659.14,692.09,7.35805,5.19563,20,53.3,2.0
18,659.14,692.09,9.53128,6.14478,20,54.3,3.0
18,659.14,692.09,31.7962,6.32482,20,55.3,4.0
18,659.14,692.09,65.444,6.58744,20,56.3,5.0
18,659.14,692.09,139.957,8.01993,20,58.3,7.0
19,805.82,590.45,17.5204,4.40573,20,52.3,1.0
19,805.82,590.45,47.5361,5.07011,20,53.3,2.0
19,805.82,590.45,80.9412,5.47786,20,54.3,3.0
19,805.82,590.45,115.162,5.88608,20,55.3,4.0
19,805.82,590.45,176.48,6.28511,20,56.3,5.0
19,805.82,590.45,310.657,7.54001,20,58.3,7.0
20,812.99,318.35,8.59403,5.09566,20,52.3,1.0
20,812.99,318.35,11.8282,5.32824,20,53.3,2.0
20,812.99,318.35,32.3633,6.22585,20,54.3,3.0
20,812.99,318.35,60.3482,6.173,20,55.3,4.0
20,812.99,318.35,99.512,6.54015,20,56.3,5.0
20,812.99,318.35,206.735,8.32187,20,58.3,7.0
21,868.5,1010.29,18.788,4.71941,20,52.3,1.0
21,868.5,1010.29,41.2397,5.06114,20,53.3,2.0
21,868.5,1010.29,95.908,5.88745,20,54.3,3.0
21,868.5,1010.29,159.869,6.28046,20,55.3,4.0
21,868.5,1010.29,258.48,6.50404,20,56.3,5.0
21,868.5,1010.29,536.951,7.82866,20,58.3,7.0
22,906.67,734.66,16.347,4.70781,20,52.3,1.0
22,906.67,734.66,54.2099,5.2738,20,53.3,2.0
22,906.67,734.66,130.334,6.09944,20,54.3,3.0
22,906.67,734.66,219.023,6.24424,20,55.3,4.0
22,906.67,734.66,367.84,6.8198,20,56.3,5.0
22,906.67,734.66,857.909,9.17437,20,58.3,7.0
23,1048.18,959.02,19.2005,5.01245,20,52.3,1.0
23,1048.18,959.02,55.9366,5.37319,20,53.3,2.0
23,1048.18,959.02,121.898,6.12566,20,54.3,3.0
23,1048.18,959.02,199.583,6.27435,20,55.3,4.0
23,1048.18,959.02,299.199,6.75802,20,56.3,5.0
23,1048.18,959.02,576.007,8.33754,20,58.3,7.0
24,1050.32,805.88,4.64477,4.75268,20,52.3,1.0
24,1050.32,805.88,7.07763,5.33981,20,53.3,2.0
24,1050.32,805.88,26.0217,6.23981,20,54.3,3.0
24,1050.32,805.88,50.2063,6.27186,20,55.3,4.0
24,1050.32,805.88,65.4567,6.70676,20,56.3,5.0
24,1050.32,805.88,162.491,7.84297,20,58.3,7.0
25,1063.8,236.61,0.754208,4.10297,20,52.3,1.0
25,1063.8,236.61,7.12701,4.68225,20,53.3,2.0
25,1063.8,236.61,19.1712,5.2165,20,54.3,3.0
25,1063.8,236.61,29.5919,5.34698,20,55.3,4.0
25,1063.8,236.61,44.8291,5.80721,20,56.3,5.0
25,1063.8,236.61,93.1725,6.93646,20,58.3,7.0
26,1086.04,524.87,63.582,4.5968,20,52.3,1.0
26,1086.04,524.87,236.034,4.95848,20,53.3,2.0
26,1086.04,524.87,579.048,5.9874,20,54.3,3.0
26,1086.04,524.87,1138.34,6.48395,20,55.3,4.0
26,1086.04,524.87,1981.86,7.24076,20,56.3,5.0
26,1086.04,524.87,4884.2,10.5322,20,58.3,7.0
27,1087.38,689.43,3.3346,18.8786,20,52.3,1.0
27,1087.38,689.43,17.323,10.6852,20,53.3,2.0
27,1087.38,689.43,28.4414,10.9382,20,54.3,3.0
27,1087.38,689.43,64.5235,9.57792,20,55.3,4.0
27,1087.38,689.43,109.113,13.3787,20,56.3,5.0
27,1087.38,689.43,234.869,15.0803,20,58.3,7.0
28,1146.14,430.21,3.02533,4.47698,20,52.3,1.0
28,1146.14,430.21,16.2266,4.9781,20,53.3,2.0
28,1146.14,430.21,31.0445,5.57037,20,54.3,3.0
28,1146.14,430.21,32.0884,5.59622,20,55.3,4.0
28,1146.14,430.21,42.0129,6.09782,20,56.3,5.0
28,1146.14,430.21,67.2775,7.3227,20,58.3,7.0
29,1165.58,241.22,254.587,4.6598,20,52.3,1.0
29,1165.58,241.22,744.601,5.00713,20,53.3,2.0
29,1165.58,241.22,1421.95,5.92244,20,54.3,3.0
29,1165.58,241.22,2263.25,6.54345,20,55.3,4.0
29,1165.58,241.22,3212.35,7.32751,20,56.3,5.0
29,1165.58,241.22,5692.74,10.4053,20,58.3,7.0
30,1176.38,931.17,3.46391,4.55399,20,52.3,1.0
30,1176.38,931.17,0.0843486,4.80823,20,53.3,2.0
30,1176.38,931.17,20.7632,5.51435,20,54.3,3.0
30,1176.38,931.17,13.4325,6.04947,20,55.3,4.0
30,1176.38,931.17,41.1022,6.22392,20,56.3,5.0
30,1176.38,931.17,81.8244,7.60928,20,58.3,7.0
31,1236.9,155.21,4.12301,4.69283,20,52.3,1.0
31,1236.9,155.21,-1.39848,5.41015,20,53.3,2.0
31,1236.9,155.21,9.65575,5.96688,20,54.3,3.0
31,1236.9,155.21,29.3332,6.09142,20,55.3,4.0
31,1236.9,155.21,42.5989,6.18696,20,56.3,5.0
31,1236.9,155.21,79.9824,7.62051,20,58.3,7.0
32,1242.0,485.07,21.39,4.61107,20,52.3,1.0
32,1242.0,485.07,63.5473,5.11701,20,53.3,2.0
32,1242.0,485.07,161.638,5.73534,20,54.3,3.0
32,1242.0,485.07,188.54,6.11018,20,55.3,4.0
32,1242.0,485.07,211.36,6.08348,20,56.3,5.0
32,1242.0,485.07,356.237,7.61309,20,58.3,7.0
33,1252.88,596.68,2.349,4.97108,20,52.3,1.0
33,1252.88,596.68,1.51117,5.61828,20,53.3,2.0
33,1252.88,596.68,11.2811,6.14075,20,54.3,3.0
33,1252.88,596.68,28.3688,6.48206,20,55.3,4.0
33,1252.88,596.68,60.7627,6.81324,20,56.3,5.0
33,1252.88,596.68,123.539,8.2656,20,58.3,7.0
34,1287.16,875.24,4.08434,5.75551,20,52.3,1.0
34,1287.16,875.24,11.503,6.69003,20,53.3,2.0
34,1287.16,875.24,18.6875,7.7204,20,54.3,3.0
34,1287.16,875.24,34.1982,9.18238,20,55.3,4.0
34,1287.16,875.24,43.1333,8.96372,20,56.3,5.0
34,1287.16,875.24,88.0561,10.419,20,58.3,7.0
35,1289.47,321.84,0.300834,9.64572,20,52.3,1.0
35,1289.47,321.84,6.52853,7.19198,20,53.3,2.0
35,1289.47,321.84,27.5788,7.6831,20,54.3,3.0
35,1289.47,321.84,46.2602,9.25269,20,55.3,4.0
35,1289.47,321.84,78.3062,9.02796,20,56.3,5.0
35,1289.47,321.84,169.626,10.683,20,58.3,7.0
36,1371.44,812.0,3.60505,4.69841,20,52.3,1.0
36,1371.44,812.0,19.3514,4.96981,20,53.3,2.0
36,1371.44,812.0,48.0555,5.66549,20,54.3,3.0
36,1371.44,812.0,87.1853,5.90557,20,55.3,4.0
36,1371.44,812.0,115.125,6.31066,20,56.3,5.0
36,1371.44,812.0,230.517,7.49417,20,58.3,7.0
37,1375.45,913.14,11.5026,5.5801,20,52.3,1.0
37,1375.45,913.14,30.0626,5.6288,20,53.3,2.0
37,1375.45,913.14,58.3533,6.33488,20,54.3,3.0
37,1375.45,913.14,105.816,7.04194,20,55.3,4.0
37,1375.45,913.14,164.25,7.27983,20,56.3,5.0
37,1375.45,913.14,363.29,9.2537,20,58.3,7.0
38,1382.62,118.05,-1.11537,5.42753,20,52.3,1.0
38,1382.62,118.05,-2.06229,6.39938,20,53.3,2.0
38,1382.62,118.05,1.91575,7.1884,20,54.3,3.0
38,1382.62,118.05,28.8755,6.88749,20,55.3,4.0
38,1382.62,118.05,73.2997,8.14569,20,56.3,5.0
38,1382.62,118.05,177.541,8.81475,20,58.3,7.0
39,1399.97,206.84,7.5276,5.18422,20,52.3,1.0
39,1399.97,206.84,35.4491,5.72765,20,53.3,2.0
39,1399.97,206.84,66.2524,7.73963,20,54.3,3.0
39,1399.97,206.84,120.198,8.18674,20,55.3,4.0
39,1399.97,206.84,194.0,7.534,20,56.3,5.0
39,1399.97,206.84,429.64,9.26822,20,58.3,7.0
40,1421.4,352.27,4.58703,4.61512,20,52.3,1.0
40,1421.4,352.27,7.42754,5.00147,20,53.3,2.0
40,1421.4,352.27,13.5665,5.64626,20,54.3,3.0
40,1421.4,352.27,42.9852,5.97178,20,55.3,4.0
40,1421.4,352.27,49.8748,6.51643,20,56.3,5.0
40,1421.4,352.27,121.007,7.4807,20,58.3,7.0
41,1464.41,945.04,13.2951,6.22145,20,52.3,1.0
41,1464.41,945.04,21.5164,6.75694,20,53.3,2.0
41,1464.41,945.04,21.8249,6.00597,20,54.3,3.0
41,1464.41,945.04,34.0555,6.30742,20,55.3,4.0
41,1464.41,945.04,54.967,7.12952,20,56.3,5.0
41,1464.41,945.04,109.65,8.14111,20,58.3,7.0
42,1494.45,507.98,7.10549,4.56232,20,52.3,1.0
42,1494.45,507.98,34.6367,4.82227,20,53.3,2.0
42,1494.45,507.98,129.237,5.56656,20,54.3,3.0
42,1494.45,507.98,318.906,5.87183,20,55.3,4.0
42,1494.45,507.98,592.048,6.37885,20,56.3,5.0
42,1494.45,507.98,1649.23,8.32651,20,58.3,7.0
43,1502.48,863.54,3.79219,4.61319,20,52.3,1.0
43,1502.48,863.54,15.8604,4.9163,20,53.3,2.0
43,1502.48,863.54,21.1365,5.63581,20,54.3,3.0
43,1502.48,863.54,38.5531,5.97668,20,55.3,4.0
43,1502.48,863.54,58.3306,6.14674,20,56.3,5.0
43,1502.48,863.54,96.8877,7.43949,20,58.3,7.0
44,1533.25,405.46,4.59748,4.65951,20,52.3,1.0
44,1533.25,405.46,1.73864,4.92638,20,53.3,2.0
44,1533.25,405.46,16.8801,5.5778,20,54.3,3.0
44,1533.25,405.46,28.2732,6.13511,20,55.3,4.0
44,1533.25,405.46,43.9111,6.66002,20,56.3,5.0
44,1533.25,405.46,85.5109,7.79538,20,58.3,7.0
45,1543.71,709.5,1.40413,4.38424,20,52.3,1.0
45,1543.71,709.5,8.42551,4.92494,20,53.3,2.0
45,1543.71,709.5,46.3087,5.40725,20,54.3,3.0
45,1543.71,709.5,252.431,5.78745,20,55.3,4.0
45,1543.71,709.5,466.595,6.1552,20,56.3,5.0
45,1543.71,709.5,1179.51,8.10276,20,58.3,7.0
46,1582.82,651.54,0.317745,4.59635,20,52.3,1.0
46,1582.82,651.54,5.81589,4.66397,20,53.3,2.0
46,1582.82,651.54,14.3645,5.3922,20,54.3,3.0
46,1582.82,651.54,29.9686,5.68874,20,55.3,4.0
46,1582.82,651.54,37.923,6.21584,20,56.3,5.0
46,1582.82,651.54,109.18,7.34596,20,58.3,7.0
47,1617.53,987.34,29.8135,4.89047,20,52.3,1.0
47,1617.53,987.34,91.5093,5.453,20,53.3,2.0
47,1617.53,987.34,189.337,5.82204,20,54.3,3.0
47,1617.53,987.34,365.564,6.14514,20,55.3,4.0
47,1617.53,987.34,593.968,6.33782,20,56.3,5.0
47,1617.53,987.34,1402.35,8.41684,20,58.3,7.0
48,1649.02,277.85,8.71514,5.28828,20,52.3,1.0
48,1649.02,277.85,22.3956,5.6333,20,53.3,2.0
48,1649.02,277.85,34.2886,6.24654,20,54.3,3.0
48,1649.02,277.85,55.0426,6.61137,20,55.3,4.0
48,1649.02,277.85,62.9644,6.89394,20,56.3,5.0
48,1649.02,277.85,107.91,8.2653,20,58.3,7.0
49,1721.05,805.2,1.71124,4.3292,20,52.3,1.0
49,1721.05,805.2,7.09249,4.73518,20,53.3,2.0
49,1721.05,805.2,22.7834,5.27703,20,54.3,3.0
49,1721.05,805.2,31.0914,5.46901,20,55.3,4.0
49,1721.05,805.2,50.0857,5.97251,20,56.3,5.0
49,1721.05,805.2,82.0566,7.06173,20,58.3,7.0
50,1731.32,721.66,154.368,4.31808,20,52.3,1.0
50,1731.32,721.66,525.049,4.93977,20,53.3,2.0
50,1731.32,721.66,1176.51,5.76709,20,54.3,3.0
50,1731.32,721.66,2109.55,6.29279,20,55.3,4.0
50,1731.32,721.66,3271.87,7.13105,20,56.3,5.0
50,1731.32,721.66,6871.71,11.5136,20,58.3,7.0
51,1769.77,477.15,46.3615,5.76576,20,52.3,1.0
51,1769.77,477.15,126.36,5.69963,20,53.3,2.0
51,1769.77,477.15,219.217,6.50294,20,54.3,3.0
51,1769.77,477.15,330.813,6.94038,20,55.3,4.0
51,1769.77,477.15,479.245,7.14369,20,56.3,5.0
51,1769.77,477.15,807.485,9.15502,20,58.3,7.0
52,1780.54,554.47,4.55851,5.03112,20,52.3,1.0
52,1780.54,554.47,32.7711,5.47435,20,53.3,2.0
52,1780.54,554.47,65.929,6.07806,20,54.3,3.0
52,1780.54,554.47,107.939,6.47953,20,55.3,4.0
52,1780.54,554.47,162.02,6.66218,20,56.3,5.0
52,1780.54,554.47,268.936,8.1648,20,58.3,7.0
53,1817.63,355.49,15.8017,4.86482,20,52.3,1.0
53,1817.63,355.49,47.1873,5.24412,20,53.3,2.0
53,1817.63,355.49,133.113,5.81755,20,54.3,3.0
53,1817.63,355.49,244.973,6.02677,20,55.3,4.0
53,1817.63,355.49,405.289,6.46032,20,56.3,5.0
53,1817.63,355.49,967.351,8.2705,20,58.3,7.0
54,1821.46,991.94,6.02776,5.79086,20,52.3,1.0
54,1821.46,991.94,14.0479,6.09901,20,53.3,2.0
54,1821.46,991.94,20.1067,6.9401,20,54.3,3.0
54,1821.46,991.94,38.056,7.10507,20,55.3,4.0
54,1821.46,991.94,318.356,7.69511,20,56.3,5.0
54,1821.46,991.94,555.6,9.07622,20,58.3,7.0
55,1845.52,886.57,16.8068,4.9724,20,52.3,1.0
55,1845.52,886.57,35.8445,5.23207,20,53.3,2.0
55,1845.52,886.57,80.1092,6.1056,20,54.3,3.0
55,1845.52,886.57,184.034,6.55654,20,55.3,4.0
55,1845.52,886.57,182.987,6.7078,20,56.3,5.0
55,1845.52,886.57,467.383,9.0586,20,58.3,7.0
56,1849.17,556.54,26.1618,5.21275,20,52.3,1.0
56,1849.17,556.54,82.9791,5.5518,20,53.3,2.0
56,1849.17,556.54,178.005,6.25453,20,54.3,3.0
56,1849.17,556.54,280.786,6.6336,20,55.3,4.0
56,1849.17,556.54,439.315,7.17464,20,56.3,5.0
56,1849.17,556.54,776.968,8.87209,20,58.3,7.0
57,1855.98,95.1,5.47221,4.76987,20,52.3,1.0
57,1855.98,95.1,9.10069,5.31118,20,53.3,2.0
57,1855.98,95.1,18.561,5.97049,20,54.3,3.0
57,1855.98,95.1,42.0538,5.94277,20,55.3,4.0
57,1855.98,95.1,742.256,10.4838,20,56.3,5.0
57,1855.98,95.1,2053.14,8.73859,20,58.3,7.0
