spot,x,y,luminosity,error,T,v,v_fin
111,1383.46,109.17,6.78021,7.88387,20,54.3,3.0
111,1383.46,109.17,20.9826,7.98454,20,55.3,4.0
111,1383.46,109.17,40.9845,9.62142,20,56.3,5.0
111,1383.46,109.17,106.321,11.5015,20,58.3,7.0
112,1387.1,363.81,0.420903,2.72365,20,52.3,1.0
112,1387.1,363.81,0.257395,2.85118,20,53.3,2.0
112,1387.1,363.81,5.55037,3.13684,20,54.3,3.0
112,1387.1,363.81,10.3291,3.35118,20,55.3,4.0
112,1387.1,363.81,19.1396,4.1139,20,56.3,5.0
112,1387.1,363.81,39.7665,4.76671,20,58.3,7.0
113,1401.7,198.2,6.69742,9.77233,20,52.3,1.0
113,1401.7,198.2,22.3669,10.9345,20,53.3,2.0
113,1401.7,198.2,57.7074,12.0765,20,54.3,3.0
113,1401.7,198.2,98.7716,13.1471,20,55.3,4.0
113,1401.7,198.2,157.99,15.1606,20,56.3,5.0
113,1401.7,198.2,348.252,18.882,20,58.3,7.0
114,1424.33,343.22,1.94199,4.11331,20,52.3,1.0
114,1424.33,343.22,10.048,4.6467,20,53.3,2.0
114,1424.33,343.22,18.0251,4.84824,20,54.3,3.0
114,1424.33,343.22,28.1187,5.39894,20,55.3,4.0
114,1424.33,343.22,41.5488,6.41004,20,56.3,5.0
114,1424.33,343.22,70.6948,7.5342,20,58.3,7.0
115,1451.71,995.31,60.8653,26.3788,20,52.3,1.0
115,1451.71,995.31,189.423,28.2734,20,53.3,2.0
115,1451.71,995.31,431.407,31.6022,20,54.3,3.0
115,1451.71,995.31,814.262,35.926,20,55.3,4.0
115,1451.71,995.31,1325.2,40.9809,20,56.3,5.0
115,1451.71,995.31,2947.11,57.5296,20,58.3,7.0
116,1460.5,9.68,-1.44433,5.79794,20,52.3,1.0
116,1460.5,9.68,4.45167,6.67354,20,53.3,2.0
116,1460.5,9.68,18.4726,8.09852,20,54.3,3.0
116,1460.5,9.68,33.2247,7.64271,20,55.3,4.0
116,1460.5,9.68,49.231,8.5444,20,56.3,5.0
116,1460.5,9.68,74.1505,11.0741,20,58.3,7.0
117,1491.55,1034.48,29.1315,24.5772,20,52.3,1.0
117,1491.55,1034.48,109.722,27.2176,20,53.3,2.0
117,1491.55,1034.48,242.805,30.6862,20,54.3,3.0
117,1491.55,1034.48,429.461,32.8455,20,55.3,4.0
117,1491.55,1034.48,695.766,38.8724,20,56.3,5.0
117,1491.55,1034.48,1653.82,51.6973,20,58.3,7.0
118,1498.54,498.74,9.19061,23.7978,20,52.3,1.0
118,1498.54,498.74,40.2401,26.4999,20,53.3,2.0
118,1498.54,498.74,124.486,28.9884,20,54.3,3.0
118,1498.54,498.74,294.534,31.3428,20,55.3,4.0
118,1498.54,498.74,573.193,37.5929,20,56.3,5.0
118,1498.54,498.74,1602.71,49.3471,20,58.3,7.0
120,1502.03,190.59,9.27949,4.96434,20,52.3,1.0
120,1502.03,190.59,25.1419,5.47358,20,53.3,2.0
120,1502.03,190.59,38.7504,6.3053,20,54.3,3.0
120,1502.03,190.59,54.1929,6.60609,20,55.3,4.0
120,1502.03,190.59,72.3652,7.67428,20,56.3,5.0
120,1502.03,190.59,102.123,9.42808,20,58.3,7.0
121,1508.83,854.12,3.16721,3.51237,20,52.3,1.0
121,1508.83,854.12,11.4988,3.87164,20,53.3,2.0
121,1508.83,854.12,19.0138,4.21432,20,54.3,3.0
121,1508.83,854.12,28.3057,4.48683,20,55.3,4.0
121,1508.83,854.12,37.8907,5.56894,20,56.3,5.0
121,1508.83,854.12,65.6179,7.01831,20,58.3,7.0
122,1536.93,754.17,4.88661,9.08558,20,52.3,1.0
122,1536.93,754.17,17.9852,9.24548,20,53.3,2.0
122,1536.93,754.17,26.8222,11.1709,20,54.3,3.0
122,1536.93,754.17,45.429,11.6639,20,55.3,4.0
122,1536.93,754.17,66.3141,12.1173,20,56.3,5.0
122,1536.93,754.17,106.462,15.1357,20,58.3,7.0
123,1533.49,127.25,5.25195,3.34801,20,52.3,1.0
123,1533.49,127.25,12.3569,3.85271,20,53.3,2.0
123,1533.49,127.25,21.7651,4.09047,20,54.3,3.0
123,1533.49,127.25,34.5027,4.67212,20,55.3,4.0
123,1533.49,127.25,46.4117,5.48503,20,56.3,5.0
123,1533.49,127.25,62.5094,6.86494,20,58.3,7.0
124,1536.84,395.2,1.20729,3.82328,20,52.3,1.0
124,1536.84,395.2,4.48353,4.40553,20,53.3,2.0
124,1536.84,395.2,9.31578,4.77257,20,54.3,3.0
124,1536.84,395.2,15.4556,4.98945,20,55.3,4.0
124,1536.84,395.2,30.4289,6.08052,20,56.3,5.0
124,1536.84,395.2,57.2368,7.35164,20,58.3,7.0
125,1549.21,699.68,2.63305,18.5738,20,52.3,1.0
125,1549.21,699.68,28.1723,20.6762,20,53.3,2.0
125,1549.21,699.68,108.821,24.063,20,54.3,3.0
125,1549.21,699.68,259.961,25.2085,20,55.3,4.0
125,1549.21,699.68,485.056,29.6046,20,56.3,5.0
125,1549.21,699.68,1226.83,39.0875,20,58.3,7.0
126,1556.22,198.01,28.6651,19.3933,20,52.3,1.0
126,1556.22,198.01,120.284,21.8767,20,53.3,2.0
126,1556.22,198.01,270.12,25.0507,20,54.3,3.0
126,1556.22,198.01,478.187,27.4139,20,55.3,4.0
126,1556.22,198.01,728.591,31.6281,20,56.3,5.0
126,1556.22,198.01,1447.68,41.8227,20,58.3,7.0
127,1575.61,671.5,0.73415,1.65617,20,52.3,1.0
127,1575.61,671.5,1.67165,1.80678,20,53.3,2.0
127,1575.61,671.5,2.47389,1.96737,20,54.3,3.0
127,1575.61,671.5,6.00008,2.17998,20,55.3,4.0
127,1575.61,671.5,10.478,2.71802,20,56.3,5.0
127,1575.61,671.5,21.2071,3.16206,20,58.3,7.0
128,1572.26,158.46,11.0583,6.6158,20,52.3,1.0
128,1572.26,158.46,30.7437,7.20789,20,53.3,2.0
128,1572.26,158.46,58.4123,8.06558,20,54.3,3.0
128,1572.26,158.46,81.3721,8.95655,20,55.3,4.0
128,1572.26,158.46,113.026,10.5285,20,56.3,5.0
128,1572.26,158.46,176.221,12.7,20,58.3,7.0
129,1587.59,915.21,16.3372,13.5277,20,52.3,1.0
129,1587.59,915.21,46.9777,14.5258,20,53.3,2.0
129,1587.59,915.21,107.536,16.4785,20,54.3,3.0
129,1587.59,915.21,205.996,18.7804,20,55.3,4.0
129,1587.59,915.21,335.068,21.5281,20,56.3,5.0
129,1587.59,915.21,794.818,28.4166,20,58.3,7.0
130,1587.72,640.39,2.69316,3.7052,20,52.3,1.0
130,1587.72,640.39,5.00761,4.0759,20,53.3,2.0
130,1587.72,640.39,12.047,4.57102,20,54.3,3.0
130,1587.72,640.39,25.0609,5.03563,20,55.3,4.0
130,1587.72,640.39,34.5107,5.80249,20,56.3,5.0
130,1587.72,640.39,80.6057,7.04262,20,58.3,7.0
132,1593.77,33.99,0.768091,5.80361,20,52.3,1.0
132,1593.77,33.99,6.77008,6.53686,20,53.3,2.0
132,1593.77,33.99,10.5611,6.87478,20,54.3,3.0
132,1593.77,33.99,18.1033,6.79553,20,55.3,4.0
132,1593.77,33.99,22.8809,8.83091,20,56.3,5.0
132,1593.77,33.99,55.911,9.98465,20,58.3,7.0
133,1596.39,192.54,5.35589,4.21466,20,52.3,1.0
133,1596.39,192.54,17.0821,4.95242,20,53.3,2.0
133,1596.39,192.54,25.7508,5.46392,20,54.3,3.0
133,1596.39,192.54,37.9819,6.0715,20,55.3,4.0
133,1596.39,192.54,48.9962,7.20882,20,56.3,5.0
133,1596.39,192.54,79.9967,8.23284,20,58.3,7.0
136,1624.71,900.98,82.8122,27.5633,20,52.3,1.0
136,1624.71,900.98,286.14,31.7126,20,53.3,2.0
136,1624.71,900.98,584.692,36.0306,20,54.3,3.0
136,1624.71,900.98,960.035,39.9543,20,55.3,4.0
136,1624.71,900.98,1398.41,47.2075,20,56.3,5.0
136,1624.71,900.98,2773.12,61.7564,20,58.3,7.0
137,1625.46,976.84,28.5633,19.5712,20,52.3,1.0
137,1625.46,976.84,111.669,22.328,20,53.3,2.0
137,1625.46,976.84,245.766,25.2015,20,54.3,3.0
137,1625.46,976.84,446.385,27.703,20,55.3,4.0
137,1625.46,976.84,737.382,32.0416,20,56.3,5.0
137,1625.46,976.84,1682.99,43.2648,20,58.3,7.0
138,1650.58,869.03,40.8521,15.248,20,52.3,1.0
138,1650.58,869.03,114.386,16.9711,20,53.3,2.0
138,1650.58,869.03,226.435,19.0895,20,54.3,3.0
138,1650.58,869.03,355.749,20.7443,20,55.3,4.0
138,1650.58,869.03,509.738,25.7864,20,56.3,5.0
138,1650.58,869.03,923.239,31.9405,20,58.3,7.0
139,1651.04,266.72,5.56501,3.97812,20,52.3,1.0
139,1651.04,266.72,11.4238,4.18506,20,53.3,2.0
139,1651.04,266.72,21.3369,4.87415,20,54.3,3.0
139,1651.04,266.72,33.0061,5.21865,20,55.3,4.0
139,1651.04,266.72,40.526,6.01352,20,56.3,5.0
139,1651.04,266.72,61.3038,7.53705,20,58.3,7.0
140,1656.51,617.62,1.86891,5.60659,20,52.3,1.0
140,1656.51,617.62,9.08984,6.11493,20,53.3,2.0
140,1656.51,617.62,17.2336,6.3704,20,54.3,3.0
140,1656.51,617.62,23.5949,7.20542,20,55.3,4.0
140,1656.51,617.62,47.3183,8.35266,20,56.3,5.0
140,1656.51,617.62,95.5147,10.1552,20,58.3,7.0
141,1677.77,241.88,0.640304,2.77573,20,52.3,1.0
141,1677.77,241.88,5.51561,2.98568,20,53.3,2.0
141,1677.77,241.88,8.77689,3.44239,20,54.3,3.0
141,1677.77,241.88,14.0854,3.66722,20,55.3,4.0
141,1677.77,241.88,21.9397,4.24459,20,56.3,5.0
141,1677.77,241.88,33.1736,4.93097,20,58.3,7.0
142,1688.48,861.66,12.8439,6.9931,20,52.3,1.0
142,1688.48,861.66,33.8646,8.65649,20,53.3,2.0
142,1688.48,861.66,54.2017,9.24841,20,54.3,3.0
142,1688.48,861.66,82.5262,9.6975,20,55.3,4.0
142,1688.48,861.66,109.453,10.9936,20,56.3,5.0
142,1688.48,861.66,195.062,13.913,20,58.3,7.0
144,1698.11,270.56,0.188656,2.73361,20,52.3,1.0
144,1698.11,270.56,2.57591,3.11379,20,53.3,2.0
144,1698.11,270.56,2.36546,3.5454,20,54.3,3.0
144,1698.11,270.56,7.0747,3.82128,20,55.3,4.0
144,1698.11,270.56,11.4678,4.25261,20,56.3,5.0
144,1698.11,270.56,26.3834,4.62212,20,58.3,7.0
145,1727.89,793.55,11.8328,5.34691,20,52.3,1.0
145,1727.89,793.55,28.1378,5.9952,20,53.3,2.0
145,1727.89,793.55,45.1179,6.41634,20,54.3,3.0
145,1727.89,793.55,69.1716,7.14761,20,55.3,4.0
145,1727.89,793.55,89.1858,8.25342,20,56.3,5.0
145,1727.89,793.55,138.994,9.97323,20,58.3,7.0
146,1737.35,732.91,0.70317,7.39936,20,52.3,1.0
146,1737.35,732.91,1.46691,7.77078,20,53.3,2.0
146,1737.35,732.91,2.85353,9.26614,20,54.3,3.0
146,1737.35,732.91,12.9574,9.95026,20,55.3,4.0
146,1737.35,732.91,22.199,11.6761,20,56.3,5.0
146,1737.35,732.91,92.8706,13.3773,20,58.3,7.0
147,1737.11,709.92,226.914,46.6818,20,52.3,1.0
147,1737.11,709.92,836.939,52.8924,20,53.3,2.0
147,1737.11,709.92,1912.2,61.2218,20,54.3,3.0
147,1737.11,709.92,3339.39,71.7455,20,55.3,4.0
147,1737.11,709.92,5218.99,90.9892,20,56.3,5.0
147,1737.11,709.92,11398.7,151.763,20,58.3,7.0
148,1741.23,233.98,-2.07713,7.19998,20,52.3,1.0
148,1741.23,233.98,3.39921,7.73086,20,53.3,2.0
148,1741.23,233.98,12.6816,8.84151,20,54.3,3.0
148,1741.23,233.98,34.0777,9.51961,20,55.3,4.0
148,1741.23,233.98,80.0064,11.2802,20,56.3,5.0
148,1741.23,233.98,202.852,14.0184,20,58.3,7.0
149,1761.49,710.97,-0.39918,5.34375,20,52.3,1.0
149,1761.49,710.97,0.0478502,5.95951,20,53.3,2.0
149,1761.49,710.97,4.25381,6.29469,20,54.3,3.0
149,1761.49,710.97,9.00446,6.52943,20,55.3,4.0
149,1761.49,710.97,15.1516,7.67097,20,56.3,5.0
149,1761.49,710.97,55.4312,9.56522,20,58.3,7.0
150,1767.17,195.79,36.8867,28.2083,20,52.3,1.0
150,1767.17,195.79,133.413,31.5795,20,53.3,2.0
150,1767.17,195.79,304.284,35.3736,20,54.3,3.0
150,1767.17,195.79,578.711,38.3248,20,55.3,4.0
150,1767.17,195.79,1013.12,45.6539,20,56.3,5.0
150,1767.17,195.79,2492.21,60.5399,20,58.3,7.0
151,1773.86,816.59,3.5145,2.50816,20,52.3,1.0
151,1773.86,816.59,6.59475,2.96285,20,53.3,2.0
151,1773.86,816.59,11.5203,3.37776,20,54.3,3.0
151,1773.86,816.59,17.606,3.51638,20,55.3,4.0
151,1773.86,816.59,23.7033,4.25421,20,56.3,5.0
151,1773.86,816.59,40.1476,5.07773,20,58.3,7.0
152,1773.72,465.03,41.0244,14.4523,20,52.3,1.0
152,1773.72,465.03,114.64,16.6165,20,53.3,2.0
152,1773.72,465.03,200.505,18.5225,20,54.3,3.0
152,1773.72,465.03,309.815,19.5445,20,55.3,4.0
152,1773.72,465.03,425.428,23.5329,20,56.3,5.0
152,1773.72,465.03,701.588,29.6179,20,58.3,7.0
153,1787.41,1049.23,15.5972,11.8852,20,52.3,1.0
153,1787.41,1049.23,34.6327,13.4879,20,53.3,2.0
153,1787.41,1049.23,77.7136,14.6047,20,54.3,3.0
153,1787.41,1049.23,125.825,15.9095,20,55.3,4.0
153,1787.41,1049.23,189.983,18.722,20,56.3,5.0
153,1787.41,1049.23,453.3,22.8969,20,58.3,7.0
154,1784.63,542.3,10.2071,9.54673,20,52.3,1.0
154,1784.63,542.3,42.536,10.8536,20,53.3,2.0
154,1784.63,542.3,83.1577,11.9439,20,54.3,3.0
154,1784.63,542.3,136.13,13.0671,20,55.3,4.0
154,1784.63,542.3,180.887,15.1013,20,56.3,5.0
154,1784.63,542.3,310.654,18.1357,20,58.3,7.0
155,1820.15,343.29,12.2916,15.8279,20,52.3,1.0
155,1820.15,343.29,46.5874,17.9086,20,53.3,2.0
155,1820.15,343.29,110.293,19.3949,20,54.3,3.0
155,1820.15,343.29,201.695,20.9132,20,55.3,4.0
155,1820.15,343.29,310.188,25.4936,20,56.3,5.0
155,1820.15,343.29,813.153,33.2968,20,58.3,7.0
156,1828.99,979.45,3.49758,4.16753,20,52.3,1.0
156,1828.99,979.45,9.05878,4.53832,20,53.3,2.0
156,1828.99,979.45,16.3587,5.08626,20,54.3,3.0
156,1828.99,979.45,25.2402,5.29025,20,55.3,4.0
156,1828.99,979.45,30.6718,6.13972,20,56.3,5.0
156,1828.99,979.45,64.4642,8.30027,20,58.3,7.0
157,1851.74,874.42,10.0011,14.3095,20,52.3,1.0
157,1851.74,874.42,32.4377,15.6497,20,53.3,2.0
157,1851.74,874.42,91.9005,18.0413,20,54.3,3.0
157,1851.74,874.42,167.651,20.3097,20,55.3,4.0
157,1851.74,874.42,210.484,25.374,20,56.3,5.0
157,1851.74,874.42,520.109,35.4128,20,58.3,7.0
158,1853.6,543.99,45.9049,21.2384,20,52.3,1.0
158,1853.6,543.99,156.821,23.9382,20,53.3,2.0
158,1853.6,543.99,325.415,26.649,20,54.3,3.0
158,1853.6,543.99,547.795,29.2243,20,55.3,4.0
158,1853.6,543.99,826.793,34.1282,20,56.3,5.0
158,1853.6,543.99,1476.59,45.451,20,58.3,7.0
159,1856.36,82.62,6.42899,5.20958,20,52.3,1.0
159,1856.36,82.62,8.50222,5.67132,20,53.3,2.0
159,1856.36,82.62,16.8774,6.26234,20,54.3,3.0
159,1856.36,82.62,263.035,18.4212,20,55.3,4.0
159,1856.36,82.62,38.3787,7.24255,20,56.3,5.0
159,1856.36,82.62,81.9069,8.97703,20,58.3,7.0
160,1871.57,1070.57,0.130415,5.15896,20,52.3,1.0
160,1871.57,1070.57,0.518424,5.7565,20,53.3,2.0
160,1871.57,1070.57,-0.576069,6.26894,20,54.3,3.0
160,1871.57,1070.57,7.59587,6.62656,20,55.3,4.0
160,1871.57,1070.57,19.5013,7.9167,20,56.3,5.0
160,1871.57,1070.57,86.9729,9.42549,20,58.3,7.0
161,1888.16,240.89,22.3518,20.0058,20,52.3,1.0
161,1888.16,240.89,92.2442,22.9407,20,53.3,2.0
161,1888.16,240.89,196.903,24.2923,20,54.3,3.0
161,1888.16,240.89,363.383,25.9653,20,55.3,4.0
161,1888.16,240.89,588.655,32.167,20,56.3,5.0
161,1888.16,240.89,1388.03,43.2702,20,58.3,7.0
162,1891.45,276.65,29.4851,13.9692,20,52.3,1.0
162,1891.45,276.65,96.6171,16.0616,20,53.3,2.0
162,1891.45,276.65,188.146,16.9009,20,54.3,3.0
162,1891.45,276.65,296.18,18.5486,20,55.3,4.0
162,1891.45,276.65,417.26,22.2838,20,56.3,5.0
162,1891.45,276.65,765.538,28.6499,20,58.3,7.0
163,1906.01,1033.46,2.62453,4.23909,20,52.3,1.0
163,1906.01,1033.46,1.99933,4.68808,20,53.3,2.0
163,1906.01,1033.46,5.87884,5.18443,20,54.3,3.0
163,1906.01,1033.46,11.5314,5.29871,20,55.3,4.0
163,1906.01,1033.46,28.0798,6.22492,20,56.3,5.0
163,1906.01,1033.46,63.3641,7.70682,20,58.3,7.0
