spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,v_fin,deltaL1,deltaL2,deltaL,B,B_stat_error,deltaB,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
8,253.34,350.16,248.44,1.18266,20.0,55.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.1840608092492395,annealing_T=75_h=5,20260520-085312,phase_detection,4.0,2.016,4.511,4.511,2.57562,0.00687734,0.0751682,7.38743,0.090261,1253.18,4,313.294,0,3,2.24086e-06,1
8,253.34,350.16,436.703,1.84856,20.0,56.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.1840608092492395,annealing_T=75_h=5,20260520-085312,phase_detection,5.0,0.087,4.507,4.507,2.57562,0.00687734,0.0751682,7.38743,0.090261,1253.18,4,313.294,0,3,2.24086e-06,1
8,253.34,350.16,1130.66,2.46687,20.0,58.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.1840608092492395,annealing_T=75_h=5,20260520-085312,phase_detection,7.0,34.78,45.64,45.64,2.57562,0.00687734,0.0751682,7.38743,0.090261,1253.18,4,313.294,0,3,2.24086e-06,1
9,335.79,286.75,-3.06874,1.16373,20.0,52.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.66760307027783,annealing_T=75_h=5,20260520-085312,phase_detection,1.0,0.02661,3.366537,3.366537,1.81821,0.0462087,0.16495,3.32434,0.269847,94.93,4,23.7325,0,3,1.46675e-07,1
9,335.79,286.75,12.459,1.37029,20.0,53.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.66760307027783,annealing_T=75_h=5,20260520-085312,phase_detection,2.0,1.4235,1.2251,1.4235,1.81821,0.0462087,0.16495,3.32434,0.269847,94.93,4,23.7325,0,3,1.46675e-07,1
9,335.79,286.75,31.0427,1.4257,20.0,54.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.66760307027783,annealing_T=75_h=5,20260520-085312,phase_detection,3.0,2.3642,3.0045,3.0045,1.81821,0.0462087,0.16495,3.32434,0.269847,94.93,4,23.7325,0,3,1.46675e-07,1
9,335.79,286.75,44.494,1.55185,20.0,55.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.66760307027783,annealing_T=75_h=5,20260520-085312,phase_detection,4.0,2.5284,0.4915,2.5284,1.81821,0.0462087,0.16495,3.32434,0.269847,94.93,4,23.7325,0,3,1.46675e-07,1
9,335.79,286.75,51.4741,1.74531,20.0,56.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.66760307027783,annealing_T=75_h=5,20260520-085312,phase_detection,5.0,3.0135,0.0399,3.0135,1.81821,0.0462087,0.16495,3.32434,0.269847,94.93,4,23.7325,0,3,1.46675e-07,1
9,335.79,286.75,117.717,2.0318,20.0,58.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.66760307027783,annealing_T=75_h=5,20260520-085312,phase_detection,7.0,1.218,13.754,13.754,1.81821,0.0462087,0.16495,3.32434,0.269847,94.93,4,23.7325,0,3,1.46675e-07,1
10,356.17,845.85,17.6593,0.969373,20.0,52.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.2886038956948194,annealing_T=75_h=5,20260520-085312,phase_detection,1.0,6.9091,3.1888,6.9091,2.70664,0.0152082,0.0521532,2.95753,0.0791745,452.1,4,113.025,0,3,3.55914e-07,1
10,356.17,845.85,26.643,1.1038,20.0,53.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.2886038956948194,annealing_T=75_h=5,20260520-085312,phase_detection,2.0,1.5274,3.314,3.314,2.70664,0.0152082,0.0521532,2.95753,0.0791745,452.1,4,113.025,0,3,3.55914e-07,1
10,356.17,845.85,56.6772,1.11292,20.0,54.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.2886038956948194,annealing_T=75_h=5,20260520-085312,phase_detection,3.0,2.2699,3.9094,3.9094,2.70664,0.0152082,0.0521532,2.95753,0.0791745,452.1,4,113.025,0,3,3.55914e-07,1
10,356.17,845.85,134.183,1.30464,20.0,55.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.2886038956948194,annealing_T=75_h=5,20260520-085312,phase_detection,4.0,3.168,3.171,3.171,2.70664,0.0152082,0.0521532,2.95753,0.0791745,452.1,4,113.025,0,3,3.55914e-07,1
10,356.17,845.85,212.946,1.61084,20.0,56.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.2886038956948194,annealing_T=75_h=5,20260520-085312,phase_detection,5.0,10.5,7.617,10.5,2.70664,0.0152082,0.0521532,2.95753,0.0791745,452.1,4,113.025,0,3,3.55914e-07,1
10,356.17,845.85,585.386,2.85854,20.0,58.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.2886038956948194,annealing_T=75_h=5,20260520-085312,phase_detection,7.0,9.659,9.562,9.659,2.70664,0.0152082,0.0521532,2.95753,0.0791745,452.1,4,113.025,0,3,3.55914e-07,1
11,374.57,368.56,2.15898,0.670642,20.0,52.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.1901260437449328,annealing_T=75_h=5,20260520-085312,phase_detection,1.0,2.40899,0.15611,2.40899,2.96009,0.0471602,0.21085,0.410065,0.0360149,89.06,4,22.265,0,3,3.65016e-07,1
11,374.57,368.56,3.39829,0.730692,20.0,53.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.1901260437449328,annealing_T=75_h=5,20260520-085312,phase_detection,2.0,3.306569,1.78223,3.306569,2.96009,0.0471602,0.21085,0.410065,0.0360149,89.06,4,22.265,0,3,3.65016e-07,1
11,374.57,368.56,17.1322,0.840815,20.0,54.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.1901260437449328,annealing_T=75_h=5,20260520-085312,phase_detection,3.0,1.2862,1.818,1.818,2.96009,0.0471602,0.21085,0.410065,0.0360149,89.06,4,22.265,0,3,3.65016e-07,1
11,374.57,368.56,20.677,0.962271,20.0,55.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.1901260437449328,annealing_T=75_h=5,20260520-085312,phase_detection,4.0,5.4657,1.2354,5.4657,2.96009,0.0471602,0.21085,0.410065,0.0360149,89.06,4,22.265,0,3,3.65016e-07,1
11,374.57,368.56,46.5008,1.00096,20.0,56.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.1901260437449328,annealing_T=75_h=5,20260520-085312,phase_detection,5.0,5.6863,1.2156,5.6863,2.96009,0.0471602,0.21085,0.410065,0.0360149,89.06,4,22.265,0,3,3.65016e-07,1
11,374.57,368.56,131.156,1.24,20.0,58.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.1901260437449328,annealing_T=75_h=5,20260520-085312,phase_detection,7.0,4.976,8.559,8.559,2.96009,0.0471602,0.21085,0.410065,0.0360149,89.06,4,22.265,0,3,3.65016e-07,1
12,414.91,947.28,13.1471,0.871454,20.0,52.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.683627037083815,annealing_T=75_h=5,20260520-085312,phase_detection,1.0,4.1338,1.3549,4.1338,1.7893,0.0112657,0.0684926,12.3946,0.236034,84.1549,4,21.0387,0,3,9.48191e-09,1
12,414.91,947.28,50.205,1.07504,20.0,53.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.683627037083815,annealing_T=75_h=5,20260520-085312,phase_detection,2.0,0.8449,0.4675,0.8449,1.7893,0.0112657,0.0684926,12.3946,0.236034,84.1549,4,21.0387,0,3,9.48191e-09,1
12,414.91,947.28,86.3262,1.25621,20.0,54.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.683627037083815,annealing_T=75_h=5,20260520-085312,phase_detection,3.0,0.0578,0.0207,0.0578,1.7893,0.0112657,0.0684926,12.3946,0.236034,84.1549,4,21.0387,0,3,9.48191e-09,1
12,414.91,947.28,142.275,1.11585,20.0,55.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.683627037083815,annealing_T=75_h=5,20260520-085312,phase_detection,4.0,1.329,2.809,2.809,1.7893,0.0112657,0.0684926,12.3946,0.236034,84.1549,4,21.0387,0,3,9.48191e-09,1
12,414.91,947.28,224.203,1.43831,20.0,56.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.683627037083815,annealing_T=75_h=5,20260520-085312,phase_detection,5.0,3.146,8.893,8.893,1.7893,0.0112657,0.0684926,12.3946,0.236034,84.1549,4,21.0387,0,3,9.48191e-09,1
12,414.91,947.28,404.735,2.0613,20.0,58.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.683627037083815,annealing_T=75_h=5,20260520-085312,phase_detection,7.0,7.437,13.331,13.331,1.7893,0.0112657,0.0684926,12.3946,0.236034,84.1549,4,21.0387,0,3,9.48191e-09,1
13,416.53,548.63,-2.63261,1.10363,20.0,52.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.8287700784954068,annealing_T=75_h=5,20260520-085312,phase_detection,1.0,2.50439,2.951951,2.951951,1.681,0.0773172,0.338067,2.08993,0.278509,53.1081,4,13.277,0,3,1.61236e-07,1
13,416.53,548.63,9.78528,1.22303,20.0,53.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.8287700784954068,annealing_T=75_h=5,20260520-085312,phase_detection,2.0,3.56234,1.21962,3.56234,1.681,0.0773172,0.338067,2.08993,0.278509,53.1081,4,13.277,0,3,1.61236e-07,1
13,416.53,548.63,9.435,1.30784,20.0,54.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.8287700784954068,annealing_T=75_h=5,20260520-085312,phase_detection,3.0,0.82533,3.0813,3.0813,1.681,0.0773172,0.338067,2.08993,0.278509,53.1081,4,13.277,0,3,1.61236e-07,1
13,416.53,548.63,20.2371,1.59213,20.0,55.3,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260520-085312,1.8287700784954068,annealing_T=75_h=5,20260520-085312,phase_detection,4.0,5.0487,5.4406,5.4406,1.681,0.0773172,0.338067,2.08993,0.278509,53.1081,4,13.277,0,3,1.61236e-07,1
