870.77, 1007.93, 706.86, 15.00
505.46, 1000.84, 706.86, 15.00
1619.80, 985.17, 706.86, 15.00
1823.67, 989.54, 706.86, 15.00
1050.32, 956.79, 706.86, 15.00
417.78, 951.19, 706.86, 15.00
1178.67, 928.66, 706.86, 15.00
1377.80, 911.01, 706.86, 15.00
1089.72, 909.52, 706.86, 15.00
516.16, 884.76, 706.86, 15.00
1846.87, 885.10, 706.86, 15.00
1289.32, 872.68, 706.86, 15.00
1504.29, 861.40, 706.86, 15.00
358.14, 849.88, 706.86, 15.00
68.90, 813.55, 706.86, 15.00
1373.68, 809.30, 706.86, 15.00
1586.04, 807.44, 706.86, 15.00
1052.81, 803.87, 706.86, 15.00
232.97, 761.01, 706.86, 15.00
908.95, 732.16, 706.86, 15.00
1733.69, 719.37, 706.86, 15.00
661.51, 689.89, 706.86, 15.00
1089.65, 687.12, 706.86, 15.00
1228.54, 665.73, 706.86, 15.00
1585.37, 649.05, 706.86, 15.00
1254.80, 594.44, 706.86, 15.00
808.25, 588.03, 706.86, 15.00
1180.68, 592.52, 706.86, 15.00
649.92, 575.53, 706.86, 15.00
1851.73, 554.11, 706.86, 15.00
1782.90, 552.18, 706.86, 15.00
417.93, 552.38, 706.86, 15.00
596.39, 529.79, 706.86, 15.00
193.60, 523.67, 706.86, 15.00
1496.87, 505.65, 706.86, 15.00
429.40, 489.45, 706.86, 15.00
1244.35, 482.94, 706.86, 15.00
1772.19, 474.97, 706.86, 15.00
649.04, 441.80, 706.86, 15.00
1148.49, 428.11, 706.86, 15.00
911.68, 407.01, 706.86, 15.00
1266.31, 411.79, 706.86, 15.00
1535.75, 403.12, 706.86, 15.00
699.83, 367.63, 706.86, 15.00
93.75, 359.08, 706.86, 15.00
252.74, 354.53, 706.86, 15.00
1820.09, 353.31, 706.86, 15.00
609.21, 338.00, 706.86, 15.00
1291.95, 318.97, 706.86, 15.00
815.40, 315.87, 706.86, 15.00
334.91, 291.31, 706.86, 15.00
1651.74, 275.23, 706.86, 15.00
138.25, 261.48, 706.86, 15.00
235.75, 247.53, 706.86, 15.00
1168.10, 238.79, 706.86, 15.00
1066.74, 233.99, 706.86, 15.00
1253.34, 231.35, 706.86, 15.00
1402.61, 204.47, 706.86, 15.00
180.85, 175.76, 706.86, 15.00
1239.58, 153.18, 706.86, 15.00
1005.03, 122.89, 706.86, 15.00
1385.22, 115.29, 706.86, 15.00
78.50, 100.41, 706.86, 15.00
1858.67, 92.81, 706.86, 15.00
423.28, 75.54, 706.86, 15.00
1318.19, 72.35, 706.86, 15.00
