spot,x,y,luminosity,error,T,v,v_fin
5,197.27,526.01,293.166,6.53141,20,56.3,5.0
5,197.27,526.01,654.528,7.95989,20,58.3,7.0
6,200.03,62.45,6.92705,4.5624,20,52.3,1.0
6,200.03,62.45,39.0631,5.11461,20,53.3,2.0
6,200.03,62.45,76.0624,5.25404,20,54.3,3.0
6,200.03,62.45,106.973,5.58689,20,55.3,4.0
6,200.03,62.45,148.853,6.26857,20,56.3,5.0
6,200.03,62.45,264.719,7.34853,20,58.3,7.0
7,238.68,249.71,52.4509,5.36719,20,52.3,1.0
7,238.68,249.71,185.268,5.67125,20,53.3,2.0
7,238.68,249.71,341.987,6.34289,20,54.3,3.0
7,238.68,249.71,375.176,6.8174,20,55.3,4.0
7,238.68,249.71,820.958,7.582,20,56.3,5.0
7,238.68,249.71,1613.93,9.98542,20,58.3,7.0
8,255.79,356.78,17.308,4.50076,20,52.3,1.0
8,255.79,356.78,65.9418,5.09104,20,53.3,2.0
8,255.79,356.78,138.731,5.47167,20,54.3,3.0
8,255.79,356.78,243.687,5.66596,20,55.3,4.0
8,255.79,356.78,431.612,6.40455,20,56.3,5.0
8,255.79,356.78,1072.19,8.04465,20,58.3,7.0
9,337.6,292.62,0.612216,4.85075,20,52.3,1.0
9,337.6,292.62,14.4472,5.18969,20,53.3,2.0
9,337.6,292.62,27.3844,5.72534,20,54.3,3.0
9,337.6,292.62,42.9656,5.68358,20,55.3,4.0
9,337.6,292.62,51.7842,6.36569,20,56.3,5.0
9,337.6,292.62,101.368,7.47865,20,58.3,7.0
10,362.63,851.66,13.8354,4.84177,20,52.3,1.0
10,362.63,851.66,29.1925,5.12487,20,53.3,2.0
10,362.63,851.66,62.9472,5.33187,20,54.3,3.0
10,362.63,851.66,130.55,5.68388,20,55.3,4.0
10,362.63,851.66,205.891,6.26139,20,56.3,5.0
10,362.63,851.66,567.167,8.12337,20,58.3,7.0
11,377.34,374.24,2.83311,4.52498,20,52.3,1.0
11,377.34,374.24,6.23191,4.85167,20,53.3,2.0
11,377.34,374.24,20.5914,5.2746,20,54.3,3.0
11,377.34,374.24,23.6642,5.4862,20,55.3,4.0
11,377.34,374.24,44.4753,5.75464,20,56.3,5.0
11,377.34,374.24,120.113,6.96371,20,58.3,7.0
12,420.92,553.96,-0.0752795,4.53496,20,52.3,1.0
12,420.92,553.96,13.0163,4.93308,20,53.3,2.0
12,420.92,553.96,12.9735,5.27441,20,54.3,3.0
12,420.92,553.96,27.2542,5.60188,20,55.3,4.0
12,420.92,553.96,37.4939,6.08092,20,56.3,5.0
12,420.92,553.96,44.2,7.06598,20,58.3,7.0
13,422.19,952.59,15.1292,4.53946,20,52.3,1.0
13,422.19,952.59,50.4231,4.99373,20,53.3,2.0
13,422.19,952.59,87.2386,5.3453,20,54.3,3.0
13,422.19,952.59,144.817,5.69502,20,55.3,4.0
13,422.19,952.59,213.754,6.03681,20,56.3,5.0
13,422.19,952.59,389.313,7.40414,20,58.3,7.0
14,425.65,77.31,-2.31575,4.60088,20,52.3,1.0
14,425.65,77.31,4.38551,5.06851,20,53.3,2.0
14,425.65,77.31,31.7194,5.36488,20,54.3,3.0
14,425.65,77.31,89.525,5.88121,20,55.3,4.0
14,425.65,77.31,151.03,6.17737,20,56.3,5.0
14,425.65,77.31,293.811,7.65062,20,58.3,7.0
15,432.77,491.16,47.289,4.63876,20,52.3,1.0
15,432.77,491.16,155.166,5.17253,20,53.3,2.0
15,432.77,491.16,318.055,5.52518,20,54.3,3.0
15,432.77,491.16,557.129,5.84408,20,55.3,4.0
15,432.77,491.16,867.621,6.48272,20,56.3,5.0
15,432.77,491.16,1759.74,8.36066,20,58.3,7.0
16,460.57,771.62,15.3105,4.87879,20,52.3,1.0
16,460.57,771.62,27.649,5.37414,20,53.3,2.0
16,460.57,771.62,39.1936,5.72343,20,54.3,3.0
16,460.57,771.62,56.5683,6.04561,20,55.3,4.0
16,460.57,771.62,87.7146,6.38479,20,56.3,5.0
16,460.57,771.62,121.748,7.72611,20,58.3,7.0
17,509.97,1001.93,9.95726,5.99336,20,52.3,1.0
17,509.97,1001.93,20.351,7.01094,20,53.3,2.0
17,509.97,1001.93,32.5217,7.54391,20,54.3,3.0
17,509.97,1001.93,55.0803,7.36035,20,55.3,4.0
17,509.97,1001.93,93.8765,8.74568,20,56.3,5.0
17,509.97,1001.93,132.832,13.0002,20,58.3,7.0
18,520.65,886.2,59.2954,5.33106,20,52.3,1.0
18,520.65,886.2,252.433,6.39393,20,53.3,2.0
18,520.65,886.2,572.361,6.59202,20,54.3,3.0
18,520.65,886.2,1016.57,7.95452,20,55.3,4.0
18,520.65,886.2,1591.75,9.02001,20,56.3,5.0
18,520.65,886.2,3145.89,11.4085,20,58.3,7.0
19,600.2,530.49,2.76234,4.4017,20,52.3,1.0
19,600.2,530.49,3.38757,4.71808,20,53.3,2.0
19,600.2,530.49,11.5349,5.03854,20,54.3,3.0
19,600.2,530.49,16.6577,5.39754,20,55.3,4.0
19,600.2,530.49,40.6933,5.85315,20,56.3,5.0
19,600.2,530.49,85.5,7.04815,20,58.3,7.0
20,612.08,339.19,3.07413,5.20423,20,52.3,1.0
20,612.08,339.19,6.1831,5.63344,20,53.3,2.0
20,612.08,339.19,22.1731,6.10873,20,54.3,3.0
20,612.08,339.19,29.3075,6.29934,20,55.3,4.0
20,612.08,339.19,42.1899,6.95164,20,56.3,5.0
20,612.08,339.19,59.19,8.36741,20,58.3,7.0
21,652.51,442.85,11.9376,4.64269,20,52.3,1.0
21,652.51,442.85,38.7772,5.02435,20,53.3,2.0
21,652.51,442.85,74.8092,5.35105,20,54.3,3.0
21,652.51,442.85,101.469,5.58567,20,55.3,4.0
21,652.51,442.85,150.948,6.09074,20,56.3,5.0
21,652.51,442.85,254.785,7.30994,20,58.3,7.0
22,653.59,576.65,26.1348,4.42014,20,52.3,1.0
22,653.59,576.65,182.727,4.80683,20,53.3,2.0
22,653.59,576.65,496.266,5.2034,20,54.3,3.0
22,653.59,576.65,969.423,5.59308,20,55.3,4.0
22,653.59,576.65,1603.83,6.29591,20,56.3,5.0
22,653.59,576.65,3485.37,9.31938,20,58.3,7.0
23,665.54,690.92,1.2905,4.76221,20,52.3,1.0
23,665.54,690.92,8.04282,5.08186,20,53.3,2.0
23,665.54,690.92,19.9858,5.66091,20,54.3,3.0
23,665.54,690.92,32.9766,5.80433,20,55.3,4.0
23,665.54,690.92,62.4068,6.27791,20,56.3,5.0
23,665.54,690.92,141.825,7.6985,20,58.3,7.0
24,811.91,588.72,22.1028,4.59475,20,52.3,1.0
24,811.91,588.72,75.2481,4.95718,20,53.3,2.0
24,811.91,588.72,148.839,5.17248,20,54.3,3.0
24,811.91,588.72,235.109,5.58039,20,55.3,4.0
24,811.91,588.72,348.496,6.01941,20,56.3,5.0
24,811.91,588.72,599.258,7.62121,20,58.3,7.0
25,818.53,317.04,9.77779,4.98822,20,52.3,1.0
25,818.53,317.04,8.52925,5.72275,20,53.3,2.0
25,818.53,317.04,28.3601,5.73916,20,54.3,3.0
25,818.53,317.04,42.7983,6.21106,20,55.3,4.0
25,818.53,317.04,74.808,6.88716,20,56.3,5.0
25,818.53,317.04,152.363,8.07233,20,58.3,7.0
26,875.28,1008.41,28.329,4.69246,20,52.3,1.0
26,875.28,1008.41,79.0265,5.06685,20,53.3,2.0
26,875.28,1008.41,153.547,5.45523,20,54.3,3.0
26,875.28,1008.41,262.982,5.8472,20,55.3,4.0
26,875.28,1008.41,427.891,6.80968,20,56.3,5.0
26,875.28,1008.41,3806.23,19.5725,20,58.3,7.0
27,913.11,732.57,14.688,4.90437,20,52.3,1.0
27,913.11,732.57,60.4473,5.33185,20,53.3,2.0
27,913.11,732.57,134.061,5.59074,20,54.3,3.0
27,913.11,732.57,261.151,5.85896,20,55.3,4.0
27,913.11,732.57,471.695,6.59892,20,56.3,5.0
27,913.11,732.57,1086.25,8.64718,20,58.3,7.0
28,1007.5,123.02,9.31594,4.35059,20,52.3,1.0
28,1007.5,123.02,12.138,4.68188,20,53.3,2.0
28,1007.5,123.02,17.7971,4.76667,20,54.3,3.0
28,1007.5,123.02,28.7034,5.21775,20,55.3,4.0
28,1007.5,123.02,37.5102,5.53304,20,56.3,5.0
28,1007.5,123.02,82.5168,6.50096,20,58.3,7.0
29,1055.01,956.98,16.5702,5.82791,20,52.3,1.0
29,1055.01,956.98,45.6992,6.94699,20,53.3,2.0
29,1055.01,956.98,92.8486,7.6499,20,54.3,3.0
29,1055.01,956.98,159.477,9.30519,20,55.3,4.0
29,1055.01,956.98,245.988,8.7432,20,56.3,5.0
29,1055.01,956.98,438.349,10.5408,20,58.3,7.0
30,1056.82,803.64,6.38754,4.87699,20,52.3,1.0
30,1056.82,803.64,9.88493,5.50625,20,53.3,2.0
30,1056.82,803.64,20.8784,5.60535,20,54.3,3.0
30,1056.82,803.64,47.1974,5.97177,20,55.3,4.0
30,1056.82,803.64,65.4584,6.34693,20,56.3,5.0
30,1056.82,803.64,146.43,7.87704,20,58.3,7.0
31,1069.42,234.49,3.51873,4.2316,20,52.3,1.0
31,1069.42,234.49,5.11729,4.72271,20,53.3,2.0
31,1069.42,234.49,9.28798,4.98424,20,54.3,3.0
31,1069.42,234.49,17.6021,5.10449,20,55.3,4.0
31,1069.42,234.49,28.4559,5.57878,20,56.3,5.0
31,1069.42,234.49,51.9192,6.57059,20,58.3,7.0
32,1093.76,687.21,4.44322,9.55343,20,52.3,1.0
32,1093.76,687.21,16.0886,12.9342,20,53.3,2.0
32,1093.76,687.21,37.6168,8.70564,20,54.3,3.0
32,1093.76,687.21,64.3028,14.9308,20,55.3,4.0
32,1093.76,687.21,109.549,11.9331,20,56.3,5.0
32,1093.76,687.21,272.86,13.1474,20,58.3,7.0
33,1094.32,909.62,2.12861,4.52791,20,52.3,1.0
33,1094.32,909.62,13.1147,4.92435,20,53.3,2.0
33,1094.32,909.62,33.4047,5.26978,20,54.3,3.0
33,1094.32,909.62,26.3975,5.5053,20,55.3,4.0
33,1094.32,909.62,85.038,6.11472,20,56.3,5.0
33,1094.32,909.62,256.834,7.38156,20,58.3,7.0
34,1152.03,428.05,9.75106,4.54563,20,52.3,1.0
34,1152.03,428.05,21.0217,5.02149,20,53.3,2.0
34,1152.03,428.05,35.3892,5.12895,20,54.3,3.0
34,1152.03,428.05,46.5027,5.40855,20,55.3,4.0
34,1152.03,428.05,82.9912,6.13955,20,56.3,5.0
34,1152.03,428.05,113.567,7.17523,20,58.3,7.0
35,1171.0,238.71,250.595,4.56409,20,52.3,1.0
35,1171.0,238.71,748.476,5.11736,20,53.3,2.0
35,1171.0,238.71,1407.5,5.48987,20,54.3,3.0
35,1171.0,238.71,2210.81,6.13559,20,55.3,4.0
35,1171.0,238.71,3152.47,7.17895,20,56.3,5.0
35,1171.0,238.71,5604.95,10.2646,20,58.3,7.0
36,1183.15,928.47,1.97442,4.58051,20,52.3,1.0
36,1183.15,928.47,13.0967,4.94955,20,53.3,2.0
36,1183.15,928.47,22.4686,5.13708,20,54.3,3.0
36,1183.15,928.47,45.0401,5.40225,20,55.3,4.0
36,1183.15,928.47,84.7624,5.9371,20,56.3,5.0
36,1183.15,928.47,256.962,8.10374,20,58.3,7.0
37,1184.21,592.39,8.79629,4.63611,20,52.3,1.0
37,1184.21,592.39,8.5392,5.01801,20,53.3,2.0
37,1184.21,592.39,9.45235,5.12966,20,54.3,3.0
37,1184.21,592.39,32.262,5.32174,20,55.3,4.0
37,1184.21,592.39,45.0767,6.05078,20,56.3,5.0
37,1184.21,592.39,107.899,7.10868,20,58.3,7.0
38,1232.4,666.14,6.64898,6.32598,20,52.3,1.0
38,1232.4,666.14,1.32992,6.87167,20,53.3,2.0
38,1232.4,666.14,79.5516,7.77583,20,54.3,3.0
38,1232.4,666.14,129.304,7.46346,20,55.3,4.0
38,1232.4,666.14,196.466,7.64179,20,56.3,5.0
38,1232.4,666.14,333.271,10.0235,20,58.3,7.0
39,1242.03,152.75,-4.5889,6.56934,20,52.3,1.0
39,1242.03,152.75,2.56366,6.22966,20,53.3,2.0
39,1242.03,152.75,22.3691,6.66854,20,54.3,3.0
39,1242.03,152.75,41.4494,6.8658,20,55.3,4.0
39,1242.03,152.75,53.753,7.83734,20,56.3,5.0
39,1242.03,152.75,95.476,9.18679,20,58.3,7.0
40,1247.72,482.44,26.5688,4.59147,20,52.3,1.0
40,1247.72,482.44,63.8695,5.05189,20,53.3,2.0
40,1247.72,482.44,159.001,5.124,20,54.3,3.0
40,1247.72,482.44,260.106,5.45154,20,55.3,4.0
40,1247.72,482.44,293.797,6.30801,20,56.3,5.0
40,1247.72,482.44,487.997,7.24365,20,58.3,7.0
41,1269.1,411.37,0.503278,5.87113,20,52.3,1.0
41,1269.1,411.37,9.75325,7.30333,20,53.3,2.0
41,1269.1,411.37,16.9819,6.03331,20,54.3,3.0
41,1269.1,411.37,23.1962,6.16256,20,55.3,4.0
41,1269.1,411.37,40.7968,6.59961,20,56.3,5.0
41,1269.1,411.37,58.9252,8.33534,20,58.3,7.0
42,1293.49,872.28,-2.30304,5.83426,20,52.3,1.0
42,1293.49,872.28,10.2223,6.3046,20,53.3,2.0
42,1293.49,872.28,26.4407,6.62772,20,54.3,3.0
42,1293.49,872.28,46.6659,7.77869,20,55.3,4.0
42,1293.49,872.28,66.467,8.4811,20,56.3,5.0
42,1293.49,872.28,89.3017,11.1941,20,58.3,7.0
43,1294.63,318.64,3.11105,8.87076,20,52.3,1.0
43,1294.63,318.64,9.45286,8.12694,20,53.3,2.0
43,1294.63,318.64,18.6199,8.88587,20,54.3,3.0
43,1294.63,318.64,49.2013,9.50581,20,55.3,4.0
43,1294.63,318.64,72.1634,10.4139,20,56.3,5.0
43,1294.63,318.64,159.466,11.8838,20,58.3,7.0
44,1378.09,808.81,12.6714,4.66867,20,52.3,1.0
44,1378.09,808.81,40.8481,5.07088,20,53.3,2.0
44,1378.09,808.81,90.8582,5.2841,20,54.3,3.0
44,1378.09,808.81,156.669,5.6018,20,55.3,4.0
44,1378.09,808.81,216.697,6.12662,20,56.3,5.0
44,1378.09,808.81,408.379,7.69188,20,58.3,7.0
45,1382.47,910.23,15.1897,4.80388,20,52.3,1.0
45,1382.47,910.23,31.3819,5.40466,20,53.3,2.0
45,1382.47,910.23,58.0027,5.72806,20,54.3,3.0
45,1382.47,910.23,92.0717,5.77607,20,55.3,4.0
45,1382.47,910.23,160.885,6.42184,20,56.3,5.0
45,1382.47,910.23,358.883,7.85412,20,58.3,7.0
46,1500.33,504.84,5.65427,4.71837,20,52.3,1.0
46,1500.33,504.84,37.2309,4.92719,20,53.3,2.0
46,1500.33,504.84,120.453,5.35079,20,54.3,3.0
46,1500.33,504.84,299.269,5.66024,20,55.3,4.0
46,1500.33,504.84,572.862,6.30068,20,56.3,5.0
46,1500.33,504.84,1640.79,8.55396,20,58.3,7.0
47,1508.71,860.37,14.3753,4.34877,20,52.3,1.0
47,1508.71,860.37,45.0399,4.82431,20,53.3,2.0
47,1508.71,860.37,76.4333,5.09747,20,54.3,3.0
47,1508.71,860.37,112.797,5.43109,20,55.3,4.0
47,1508.71,860.37,162.115,5.77143,20,56.3,5.0
47,1508.71,860.37,306.216,7.02426,20,58.3,7.0
48,1539.06,402.15,1.8345,4.32898,20,52.3,1.0
48,1539.06,402.15,4.19329,4.88982,20,53.3,2.0
48,1539.06,402.15,11.4353,5.01014,20,54.3,3.0
48,1539.06,402.15,23.9007,5.34156,20,55.3,4.0
48,1539.06,402.15,47.673,5.82279,20,56.3,5.0
48,1539.06,402.15,105.098,7.05684,20,58.3,7.0
49,1589.08,647.62,-0.910427,5.16997,20,52.3,1.0
49,1589.08,647.62,1.9428,5.59041,20,53.3,2.0
49,1589.08,647.62,14.3812,5.67736,20,54.3,3.0
49,1589.08,647.62,29.5503,6.12383,20,55.3,4.0
49,1589.08,647.62,37.57,6.38835,20,56.3,5.0
49,1589.08,647.62,102.416,7.85105,20,58.3,7.0
50,1624.34,983.96,32.4425,4.88401,20,52.3,1.0
50,1624.34,983.96,130.201,5.15169,20,53.3,2.0
50,1624.34,983.96,286.579,5.35652,20,54.3,3.0
50,1624.34,983.96,526.27,5.93812,20,55.3,4.0
50,1624.34,983.96,878.73,6.24025,20,56.3,5.0
50,1624.34,983.96,2086.11,8.85036,20,58.3,7.0
51,1654.3,273.83,4.34177,5.40756,20,52.3,1.0
51,1654.3,273.83,19.9132,5.80289,20,53.3,2.0
51,1654.3,273.83,39.172,6.21199,20,54.3,3.0
51,1654.3,273.83,46.8279,6.51565,20,55.3,4.0
51,1654.3,273.83,71.2972,6.97504,20,56.3,5.0
51,1654.3,273.83,133.359,8.64134,20,58.3,7.0
52,1737.74,717.89,173.147,4.45166,20,52.3,1.0
52,1737.74,717.89,674.361,4.91269,20,53.3,2.0
52,1737.74,717.89,1408.51,5.61279,20,54.3,3.0
52,1737.74,717.89,2422.75,6.59597,20,55.3,4.0
52,1737.74,717.89,3919.41,7.93692,20,56.3,5.0
52,1737.74,717.89,8034.62,13.0135,20,58.3,7.0
53,1775.77,473.39,42.9489,5.49449,20,52.3,1.0
53,1775.77,473.39,118.533,6.11595,20,53.3,2.0
53,1775.77,473.39,213.579,6.32859,20,54.3,3.0
53,1775.77,473.39,314.813,6.90221,20,55.3,4.0
53,1775.77,473.39,427.708,7.51488,20,56.3,5.0
53,1775.77,473.39,748.116,9.2817,20,58.3,7.0
54,1786.37,550.5,9.35493,4.76046,20,52.3,1.0
54,1786.37,550.5,52.807,5.22465,20,53.3,2.0
54,1786.37,550.5,104.379,5.34756,20,54.3,3.0
54,1786.37,550.5,165.031,5.84064,20,55.3,4.0
54,1786.37,550.5,234.425,6.0981,20,56.3,5.0
54,1786.37,550.5,410.031,7.67293,20,58.3,7.0
55,1823.25,351.68,15.7415,4.99674,20,52.3,1.0
55,1823.25,351.68,54.3612,5.39961,20,53.3,2.0
55,1823.25,351.68,131.367,5.50672,20,54.3,3.0
55,1823.25,351.68,263.379,5.72803,20,55.3,4.0
55,1823.25,351.68,411.607,6.45397,20,56.3,5.0
55,1823.25,351.68,1069.52,8.31964,20,58.3,7.0
56,1828.16,988.16,15.5782,5.34408,20,52.3,1.0
56,1828.16,988.16,25.1417,5.8834,20,53.3,2.0
56,1828.16,988.16,39.5615,6.07659,20,54.3,3.0
56,1828.16,988.16,51.8509,6.34263,20,55.3,4.0
56,1828.16,988.16,193.657,7.19351,20,56.3,5.0
56,1828.16,988.16,588.374,8.66632,20,58.3,7.0
57,1855.22,552.49,45.2565,4.74346,20,52.3,1.0
57,1855.22,552.49,127.59,5.43401,20,53.3,2.0
57,1855.22,552.49,262.3,5.76888,20,54.3,3.0
57,1855.22,552.49,453.526,5.94901,20,55.3,4.0
57,1855.22,552.49,624.453,6.66015,20,56.3,5.0
57,1855.22,552.49,1222.24,8.30344,20,58.3,7.0
