124, 1238.38, 932.17, 75.00, 4.89
125, 506.72, 937.88, 142.00, 6.72
126, 1533.49, 952.75, 79.00, 5.01
127, 569.59, 955.31, 37.00, 3.43
128, 1003.39, 960.54, 73.00, 4.82
129, 1383.46, 970.83, 118.00, 6.13
130, 487.29, 979.05, 467.00, 12.19
131, 76.66, 975.35, 115.00, 6.05
132, 229.17, 988.61, 82.00, 5.11
133, 1856.36, 997.38, 96.00, 5.53
134, 421.37, 1002.78, 143.00, 6.75
135, 195.45, 1016.41, 162.00, 7.18
136, 1316.95, 1013.53, 75.00, 4.89
137, 628.32, 1023.53, 253.00, 8.97
138, 748.69, 1042.70, 1715.00, 23.36
139, 345.92, 1033.65, 71.00, 4.75
140, 1593.77, 1046.01, 77.00, 4.95
141, 273.67, 1053.87, 53.00, 4.11
142, 1000.93, 1074.27, 271.00, 9.29
143, 1460.50, 1070.32, 89.00, 5.32
144, 837.53, 196.58, 516.00, 12.82
145, 855.71, 196.19, 122.00, 6.23
146, 1737.35, 347.09, 160.00, 7.14
147, 1737.11, 370.08, 1049.00, 18.27
148, 866.15, 413.12, 292.00, 9.64
149, 873.65, 429.45, 615.00, 13.99
150, 60.73, 498.43, 569.00, 13.46
151, 65.68, 519.62, 506.00, 12.69
152, 59.73, 540.62, 295.00, 9.69
153, 861.36, 607.59, 125.00, 6.31
154, 873.75, 607.64, 78.00, 4.98
155, 1065.86, 996.96, 246.00, 8.85
156, 1043.82, 1010.09, 615.00, 13.99
157, 1044.82, 1049.04, 587.00, 13.67
