1, 1870.08, 2.30, 48.00, 3.91
2, 63.10, 8.58, 231.00, 8.57
3, 1025.17, 8.61, 124.00, 6.28
4, 1269.08, 7.04, 75.00, 4.89
5, 1786.02, 22.35, 240.00, 8.74
6, 70.49, 24.13, 88.00, 5.29
7, 1622.31, 36.90, 37.00, 3.43
8, 1905.09, 37.62, 72.00, 4.79
9, 617.32, 43.57, 71.00, 4.75
10, 1692.65, 55.53, 54.00, 4.15
11, 875.30, 71.63, 691.00, 14.83
12, 1450.64, 78.15, 666.00, 14.56
13, 510.17, 77.59, 112.00, 5.97
14, 1827.99, 91.66, 241.00, 8.76
15, 1624.63, 95.59, 441.00, 11.85
16, 1055.22, 122.71, 208.00, 8.14
17, 181.38, 128.95, 342.00, 10.43
18, 422.70, 126.86, 209.00, 8.16
19, 1183.39, 151.44, 154.00, 7.00
20, 1587.00, 157.55, 384.00, 11.06
21, 221.28, 153.88, 36.00, 3.39
22, 157.63, 161.10, 236.00, 8.67
23, 642.21, 160.29, 86.00, 5.23
24, 1624.32, 171.42, 552.00, 13.26
25, 1382.45, 169.51, 194.00, 7.86
26, 1094.92, 169.88, 164.00, 7.23
27, 675.07, 171.75, 85.00, 5.20
28, 520.44, 193.56, 611.00, 13.95
29, 1851.58, 196.62, 320.00, 10.09
30, 1650.41, 203.34, 406.00, 11.37
31, 1293.97, 207.24, 75.00, 4.89
32, 1688.30, 210.42, 154.00, 7.00
33, 1508.62, 218.96, 175.00, 7.46
34, 1881.33, 222.06, 53.00, 4.11
35, 362.61, 227.97, 239.00, 8.72
36, 73.63, 263.48, 847.00, 16.42
37, 835.92, 252.24, 70.00, 4.72
38, 1773.87, 255.62, 114.00, 6.02
39, 945.79, 271.37, 485.00, 12.42
40, 1378.30, 271.21, 218.00, 8.33
41, 994.29, 275.16, 291.00, 9.62
42, 1056.93, 275.96, 124.00, 6.28
43, 1273.12, 292.25, 937.00, 17.27
44, 1727.77, 278.06, 100.00, 5.64
45, 1227.95, 295.58, 124.00, 6.28
46, 460.83, 308.20, 100.00, 5.64
47, 1286.78, 310.54, 32.00, 3.19
48, 416.22, 315.58, 32.00, 3.19
49, 1537.89, 318.42, 91.00, 5.38
50, 4.09, 339.44, 121.00, 6.21
51, 1737.82, 361.70, 1056.00, 18.33
52, 913.09, 347.50, 350.00, 10.56
53, 1762.53, 361.32, 47.00, 3.87
54, 1550.13, 373.34, 303.00, 9.82
55, 1622.96, 378.98, 32.00, 3.19
56, 665.50, 388.74, 117.00, 6.10
57, 1094.00, 392.59, 181.00, 7.59
58, 1576.50, 400.49, 35.00, 3.34
59, 790.05, 402.36, 51.00, 4.03
60, 1232.21, 412.67, 231.00, 8.57
61, 834.73, 410.11, 217.00, 8.31
62, 1588.75, 432.31, 85.00, 5.20
63, 1341.60, 455.46, 295.00, 9.69
64, 1374.24, 452.22, 126.00, 6.33
65, 1657.86, 454.51, 56.00, 4.22
66, 812.63, 490.09, 279.00, 9.42
67, 1184.55, 487.22, 94.00, 5.47
68, 654.67, 503.75, 827.00, 16.22
69, 1855.36, 527.11, 394.00, 11.20
70, 1786.28, 529.01, 228.00, 8.52
71, 421.23, 525.80, 45.00, 3.78
72, 1127.92, 546.45, 72.00, 4.79
73, 197.26, 553.57, 266.00, 9.20
74, 600.05, 548.69, 67.00, 4.62
75, 1326.57, 552.31, 66.00, 4.58
76, 1500.49, 574.47, 537.00, 13.07
77, 432.90, 588.52, 451.00, 11.98
78, 1049.51, 586.03, 122.00, 6.23
79, 1247.94, 597.16, 220.00, 8.37
80, 1775.95, 606.38, 306.00, 9.87
81, 5.96, 627.45, 62.00, 4.44
82, 652.85, 636.65, 151.00, 6.93
83, 1151.82, 651.43, 97.00, 5.56
84, 1269.80, 667.93, 54.00, 4.15
85, 1539.39, 677.69, 100.00, 5.64
86, 377.66, 705.03, 100.00, 5.64
87, 1389.43, 709.56, 94.00, 5.47
88, 97.60, 717.46, 292.00, 9.64
89, 702.71, 711.56, 56.00, 4.22
