spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,deltaL1,deltaL2,deltaL,lambda,lambda_stat_error,deltaLambda,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
4,193.99,521.19,269.953,1.52886,23.0,56.46,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.3538361202590821,annealing_T=100_h=5,20260612-001017,phase_detection,2.194,1.11,2.194,0.0648687,0.00154777,0.00491731,59.908,1.91864,54.7799,2,27.3899,0,3,3.04273e-06,1
5,232.24,758.05,25.6151,1.39609,17.0,56.13,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.6888396039718166,annealing_T=100_h=5,20260612-001017,phase_detection,4.4073,3.3607,4.4073,0.00374757,0.0128706,0.0159762,22.1723,5.78418,30.1549,2,15.0774,0,3,5.41524e-06,1
5,232.24,758.05,18.45,1.39235,19.0,56.24,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.6888396039718166,annealing_T=100_h=5,20260612-001017,phase_detection,1.5343,2.9598,2.9598,0.00374757,0.0128706,0.0159762,22.1723,5.78418,30.1549,2,15.0774,0,3,5.41524e-06,1
5,232.24,758.05,28.993,1.42028,21.0,56.35,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.6888396039718166,annealing_T=100_h=5,20260612-001017,phase_detection,12.468,1.8709,12.468,0.00374757,0.0128706,0.0159762,22.1723,5.78418,30.1549,2,15.0774,0,3,5.41524e-06,1
5,232.24,758.05,22.9343,1.29821,23.0,56.46,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.6888396039718166,annealing_T=100_h=5,20260612-001017,phase_detection,1.3815,6.778,6.778,0.00374757,0.0128706,0.0159762,22.1723,5.78418,30.1549,2,15.0774,0,3,5.41524e-06,1
6,237.69,245.07,383.956,2.95421,17.0,56.13,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.4110960958218977,annealing_T=100_h=5,20260612-001017,phase_detection,0.778,4.746,4.746,0.0470646,0.00111241,0.00254874,150.2,3.50608,455.351,2,227.675,0,3,7.82911e-09,1
6,237.69,245.07,350.122,1.36301,19.0,56.24,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.4110960958218977,annealing_T=100_h=5,20260612-001017,phase_detection,6.208,1.552,6.208,0.0470646,0.00111241,0.00254874,150.2,3.50608,455.351,2,227.675,0,3,7.82911e-09,1
6,237.69,245.07,408.033,1.28756,21.0,56.35,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.4110960958218977,annealing_T=100_h=5,20260612-001017,phase_detection,0.03,8.019,8.019,0.0470646,0.00111241,0.00254874,150.2,3.50608,455.351,2,227.675,0,3,7.82911e-09,1
6,237.69,245.07,445.478,1.50934,23.0,56.46,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.4110960958218977,annealing_T=100_h=5,20260612-001017,phase_detection,5.287,0.868,5.287,0.0470646,0.00111241,0.00254874,150.2,3.50608,455.351,2,227.675,0,3,7.82911e-09,1
7,254.01,352.48,274.241,1.52208,17.0,56.13,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.4356604182158377,annealing_T=100_h=5,20260612-001017,phase_detection,3.25,1.621,3.25,0.0564336,0.00102911,0.00101187,111.772,2.38778,531.295,2,265.647,0,3,3.98754e-07,1
7,254.01,352.48,365.497,2.01811,19.0,56.24,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.4356604182158377,annealing_T=100_h=5,20260612-001017,phase_detection,0.615,10.504,10.504,0.0564336,0.00102911,0.00101187,111.772,2.38778,531.295,2,265.647,0,3,3.98754e-07,1
7,254.01,352.48,367.69,1.43801,21.0,56.35,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.4356604182158377,annealing_T=100_h=5,20260612-001017,phase_detection,2.581,11.128,11.128,0.0564336,0.00102911,0.00101187,111.772,2.38778,531.295,2,265.647,0,3,3.98754e-07,1
7,254.01,352.48,401.189,1.60672,23.0,56.46,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.4356604182158377,annealing_T=100_h=5,20260612-001017,phase_detection,2.409,6.958,6.958,0.0564336,0.00102911,0.00101187,111.772,2.38778,531.295,2,265.647,0,3,3.98754e-07,1
8,337.0,289.12,37.6571,1.27761,17.0,56.13,annealing_T=100_h=5,present,reappeared,20.0,1256.6370614359173,20260612-001017,1.7418381095842488,annealing_T=100_h=5,20260612-001017,phase_detection,2.8969,1.3218,2.8969,0.0987351,0.00585212,0.0115414,6.84533,0.842946,57.879,2,28.9395,0,3,3.87957e-08,1
8,337.0,289.12,39.2924,1.2468,19.0,56.24,annealing_T=100_h=5,present,reappeared,20.0,1256.6370614359173,20260612-001017,1.7418381095842488,annealing_T=100_h=5,20260612-001017,phase_detection,3.4971,3.3503,3.4971,0.0987351,0.00585212,0.0115414,6.84533,0.842946,57.879,2,28.9395,0,3,3.87957e-08,1
8,337.0,289.12,62.0584,1.30553,21.0,56.35,annealing_T=100_h=5,present,reappeared,20.0,1256.6370614359173,20260612-001017,1.7418381095842488,annealing_T=100_h=5,20260612-001017,phase_detection,4.2336,6.9119,6.9119,0.0987351,0.00585212,0.0115414,6.84533,0.842946,57.879,2,28.9395,0,3,3.87957e-08,1
8,337.0,289.12,63.6151,1.27276,23.0,56.46,annealing_T=100_h=5,present,reappeared,20.0,1256.6370614359173,20260612-001017,1.7418381095842488,annealing_T=100_h=5,20260612-001017,phase_detection,4.688,2.3479,4.688,0.0987351,0.00585212,0.0115414,6.84533,0.842946,57.879,2,28.9395,0,3,3.87957e-08,1
9,356.62,848.32,42.2998,1.49172,17.0,56.13,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.0900000000000318,annealing_T=100_h=5,20260612-001017,phase_detection,1.0213,1.9617,1.9617,0.0808977,0.00529071,0.0140373,12.0378,1.33117,68.13,2,34.065,0,3,1.3935e-06,1
9,356.62,848.32,57.3241,1.38471,19.0,56.24,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.0900000000000318,annealing_T=100_h=5,20260612-001017,phase_detection,7.5078,1.3118,7.5078,0.0808977,0.00529071,0.0140373,12.0378,1.33117,68.13,2,34.065,0,3,1.3935e-06,1
9,356.62,848.32,76.3183,1.61856,21.0,56.35,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.0900000000000318,annealing_T=100_h=5,20260612-001017,phase_detection,2.3924,3.4606,3.4606,0.0808977,0.00529071,0.0140373,12.0378,1.33117,68.13,2,34.065,0,3,1.3935e-06,1
9,356.62,848.32,72.3053,1.44153,23.0,56.46,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.0900000000000318,annealing_T=100_h=5,20260612-001017,phase_detection,2.7019,4.5249,4.5249,0.0808977,0.00529071,0.0140373,12.0378,1.33117,68.13,2,34.065,0,3,1.3935e-06,1
10,375.98,370.27,3.59427,1.12561,17.0,56.13,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260612-001017,1.2761269529322026,annealing_T=75_h=25,20260531-095134,previous_detection,1.82643,3.03963,3.03963,1.51687,0.0462636,0,7.10578e-15,8.64132e-15,51.0264,2,25.5132,4,1,0.0199382,0
10,375.98,370.27,-1.78111,1.2353,19.0,56.24,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260612-001017,1.2761269529322026,annealing_T=75_h=25,20260531-095134,previous_detection,0.61279,2.038356,2.038356,1.51687,0.0462636,0,7.10578e-15,8.64132e-15,51.0264,2,25.5132,4,1,0.0199382,0
10,375.98,370.27,-6.88214,1.18674,21.0,56.35,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260612-001017,1.2761269529322026,annealing_T=75_h=25,20260531-095134,previous_detection,6.59846,0.28368,6.59846,1.51687,0.0462636,0,7.10578e-15,8.64132e-15,51.0264,2,25.5132,4,1,0.0199382,0
10,375.98,370.27,10.5373,1.13558,23.0,56.46,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260612-001017,1.2761269529322026,annealing_T=75_h=25,20260531-095134,previous_detection,2.1735,4.58155,4.58155,1.51687,0.0462636,0,7.10578e-15,8.64132e-15,51.0264,2,25.5132,4,1,0.0199382,0
11,415.72,950.05,174.97,1.37608,17.0,56.13,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.1676305461424124,annealing_T=100_h=5,20260612-001017,phase_detection,0.005,1.121,1.121,0.0585185,0.00142245,0.00208604,67.2744,1.97148,79.7651,2,39.8825,0,3,1.79971e-08,1
11,415.72,950.05,209.747,1.30313,19.0,56.24,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.1676305461424124,annealing_T=100_h=5,20260612-001017,phase_detection,1.387,2.522,2.522,0.0585185,0.00142245,0.00208604,67.2744,1.97148,79.7651,2,39.8825,0,3,1.79971e-08,1
11,415.72,950.05,237.106,1.49169,21.0,56.35,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.1676305461424124,annealing_T=100_h=5,20260612-001017,phase_detection,0.076,0.419,0.419,0.0585185,0.00142245,0.00208604,67.2744,1.97148,79.7651,2,39.8825,0,3,1.79971e-08,1
11,415.72,950.05,253.038,1.4076,23.0,56.46,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.1676305461424124,annealing_T=100_h=5,20260612-001017,phase_detection,2.002,2.315,2.315,0.0585185,0.00142245,0.00208604,67.2744,1.97148,79.7651,2,39.8825,0,3,1.79971e-08,1
12,417.19,550.12,6.07712,1.50884,17.0,56.13,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260612-001017,1.5054567413246664,annealing_T=75_h=25,20260531-095134,previous_detection,2.2308,4.64138,4.64138,0.252018,0.0305932,0.108993,0.0791974,0.053282,9.82372,2,4.91186,0,3,2.87042e-07,1
12,417.19,550.12,5.80377,1.64814,19.0,56.24,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260612-001017,1.5054567413246664,annealing_T=75_h=25,20260531-095134,previous_detection,5.402487,6.98993,6.98993,0.252018,0.0305932,0.108993,0.0791974,0.053282,9.82372,2,4.91186,0,3,2.87042e-07,1
12,417.19,550.12,18.5942,1.38267,21.0,56.35,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260612-001017,1.5054567413246664,annealing_T=75_h=25,20260531-095134,previous_detection,4.7516,6.4852,6.4852,0.252018,0.0305932,0.108993,0.0791974,0.053282,9.82372,2,4.91186,0,3,2.87042e-07,1
12,417.19,550.12,24.9823,1.5802,23.0,56.46,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260612-001017,1.5054567413246664,annealing_T=75_h=25,20260531-095134,previous_detection,3.1751,3.0576,3.1751,0.252018,0.0305932,0.108993,0.0791974,0.053282,9.82372,2,4.91186,0,3,2.87042e-07,1
13,426.31,74.35,118.981,1.38803,17.0,56.13,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.4099999999999785,annealing_T=100_h=5,20260612-001017,phase_detection,0.933,1.482,1.482,0.0543148,0.00267042,0.00856176,44.9722,2.44582,61.3041,2,30.652,0,3,2.12192e-08,1
13,426.31,74.35,116.037,1.68351,19.0,56.24,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.4099999999999785,annealing_T=100_h=5,20260612-001017,phase_detection,3.223,3.492,3.492,0.0543148,0.00267042,0.00856176,44.9722,2.44582,61.3041,2,30.652,0,3,2.12192e-08,1
13,426.31,74.35,138.67,1.63141,21.0,56.35,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.4099999999999785,annealing_T=100_h=5,20260612-001017,phase_detection,1.28,6.178,6.178,0.0543148,0.00267042,0.00856176,44.9722,2.44582,61.3041,2,30.652,0,3,2.12192e-08,1
13,426.31,74.35,161.059,1.7214,23.0,56.46,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.4099999999999785,annealing_T=100_h=5,20260612-001017,phase_detection,4.789,4.214,4.789,0.0543148,0.00267042,0.00856176,44.9722,2.44582,61.3041,2,30.652,0,3,2.12192e-08,1
14,429.91,488.34,398.11,1.26688,17.0,56.13,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.2729468812791648,annealing_T=100_h=5,20260612-001017,phase_detection,8.259,12.459,12.459,0.0737469,0.000601379,0.00212355,114.18,1.41772,34.0388,2,17.0194,0,3,4.77068e-07,1
14,429.91,488.34,468.736,1.2694,19.0,56.24,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.2729468812791648,annealing_T=100_h=5,20260612-001017,phase_detection,6.355,1.178,6.355,0.0737469,0.000601379,0.00212355,114.18,1.41772,34.0388,2,17.0194,0,3,4.77068e-07,1
14,429.91,488.34,532.483,1.2847,21.0,56.35,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.2729468812791648,annealing_T=100_h=5,20260612-001017,phase_detection,5.782,10.658,10.658,0.0737469,0.000601379,0.00212355,114.18,1.41772,34.0388,2,17.0194,0,3,4.77068e-07,1
14,429.91,488.34,624.374,1.41742,23.0,56.46,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.2729468812791648,annealing_T=100_h=5,20260612-001017,phase_detection,3.927,8.687,8.687,0.0737469,0.000601379,0.00212355,114.18,1.41772,34.0388,2,17.0194,0,3,4.77068e-07,1
15,502.79,999.04,68.5509,1.60291,17.0,56.13,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260612-001017,1.2909686285887023,annealing_T=75_h=25,20260531-095134,previous_detection,4.894,3.5538,4.894,0.0798306,0.00407627,0.0134395,18.6564,1.58049,45.3728,2,22.6864,0,3,1.84573e-06,1
15,502.79,999.04,85.3874,1.74998,19.0,56.24,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260612-001017,1.2909686285887023,annealing_T=75_h=25,20260531-095134,previous_detection,5.1084,2.5749,5.1084,0.0798306,0.00407627,0.0134395,18.6564,1.58049,45.3728,2,22.6864,0,3,1.84573e-06,1
15,502.79,999.04,109.031,1.72078,21.0,56.35,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260612-001017,1.2909686285887023,annealing_T=75_h=25,20260531-095134,previous_detection,3.619,4.711,4.711,0.0798306,0.00407627,0.0134395,18.6564,1.58049,45.3728,2,22.6864,0,3,1.84573e-06,1
15,502.79,999.04,111.373,1.76534,23.0,56.46,annealing_T=100_h=5,absent,disappeared,20.0,1256.6370614359173,20260612-001017,1.2909686285887023,annealing_T=75_h=25,20260531-095134,previous_detection,5.226,4.739,5.226,0.0798306,0.00407627,0.0134395,18.6564,1.58049,45.3728,2,22.6864,0,3,1.84573e-06,1
16,596.32,529.42,4.88278,1.41087,17.0,56.13,annealing_T=100_h=5,absent,absent,20.0,1256.6370614359173,20260612-001017,0.0,before_annealing,20260514-062228,previous_detection,2.40611,5.32892,5.32892,0.141749,0.0177058,0.0749164,1.00529,0.378089,39.053,2,19.5265,0,3,1.26228e-05,1
16,596.32,529.42,18.9564,1.26218,19.0,56.24,annealing_T=100_h=5,absent,absent,20.0,1256.6370614359173,20260612-001017,0.0,before_annealing,20260514-062228,previous_detection,0.7035,1.6099,1.6099,0.141749,0.0177058,0.0749164,1.00529,0.378089,39.053,2,19.5265,0,3,1.26228e-05,1
16,596.32,529.42,23.0597,1.48068,21.0,56.35,annealing_T=100_h=5,absent,absent,20.0,1256.6370614359173,20260612-001017,0.0,before_annealing,20260514-062228,previous_detection,1.7827,1.9085,1.9085,0.141749,0.0177058,0.0749164,1.00529,0.378089,39.053,2,19.5265,0,3,1.26228e-05,1
16,596.32,529.42,23.4209,1.49088,23.0,56.46,annealing_T=100_h=5,absent,absent,20.0,1256.6370614359173,20260612-001017,0.0,before_annealing,20260514-062228,previous_detection,6.9311,2.6336,6.9311,0.141749,0.0177058,0.0749164,1.00529,0.378089,39.053,2,19.5265,0,3,1.26228e-05,1
17,610.63,337.22,19.7423,1.51416,17.0,56.13,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.7516648189186522,annealing_T=100_h=5,20260612-001017,phase_detection,4.2606,1.4276,4.2606,0.194727,0.0172475,0.0485712,0.468619,0.175358,36.8315,2,18.4158,0,3,1.29943e-06,1
17,610.63,337.22,13.6104,1.47479,19.0,56.24,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.7516648189186522,annealing_T=100_h=5,20260612-001017,phase_detection,3.2708,1.8717,3.2708,0.194727,0.0172475,0.0485712,0.468619,0.175358,36.8315,2,18.4158,0,3,1.29943e-06,1
17,610.63,337.22,26.0271,1.54276,21.0,56.35,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.7516648189186522,annealing_T=100_h=5,20260612-001017,phase_detection,3.2647,0.0201,3.2647,0.194727,0.0172475,0.0485712,0.468619,0.175358,36.8315,2,18.4158,0,3,1.29943e-06,1
17,610.63,337.22,43.081,1.54705,23.0,56.46,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.7516648189186522,annealing_T=100_h=5,20260612-001017,phase_detection,7.1816,4.5056,7.1816,0.194727,0.0172475,0.0485712,0.468619,0.175358,36.8315,2,18.4158,0,3,1.29943e-06,1
18,649.82,441.76,39.5999,1.59143,17.0,56.13,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.2624880949681289,annealing_T=100_h=5,20260612-001017,phase_detection,0.2305,0.3524,0.3524,0.0669625,0.0072369,0.00897807,12.4427,1.87732,11.708,2,5.85402,0,3,1.58226e-08,1
18,649.82,441.76,41.4345,1.46572,19.0,56.24,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.2624880949681289,annealing_T=100_h=5,20260612-001017,phase_detection,5.1961,4.0441,5.1961,0.0669625,0.0072369,0.00897807,12.4427,1.87732,11.708,2,5.85402,0,3,1.58226e-08,1
18,649.82,441.76,54.4754,1.46108,21.0,56.35,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.2624880949681289,annealing_T=100_h=5,20260612-001017,phase_detection,3.9957,2.0693,3.9957,0.0669625,0.0072369,0.00897807,12.4427,1.87732,11.708,2,5.85402,0,3,1.58226e-08,1
18,649.82,441.76,56.6192,1.47313,23.0,56.46,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.2624880949681289,annealing_T=100_h=5,20260612-001017,phase_detection,5.1083,1.3912,5.1083,0.0669625,0.0072369,0.00897807,12.4427,1.87732,11.708,2,5.85402,0,3,1.58226e-08,1
19,649.95,575.69,610.009,1.61238,17.0,56.13,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.1992485884517826,annealing_T=100_h=5,20260612-001017,phase_detection,8.365,17.669,17.669,0.0666353,0.00054329,0.000451977,194.229,2.16776,79.3796,2,39.6898,0,3,1.16875e-10,1
19,649.95,575.69,681.775,1.89885,19.0,56.24,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.1992485884517826,annealing_T=100_h=5,20260612-001017,phase_detection,17.468,17.783,17.783,0.0666353,0.00054329,0.000451977,194.229,2.16776,79.3796,2,39.6898,0,3,1.16875e-10,1
19,649.95,575.69,776.458,1.96045,21.0,56.35,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.1992485884517826,annealing_T=100_h=5,20260612-001017,phase_detection,10.155,22.846,22.846,0.0666353,0.00054329,0.000451977,194.229,2.16776,79.3796,2,39.6898,0,3,1.16875e-10,1
19,649.95,575.69,907.117,1.91475,23.0,56.46,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.1992485884517826,annealing_T=100_h=5,20260612-001017,phase_detection,14.395,22.446,22.446,0.0666353,0.00054329,0.000451977,194.229,2.16776,79.3796,2,39.6898,0,3,1.16875e-10,1
20,660.56,689.95,47.3187,1.61142,17.0,56.13,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.3622154055255188,annealing_T=100_h=5,20260612-001017,phase_detection,1.7748,0.3308,1.7748,0.0991594,0.00604048,0.0255516,8.23477,1.04741,12.4072,2,6.20358,0,3,1.74627e-06,1
20,660.56,689.95,49.997,1.50414,19.0,56.24,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.3622154055255188,annealing_T=100_h=5,20260612-001017,phase_detection,8.8961,7.925,8.8961,0.0991594,0.00604048,0.0255516,8.23477,1.04741,12.4072,2,6.20358,0,3,1.74627e-06,1
20,660.56,689.95,67.8957,1.51211,21.0,56.35,annealing_T=100_h=5,present,present,20.0,1256.6370614359173,20260612-001017,0.3622154055255188,annealing_T=100_h=5,20260612-001017,phase_detection,0.5062,0.2776,0.5062,0.0991594,0.00604048,0.0255516,8.23477,1.04741,12.4072,2,6.20358,0,3,1.74627e-06,1
